"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0"
103,12301,4524
103,12400,1023
103,12401,0
103,12402,0
103,12403,0
103,12404,1023
103,12405,0
103,12406,0
103,13000,39758
103,13100,39758
103,13101,0
103,13102,0
103,13103,0
103,13104,1717
103,13105,38041
103,13106,0
103,13107,0
103,13108,0
103,13200,0
103,13201,0
103,14000,494
103,14100,494
103,14101,437
103,14102,57
103,14103,0
103,14104,0
103,14200,0
103,14201,0
103,14202,0
103,14203,0
103,14204,0
103,14300,0
103,14301,0
103,14302,0
103,14303,0
103,14304,0
103,14400,0
103,14401,0
103,14402,0
103,14403,0
103,14404,0
103,15000,3613300
103,15100,3613300
103,15101,0
103,15102,3613300
103,15103,0
103,15200,0
103,15201,0
103,15202,0
103,15203,0
103,15204,0
103,16000,258233
103,16100,0
103,16101,0
103,16102,0
103,16103,0
103,16104,0
103,16105,0
103,16200,6729
103,16201,0
103,16202,0
103,16203,6729
103,16300,251504
103,16301,0
103,16302,2081
103,16303,0
103,16304,0
103,16305,249423
103,16306,0
103,17000,350
103,17100,0
103,17101,0
103,17102,0
103,17103,0
103,17200,1
103,17201,0
103,17202,1
103,17203,0
103,17300,349
103,17301,0
103,17302,86
103,17303,0
103,17304,0
103,17305,0
103,17306,263
103,20000,4258871
103,20001,171625
103,20002,3995696
103,20003,13237
103,20100,4180558
103,21000,102414
103,21100,0
103,21101,0
103,21102,0
103,21103,0
103,21104,0
103,21200,0
103,21201,0
103,21202,0
103,21203,0
103,21204,0
103,21205,0
103,21206,0
103,21207,0
103,21208,0
103,21209,0
103,21210,0
103,21211,0
103,21212,0
103,21213,0
103,21214,0
103,21300,0
103,21301,0
103,21302,0
103,21303,0
103,21304,0
103,21305,0
103,21306,0
103,21307,0
103,21308,0
103,21309,0
103,21310,0
103,21311,0
103,21312,0
103,21313,0
103,21314,0
103,21315,0
103,21316,0
103,21317,0
103,21400,0
103,21401,0
103,21402,0
103,21403,0
103,21404,0
103,21405,0
103,21406,0
103,21407,0
103,21408,0
103,21409,0
103,21410,0
103,21411,0
103,21412,0
103,21413,0
103,21414,0
103,21415,0
103,21416,0
103,21417,0
103,21500,0
103,21501,0
103,21502,0
103,21600,44516
103,21601,43046
103,21602,1470
103,21700,0
103,21701,0
103,21702,0
103,21800,57898
103,21801,0
103,21802,0
103,21803,0
103,21804,57898
103,22000,69211
103,22100,69211
103,22101,69211
103,22200,0
103,22201,0
103,22202,0
103,22203,0
103,23000,62104
103,23100,62104
103,23101,0
103,23102,0
103,23103,0
103,23104,1
103,23105,62102
103,23106,0
103,23107,0
103,23108,1
103,23109,0
103,23200,0
103,23201,0
103,24000,3614854
103,24100,3614854
103,24101,0
103,24102,3614854
103,24103,0
103,24200,0
103,24201,0
103,24202,0
103,24203,0
103,24204,0
103,25000,150573
103,25100,0
103,25101,0
103,25102,0
103,25103,0
103,25104,0
103,25105,0
103,25200,1553
103,25201,0
103,25202,242
103,25203,1259
103,25204,0
103,25205,0
103,25206,52
103,25300,149020
103,25301,0
103,25302,148659
103,25303,361
103,26000,168165
103,26100,88490
103,26101,78841
103,26102,9649
103,26103,0
103,26104,0
103,26200,4459
103,26201,4459
103,26202,0
103,26203,0
103,26300,38335
103,26301,222
103,26302,4210
103,26303,32072
103,26304,154
103,26305,1547
103,26306,0
103,26307,130
103,26400,36881
103,26401,57
103,26402,24
103,26403,8674
103,26404,450
103,26405,2683
103,26406,5273
103,26407,0
103,26408,645
103,26409,17
103,26410,3509
103,26411,13679
103,26412,1870
103,27000,13237
103,27100,131
103,27101,0
103,27102,29
103,27103,102
103,27200,0
103,27201,0
103,27202,0
103,27203,0
103,27300,13106
103,27301,0
103,27302,0
103,27303,0
103,27304,0
103,27305,94
103,27306,0
103,27307,0
103,27308,13012
103,28000,78313
103,28101,78313
103,31001,276201
103,31002,0
103,32001,0
103,32002,0
103,32101,0
103,33001,276201
103,33002,0
107,01000,162824
107,02000,0
107,10000,53738180
107,10001,14651027
107,10002,38702379
107,10003,384774
107,11000,4097687
107,11100,3684317
107,11102,8336
107,11106,842
107,11109,1779
107,11111,110103
107,11112,2826077
107,11113,1347
107,11114,30601
107,11115,240947
107,11116,403778
107,11117,570
107,11118,41788
107,11119,18149
107,11200,16817
107,11211,15669
107,11214,8
107,11216,1140
107,11300,7736
107,11302,14
107,11303,7722
107,11500,383865
107,11501,87930
107,11502,38025
107,11504,14886
107,11505,131382
107,11506,68888
107,11507,25055
107,11508,17699
107,11600,4952
107,11603,212
107,11604,4740
107,12000,10553340
107,12100,289412
107,12101,46980
107,12102,242432
107,12200,10249862
107,12201,10249862
107,12300,10021
107,12301,10021
107,12400,4045
107,12401,380
107,12402,4
107,12404,3661
107,13000,464664
107,13100,432566
107,13101,137694
107,13102,39767
107,13104,10436
107,13105,165653
107,13106,1713
107,13107,5986
107,13108,71317
107,13200,32098
107,13201,32098
107,14000,168
107,14100,168
107,14102,14
107,14103,1
107,14104,153
107,15000,31623948
107,15100,31623657
107,15101,89146
107,15102,31533912
107,15103,599
107,15200,291
107,15202,291
107,16000,6613599
107,16100,170015
107,16102,135129
107,16105,34886
107,16200,82058
107,16201,184
107,16202,9903
107,16203,71971
107,16300,6361526
107,16301,10249
107,16302,101
107,16305,6349133
107,16306,2043
107,17000,384774
107,17100,68089
107,17101,67929
107,17102,115
107,17103,45
107,17200,5491
107,17201,5430
107,17202,1
107,17203,60
107,17300,311194
107,17302,288
107,17304,68
107,17305,8
107,17306,310830
107,20000,53603459
107,20001,11968265
107,20002,41243827
107,20003,363264
107,20100,53575356
107,21000,1918870
107,21100,386227
107,21101,283731
107,21102,38216
107,21103,64280
107,21200,142502
107,21202,140
107,21205,54
107,21208,15036
107,21209,1734
107,21210,5202
107,21211,120322
107,21214,14
107,21300,67810
107,21306,1682
107,21310,217
107,21311,7327
107,21312,55125
107,21313,3459
107,21400,118170
107,21404,352
107,21411,49816
107,21412,2487
107,21415,47192
107,21417,18323
107,21500,22837
107,21501,22542
107,21502,295
107,21600,1145127
107,21601,1140219
107,21602,4908
107,21800,36197
107,21804,36197
107,22000,10049395
107,22100,10049395
107,22101,10049395
107,23000,187619
107,23100,187619
107,23101,8224
107,23102,6868
107,23104,2728
107,23105,128078
107,23106,20251
107,23107,528
107,23108,20942
107,24000,31732455
107,24100,31732200
107,24101,170920
107,24102,31560780
107,24103,500
107,24200,255
107,24202,255
107,25000,7096389
107,25100,142224
107,25102,112997
107,25105,29227
107,25200,69900
107,25201,13546
107,25202,15766
107,25203,6939
107,25205,21922
107,25206,11727
107,25300,6884265
107,25302,6882843
107,25303,1422
107,26000,2227364
107,26100,1014282
107,26101,869159
107,26102,144037
107,26104,1086
107,26200,60647
107,26201,60641
107,26203,6
107,26300,604950
107,26301,49128
107,26302,56537
107,26303,387399
107,26304,12062
107,26305,39704
107,26307,60120
107,26400,547485
107,26401,645
107,26402,12359
107,26403,92242
107,26404,120230
107,26405,2299
107,26406,63233
107,26407,5
107,26408,11707
107,26409,11
107,26410,5176
107,26411,123863
107,26412,115715
107,27000,363264
107,27100,570
107,27101,20
107,27102,191
107,27103,359
107,27200,2232
107,27201,126
107,27202,1
107,27203,2105
107,27300,360462
107,27303,4
107,27304,491
107,27305,4523
107,27306,39
107,27308,355405
107,28000,28103
107,28101,28103
107,31001,134721
107,32101,0
107,33001,134721
197,01000,831567
197,02000,0
197,10000,35853469
197,10001,8441156
197,10002,27365160
197,10003,47153
197,11000,3846407
197,11100,2965879
197,11101,0
197,11102,0
197,11103,0
197,11104,0
197,11105,0
197,11106,25137
197,11107,0
197,11108,0
197,11109,4509
197,11110,0
197,11111,406083
197,11112,2428792
197,11113,0
197,11114,33628
197,11115,46606
197,11116,0
197,11117,21
197,11118,20271
197,11119,832
197,11200,6390
197,11201,0
197,11202,0
197,11203,0
197,11204,0
197,11205,0
197,11206,0
197,11207,0
197,11208,0
197,11209,0
197,11210,0
197,11211,75
197,11212,0
197,11213,0
197,11214,3916
197,11215,2396
197,11216,3
197,11217,0
197,11300,763
197,11301,0
197,11302,617
197,11303,146
197,11400,49661
197,11401,0
197,11402,0
197,11403,49661
197,11500,558680
197,11501,141151
197,11502,79947
197,11503,0
197,11504,0
197,11505,200605
197,11506,0
197,11507,33697
197,11508,103280
197,11600,265034
197,11601,0
197,11602,0
197,11603,225993
197,11604,39041
197,11605,0
197,11606,0
197,11607,0
197,11608,0
197,12000,4594749
197,12100,76517
197,12101,3043
197,12102,73474
197,12200,4457851
197,12201,4457851
197,12300,58525
197,12301,58525
197,12400,1856
197,12401,0
197,12402,59
197,12403,0
197,12404,1797
197,12405,0
197,12406,0
197,13000,474157
197,13100,436032
197,13101,280433
197,13102,3427
197,13103,0
197,13104,4715
197,13105,21603
197,13106,0
197,13107,15325
197,13108,110529
197,13200,38125
197,13201,38125
197,14000,0
197,14100,0
197,14101,0
197,14102,0
197,14103,0
197,14104,0
197,14200,0
197,14201,0
197,14202,0
197,14203,0
197,14204,0
197,14300,0
197,14301,0
197,14302,0
197,14303,0
197,14304,0
197,14400,0
197,14401,0
197,14402,0
197,14403,0
197,14404,0
197,15000,22295443
197,15100,22295287
197,15101,0
197,15102,22295287
197,15103,0
197,15200,156
197,15201,0
197,15202,156
197,15203,0
197,15204,0
197,16000,4595560
197,16100,148997
197,16101,0
197,16102,0
197,16103,148997
197,16104,0
197,16105,0
197,16200,294010
197,16201,9752
197,16202,262
197,16203,283996
197,16300,4152553
197,16301,968
197,16302,0
197,16303,0
197,16304,0
197,16305,4151585
197,16306,0
197,17000,47153
197,17100,16105
197,17101,16102
197,17102,0
197,17103,3
197,17200,26218
197,17201,1790
197,17202,1
197,17203,24427
197,17300,4830
197,17301,0
197,17302,531
197,17303,0
197,17304,1
197,17305,886
197,17306,3412
197,20000,35291011
197,20001,5873683
197,20002,29139310
197,20003,8909
197,20100,35021902
197,21000,1977420
197,21100,215603
197,21101,116101
197,21102,70563
197,21103,28939
197,21104,0
197,21200,126649
197,21201,0
197,21202,31782
197,21203,0
197,21204,0
197,21205,796
197,21206,0
197,21207,887
197,21208,92013
197,21209,164
197,21210,1007
197,21211,0
197,21212,0
197,21213,0
197,21214,0
197,21300,769941
197,21301,0
197,21302,0
197,21303,0
197,21304,0
197,21305,0
197,21306,4751
197,21307,1117
197,21308,0
197,21309,1890
197,21310,0
197,21311,113052
197,21312,480833
197,21313,78631
197,21314,58414
197,21315,0
197,21316,31253
197,21317,0
197,21400,94919
197,21401,0
197,21402,0
197,21403,0
197,21404,0
197,21405,0
197,21406,0
197,21407,0
197,21408,0
197,21409,0
197,21410,0
197,21411,16620
197,21412,2
197,21413,0
197,21414,17
197,21415,52247
197,21416,0
197,21417,26033
197,21500,2170
197,21501,2151
197,21502,19
197,21600,539499
197,21601,533468
197,21602,6031
197,21700,0
197,21701,0
197,21702,0
197,21800,228639
197,21801,0
197,21802,4147
197,21803,0
197,21804,224492
197,22000,3896263
197,22100,3896263
197,22101,3896263
197,22200,0
197,22201,0
197,22202,0
197,22203,0
197,23000,149993
197,23100,149926
197,23101,28663
197,23102,40772
197,23103,0
197,23104,3050
197,23105,69148
197,23106,0
197,23107,1003
197,23108,6766
197,23109,524
197,23200,67
197,23201,67
197,24000,22369639
197,24100,22365390
197,24101,357
197,24102,22365033
197,24103,0
197,24200,4249
197,24201,0
197,24202,4249
197,24203,0
197,24204,0
197,25000,4928947
197,25100,364302
197,25101,0
197,25102,0
197,25103,364302
197,25104,0
197,25105,0
197,25200,52355
197,25201,26605
197,25202,3067
197,25203,5043
197,25204,151
197,25205,4165
197,25206,13324
197,25300,4512290
197,25301,0
197,25302,4509505
197,25303,2785
197,26000,1690731
197,26100,1423246
197,26101,1355740
197,26102,67019
197,26103,0
197,26104,487
197,26200,11396
197,26201,10896
197,26202,0
197,26203,500
197,26300,136842
197,26301,2222
197,26302,7081
197,26303,118240
197,26304,2886
197,26305,5907
197,26306,0
197,26307,506
197,26400,119247
197,26401,1105
197,26402,10883
197,26403,11075
197,26404,2586
197,26405,4282
197,26406,16423
197,26407,6969
197,26408,4800
197,26409,59
197,26410,20829
197,26411,29471
197,26412,10765
197,27000,8909
197,27100,175
197,27101,0
197,27102,111
197,27103,64
197,27200,2957
197,27201,181
197,27202,2649
197,27203,127
197,27300,5777
197,27301,0
197,27302,0
197,27303,0
197,27304,0
197,27305,1153
197,27306,232
197,27307,0
197,27308,4392
197,28000,269109
197,28101,269109
197,31001,562458
197,31002,0
197,32001,0
197,32002,0
197,32101,0
197,33001,562458
197,33002,0
212,01000,35644
212,02000,0
212,10000,3256355
212,10001,976700
212,10002,2275034
212,10003,4621
212,11000,772911
212,11100,728094
212,11102,1413
212,11109,42
212,11112,547966
212,11113,358
212,11114,160422
212,11115,17822
212,11118,71
212,11300,1461
212,11302,1
212,11303,1460
212,11400,31171
212,11401,31171
212,11500,4176
212,11501,3449
212,11508,727
212,11600,8009
212,11603,8009
212,12000,203789
212,12100,152661
212,12101,23941
212,12102,128720
212,12200,46565
212,12201,46565
212,12300,3089
212,12301,3089
212,12400,1474
212,12403,404
212,12404,1070
212,12406,0
212,13000,141
212,13100,137
212,13101,137
212,13200,4
212,13201,4
212,14000,49
212,14300,49
212,14303,49
212,15000,888870
212,15100,888837
212,15101,202
212,15102,886074
212,15103,2561
212,15200,33
212,15202,0
212,15203,33
212,16000,1385974
212,16200,8700
212,16203,8700
212,16300,1377274
212,16301,5243
212,16302,2054
212,16305,1368580
212,16306,1397
212,17000,4621
212,17100,46
212,17102,46
212,17200,4246
212,17201,4240
212,17203,6
212,17300,329
212,17302,240
212,17304,18
212,17305,71
212,17306,0
212,20000,3240305
212,20001,339377
212,20002,2874209
212,20003,7125
212,20100,3220711
212,21000,330636
212,21100,572
212,21101,547
212,21102,25
212,21200,701
212,21202,2
212,21208,699
212,21300,21451
212,21312,20774
212,21313,677
212,21400,3352
212,21414,3352
212,21600,304384
212,21601,303971
212,21602,413
212,21800,176
212,21803,0
212,21804,176
212,22000,8741
212,22100,8692
212,22101,8692
212,22200,49
212,22203,49
212,23000,0
212,23100,0
212,23101,0
212,24000,888523
212,24100,888481
212,24101,176
212,24102,885922
212,24103,2383
212,24200,42
212,24202,0
212,24203,42
212,25000,1580092
212,25200,8847
212,25201,33
212,25202,7261
212,25203,1426
212,25205,53
212,25206,74
212,25300,1571245
212,25302,1571245
212,26000,405594
212,26100,187610
212,26101,156001
212,26102,30327
212,26104,1282
212,26200,9858
212,26201,9856
212,26203,2
212,26300,156901
212,26301,3441
212,26302,13140
212,26303,109912
212,26304,2719
212,26305,1856
212,26307,25833
212,26400,51225
212,26401,526
212,26402,311
212,26403,17668
212,26404,4073
212,26405,730
212,26406,5506
212,26407,3
212,26408,566
212,26409,11
212,26410,9527
212,26411,8267
212,26412,4037
212,27000,7125
212,27100,103
212,27101,82
212,27102,3
212,27103,18
212,27300,7022
212,27303,12
212,27304,0
212,27305,1196
212,27306,5187
212,27308,627
212,28000,19594
212,28101,19594
212,31001,16050
212,32101,0
212,33001,16050
474,01000,4529
474,02000,0
474,10000,680893
474,10001,281489
474,10002,396919
474,10003,2485
474,11000,215235
474,11100,209980
474,11101,0
474,11102,0
474,11103,0
474,11104,0
474,11105,0
474,11106,0
474,11107,0
474,11108,0
474,11109,0
474,11110,0
474,11111,0
474,11112,84794
474,11113,0
474,11114,16113
474,11115,98767
474,11116,0
474,11117,0
474,11118,10306
474,11119,0
474,11200,71
474,11201,0
474,11202,0
474,11203,0
474,11204,0
474,11205,0
474,11206,0
474,11207,0
474,11208,0
474,11209,0
474,11210,0
474,11211,0
474,11212,0
474,11213,0
474,11214,0
474,11215,71
474,11216,0
474,11217,0
474,11300,61
474,11301,0
474,11302,61
474,11303,0
474,11400,2206
474,11401,2206
474,11402,0
474,11403,0
474,11500,1355
474,11501,1355
474,11502,0
474,11503,0
474,11504,0
474,11505,0
474,11506,0
474,11507,0
474,11508,0
474,11600,1562
474,11601,0
474,11602,0
474,11603,1562
474,11604,0
474,11605,0
474,11606,0
474,11607,0
474,11608,0
474,12000,66254
474,12100,49568
474,12101,6672
474,12102,42896
474,12200,16414
474,12201,16414
474,12300,0
474,12301,0
474,12400,272
474,12401,0
474,12402,0
474,12403,120
474,12404,152
474,12405,0
474,12406,0
474,13000,16839
474,13100,0
474,13101,0
474,13102,0
474,13103,0
474,13104,0
474,13105,0
474,13106,0
474,13107,0
474,13108,0
474,13200,16839
474,13201,16839
474,14000,0
474,14100,0
474,14101,0
474,14102,0
474,14103,0
474,14104,0
474,14200,0
474,14201,0
474,14202,0
474,14203,0
474,14204,0
474,14300,0
474,14301,0
474,14302,0
474,14303,0
474,14304,0
474,14400,0
