"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,04/01/09
2,А,10601,374.0000,2,04/01/09
2,А,10602,269000.0000,2,04/01/09
2,А,10701,12003.0000,2,04/01/09
2,А,10801,76926.0000,2,04/01/09
2,А,20202,39785.0000,1,04/01/09
2,А,20209,3511.0000,1,04/01/09
2,А,30102,13455.0000,1,04/01/09
2,А,30110,5299.0000,1,04/01/09
2,А,30114,275132.0000,1,04/01/09
2,А,30202,544.0000,1,04/01/09
2,А,30204,800.0000,1,04/01/09
2,А,30220,2502.0000,2,04/01/09
2,А,30221,0.0000,1,04/01/09
2,А,30223,14325.0000,2,04/01/09
2,А,30232,738.0000,2,04/01/09
2,А,30233,58.0000,1,04/01/09
2,А,30301,3113.0000,2,04/01/09
2,А,30302,3113.0000,1,04/01/09
2,А,30305,8370.0000,2,04/01/09
2,А,30306,8370.0000,1,04/01/09
2,А,30402,35.0000,1,04/01/09
2,А,31303,0.0000,2,04/01/09
2,А,32010,15125.0000,1,04/01/09
2,А,40501,6.0000,2,04/01/09
2,А,40601,2.0000,2,04/01/09
2,А,40701,3.0000,2,04/01/09
2,А,40702,188654.0000,2,04/01/09
2,А,40703,8835.0000,2,04/01/09
2,А,40802,8598.0000,2,04/01/09
2,А,40804,1.0000,2,04/01/09
2,А,40807,3305.0000,2,04/01/09
2,А,40814,27.0000,2,04/01/09
2,А,40817,20632.0000,2,04/01/09
2,А,40820,1072.0000,2,04/01/09
2,А,40905,356.0000,2,04/01/09
2,А,40909,370.0000,2,04/01/09
2,А,40910,0.0000,2,04/01/09
2,А,40911,4.0000,2,04/01/09
2,А,40912,0.0000,2,04/01/09
2,А,40913,0.0000,2,04/01/09
2,А,42104,0.0000,2,04/01/09
2,А,42106,1406.0000,2,04/01/09
2,А,42206,3000.0000,2,04/01/09
2,А,42207,2500.0000,2,04/01/09
2,А,42301,8097.0000,2,04/01/09
2,А,42303,19820.0000,2,04/01/09
