"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0","DT,D"
103,12115,0,07/01/17
103,12116,0,07/01/17
103,12117,0,07/01/17
103,12118,0,07/01/17
103,12119,0,07/01/17
103,12120,0,07/01/17
103,12200,0,07/01/17
103,12201,0,07/01/17
103,12202,0,07/01/17
103,12203,0,07/01/17
103,12204,0,07/01/17
103,12205,0,07/01/17
103,12206,0,07/01/17
103,12207,0,07/01/17
103,12208,0,07/01/17
103,12209,0,07/01/17
103,12210,0,07/01/17
103,12211,0,07/01/17
103,12212,0,07/01/17
103,12213,0,07/01/17
103,12214,0,07/01/17
103,12215,0,07/01/17
103,12216,0,07/01/17
103,12217,0,07/01/17
103,12218,0,07/01/17
103,12219,0,07/01/17
103,12220,0,07/01/17
103,12300,0,07/01/17
103,12301,0,07/01/17
103,12302,0,07/01/17
103,12303,0,07/01/17
103,13000,0,07/01/17
103,13100,0,07/01/17
103,13101,0,07/01/17
103,13102,0,07/01/17
103,13103,0,07/01/17
103,13104,0,07/01/17
103,13105,0,07/01/17
103,13106,0,07/01/17
103,13107,0,07/01/17
103,13108,0,07/01/17
103,13109,0,07/01/17
103,13110,0,07/01/17
103,13111,0,07/01/17
103,13112,0,07/01/17
103,13113,0,07/01/17
103,13114,0,07/01/17
103,13115,0,07/01/17
103,13116,0,07/01/17
103,13117,0,07/01/17
103,13118,0,07/01/17
103,13119,0,07/01/17
103,13120,0,07/01/17
103,13200,0,07/01/17
103,13201,0,07/01/17
103,13202,0,07/01/17
103,13203,0,07/01/17
103,13204,0,07/01/17
103,13205,0,07/01/17
103,13206,0,07/01/17
103,13207,0,07/01/17
103,13208,0,07/01/17
103,13209,0,07/01/17
103,13210,0,07/01/17
103,13211,0,07/01/17
103,13212,0,07/01/17
103,13213,0,07/01/17
103,13214,0,07/01/17
103,13215,0,07/01/17
103,13216,0,07/01/17
103,13217,0,07/01/17
103,13218,0,07/01/17
103,13219,0,07/01/17
103,13220,0,07/01/17
103,13300,0,07/01/17
103,13301,0,07/01/17
103,13302,0,07/01/17
103,13303,0,07/01/17
103,13400,0,07/01/17
103,13401,0,07/01/17
103,13402,0,07/01/17
103,13403,0,07/01/17
103,13500,0,07/01/17
103,13501,0,07/01/17
103,13502,0,07/01/17
103,13503,0,07/01/17
103,13504,0,07/01/17
103,13505,0,07/01/17
103,13506,0,07/01/17
103,13507,0,07/01/17
103,13508,0,07/01/17
103,13600,0,07/01/17
103,13601,0,07/01/17
103,13602,0,07/01/17
103,13603,0,07/01/17
103,13604,0,07/01/17
103,13605,0,07/01/17
103,13606,0,07/01/17
103,13607,0,07/01/17
103,13608,0,07/01/17
103,13700,0,07/01/17
103,13701,0,07/01/17
103,13702,0,07/01/17
103,13703,0,07/01/17
103,13704,0,07/01/17
103,13705,0,07/01/17
103,13706,0,07/01/17
103,13707,0,07/01/17
103,13708,0,07/01/17
103,13800,0,07/01/17
103,13801,0,07/01/17
103,13802,0,07/01/17
103,13803,0,07/01/17
103,13804,0,07/01/17
103,13805,0,07/01/17
103,13806,0,07/01/17
103,13807,0,07/01/17
103,13808,0,07/01/17
103,14000,0,07/01/17
103,14100,0,07/01/17
103,14101,0,07/01/17
103,14102,0,07/01/17
103,14103,0,07/01/17
103,14104,0,07/01/17
103,14105,0,07/01/17
103,14200,0,07/01/17
103,14201,0,07/01/17
103,14202,0,07/01/17
103,14203,0,07/01/17
103,14204,0,07/01/17
103,14205,0,07/01/17
103,14206,0,07/01/17
103,14207,0,07/01/17
103,14208,0,07/01/17
103,14209,0,07/01/17
103,14210,0,07/01/17
103,14211,0,07/01/17
103,14212,0,07/01/17
103,14213,0,07/01/17
103,14300,0,07/01/17
103,14301,0,07/01/17
103,14302,0,07/01/17
103,14303,0,07/01/17
103,14304,0,07/01/17
103,14305,0,07/01/17
103,14306,0,07/01/17
103,14307,0,07/01/17
103,14308,0,07/01/17
103,14309,0,07/01/17
103,14310,0,07/01/17
103,14311,0,07/01/17
103,14312,0,07/01/17
103,14313,0,07/01/17
103,14314,0,07/01/17
103,14315,0,07/01/17
103,14316,0,07/01/17
103,14317,0,07/01/17
103,14318,0,07/01/17
103,14400,0,07/01/17
103,14401,0,07/01/17
103,14402,0,07/01/17
103,14403,0,07/01/17
103,14404,0,07/01/17
103,14405,0,07/01/17
103,14406,0,07/01/17
103,14407,0,07/01/17
103,14408,0,07/01/17
103,14409,0,07/01/17
103,14410,0,07/01/17
103,14411,0,07/01/17
103,14412,0,07/01/17
103,14413,0,07/01/17
103,14414,0,07/01/17
103,14415,0,07/01/17
103,14416,0,07/01/17
103,14417,0,07/01/17
103,14418,0,07/01/17
103,14500,0,07/01/17
103,14501,0,07/01/17
103,14502,0,07/01/17
103,14600,0,07/01/17
103,14601,0,07/01/17
103,14602,0,07/01/17
103,14700,0,07/01/17
103,14701,0,07/01/17
103,14702,0,07/01/17
103,14800,0,07/01/17
103,14801,0,07/01/17
103,14802,0,07/01/17
103,14803,0,07/01/17
103,14804,0,07/01/17
103,14805,0,07/01/17
103,15000,292044,07/01/17
103,15100,292044,07/01/17
103,15101,0,07/01/17
103,15102,0,07/01/17
103,15103,0,07/01/17
103,15104,0,07/01/17
103,15105,0,07/01/17
103,15106,0,07/01/17
103,15107,0,07/01/17
103,15108,0,07/01/17
103,15109,574,07/01/17
103,15110,0,07/01/17
103,15111,0,07/01/17
103,15112,161822,07/01/17
103,15113,0,07/01/17
103,15114,0,07/01/17
103,15115,129615,07/01/17
103,15116,0,07/01/17
103,15117,33,07/01/17
103,15118,0,07/01/17
103,15119,0,07/01/17
103,15120,0,07/01/17
103,15200,0,07/01/17
103,15201,0,07/01/17
103,15202,0,07/01/17
103,15203,0,07/01/17
103,15204,0,07/01/17
103,15205,0,07/01/17
103,15206,0,07/01/17
103,15207,0,07/01/17
103,15208,0,07/01/17
103,15209,0,07/01/17
103,15210,0,07/01/17
103,15211,0,07/01/17
103,15212,0,07/01/17
103,15213,0,07/01/17
103,15214,0,07/01/17
103,15215,0,07/01/17
103,15216,0,07/01/17
103,15217,0,07/01/17
103,15218,0,07/01/17
103,15219,0,07/01/17
103,15220,0,07/01/17
103,15300,0,07/01/17
103,15301,0,07/01/17
103,15302,0,07/01/17
103,15303,0,07/01/17
103,15400,0,07/01/17
103,15401,0,07/01/17
103,15402,0,07/01/17
103,15403,0,07/01/17
103,15500,0,07/01/17
103,15501,0,07/01/17
103,15502,0,07/01/17
103,15503,0,07/01/17
103,15504,0,07/01/17
103,15505,0,07/01/17
103,15506,0,07/01/17
103,15507,0,07/01/17
103,15508,0,07/01/17
103,15600,0,07/01/17
103,15601,0,07/01/17
103,15602,0,07/01/17
103,15603,0,07/01/17
103,15604,0,07/01/17
103,15605,0,07/01/17
103,15606,0,07/01/17
103,15607,0,07/01/17
103,15608,0,07/01/17
103,15700,0,07/01/17
103,15701,0,07/01/17
103,15702,0,07/01/17
103,15703,0,07/01/17
103,15704,0,07/01/17
103,15705,0,07/01/17
103,15706,0,07/01/17
103,15707,0,07/01/17
103,15708,0,07/01/17
103,16000,0,07/01/17
103,16100,0,07/01/17
103,16101,0,07/01/17
103,16102,0,07/01/17
103,16103,0,07/01/17
103,16104,0,07/01/17
103,16105,0,07/01/17
103,19999,3939082,07/01/17
103,21000,0,07/01/17
103,21100,0,07/01/17
103,21101,0,07/01/17
103,21102,0,07/01/17
103,21103,0,07/01/17
103,21104,0,07/01/17
103,21105,0,07/01/17
103,21106,0,07/01/17
103,21107,0,07/01/17
103,21108,0,07/01/17
103,21109,0,07/01/17
103,21110,0,07/01/17
103,21111,0,07/01/17
103,21112,0,07/01/17
103,21113,0,07/01/17
103,21114,0,07/01/17
103,21115,0,07/01/17
103,21116,0,07/01/17
103,21117,0,07/01/17
103,21118,0,07/01/17
103,21119,0,07/01/17
103,21120,0,07/01/17
103,21200,0,07/01/17
103,21201,0,07/01/17
103,21202,0,07/01/17
103,21203,0,07/01/17
103,21204,0,07/01/17
103,21205,0,07/01/17
103,21206,0,07/01/17
103,21207,0,07/01/17
103,21208,0,07/01/17
103,21209,0,07/01/17
103,21210,0,07/01/17
103,21211,0,07/01/17
103,21212,0,07/01/17
103,21213,0,07/01/17
103,21214,0,07/01/17
103,21215,0,07/01/17
103,21216,0,07/01/17
103,21217,0,07/01/17
103,21218,0,07/01/17
103,21219,0,07/01/17
103,21220,0,07/01/17
103,21300,0,07/01/17
103,21301,0,07/01/17
103,21302,0,07/01/17
103,21303,0,07/01/17
103,22000,0,07/01/17
103,22100,0,07/01/17
103,22101,0,07/01/17
103,22102,0,07/01/17
103,22103,0,07/01/17
103,22104,0,07/01/17
103,22105,0,07/01/17
103,22106,0,07/01/17
103,22107,0,07/01/17
103,22108,0,07/01/17
103,22200,0,07/01/17
103,22201,0,07/01/17
103,22202,0,07/01/17
103,22203,0,07/01/17
103,22204,0,07/01/17
103,22205,0,07/01/17
103,22206,0,07/01/17
103,22207,0,07/01/17
103,22208,0,07/01/17
103,22300,0,07/01/17
103,22301,0,07/01/17
103,22302,0,07/01/17
103,22303,0,07/01/17
103,22304,0,07/01/17
103,22305,0,07/01/17
103,22306,0,07/01/17
103,22307,0,07/01/17
103,22308,0,07/01/17
103,22400,0,07/01/17
103,22401,0,07/01/17
103,22402,0,07/01/17
103,22403,0,07/01/17
103,22404,0,07/01/17
103,22405,0,07/01/17
103,22406,0,07/01/17
103,22407,0,07/01/17
103,22408,0,07/01/17
103,22500,0,07/01/17
103,22501,0,07/01/17
103,22502,0,07/01/17
103,22503,0,07/01/17
103,22504,0,07/01/17
103,22505,0,07/01/17
103,22506,0,07/01/17
103,22507,0,07/01/17
103,22508,0,07/01/17
103,23000,0,07/01/17
103,23100,0,07/01/17
103,23101,0,07/01/17
103,23102,0,07/01/17
103,23103,0,07/01/17
103,23104,0,07/01/17
103,23200,0,07/01/17
103,23201,0,07/01/17
103,23202,0,07/01/17
103,23203,0,07/01/17
103,23204,0,07/01/17
103,23300,0,07/01/17
103,23301,0,07/01/17
103,23302,0,07/01/17
103,23303,0,07/01/17
103,23304,0,07/01/17
103,23400,0,07/01/17
103,23401,0,07/01/17
103,23402,0,07/01/17
103,23403,0,07/01/17
103,23404,0,07/01/17
103,23500,0,07/01/17
103,23501,0,07/01/17
103,23502,0,07/01/17
103,23503,0,07/01/17
103,23504,0,07/01/17
103,23600,0,07/01/17
103,23601,0,07/01/17
103,23602,0,07/01/17
103,23603,0,07/01/17
103,23604,0,07/01/17
103,23700,0,07/01/17
103,23701,0,07/01/17
103,23702,0,07/01/17
103,23703,0,07/01/17
103,23704,0,07/01/17
103,23800,0,07/01/17
103,23801,0,07/01/17
103,23802,0,07/01/17
103,23803,0,07/01/17
103,23804,0,07/01/17
103,23900,0,07/01/17
103,23901,0,07/01/17
103,23902,0,07/01/17
103,23903,0,07/01/17
103,23904,0,07/01/17
103,24000,0,07/01/17
103,24100,0,07/01/17
103,24101,0,07/01/17
103,24102,0,07/01/17
103,24103,0,07/01/17
103,24104,0,07/01/17
103,24105,0,07/01/17
103,24200,0,07/01/17
103,24201,0,07/01/17
103,24202,0,07/01/17
103,24203,0,07/01/17
103,24204,0,07/01/17
103,24205,0,07/01/17
103,24206,0,07/01/17
103,24207,0,07/01/17
103,24208,0,07/01/17
103,24209,0,07/01/17
103,24210,0,07/01/17
103,24211,0,07/01/17
103,24212,0,07/01/17
103,24213,0,07/01/17
103,24214,0,07/01/17
103,24215,0,07/01/17
103,24216,0,07/01/17
103,24217,0,07/01/17
103,24218,0,07/01/17
103,24300,0,07/01/17
103,24301,0,07/01/17
103,24302,0,07/01/17
103,24303,0,07/01/17
103,24304,0,07/01/17
103,24305,0,07/01/17
103,24306,0,07/01/17
103,24307,0,07/01/17
103,24308,0,07/01/17
103,24309,0,07/01/17
103,24310,0,07/01/17
103,24311,0,07/01/17
103,24312,0,07/01/17
103,24313,0,07/01/17
103,24314,0,07/01/17
103,24315,0,07/01/17
103,24316,0,07/01/17
103,24317,0,07/01/17
103,24318,0,07/01/17
103,24400,0,07/01/17
103,24401,0,07/01/17
103,24402,0,07/01/17
103,24500,0,07/01/17
103,24501,0,07/01/17
103,24502,0,07/01/17
103,24600,0,07/01/17
103,24601,0,07/01/17
103,24602,0,07/01/17
103,24603,0,07/01/17
103,24604,0,07/01/17
103,24605,0,07/01/17
103,25000,13,07/01/17
103,25100,0,07/01/17
103,25101,0,07/01/17
103,25102,0,07/01/17
103,25103,0,07/01/17
103,25104,0,07/01/17
103,25105,0,07/01/17
103,25200,0,07/01/17
103,25201,0,07/01/17
103,25202,0,07/01/17
103,25203,0,07/01/17
103,25204,0,07/01/17
103,25205,0,07/01/17
103,25300,0,07/01/17
103,25301,0,07/01/17
103,25302,0,07/01/17
103,25303,0,07/01/17
103,25304,0,07/01/17
103,25305,0,07/01/17
103,25400,0,07/01/17
103,25401,0,07/01/17
103,25402,0,07/01/17
103,25403,0,07/01/17
103,25404,0,07/01/17
103,25405,0,07/01/17
103,25500,0,07/01/17
103,25501,0,07/01/17
103,25502,0,07/01/17
103,25503,0,07/01/17
103,25504,0,07/01/17
103,25505,0,07/01/17
103,25601,13,07/01/17
103,26000,2866062,07/01/17
103,26100,1868,07/01/17
103,26101,972,07/01/17
103,26102,896,07/01/17
103,26103,0,07/01/17
103,26104,0,07/01/17
103,26105,0,07/01/17
103,26106,0,07/01/17
103,26200,49304,07/01/17
103,26201,43917,07/01/17
103,26202,5384,07/01/17
103,26203,3,07/01/17
103,26204,0,07/01/17
103,26205,0,07/01/17
103,26206,0,07/01/17
103,26300,2814890,07/01/17
103,26301,2572326,07/01/17
103,26302,242326,07/01/17
103,26303,6,07/01/17
103,26304,232,07/01/17
103,26305,0,07/01/17
103,26306,0,07/01/17
103,26400,0,07/01/17
103,26401,0,07/01/17
103,26402,0,07/01/17
103,26403,0,07/01/17
103,26404,0,07/01/17
103,26405,0,07/01/17
103,26500,0,07/01/17
103,26501,0,07/01/17
103,26502,0,07/01/17
103,26503,0,07/01/17
103,26504,0,07/01/17
103,26505,0,07/01/17
103,27000,49055,07/01/17
103,27100,584,07/01/17
103,27101,0,07/01/17
103,27102,538,07/01/17
103,27103,40,07/01/17
103,27104,6,07/01/17
103,27200,29378,07/01/17
103,27201,0,07/01/17
103,27202,24780,07/01/17
103,27203,1790,07/01/17
103,27204,2808,07/01/17
103,27300,0,07/01/17
103,27301,0,07/01/17
103,27302,0,07/01/17
103,27303,0,07/01/17
103,27304,0,07/01/17
103,27400,0,07/01/17
103,27401,0,07/01/17
103,27402,0,07/01/17
103,27403,0,07/01/17
103,27404,0,07/01/17
103,27405,0,07/01/17
103,27406,0,07/01/17
103,27407,0,07/01/17
103,27408,0,07/01/17
103,27409,0,07/01/17
103,27500,9904,07/01/17
103,27501,0,07/01/17
103,27502,9904,07/01/17
103,27503,0,07/01/17
103,27504,0,07/01/17
103,27600,0,07/01/17
103,27601,0,07/01/17
103,27602,0,07/01/17
103,27603,0,07/01/17
103,27604,0,07/01/17
103,27700,0,07/01/17
103,27701,0,07/01/17
103,27702,0,07/01/17
103,27703,0,07/01/17
103,27704,0,07/01/17
103,27800,0,07/01/17
103,27801,0,07/01/17
103,27802,0,07/01/17
103,27803,0,07/01/17
103,27804,0,07/01/17
103,27900,9189,07/01/17
103,27901,0,07/01/17
103,27902,9098,07/01/17
103,27903,53,07/01/17
103,27904,38,07/01/17
103,28000,144498,07/01/17
103,28100,0,07/01/17
103,28101,0,07/01/17
103,28102,0,07/01/17
103,28103,0,07/01/17
103,28104,0,07/01/17
103,28200,137180,07/01/17
103,28201,0,07/01/17
103,28202,136946,07/01/17
103,28203,0,07/01/17
103,28204,234,07/01/17
103,28300,728,07/01/17
103,28301,728,07/01/17
103,28302,0,07/01/17
103,28303,0,07/01/17
103,28400,0,07/01/17
103,28401,0,07/01/17
103,28402,0,07/01/17
103,28500,0,07/01/17
103,28501,0,07/01/17
103,28502,0,07/01/17
103,28503,0,07/01/17
103,28504,0,07/01/17
103,28600,0,07/01/17
103,28601,0,07/01/17
103,28602,0,07/01/17
103,28700,0,07/01/17
103,28701,0,07/01/17
103,28702,0,07/01/17
103,28703,0,07/01/17
103,28704,0,07/01/17
103,28800,6590,07/01/17
103,28801,6586,07/01/17
103,28802,4,07/01/17
103,28803,0,07/01/17
103,29000,3749,07/01/17
103,29100,873,07/01/17
103,29101,873,07/01/17
103,29102,0,07/01/17
103,29103,0,07/01/17
103,29104,0,07/01/17
103,29105,0,07/01/17
103,29106,0,07/01/17
103,29107,0,07/01/17
103,29200,2570,07/01/17
103,29201,364,07/01/17
103,29202,0,07/01/17
103,29203,0,07/01/17
103,29204,0,07/01/17
103,29205,2057,07/01/17
103,29206,0,07/01/17
103,29207,149,07/01/17
103,29208,0,07/01/17
103,29300,0,07/01/17
103,29301,0,07/01/17
103,29302,0,07/01/17
103,29303,0,07/01/17
103,29304,0,07/01/17
103,29400,306,07/01/17
103,29401,0,07/01/17
103,29402,0,07/01/17
103,29403,57,07/01/17
103,29404,0,07/01/17
103,29405,0,07/01/17
103,29406,245,07/01/17
103,29407,4,07/01/17
103,29999,3723538,07/01/17
103,31000,129361,07/01/17
103,31100,0,07/01/17
103,31101,0,07/01/17
103,31102,0,07/01/17
103,31103,0,07/01/17
103,31104,0,07/01/17
103,31105,0,07/01/17
103,31200,0,07/01/17
103,31201,0,07/01/17
103,31202,0,07/01/17
103,31203,0,07/01/17
103,31204,0,07/01/17
103,31205,0,07/01/17
103,31206,0,07/01/17
103,31207,0,07/01/17
103,31208,0,07/01/17
103,31209,0,07/01/17
103,31210,0,07/01/17
103,31211,0,07/01/17
103,31212,0,07/01/17
103,31213,0,07/01/17
103,31300,0,07/01/17
103,31301,0,07/01/17
103,31302,0,07/01/17
103,31303,0,07/01/17
103,31304,0,07/01/17
103,31305,0,07/01/17
103,31306,0,07/01/17
103,31307,0,07/01/17
103,31308,0,07/01/17
103,31309,0,07/01/17
103,31310,0,07/01/17
103,31311,0,07/01/17
103,31312,0,07/01/17
103,31313,0,07/01/17
103,31314,0,07/01/17
103,31315,0,07/01/17
103,31316,0,07/01/17
103,31317,0,07/01/17
103,31318,0,07/01/17
103,31400,0,07/01/17
103,31401,0,07/01/17
103,31402,0,07/01/17
103,31403,0,07/01/17
103,31404,0,07/01/17
103,31405,0,07/01/17
103,31406,0,07/01/17
103,31407,0,07/01/17
103,31408,0,07/01/17
103,31409,0,07/01/17
103,31410,0,07/01/17
103,31411,0,07/01/17
103,31412,0,07/01/17
103,31413,0,07/01/17
103,31414,0,07/01/17
103,31415,0,07/01/17
103,31416,0,07/01/17
103,31417,0,07/01/17
103,31418,0,07/01/17
103,31500,0,07/01/17
103,31501,0,07/01/17
103,31502,0,07/01/17
103,31600,50344,07/01/17
103,31601,50339,07/01/17
103,31602,5,07/01/17
103,31700,0,07/01/17
103,31701,0,07/01/17
103,31702,0,07/01/17
103,31800,79017,07/01/17
103,31801,0,07/01/17
103,31802,0,07/01/17
103,31803,0,07/01/17
103,31804,79017,07/01/17
103,31805,0,07/01/17
103,31900,0,07/01/17
103,31901,0,07/01/17
103,31902,0,07/01/17
103,31903,0,07/01/17
103,32000,0,07/01/17
103,32100,0,07/01/17
103,32101,0,07/01/17
103,32102,0,07/01/17
103,32103,0,07/01/17
103,32104,0,07/01/17
103,32105,0,07/01/17
103,32200,0,07/01/17
103,32201,0,07/01/17
103,32202,0,07/01/17
103,32203,0,07/01/17
103,32204,0,07/01/17
103,32205,0,07/01/17
103,32206,0,07/01/17
103,32207,0,07/01/17
103,32208,0,07/01/17
103,32209,0,07/01/17
103,32210,0,07/01/17
103,32211,0,07/01/17
103,32212,0,07/01/17
103,32213,0,07/01/17
103,32214,0,07/01/17
103,32215,0,07/01/17
103,32216,0,07/01/17
103,32217,0,07/01/17
103,32218,0,07/01/17
103,32300,0,07/01/17
103,32301,0,07/01/17
103,32302,0,07/01/17
103,32303,0,07/01/17
103,32304,0,07/01/17
103,32305,0,07/01/17
103,32306,0,07/01/17
103,32307,0,07/01/17
103,32308,0,07/01/17
103,32309,0,07/01/17
103,32310,0,07/01/17
103,32311,0,07/01/17
103,32312,0,07/01/17
103,32313,0,07/01/17
103,32314,0,07/01/17
103,32315,0,07/01/17
103,32316,0,07/01/17
103,32317,0,07/01/17
103,32318,0,07/01/17
103,32400,0,07/01/17
103,32401,0,07/01/17
103,32402,0,07/01/17
103,32500,0,07/01/17
103,32501,0,07/01/17
103,32502,0,07/01/17
103,32600,0,07/01/17
103,32601,0,07/01/17
103,32602,0,07/01/17
103,32603,0,07/01/17
103,32604,0,07/01/17
103,32605,0,07/01/17
103,33000,0,07/01/17
103,33100,0,07/01/17
103,33101,0,07/01/17
103,33102,0,07/01/17
103,33103,0,07/01/17
103,33104,0,07/01/17
103,33105,0,07/01/17
103,33106,0,07/01/17
103,33107,0,07/01/17
103,33108,0,07/01/17
103,33109,0,07/01/17
103,33110,0,07/01/17
103,33111,0,07/01/17
103,33112,0,07/01/17
103,33113,0,07/01/17
103,33114,0,07/01/17
103,33115,0,07/01/17
103,33116,0,07/01/17
103,33117,0,07/01/17
103,33118,0,07/01/17
103,33119,0,07/01/17
103,33120,0,07/01/17
103,33200,0,07/01/17
103,33201,0,07/01/17
103,33202,0,07/01/17
103,33203,0,07/01/17
103,33204,0,07/01/17
103,33205,0,07/01/17
103,33206,0,07/01/17
103,33207,0,07/01/17
103,33208,0,07/01/17
103,33209,0,07/01/17
103,33210,0,07/01/17
103,33211,0,07/01/17
103,33212,0,07/01/17
103,33213,0,07/01/17
103,33214,0,07/01/17
103,33215,0,07/01/17
103,33216,0,07/01/17
103,33217,0,07/01/17
103,33218,0,07/01/17
103,33219,0,07/01/17
103,33220,0,07/01/17
103,33300,0,07/01/17
103,33301,0,07/01/17
103,33302,0,07/01/17
103,33303,0,07/01/17
103,33400,0,07/01/17
103,33401,0,07/01/17
103,33402,0,07/01/17
103,33403,0,07/01/17
103,33500,0,07/01/17
103,33501,0,07/01/17
103,33502,0,07/01/17
103,33503,0,07/01/17
103,33504,0,07/01/17
103,33505,0,07/01/17
103,33506,0,07/01/17
103,33507,0,07/01/17
103,33508,0,07/01/17
103,33600,0,07/01/17
103,33601,0,07/01/17
103,33602,0,07/01/17
103,33603,0,07/01/17
103,33604,0,07/01/17
103,33605,0,07/01/17
103,33606,0,07/01/17
103,33607,0,07/01/17
103,33608,0,07/01/17
103,33700,0,07/01/17
103,33701,0,07/01/17
103,33702,0,07/01/17
103,33703,0,07/01/17
103,33704,0,07/01/17
103,33705,0,07/01/17
103,33706,0,07/01/17
103,33707,0,07/01/17
103,33708,0,07/01/17
103,33800,0,07/01/17
103,33801,0,07/01/17
103,33802,0,07/01/17
103,33803,0,07/01/17
103,33804,0,07/01/17
103,33805,0,07/01/17
103,33806,0,07/01/17
103,33807,0,07/01/17
103,33808,0,07/01/17
103,34000,0,07/01/17
103,34100,0,07/01/17
103,34101,0,07/01/17
103,34102,0,07/01/17
103,34103,0,07/01/17
103,34104,0,07/01/17
103,34105,0,07/01/17
103,34106,0,07/01/17
103,34107,0,07/01/17
103,34108,0,07/01/17
103,34109,0,07/01/17
103,34110,0,07/01/17
103,34111,0,07/01/17
103,34112,0,07/01/17
103,34113,0,07/01/17
103,34114,0,07/01/17
103,34115,0,07/01/17
103,34116,0,07/01/17
103,34117,0,07/01/17
103,34118,0,07/01/17
103,34119,0,07/01/17
103,34120,0,07/01/17
103,34200,0,07/01/17
103,34201,0,07/01/17
103,34202,0,07/01/17
103,34203,0,07/01/17
103,34204,0,07/01/17
103,34205,0,07/01/17
103,34206,0,07/01/17
103,34207,0,07/01/17
103,34208,0,07/01/17
103,34209,0,07/01/17
103,34210,0,07/01/17
103,34211,0,07/01/17
103,34212,0,07/01/17
103,34213,0,07/01/17
103,34214,0,07/01/17
103,34215,0,07/01/17
103,34216,0,07/01/17
103,34217,0,07/01/17
103,34218,0,07/01/17
103,34219,0,07/01/17
103,34220,0,07/01/17
103,34300,0,07/01/17
103,34301,0,07/01/17
103,34302,0,07/01/17
103,34303,0,07/01/17
103,34304,0,07/01/17
103,34305,0,07/01/17
103,34306,0,07/01/17
103,34307,0,07/01/17
103,34308,0,07/01/17
103,34400,0,07/01/17
103,34401,0,07/01/17
103,34402,0,07/01/17
103,34403,0,07/01/17
103,34404,0,07/01/17
103,34405,0,07/01/17
103,34406,0,07/01/17
103,34407,0,07/01/17
103,34408,0,07/01/17
103,34500,0,07/01/17
103,34501,0,07/01/17
103,34502,0,07/01/17
103,34503,0,07/01/17
103,34504,0,07/01/17
103,34505,0,07/01/17
103,34506,0,07/01/17
103,34507,0,07/01/17
103,34508,0,07/01/17
103,34600,0,07/01/17
103,34601,0,07/01/17
103,34602,0,07/01/17
103,34603,0,07/01/17
103,34604,0,07/01/17
