"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,04/01/10
2,А,10601,374.0000,2,04/01/10
2,А,10602,269000.0000,2,04/01/10
2,А,10701,12003.0000,2,04/01/10
2,А,10801,114982.0000,2,04/01/10
2,А,20202,29869.0000,1,04/01/10
2,А,20203,6.0000,1,04/01/10
2,А,20209,2820.0000,1,04/01/10
2,А,30102,7558.0000,1,04/01/10
2,А,30110,13228.0000,1,04/01/10
2,А,30114,50593.0000,1,04/01/10
2,А,30202,2431.0000,1,04/01/10
2,А,30204,1465.0000,1,04/01/10
2,А,30220,4958.0000,2,04/01/10
2,А,30221,0.0000,1,04/01/10
2,А,30223,11494.0000,2,04/01/10
2,А,30232,0.0000,2,04/01/10
2,А,30233,21.0000,1,04/01/10
2,А,30402,35.0000,1,04/01/10
2,А,32010,5107.0000,1,04/01/10
2,А,32201,440.0000,1,04/01/10
2,А,40601,2.0000,2,04/01/10
2,А,40701,0.0000,2,04/01/10
2,А,40702,238150.0000,2,04/01/10
2,А,40703,12191.0000,2,04/01/10
2,А,40802,10727.0000,2,04/01/10
2,А,40804,1.0000,2,04/01/10
2,А,40807,4257.0000,2,04/01/10
2,А,40817,18483.0000,2,04/01/10
2,А,40820,127.0000,2,04/01/10
2,А,40905,386.0000,2,04/01/10
2,А,40909,147.0000,2,04/01/10
2,А,40910,0.0000,2,04/01/10
2,А,40911,20.0000,2,04/01/10
2,А,40912,0.0000,2,04/01/10
2,А,40913,87.0000,2,04/01/10
2,А,42105,1643.0000,2,04/01/10
2,А,42301,4336.0000,2,04/01/10
2,А,42303,100786.0000,2,04/01/10
2,А,42304,0.0000,2,04/01/10
2,А,42306,28661.0000,2,04/01/10
2,А,42601,115.0000,2,04/01/10
2,А,45204,7146.0000,1,04/01/10
2,А,45205,0.0000,1,04/01/10
2,А,45206,146250.0000,1,04/01/10
2,А,45207,215933.0000,1,04/01/10
2,А,45208,684763.0000,1,04/01/10
2,А,45209,72212.0000,1,04/01/10
2,А,45215,283555.0000,2,04/01/10
2,А,45503,2000.0000,1,04/01/10
2,А,45504,1748.0000,1,04/01/10
2,А,45505,161.0000,1,04/01/10
2,А,45506,118.0000,1,04/01/10
2,А,45509,173.0000,1,04/01/10
2,А,45515,635.0000,2,04/01/10
2,А,45812,109818.0000,1,04/01/10
2,А,45815,2132.0000,1,04/01/10
2,А,45818,111888.0000,2,04/01/10
2,А,45915,13.0000,1,04/01/10
2,А,45918,5.0000,2,04/01/10
2,А,47404,10748.0000,1,04/01/10
2,А,47407,0.0000,2,04/01/10
2,А,47408,0.0000,1,04/01/10
2,А,47411,5.0000,2,04/01/10
2,А,47416,14410.0000,2,04/01/10
2,А,47422,563.0000,2,04/01/10
2,А,47423,3515.0000,1,04/01/10
2,А,47425,9604.0000,2,04/01/10
2,А,47427,5.0000,1,04/01/10
2,А,47801,2124.0000,1,04/01/10
2,А,47804,2124.0000,2,04/01/10
2,А,50706,1876.0000,1,04/01/10
2,А,50719,1876.0000,2,04/01/10
2,А,52305,12200.0000,2,04/01/10
2,А,52501,122.0000,2,04/01/10
2,А,60301,1391.0000,2,04/01/10
2,А,60302,1824.0000,1,04/01/10
2,А,60305,2570.0000,2,04/01/10
2,А,60306,2.0000,1,04/01/10
2,А,60307,0.0000,2,04/01/10
2,А,60308,184.0000,1,04/01/10
2,А,60309,11.0000,2,04/01/10
2,А,60310,27.0000,1,04/01/10
2,А,60311,447.0000,2,04/01/10
2,А,60312,1883.0000,1,04/01/10
2,А,60313,52.0000,2,04/01/10
2,А,60314,0.0000,1,04/01/10
2,А,60323,3.0000,1,04/01/10
2,А,60324,167.0000,2,04/01/10
2,А,60401,6273.0000,1,04/01/10
2,А,60601,3754.0000,2,04/01/10
2,А,60901,1.0000,1,04/01/10
2,А,60903,1.0000,2,04/01/10
2,А,61002,61.0000,1,04/01/10
2,А,61008,43.0000,1,04/01/10
2,А,61009,454.0000,1,04/01/10
2,А,61010,0.0000,1,04/01/10
2,А,61304,116.0000,2,04/01/10
2,А,61403,3737.0000,1,04/01/10
2,А,70601,85479.0000,2,04/01/10
2,А,70603,42174.0000,2,04/01/10
2,А,70606,71913.0000,1,04/01/10
2,А,70608,45355.0000,1,04/01/10
2,А,70611,865.0000,1,04/01/10
2,А,70701,0.0000,2,04/01/10
2,А,70703,0.0000,2,04/01/10
2,А,70705,0.0000,2,04/01/10
2,А,70706,0.0000,1,04/01/10
2,А,70708,0.0000,1,04/01/10
2,А,70710,0.0000,1,04/01/10
2,А,70711,0.0000,1,04/01/10
2,А,70801,29854.0000,2,04/01/10
2,В,90701,2.0000,1,04/01/10
2,В,90803,15246.0000,1,04/01/10
2,В,90901,329530.0000,1,04/01/10
2,В,90902,128884.0000,1,04/01/10
2,В,91202,4.0000,1,04/01/10
2,В,91203,2.0000,1,04/01/10
2,В,91207,3.0000,1,04/01/10
2,В,91311,12499.0000,2,04/01/10
2,В,91312,443846.0000,2,04/01/10
2,В,91315,39744.0000,2,04/01/10
2,В,91316,1975.0000,2,04/01/10
2,В,91317,50120.0000,2,04/01/10
2,В,91414,115654.0000,1,04/01/10
2,В,91418,2000.0000,1,04/01/10
2,В,91501,176.0000,1,04/01/10
2,В,91507,14569.0000,2,04/01/10
2,В,91604,102612.0000,1,04/01/10
2,В,91704,23711.0000,1,04/01/10
2,В,91802,64992.0000,1,04/01/10
2,Г,93001,20881.0000,1,04/01/10
2,Г,93301,0.0000,1,04/01/10
2,Г,93302,0.0000,1,04/01/10
2,Г,93303,0.0000,1,04/01/10
2,Г,93801,516.0000,1,04/01/10
2,Г,96001,20883.0000,2,04/01/10
2,Г,96301,0.0000,2,04/01/10
2,Г,96302,0.0000,2,04/01/10
2,Г,96303,0.0000,2,04/01/10
2,Г,96801,514.0000,2,04/01/10
2,Д,98010,4466233.0000,1,04/01/10
2,Д,98040,192363.0000,2,04/01/10
2,Д,98070,4273870.0000,2,04/01/10
2,В,99998,562753.0000,1,04/01/10
2,В,99999,782816.0000,2,04/01/10
101,А,10207,867750.0000,2,04/01/10
101,А,10602,60200.0000,2,04/01/10
101,А,10701,17953.0000,2,04/01/10
101,А,10801,253510.0000,2,04/01/10
101,А,20202,222141.0000,1,04/01/10
101,А,20209,0.0000,1,04/01/10
101,А,30102,367058.0000,1,04/01/10
101,А,30110,289325.0000,1,04/01/10
101,А,30202,48699.0000,1,04/01/10
101,А,30204,8459.0000,1,04/01/10
101,А,30213,232.0000,1,04/01/10
101,А,30221,0.0000,1,04/01/10
101,А,30301,110594.0000,2,04/01/10
101,А,30302,110594.0000,1,04/01/10
101,А,30305,31279.0000,2,04/01/10
101,А,30306,31279.0000,1,04/01/10
101,А,30402,1400064.0000,1,04/01/10
101,А,30601,0.0000,2,04/01/10
101,А,30602,930.0000,1,04/01/10
101,А,31201,0.0000,2,04/01/10
101,А,31303,0.0000,2,04/01/10
101,А,31901,236000.0000,1,04/01/10
101,А,32002,0.0000,1,04/01/10
101,А,32003,0.0000,1,04/01/10
101,А,40503,3.0000,2,04/01/10
101,А,40602,3.0000,2,04/01/10
101,А,40701,2185073.0000,2,04/01/10
101,А,40702,377842.0000,2,04/01/10
101,А,40703,2456.0000,2,04/01/10
101,А,40802,1628.0000,2,04/01/10
101,А,40807,632796.0000,2,04/01/10
101,А,40817,47526.0000,2,04/01/10
101,А,40820,4512.0000,2,04/01/10
101,А,40905,16.0000,2,04/01/10
101,А,40909,13.0000,2,04/01/10
101,А,40910,0.0000,2,04/01/10
101,А,40911,22.0000,2,04/01/10
101,А,42005,236500.0000,2,04/01/10
101,А,42006,46000.0000,2,04/01/10
101,А,42105,4121.0000,2,04/01/10
101,А,42106,300.0000,2,04/01/10
101,А,42301,11036.0000,2,04/01/10
101,А,42303,39330.0000,2,04/01/10
101,А,42304,39385.0000,2,04/01/10
101,А,42305,207389.0000,2,04/01/10
101,А,42306,9667.0000,2,04/01/10
101,А,44907,70000.0000,1,04/01/10
101,А,44915,350.0000,2,04/01/10
101,А,45201,5928.0000,1,04/01/10
101,А,45205,50000.0000,1,04/01/10
101,А,45206,50500.0000,1,04/01/10
101,А,45207,114400.0000,1,04/01/10
101,А,45215,38901.0000,2,04/01/10
101,А,45408,346.0000,1,04/01/10
101,А,45415,346.0000,2,04/01/10
101,А,45506,5144.0000,1,04/01/10
101,А,45507,9481.0000,1,04/01/10
101,А,45509,0.0000,1,04/01/10
101,А,45515,938.0000,2,04/01/10
101,А,45812,16999.0000,1,04/01/10
101,А,45814,10.0000,1,04/01/10
101,А,45815,290.0000,1,04/01/10
101,А,45818,17144.0000,2,04/01/10
101,А,45915,31.0000,1,04/01/10
101,А,45918,6.0000,2,04/01/10
101,А,47403,0.0000,2,04/01/10
101,А,47404,74840.0000,1,04/01/10
101,А,47407,0.0000,2,04/01/10
101,А,47408,189372.0000,1,04/01/10
101,А,47411,14223.0000,2,04/01/10
101,А,47416,527.0000,2,04/01/10
101,А,47422,0.0000,2,04/01/10
101,А,47423,2217.0000,1,04/01/10
101,А,47425,78.0000,2,04/01/10
101,А,47426,13689.0000,2,04/01/10
101,А,47427,22.0000,1,04/01/10
101,А,50105,103214.0000,1,04/01/10
101,А,50106,1039527.0000,1,04/01/10
101,А,50107,255019.0000,1,04/01/10
