"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,21,4","A_P,C,1","DT,D"
2,А,10204,34277.0000,2,01/01/07
2,А,10205,34723.0000,2,01/01/07
2,А,10304,1149.0000,2,01/01/07
2,А,10305,851.0000,2,01/01/07
2,А,10601,918.0000,2,01/01/07
2,А,10602,269000.0000,2,01/01/07
2,А,10701,12003.0000,2,01/01/07
2,А,10702,6435.0000,2,01/01/07
2,А,10703,28789.0000,2,01/01/07
2,А,10704,874.0000,2,01/01/07
2,А,20202,93545.0000,1,01/01/07
2,А,20203,42.0000,1,01/01/07
2,А,20206,0.0000,1,01/01/07
2,А,20209,11647.0000,1,01/01/07
2,А,30102,10239.0000,1,01/01/07
2,А,30110,9895.0000,1,01/01/07
2,А,30114,3734.0000,1,01/01/07
2,А,30202,10480.0000,1,01/01/07
2,А,30204,2873.0000,1,01/01/07
2,А,30220,0.0000,2,01/01/07
2,А,30221,0.0000,1,01/01/07
2,А,30223,0.0000,2,01/01/07
2,А,30232,0.0000,2,01/01/07
2,А,30233,894.0000,1,01/01/07
2,А,30301,27763.0000,2,01/01/07
2,А,30302,27763.0000,1,01/01/07
2,А,30305,8000.0000,2,01/01/07
2,А,30306,8000.0000,1,01/01/07
2,А,30402,35.0000,1,01/01/07
2,А,30602,3106.0000,1,01/01/07
2,А,31304,16000.0000,2,01/01/07
2,А,32002,0.0000,1,01/01/07
2,А,32003,0.0000,1,01/01/07
2,А,32104,29492.0000,1,01/01/07
2,А,32201,3996.0000,1,01/01/07
2,А,32801,5.0000,2,01/01/07
2,А,32802,9.0000,1,01/01/07
2,А,40501,0.0000,2,01/01/07
2,А,40601,2.0000,2,01/01/07
2,А,40602,1.0000,2,01/01/07
2,А,40701,37.0000,2,01/01/07
2,А,40702,379391.0000,2,01/01/07
2,А,40703,6341.0000,2,01/01/07
2,А,40802,1551.0000,2,01/01/07
2,А,40804,1.0000,2,01/01/07
2,А,40807,31054.0000,2,01/01/07
2,А,40814,27.0000,2,01/01/07
2,А,40817,18092.0000,2,01/01/07
2,А,40820,117.0000,2,01/01/07
2,А,40905,324.0000,2,01/01/07
2,А,40909,646.0000,2,01/01/07
2,А,40910,0.0000,2,01/01/07
2,А,40911,18.0000,2,01/01/07
2,А,40912,5.0000,2,01/01/07
2,А,40913,3.0000,2,01/01/07
2,А,42103,1010.0000,2,01/01/07
2,А,42104,20077.0000,2,01/01/07
2,А,42105,10000.0000,2,01/01/07
2,А,42106,3222.0000,2,01/01/07
2,А,42107,540.0000,2,01/01/07
2,А,42204,2000.0000,2,01/01/07
2,А,42205,3000.0000,2,01/01/07
2,А,42206,2500.0000,2,01/01/07
2,А,42207,1000.0000,2,01/01/07
2,А,42301,3863.0000,2,01/01/07
2,А,42302,4907.0000,2,01/01/07
2,А,42303,2669.0000,2,01/01/07
