"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,21,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,01/01/09
2,А,10601,374.0000,2,01/01/09
2,А,10602,269000.0000,2,01/01/09
2,А,10701,12003.0000,2,01/01/09
2,А,10801,76926.0000,2,01/01/09
2,А,20202,35401.0000,1,01/01/09
2,А,20209,25216.0000,1,01/01/09
2,А,20210,185.0000,1,01/01/09
2,А,30102,14339.0000,1,01/01/09
2,А,30110,13815.0000,1,01/01/09
2,А,30114,36565.0000,1,01/01/09
2,А,30202,1893.0000,1,01/01/09
2,А,30204,1456.0000,1,01/01/09
2,А,30220,0.0000,2,01/01/09
2,А,30221,0.0000,1,01/01/09
2,А,30223,0.0000,2,01/01/09
2,А,30232,0.0000,2,01/01/09
2,А,30233,171.0000,1,01/01/09
2,А,30301,552.0000,2,01/01/09
2,А,30302,552.0000,1,01/01/09
2,А,30305,12770.0000,2,01/01/09
2,А,30306,12770.0000,1,01/01/09
2,А,30402,35.0000,1,01/01/09
2,А,31304,207206.0000,2,01/01/09
2,А,32002,0.0000,1,01/01/09
2,А,32003,0.0000,1,01/01/09
2,А,32004,393691.0000,1,01/01/09
2,А,32010,12681.0000,1,01/01/09
2,А,32102,0.0000,1,01/01/09
2,А,32103,0.0000,1,01/01/09
2,А,32104,62162.0000,1,01/01/09
2,А,40501,6.0000,2,01/01/09
2,А,40601,2.0000,2,01/01/09
2,А,40701,21.0000,2,01/01/09
2,А,40702,503279.0000,2,01/01/09
2,А,40703,8566.0000,2,01/01/09
2,А,40802,6543.0000,2,01/01/09
2,А,40804,1.0000,2,01/01/09
2,А,40807,27670.0000,2,01/01/09
2,А,40814,27.0000,2,01/01/09
2,А,40817,27507.0000,2,01/01/09
2,А,40820,774.0000,2,01/01/09
2,А,40905,263.0000,2,01/01/09
2,А,40909,266.0000,2,01/01/09
2,А,40910,0.0000,2,01/01/09
2,А,40911,25.0000,2,01/01/09
2,А,40912,0.0000,2,01/01/09
2,А,40913,20.0000,2,01/01/09
2,А,42104,15000.0000,2,01/01/09
2,А,42106,1406.0000,2,01/01/09
2,А,42206,3000.0000,2,01/01/09
2,А,42207,2500.0000,2,01/01/09
2,А,42301,11983.0000,2,01/01/09
2,А,42302,0.0000,2,01/01/09
2,А,42303,13609.0000,2,01/01/09
2,А,42304,24907.0000,2,01/01/09
2,А,42305,147504.0000,2,01/01/09
2,А,42306,146189.0000,2,01/01/09
2,А,42601,115.0000,2,01/01/09
2,А,45204,23328.0000,1,01/01/09
2,А,45205,40022.0000,1,01/01/09
2,А,45206,451749.0000,1,01/01/09
2,А,45207,330835.0000,1,01/01/09
2,А,45208,450537.0000,1,01/01/09
2,А,45209,72212.0000,1,01/01/09
2,А,45215,347057.0000,2,01/01/09
2,А,45505,569.0000,1,01/01/09
2,А,45506,725.0000,1,01/01/09
2,А,45515,26.0000,2,01/01/09
2,А,45812,33415.0000,1,01/01/09
2,А,45815,1986.0000,1,01/01/09
2,А,45818,35402.0000,2,01/01/09
2,А,47401,7011.0000,2,01/01/09
2,А,47402,5609.0000,1,01/01/09
2,А,47407,0.0000,2,01/01/09
2,А,47408,0.0000,1,01/01/09
2,А,47411,1158.0000,2,01/01/09
2,А,47416,686.0000,2,01/01/09
2,А,47422,655.0000,2,01/01/09
2,А,47423,2686.0000,1,01/01/09
