"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0"
2,26408,0
2,26409,0
2,26410,476
2,26411,570
2,26412,7644
2,27000,215
2,27100,0
2,27101,0
2,27102,0
2,27103,0
2,27200,0
2,27201,0
2,27202,0
2,27203,0
2,27300,215
2,27301,0
2,27302,0
2,27303,0
2,27304,0
2,27305,188
2,27306,27
2,27307,0
2,27308,0
2,28000,1250
2,28101,1250
2,31001,8479
2,31002,0
2,32001,0
2,32002,0
2,32101,0
2,33001,8479
2,33002,0
5,01000,23516
5,02000,0
5,10000,1190530
5,10001,220852
5,10002,969038
5,10003,640
5,11000,95084
5,11100,73050
5,11101,0
5,11102,0
5,11103,0
5,11104,0
5,11105,0
5,11106,0
5,11107,0
5,11108,0
5,11109,0
5,11110,0
5,11111,0
5,11112,62977
5,11113,163
5,11114,4548
5,11115,5360
5,11116,0
5,11117,2
5,11118,0
5,11119,0
5,11200,0
5,11201,0
5,11202,0
5,11203,0
5,11204,0
5,11205,0
5,11206,0
5,11207,0
5,11208,0
5,11209,0
5,11210,0
5,11211,0
5,11212,0
5,11213,0
5,11214,0
5,11215,0
5,11216,0
5,11217,0
5,11300,664
5,11301,0
5,11302,0
5,11303,664
5,11400,0
5,11401,0
5,11402,0
5,11403,0
5,11500,20164
5,11501,4275
5,11502,2157
5,11503,0
5,11504,6687
5,11505,1788
5,11506,0
5,11507,0
5,11508,5257
5,11600,1206
5,11601,0
5,11602,0
5,11603,1206
5,11604,0
5,11605,0
5,11606,0
5,11607,0
5,11608,0
5,12000,125768
5,12100,21806
5,12101,4272
5,12102,17534
5,12200,103373
5,12201,103373
5,12300,22
5,12301,22
5,12400,567
5,12401,0
5,12402,0
5,12403,0
5,12404,519
5,12405,0
5,12406,48
5,13000,1722
5,13100,1722
5,13101,24
5,13102,246
5,13103,0
5,13104,1452
5,13105,0
5,13106,0
5,13107,0
5,13108,0
5,13200,0
5,13201,0
5,14000,0
5,14100,0
5,14101,0
5,14102,0
5,14103,0
5,14104,0
5,14200,0
5,14201,0
5,14202,0
5,14203,0
5,14204,0
5,14300,0
5,14301,0
5,14302,0
5,14303,0
5,14304,0
5,14400,0
5,14401,0
5,14402,0
5,14403,0
5,14404,0
5,15000,929906
5,15100,929906
5,15101,0
5,15102,929906
5,15103,0
5,15200,0
5,15201,0
5,15202,0
5,15203,0
5,15204,0
5,16000,37410
5,16100,0
5,16101,0
5,16102,0
5,16103,0
5,16104,0
5,16105,0
5,16200,18636
5,16201,14415
5,16202,14
5,16203,4207
5,16300,18774
5,16301,39
5,16302,0
5,16303,0
5,16304,0
5,16305,18728
5,16306,7
5,17000,640
5,17100,477
5,17101,477
5,17102,0
5,17103,0
5,17200,151
5,17201,151
5,17202,0
5,17203,0
5,17300,12
5,17301,0
5,17302,0
5,17303,0
5,17304,7
5,17305,0
5,17306,5
5,20000,1167759
5,20001,138674
5,20002,1028337
5,20003,3
5,20100,1167014
5,21000,63100
5,21100,2066
5,21101,2025
5,21102,41
5,21103,0
5,21104,0
5,21200,4348
5,21201,0
5,21202,0
5,21203,0
5,21204,0
5,21205,0
5,21206,0
5,21207,0
5,21208,4348
5,21209,0
5,21210,0
5,21211,0
5,21212,0
5,21213,0
5,21214,0
5,21300,26724
5,21301,0
5,21302,0
5,21303,0
5,21304,0
5,21305,0
5,21306,0
5,21307,0
5,21308,0
5,21309,0
5,21310,0
5,21311,11
5,21312,26530
5,21313,180
5,21314,0
5,21315,3
5,21316,0
5,21317,0
5,21400,11060
5,21401,0
5,21402,0
5,21403,0
5,21404,0
5,21405,0
5,21406,0
5,21407,0
5,21408,0
5,21409,0
5,21410,0
5,21411,0
5,21412,0
5,21413,0
5,21414,0
5,21415,0
5,21416,0
5,21417,11060
5,21500,4
5,21501,4
5,21502,0
5,21600,17330
5,21601,17195
5,21602,135
5,21700,0
5,21701,0
5,21702,0
5,21800,1568
5,21801,0
5,21802,0
5,21803,0
5,21804,1568
5,22000,75574
5,22100,75574
5,22101,75574
5,22200,0
5,22201,0
5,22202,0
5,22203,0
5,23000,137
5,23100,137
5,23101,137
5,23102,0
5,23103,0
5,23104,0
5,23105,0
5,23106,0
5,23107,0
5,23108,0
5,23109,0
5,23200,0
5,23201,0
5,24000,942769
5,24100,942769
5,24101,0
5,24102,942769
5,24103,0
5,24200,0
5,24201,0
5,24202,0
5,24203,0
5,24204,0
5,25000,30692
5,25100,0
5,25101,0
5,25102,0
5,25103,0
5,25104,0
5,25105,0
5,25200,4152
5,25201,597
5,25202,824
5,25203,2604
5,25204,0
5,25205,0
5,25206,127
5,25300,26540
5,25301,0
5,25302,25779
5,25303,761
5,26000,54739
5,26100,35431
5,26101,29499
5,26102,5837
5,26103,0
5,26104,95
5,26200,3372
5,26201,3372
5,26202,0
5,26203,0
5,26300,5106
5,26301,190
5,26302,1185
5,26303,2285
5,26304,243
5,26305,796
5,26306,0
5,26307,407
5,26400,10830
5,26401,51
5,26402,91
5,26403,2147
5,26404,1945
5,26405,136
5,26406,1911
5,26407,80
5,26408,0
5,26409,0
5,26410,930
5,26411,2000
5,26412,1539
5,27000,3
5,27100,0
5,27101,0
5,27102,0
5,27103,0
5,27200,0
5,27201,0
5,27202,0
5,27203,0
5,27300,3
5,27301,0
5,27302,0
5,27303,3
5,27304,0
5,27305,0
5,27306,0
5,27307,0
5,27308,0
5,28000,745
5,28101,745
5,31001,22771
5,31002,0
5,32001,0
5,32002,0
5,32101,0
5,33001,22771
5,33002,0
98,01000,2592
98,02000,0
98,10000,40585
98,10001,7806
98,10002,32779
98,10003,0
98,11000,5097
98,11100,5036
98,11101,0
98,11102,0
98,11103,0
98,11104,0
98,11105,0
98,11106,0
98,11107,0
98,11108,0
98,11109,0
98,11110,0
98,11111,0
98,11112,4934
98,11113,0
98,11114,0
98,11115,102
98,11116,0
98,11117,0
98,11118,0
98,11119,0
98,11200,54
98,11201,0
98,11202,0
98,11203,0
98,11204,0
98,11205,0
98,11206,0
98,11207,0
98,11208,0
98,11209,0
98,11210,0
98,11211,0
98,11212,0
98,11213,0
98,11214,0
98,11215,54
98,11216,0
98,11217,0
98,11300,0
98,11301,0
98,11302,0
98,11303,0
98,11400,0
98,11401,0
98,11402,0
98,11403,0
98,11500,0
98,11501,0
98,11502,0
98,11503,0
98,11504,0
98,11505,0
98,11506,0
98,11507,0
98,11508,0
98,11600,7
98,11601,0
98,11602,0
98,11603,7
98,11604,0
98,11605,0
98,11606,0
98,11607,0
98,11608,0
98,12000,2709
98,12100,1996
98,12101,0
98,12102,1996
98,12200,708
98,12201,708
98,12300,0
98,12301,0
98,12400,5
98,12401,0
98,12402,0
98,12403,0
98,12404,5
98,12405,0
98,12406,0
98,13000,0
98,13100,0
98,13101,0
98,13102,0
98,13103,0
98,13104,0
98,13105,0
98,13106,0
98,13107,0
98,13108,0
98,13200,0
98,13201,0
98,14000,0
98,14100,0
98,14101,0
98,14102,0
98,14103,0
98,14104,0
98,14200,0
98,14201,0
98,14202,0
98,14203,0
98,14204,0
98,14300,0
98,14301,0
98,14302,0
98,14303,0
98,14304,0
98,14400,0
98,14401,0
98,14402,0
98,14403,0
98,14404,0
98,15000,769
98,15100,769
98,15101,0
98,15102,769
98,15103,0
98,15200,0
98,15201,0
98,15202,0
98,15203,0
98,15204,0
98,16000,32010
98,16100,0
98,16101,0
98,16102,0
98,16103,0
98,16104,0
98,16105,0
98,16200,279
98,16201,196
98,16202,0
98,16203,83
98,16300,31731
98,16301,0
98,16302,0
98,16303,0
98,16304,0
98,16305,31731
98,16306,0
98,17000,0
98,17100,0
98,17101,0
98,17102,0
98,17103,0
98,17200,0
98,17201,0
98,17202,0
98,17203,0
98,17300,0
98,17301,0
98,17302,0
98,17303,0
98,17304,0
98,17305,0
98,17306,0
98,20000,37993
98,20001,1615
98,20002,36378
98,20003,0
98,20100,37993
98,21000,938
98,21100,645
98,21101,0
98,21102,645
98,21103,0
98,21104,0
98,21200,291
98,21201,0
98,21202,0
98,21203,0
98,21204,0
98,21205,0
98,21206,0
98,21207,0
98,21208,0
98,21209,0
98,21210,291
98,21211,0
98,21212,0
98,21213,0
98,21214,0
98,21300,0
98,21301,0
98,21302,0
98,21303,0
98,21304,0
98,21305,0
98,21306,0
98,21307,0
98,21308,0
98,21309,0
98,21310,0
98,21311,0
98,21312,0
98,21313,0
98,21314,0
98,21315,0
98,21316,0
98,21317,0
98,21400,0
98,21401,0
98,21402,0
98,21403,0
98,21404,0
98,21405,0
98,21406,0
98,21407,0
98,21408,0
98,21409,0
98,21410,0
98,21411,0
98,21412,0
98,21413,0
98,21414,0
98,21415,0
98,21416,0
98,21417,0
98,21500,0
98,21501,0
98,21502,0
98,21600,0
98,21601,0
98,21602,0
98,21700,2
98,21701,2
98,21702,0
98,21800,0
98,21801,0
98,21802,0
98,21803,0
98,21804,0
98,22000,677
98,22100,677
98,22101,677
98,22200,0
98,22201,0
98,22202,0
98,22203,0
98,23000,2
98,23100,2
98,23101,0
98,23102,0
98,23103,0
98,23104,2
98,23105,0
98,23106,0
98,23107,0
98,23108,0
98,23109,0
98,23200,0
98,23201,0
98,24000,772
98,24100,772
98,24101,0
98,24102,772
98,24103,0
98,24200,0
98,24201,0
98,24202,0
98,24203,0
98,24204,0
98,25000,31823
98,25100,0
98,25101,0
98,25102,0
98,25103,0
98,25104,0
98,25105,0
98,25200,74
98,25201,0
98,25202,0
98,25203,74
98,25204,0
98,25205,0
98,25206,0
98,25300,31749
98,25301,0
98,25302,31747
98,25303,2
98,26000,3781
98,26100,2289
98,26101,1843
98,26102,446
98,26103,0
98,26104,0
98,26200,62
98,26201,62
98,26202,0
98,26203,0
98,26300,837
98,26301,3
98,26302,129
98,26303,649
98,26304,29
98,26305,27
98,26306,0
98,26307,0
98,26400,593
98,26401,0
98,26402,0
98,26403,333
98,26404,0
98,26405,0
98,26406,71
98,26407,0
98,26408,0
98,26409,0
98,26410,2
98,26411,167
98,26412,20
98,27000,0
98,27100,0
98,27101,0
98,27102,0
98,27103,0
98,27200,0
98,27201,0
98,27202,0
98,27203,0
98,27300,0
98,27301,0
98,27302,0
98,27303,0
98,27304,0
98,27305,0
98,27306,0
98,27307,0
98,27308,0
98,28000,0
98,28101,0
98,31001,2592
98,31002,0
98,32001,0
98,32002,0
98,32101,0
98,33001,2592
98,33002,0
101,01000,25410
101,02000,0
101,10000,512299
101,10001,156102
101,10002,356184
101,10003,13
101,11000,30727
101,11100,28716
101,11101,0
101,11102,0
101,11103,0
101,11104,0
101,11105,0
101,11106,0
101,11107,0
101,11108,0
101,11109,5635
101,11110,0
101,11111,0
101,11112,18643
101,11113,0
101,11114,1364
101,11115,1074
101,11116,0
101,11117,0
101,11118,2000
101,11119,0
101,11200,0
101,11201,0
101,11202,0
101,11203,0
101,11204,0
101,11205,0
101,11206,0
101,11207,0
101,11208,0
101,11209,0
101,11210,0
101,11211,0
101,11212,0
101,11213,0
101,11214,0
101,11215,0
101,11216,0
101,11217,0
101,11300,156
101,11301,0
101,11302,156
101,11303,0
101,11400,0
101,11401,0
101,11402,0
101,11403,0
101,11500,1844
101,11501,0
101,11502,0
101,11503,0
101,11504,0
101,11505,0
101,11506,0
101,11507,1087
101,11508,757
101,11600,11
101,11601,0
101,11602,0
101,11603,11
101,11604,0
101,11605,0
101,11606,0
101,11607,0
101,11608,0
101,12000,125375
101,12100,8299
101,12101,5072
101,12102,3227
101,12200,117076
101,12201,117076
101,12300,0
101,12301,0
101,12400,0
101,12401,0
101,12402,0
101,12403,0
101,12404,0
101,12405,0
101,12406,0
101,13000,751
101,13100,583
101,13101,0
101,13102,0
101,13103,0
101,13104,0
101,13105,0
101,13106,0
101,13107,191
101,13108,392
101,13200,168
101,13201,168
101,14000,0
101,14100,0
101,14101,0
101,14102,0
101,14103,0
101,14104,0
101,14200,0
101,14201,0
101,14202,0
101,14203,0
101,14204,0
101,14300,0
101,14301,0
101,14302,0
101,14303,0
101,14304,0
101,14400,0
101,14401,0
101,14402,0
101,14403,0
101,14404,0
101,15000,342338
101,15100,342338
101,15101,0
101,15102,342338
101,15103,0
101,15200,0
101,15201,0
101,15202,0
101,15203,0
101,15204,0
101,16000,13095
101,16100,0
101,16101,0
101,16102,0
101,16103,0
101,16104,0
101,16105,0
101,16200,42
101,16201,0
101,16202,0
101,16203,42
101,16300,13053
101,16301,0
101,16302,0
101,16303,0
101,16304,0
101,16305,12812
101,16306,241
101,17000,13
101,17100,0
101,17101,0
101,17102,0
101,17103,0
101,17200,12
101,17201,0
101,17202,0
101,17203,12
101,17300,1
101,17301,0
101,17302,0
101,17303,0
101,17304,1
101,17305,0
101,17306,0
101,20000,488038
101,20001,141145
101,20002,345683
101,20003,61
101,20100,486889
101,21000,18423
101,21100,0
101,21101,0
101,21102,0
101,21103,0
101,21104,0
101,21200,0
101,21201,0
101,21202,0
101,21203,0
101,21204,0
101,21205,0
101,21206,0
101,21207,0
101,21208,0
101,21209,0
101,21210,0
101,21211,0
101,21212,0
101,21213,0
101,21214,0
101,21300,10928
101,21301,0
101,21302,0
101,21303,0
101,21304,0
101,21305,0
101,21306,0
101,21307,0
101,21308,0
101,21309,0
101,21310,0
101,21311,9640
101,21312,1188
101,21313,100
101,21314,0
101,21315,0
101,21316,0
101,21317,0
101,21400,2140
101,21401,0
101,21402,0
101,21403,0
101,21404,0
101,21405,0
101,21406,0
101,21407,0
101,21408,0
101,21409,0
101,21410,0
101,21411,2140
101,21412,0
101,21413,0
101,21414,0
101,21415,0
101,21416,0
101,21417,0
101,21500,0
101,21501,0
101,21502,0
101,21600,5350
101,21601,5350
101,21602,0
101,21700,0
101,21701,0
101,21702,0
101,21800,5
101,21801,0
101,21802,0
101,21803,0
101,21804,5
101,22000,122722
101,22100,122722
101,22101,122722
101,22200,0
101,22201,0
101,22202,0
101,22203,0
101,23000,0
101,23100,0
101,23101,0
101,23102,0
101,23103,0
101,23104,0
101,23105,0
101,23106,0
101,23107,0
101,23108,0
101,23109,0
101,23200,0
101,23201,0
101,24000,310271
101,24100,310271
101,24101,1891
101,24102,308380
101,24103,0
101,24200,0
101,24201,0
101,24202,0
101,24203,0
101,24204,0
101,25000,13123
101,25100,0
101,25101,0
101,25102,0
101,25103,0
101,25104,0
101,25105,0
101,25200,723
101,25201,0
101,25202,10
101,25203,414
101,25204,0
101,25205,16
101,25206,283
101,25300,12400
101,25301,0
101,25302,12337
101,25303,63
101,26000,22289
101,26100,14201
101,26101,11185
101,26102,2788
101,26103,0
101,26104,228
101,26200,1481
101,26201,1481
101,26202,0
101,26203,0
101,26300,3484
101,26301,110
101,26302,445
101,26303,2455
101,26304,11
101,26305,463
101,26306,0
101,26307,0
101,26400,3123
101,26401,58
101,26402,43
101,26403,582
101,26404,128
101,26405,0
101,26406,995
101,26407,0
101,26408,0
101,26409,0
101,26410,270
101,26411,907
101,26412,140
101,27000,61
101,27100,17
101,27101,0
101,27102,7
101,27103,10
101,27200,3
101,27201,0
101,27202,0
101,27203,3
101,27300,41
101,27301,0
101,27302,0
101,27303,0
101,27304,0
101,27305,0
101,27306,28
101,27307,0
101,27308,13
101,28000,1149
101,28101,1149
101,31001,24261
101,31002,0
101,32001,0
101,32002,0
101,32101,0
101,33001,24261
101,33002,0
103,01000,118683
103,02000,0
103,10000,1598565
103,10001,145650
103,10002,1452858
103,10003,57
103,11000,124848
103,11100,104656
103,11101,0
103,11102,3329
103,11103,0
103,11104,0
103,11105,0
103,11106,0
103,11107,0
103,11108,0
103,11109,0
103,11110,0
103,11111,0
103,11112,70426
103,11113,0
103,11114,2
103,11115,28026
103,11116,0
103,11117,84
103,11118,2789
103,11119,0
103,11200,0
103,11201,0
103,11202,0
103,11203,0
103,11204,0
103,11205,0
103,11206,0
103,11207,0
103,11208,0
103,11209,0
103,11210,0
103,11211,0
103,11212,0
103,11213,0
103,11214,0
103,11215,0
103,11216,0
103,11217,0
103,11300,4328
103,11301,0
103,11302,50
103,11303,4278
103,11400,7
103,11401,0
103,11402,7
103,11403,0
103,11500,3279
103,11501,0
103,11502,0
103,11503,0
103,11504,0
103,11505,0
103,11506,0
103,11507,0
103,11508,3279
103,11600,12578
103,11601,0
103,11602,0
103,11603,12578
103,11604,0
103,11605,0
103,11606,0
103,11607,0
103,11608,0
103,12000,20802
103,12100,9091
103,12101,60
103,12102,9031
103,12200,10799
103,12201,10799
103,12300,676
103,12301,676
103,12400,236
103,12401,0
103,12402,0
103,12403,0
103,12404,236
103,12405,0
103,12406,0
103,13000,67
103,13100,67
103,13101,0
103,13102,0
103,13103,0
103,13104,0
103,13105,67
103,13106,0
103,13107,0
103,13108,0
103,13200,0
103,13201,0
103,14000,53
103,14100,53
103,14101,0
103,14102,53
103,14103,0
103,14104,0
103,14200,0
103,14201,0
103,14202,0
103,14203,0
103,14204,0
103,14300,0
103,14301,0
103,14302,0
103,14303,0
103,14304,0
103,14400,0
103,14401,0
103,14402,0
103,14403,0
103,14404,0
103,15000,1411222
103,15100,1411222
103,15101,0
103,15102,1411222
103,15103,0
103,15200,0
103,15201,0
103,15202,0
103,15203,0
103,15204,0
103,16000,41516
103,16100,0
103,16101,0
103,16102,0
103,16103,0
103,16104,0
103,16105,0
103,16200,973
103,16201,0
103,16202,0
103,16203,973
103,16300,40543
103,16301,0
103,16302,0
103,16303,0
103,16304,0
103,16305,40543
103,16306,0
103,17000,57
103,17100,0
103,17101,0
103,17102,0
103,17103,0
103,17200,0
103,17201,0
103,17202,0
103,17203,0
103,17300,57
103,17301,0
103,17302,0
103,17303,0
103,17304,0
103,17305,0
103,17306,57
103,20000,1495722
103,20001,31070
103,20002,1445745
103,20003,3067
103,20100,1479882
103,21000,25878
103,21100,0
103,21101,0
103,21102,0
103,21103,0
103,21104,0
103,21200,0
103,21201,0
103,21202,0
103,21203,0
103,21204,0
103,21205,0
103,21206,0
103,21207,0
103,21208,0
103,21209,0
103,21210,0
103,21211,0
103,21212,0
103,21213,0
103,21214,0
103,21300,0
103,21301,0
103,21302,0
103,21303,0
103,21304,0
103,21305,0
103,21306,0
103,21307,0
103,21308,0
103,21309,0
103,21310,0
103,21311,0
103,21312,0
103,21313,0
103,21314,0
103,21315,0
103,21316,0
103,21317,0
103,21400,0
103,21401,0
103,21402,0
103,21403,0
103,21404,0
103,21405,0
103,21406,0
103,21407,0
103,21408,0
103,21409,0
103,21410,0
103,21411,0
103,21412,0
103,21413,0
103,21414,0
103,21415,0
103,21416,0
103,21417,0
103,21500,10294
103,21501,10294
103,21502,0
103,21600,0
103,21601,0
103,21602,0
103,21700,0
103,21701,0
103,21702,0
103,21800,15584
103,21801,0
103,21802,0
103,21803,0
103,21804,15584
103,22000,5192
103,22100,5192
103,22101,5192
103,22200,0
103,22201,0
103,22202,0
103,22203,0
103,23000,1
103,23100,1
103,23101,0
103,23102,0
103,23103,0
103,23104,0
103,23105,0
103,23106,0
103,23107,0
103,23108,1
103,23109,0
103,23200,0
103,23201,0
103,24000,1403644
103,24100,1403644
103,24101,0
103,24102,1403644
103,24103,0
103,24200,0
103,24201,0
103,24202,0
103,24203,0
103,24204,0
103,25000,8171
103,25100,0
103,25101,0
103,25102,0
103,25103,0
103,25104,0
103,25105,0
103,25200,288
103,25201,0
103,25202,59
103,25203,229
103,25204,0
103,25205,0
103,25206,0
103,25300,7883
103,25301,0
103,25302,7815
103,25303,68
103,26000,33929
103,26100,13985
103,26101,11196
103,26102,2789
103,26103,0
103,26104,0
103,26200,921
103,26201,921
103,26202,0
103,26203,0
103,26300,8220
103,26301,29
103,26302,926
103,26303,6762
103,26304,15
103,26305,407
103,26306,0
103,26307,81
103,26400,10803
103,26401,12
103,26402,0
103,26403,2117
103,26404,0
103,26405,1024
103,26406,1386
103,26407,0
103,26408,240
103,26409,0
103,26410,804
103,26411,4928
103,26412,292
103,27000,3067
103,27100,0
103,27101,0
103,27102,0
103,27103,0
103,27200,0
103,27201,0
103,27202,0
103,27203,0
103,27300,3067
103,27301,0
103,27302,0
103,27303,0
103,27304,0
103,27305,0
103,27306,0
103,27307,0
103,27308,3067
103,28000,15840
103,28101,15840
103,31001,102843
103,31002,0
103,32001,0
103,32002,0
103,32101,0
103,33001,102843
103,33002,0
106,01000,2830
106,02000,0
106,10000,229159
106,10001,34707
106,10002,194452
106,11000,24880
106,11100,22871
106,11112,13433
106,11114,3756
106,11115,2792
106,11116,753
106,11118,2137
106,11300,2006
106,11302,1501
106,11303,505
106,11600,3
106,11603,3
106,12000,9827
106,12100,3490
106,12101,11
106,12102,3479
106,12200,6199
106,12201,6199
106,12300,130
106,12301,130
106,12400,8
106,12404,8
106,13000,14
106,13100,14
106,13105,14
106,15000,175920
106,15100,175920
106,15102,175920
106,16000,18518
106,16200,248
106,16203,248
106,16300,18270
106,16301,1107
106,16305,17156
106,16306,7
106,20000,226507
106,20001,11082
106,20002,215247
106,20100,226329
106,21000,6804
106,21100,230
106,21102,230
106,21300,2045
106,21312,1764
106,21313,281
106,21600,4529
106,21601,4529
106,22000,4278
106,22100,4278
106,22101,4278
106,24000,175889
106,24100,175889
106,24102,175889
106,25000,27621
106,25200,693
106,25202,473
106,25203,180
106,25205,40
106,25300,26928
106,25302,26734
106,25303,194
106,26000,11737
106,26100,8957
106,26101,7206
106,26102,1748
106,26104,3
106,26200,321
106,26201,321
106,26300,991
106,26301,151
106,26302,502
106,26304,89
106,26305,249
106,26400,1468
106,26401,10
106,26402,27
106,26403,892
106,26404,17
106,26406,254
106,26410,37
106,26411,180
106,26412,51
106,28000,178
106,28101,178
106,31001,2652
106,33001,2652
106,33002,0
107,01000,85432
107,02000,0
107,10000,14154356
107,10001,4713389
107,10002,9116003
107,10003,324964
107,11000,751754
107,11100,684779
107,11102,2380
107,11106,489
107,11109,419
107,11111,37794
107,11112,468288
107,11113,252
107,11114,7416
107,11115,64459
107,11116,88680
107,11117,111
107,11118,13283
107,11119,1208
107,11200,3427
107,11211,3063
107,11214,2
107,11216,362
107,11300,2108
107,11302,2
107,11303,2106
107,11500,58782
107,11501,2816
107,11502,392
107,11504,2941
107,11505,11802
107,11506,26468
107,11507,7274
107,11508,7089
107,11600,2658
107,11603,192
107,11604,2466
107,12000,3961635
107,12100,70276
107,12101,11095
107,12102,59181
107,12200,3887612
107,12201,3887612
107,12300,2482
107,12301,2482
107,12400,1265
107,12401,371
107,12404,894
107,13000,104468
107,13100,84370
107,13104,1931
107,13105,63795
107,13107,273
107,13108,18371
107,13200,20098
107,13201,20098
107,14000,113
107,14100,113
107,14104,113
107,15000,7838001
107,15100,7837952
107,15101,8238
107,15102,7829563
107,15103,151
107,15200,49
107,15202,49
107,16000,1173421
107,16100,54148
107,16102,53264
107,16105,884
107,16200,29940
107,16201,24
107,16202,947
107,16203,28969
107,16300,1089333
107,16301,2541
107,16302,33
107,16305,1085108
107,16306,1651
107,17000,324964
107,17100,14937
107,17101,14915
107,17102,22
107,17200,32
107,17201,32
107,17300,309995
107,17302,21
107,17304,16
107,17305,8
107,17306,309950
107,20000,14069154
107,20001,4118182
107,20002,9634383
107,20003,316359
107,20100,14068924
107,21000,341522
107,21100,139085
107,21101,107479
107,21102,7583
107,21103,24023
107,21200,38098
107,21205,16
107,21208,2867
107,21209,97
107,21210,1468
107,21211,33643
107,21214,7
107,21300,12572
107,21306,13
107,21311,1957
