"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,21,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,07/01/08
2,А,10601,379.0000,2,07/01/08
2,А,10602,269000.0000,2,07/01/08
2,А,10701,12003.0000,2,07/01/08
2,А,10801,73739.0000,2,07/01/08
2,А,20202,47463.0000,1,07/01/08
2,А,20203,170.0000,1,07/01/08
2,А,20206,0.0000,1,07/01/08
2,А,20209,4948.0000,1,07/01/08
2,А,20210,0.0000,1,07/01/08
2,А,30102,38551.0000,1,07/01/08
2,А,30110,19788.0000,1,07/01/08
2,А,30114,6359.0000,1,07/01/08
2,А,30202,21244.0000,1,07/01/08
2,А,30204,2032.0000,1,07/01/08
2,А,30220,110.0000,2,07/01/08
2,А,30221,0.0000,1,07/01/08
2,А,30223,18446.0000,2,07/01/08
2,А,30232,1515.0000,2,07/01/08
2,А,30233,195.0000,1,07/01/08
2,А,30301,36309.0000,2,07/01/08
2,А,30302,36309.0000,1,07/01/08
2,А,30305,34420.0000,2,07/01/08
2,А,30306,34420.0000,1,07/01/08
2,А,30402,35.0000,1,07/01/08
2,А,30602,3109.0000,1,07/01/08
2,А,32002,30000.0000,1,07/01/08
2,А,32003,0.0000,1,07/01/08
2,А,32010,10085.0000,1,07/01/08
2,А,40501,65.0000,2,07/01/08
2,А,40601,2.0000,2,07/01/08
2,А,40602,1.0000,2,07/01/08
2,А,40701,17.0000,2,07/01/08
2,А,40702,345465.0000,2,07/01/08
2,А,40703,5485.0000,2,07/01/08
2,А,40802,5216.0000,2,07/01/08
2,А,40804,1.0000,2,07/01/08
2,А,40807,4853.0000,2,07/01/08
2,А,40814,27.0000,2,07/01/08
2,А,40817,26011.0000,2,07/01/08
2,А,40820,748.0000,2,07/01/08
2,А,40905,347.0000,2,07/01/08
2,А,40909,154.0000,2,07/01/08
2,А,40910,0.0000,2,07/01/08
2,А,40911,136.0000,2,07/01/08
2,А,40912,3.0000,2,07/01/08
2,А,40913,34.0000,2,07/01/08
2,А,42103,15000.0000,2,07/01/08
2,А,42104,29000.0000,2,07/01/08
2,А,42106,10668.0000,2,07/01/08
2,А,42206,3000.0000,2,07/01/08
2,А,42207,3500.0000,2,07/01/08
2,А,42301,10549.0000,2,07/01/08
2,А,42302,30.0000,2,07/01/08
2,А,42303,3181.0000,2,07/01/08
2,А,42304,38957.0000,2,07/01/08
2,А,42305,77681.0000,2,07/01/08
2,А,42306,83585.0000,2,07/01/08
2,А,42601,93.0000,2,07/01/08
2,А,45204,1100.0000,1,07/01/08
2,А,45205,67036.0000,1,07/01/08
2,А,45206,331026.0000,1,07/01/08
2,А,45207,290582.0000,1,07/01/08
2,А,45208,469399.0000,1,07/01/08
2,А,45209,101263.0000,1,07/01/08
2,А,45215,308845.0000,2,07/01/08
2,А,45504,18.0000,1,07/01/08
2,А,45505,1027.0000,1,07/01/08
2,А,45506,836.0000,1,07/01/08
2,А,45515,36.0000,2,07/01/08
2,А,45812,41501.0000,1,07/01/08
2,А,45815,1721.0000,1,07/01/08
2,А,45818,43223.0000,2,07/01/08
2,А,47407,0.0000,2,07/01/08
2,А,47408,0.0000,1,07/01/08
2,А,47411,1046.0000,2,07/01/08
2,А,47416,961.0000,2,07/01/08
2,А,47422,2263.0000,2,07/01/08
2,А,47423,3380.0000,1,07/01/08
2,А,47425,8240.0000,2,07/01/08
2,А,47426,1005.0000,2,07/01/08
2,А,47427,937.0000,1,07/01/08
