"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,07/01/10
2,А,10601,374.0000,2,07/01/10
2,А,10602,269000.0000,2,07/01/10
2,А,10701,12003.0000,2,07/01/10
2,А,10801,144836.0000,2,07/01/10
2,А,20202,33429.0000,1,07/01/10
2,А,20203,6.0000,1,07/01/10
2,А,20209,3983.0000,1,07/01/10
2,А,30102,13758.0000,1,07/01/10
2,А,30110,26673.0000,1,07/01/10
2,А,30114,95920.0000,1,07/01/10
2,А,30202,2560.0000,1,07/01/10
2,А,30204,1409.0000,1,07/01/10
2,А,30213,1835.0000,1,07/01/10
2,А,30220,1097.0000,2,07/01/10
2,А,30221,0.0000,1,07/01/10
2,А,30223,15927.0000,2,07/01/10
2,А,30232,0.0000,2,07/01/10
2,А,30233,255.0000,1,07/01/10
2,А,30402,35.0000,1,07/01/10
2,А,32010,5467.0000,1,07/01/10
2,А,32201,468.0000,1,07/01/10
2,А,40601,2.0000,2,07/01/10
2,А,40702,286101.0000,2,07/01/10
2,А,40703,17788.0000,2,07/01/10
2,А,40802,7997.0000,2,07/01/10
2,А,40804,1.0000,2,07/01/10
2,А,40807,4268.0000,2,07/01/10
2,А,40817,23216.0000,2,07/01/10
2,А,40820,170.0000,2,07/01/10
2,А,40905,389.0000,2,07/01/10
2,А,40909,146.0000,2,07/01/10
2,А,40910,0.0000,2,07/01/10
2,А,40911,7.0000,2,07/01/10
2,А,40912,0.0000,2,07/01/10
2,А,40913,96.0000,2,07/01/10
2,А,42105,1773.0000,2,07/01/10
2,А,42301,4442.0000,2,07/01/10
2,А,42303,98234.0000,2,07/01/10
2,А,42304,25000.0000,2,07/01/10
2,А,42306,19519.0000,2,07/01/10
2,А,42601,121.0000,2,07/01/10
2,А,45206,146010.0000,1,07/01/10
2,А,45207,245140.0000,1,07/01/10
2,А,45208,686253.0000,1,07/01/10
2,А,45209,3272.0000,1,07/01/10
2,А,45215,244153.0000,2,07/01/10
2,А,45503,155.0000,1,07/01/10
2,А,45504,1500.0000,1,07/01/10
2,А,45505,478.0000,1,07/01/10
2,А,45506,31.0000,1,07/01/10
2,А,45509,121.0000,1,07/01/10
2,А,45515,36.0000,2,07/01/10
2,А,45812,166315.0000,1,07/01/10
2,А,45815,2316.0000,1,07/01/10
2,А,45818,168631.0000,2,07/01/10
2,А,47404,10420.0000,1,07/01/10
2,А,47407,0.0000,2,07/01/10
2,А,47408,0.0000,1,07/01/10
2,А,47411,291.0000,2,07/01/10
2,А,47416,71.0000,2,07/01/10
2,А,47422,803.0000,2,07/01/10
2,А,47423,2146.0000,1,07/01/10
2,А,47425,7503.0000,2,07/01/10
2,А,47427,7.0000,1,07/01/10
2,А,47801,2256.0000,1,07/01/10
2,А,47804,2256.0000,2,07/01/10
2,А,52305,12200.0000,2,07/01/10
2,А,52501,370.0000,2,07/01/10
2,А,60301,1399.0000,2,07/01/10
2,А,60302,1551.0000,1,07/01/10
2,А,60305,2291.0000,2,07/01/10
2,А,60306,0.0000,1,07/01/10
2,А,60308,183.0000,1,07/01/10
2,А,60309,12.0000,2,07/01/10
2,А,60310,35.0000,1,07/01/10
2,А,60311,579.0000,2,07/01/10
2,А,60312,1721.0000,1,07/01/10
2,А,60313,55.0000,2,07/01/10
2,А,60314,0.0000,1,07/01/10
2,А,60323,2.0000,1,07/01/10
2,А,60324,177.0000,2,07/01/10
2,А,60401,6273.0000,1,07/01/10
2,А,60601,3897.0000,2,07/01/10
2,А,60901,23.0000,1,07/01/10
2,А,60903,1.0000,2,07/01/10
2,А,61002,120.0000,1,07/01/10
2,А,61008,20.0000,1,07/01/10
2,А,61009,443.0000,1,07/01/10
2,А,61304,114.0000,2,07/01/10
2,А,61403,3612.0000,1,07/01/10
2,А,70601,203458.0000,2,07/01/10
2,А,70603,101293.0000,2,07/01/10
2,А,70606,177934.0000,1,07/01/10
2,А,70608,102022.0000,1,07/01/10
2,А,70611,6940.0000,1,07/01/10
2,А,70801,0.0000,2,07/01/10
2,В,90701,2.0000,1,07/01/10
2,В,90803,15246.0000,1,07/01/10
2,В,90901,330522.0000,1,07/01/10
2,В,90902,70951.0000,1,07/01/10
2,В,91202,3.0000,1,07/01/10
2,В,91203,2.0000,1,07/01/10
2,В,91207,3.0000,1,07/01/10
2,В,91311,12499.0000,2,07/01/10
2,В,91312,592671.0000,2,07/01/10
2,В,91315,29958.0000,2,07/01/10
2,В,91316,1960.0000,2,07/01/10
2,В,91317,21176.0000,2,07/01/10
2,В,91414,121084.0000,1,07/01/10
2,В,91418,2000.0000,1,07/01/10
2,В,91501,167.0000,1,07/01/10
2,В,91507,14569.0000,2,07/01/10
2,В,91604,109684.0000,1,07/01/10
2,В,91704,24205.0000,1,07/01/10
2,В,91802,64992.0000,1,07/01/10
2,Г,93001,80700.0000,1,07/01/10
2,Г,93304,53375.0000,1,07/01/10
2,Г,93801,1212.0000,1,07/01/10
2,Г,96001,80695.0000,2,07/01/10
2,Г,96304,54592.0000,2,07/01/10
2,Г,96801,0.0000,2,07/01/10
2,Д,98010,4002958.0000,1,07/01/10
2,Д,98040,192449.0000,2,07/01/10
2,Д,98070,3810509.0000,2,07/01/10
2,В,99998,672833.0000,1,07/01/10
2,В,99999,738861.0000,2,07/01/10
101,А,10207,867750.0000,2,07/01/10
101,А,10602,60200.0000,2,07/01/10
101,А,10701,17953.0000,2,07/01/10
101,А,10801,253510.0000,2,07/01/10
101,А,20202,202461.0000,1,07/01/10
101,А,20209,0.0000,1,07/01/10
101,А,30102,182252.0000,1,07/01/10
101,А,30110,404117.0000,1,07/01/10
101,А,30202,24363.0000,1,07/01/10
101,А,30204,2785.0000,1,07/01/10
101,А,30210,40000.0000,1,07/01/10
101,А,30213,87.0000,1,07/01/10
101,А,30221,0.0000,1,07/01/10
101,А,30301,115235.0000,2,07/01/10
101,А,30302,115235.0000,1,07/01/10
101,А,30305,136874.0000,2,07/01/10
101,А,30306,136874.0000,1,07/01/10
101,А,30402,800046.0000,1,07/01/10
101,А,30601,0.0000,2,07/01/10
101,А,30602,8114.0000,1,07/01/10
101,А,31901,0.0000,1,07/01/10
101,А,31902,0.0000,1,07/01/10
101,А,31903,1520000.0000,1,07/01/10
101,А,32002,195000.0000,1,07/01/10
101,А,32003,49000.0000,1,07/01/10
101,А,32004,0.0000,1,07/01/10
101,А,40503,4.0000,2,07/01/10
101,А,40602,3.0000,2,07/01/10
101,А,40701,1892188.0000,2,07/01/10
101,А,40702,539695.0000,2,07/01/10
101,А,40703,1912.0000,2,07/01/10
101,А,40802,24428.0000,2,07/01/10
101,А,40807,163101.0000,2,07/01/10
101,А,40817,70141.0000,2,07/01/10
101,А,40820,113.0000,2,07/01/10
101,А,40905,0.0000,2,07/01/10
101,А,40909,0.0000,2,07/01/10
101,А,40911,15.0000,2,07/01/10
101,А,42005,242500.0000,2,07/01/10
101,А,42006,46000.0000,2,07/01/10
101,А,42105,3964.0000,2,07/01/10
101,А,42106,300.0000,2,07/01/10
101,А,42301,19836.0000,2,07/01/10
101,А,42303,17535.0000,2,07/01/10
101,А,42304,36307.0000,2,07/01/10
101,А,42305,191206.0000,2,07/01/10
101,А,42306,12983.0000,2,07/01/10
101,А,45201,0.0000,1,07/01/10
101,А,45205,50000.0000,1,07/01/10
101,А,45206,25000.0000,1,07/01/10
101,А,45207,92900.0000,1,07/01/10
101,А,45215,29830.0000,2,07/01/10
101,А,45408,316.0000,1,07/01/10
101,А,45415,316.0000,2,07/01/10
101,А,45505,350.0000,1,07/01/10
101,А,45506,4324.0000,1,07/01/10
101,А,45507,8151.0000,1,07/01/10
101,А,45509,0.0000,1,07/01/10
101,А,45515,1146.0000,2,07/01/10
101,А,45812,16999.0000,1,07/01/10
101,А,45814,41.0000,1,07/01/10
101,А,45815,632.0000,1,07/01/10
101,А,45818,17419.0000,2,07/01/10
101,А,45915,42.0000,1,07/01/10
101,А,45918,12.0000,2,07/01/10
101,А,47403,0.0000,2,07/01/10
101,А,47404,32439.0000,1,07/01/10
101,А,47407,0.0000,2,07/01/10
101,А,47408,0.0000,1,07/01/10
101,А,47411,10297.0000,2,07/01/10
101,А,47416,1085.0000,2,07/01/10
101,А,47422,50.0000,2,07/01/10
101,А,47423,2022.0000,1,07/01/10
101,А,47425,83.0000,2,07/01/10
101,А,47426,20732.0000,2,07/01/10
101,А,47427,405.0000,1,07/01/10
101,А,50105,221626.0000,1,07/01/10
101,А,50106,822340.0000,1,07/01/10
101,А,50107,0.0000,1,07/01/10
101,А,50121,35590.0000,1,07/01/10
101,А,50605,2232.0000,1,07/01/10
101,А,50606,147719.0000,1,07/01/10
101,А,50621,123928.0000,1,07/01/10
101,А,50706,10.0000,1,07/01/10
101,А,51401,0.0000,1,07/01/10
101,А,51402,54150.0000,1,07/01/10
101,А,51403,26353.0000,1,07/01/10
101,А,60301,2056.0000,2,07/01/10
101,А,60302,8920.0000,1,07/01/10
101,А,60305,239.0000,2,07/01/10
101,А,60306,0.0000,1,07/01/10
101,А,60308,102.0000,1,07/01/10
101,А,60309,231.0000,2,07/01/10
101,А,60310,285.0000,1,07/01/10
101,А,60311,1.0000,2,07/01/10
101,А,60312,45568.0000,1,07/01/10
101,А,60314,219.0000,1,07/01/10
101,А,60322,690750.0000,2,07/01/10
101,А,60323,9526.0000,1,07/01/10
101,А,60324,9536.0000,2,07/01/10
101,А,60401,163804.0000,1,07/01/10
101,А,60404,3000.0000,1,07/01/10
101,А,60601,17580.0000,2,07/01/10
101,А,60701,443.0000,1,07/01/10
101,А,61002,0.0000,1,07/01/10
101,А,61008,152.0000,1,07/01/10
101,А,61009,0.0000,1,07/01/10
101,А,61210,0.0000,1,07/01/10
101,А,61403,29259.0000,1,07/01/10
101,А,70601,799509.0000,2,07/01/10
101,А,70602,52091.0000,2,07/01/10
101,А,70603,598643.0000,2,07/01/10
101,А,70606,846866.0000,1,07/01/10
101,А,70608,485993.0000,1,07/01/10
101,А,70611,23319.0000,1,07/01/10
101,В,90701,1.0000,1,07/01/10
101,В,90901,140248.0000,1,07/01/10
101,В,90902,18927.0000,1,07/01/10
101,В,91312,114185.0000,2,07/01/10
101,В,91317,0.0000,2,07/01/10
101,В,91414,467783.0000,1,07/01/10
101,В,91501,503.0000,1,07/01/10
101,В,91507,1886.0000,2,07/01/10
101,В,91604,4873.0000,1,07/01/10
101,В,91803,9.0000,1,07/01/10
101,Г,93001,152216.0000,1,07/01/10
101,Г,93002,291261.0000,1,07/01/10
101,Г,93302,0.0000,1,07/01/10
101,Г,93304,0.0000,1,07/01/10
101,Г,93801,919.0000,1,07/01/10
101,Г,95003,0.0000,1,07/01/10
101,Г,96001,152202.0000,2,07/01/10
101,Г,96002,291245.0000,2,07/01/10
101,Г,96302,0.0000,2,07/01/10
101,Г,96304,0.0000,2,07/01/10
101,Г,96305,0.0000,2,07/01/10
101,Г,96801,949.0000,2,07/01/10
101,Г,97103,0.0000,2,07/01/10
101,Д,98000,14.0000,1,07/01/10
101,Д,98010,1058031.7000,1,07/01/10
101,Д,98050,113051.7000,2,07/01/10
101,Д,98070,944994.0000,2,07/01/10
101,В,99998,116071.0000,1,07/01/10
101,В,99999,632344.0000,2,07/01/10
103,А,10208,1000000.0000,2,07/01/10
103,А,10603,608.0000,2,07/01/10
103,А,10605,1112.0000,1,07/01/10
103,А,10701,130000.0000,2,07/01/10
103,А,10801,824038.0000,2,07/01/10
103,А,20202,207343.0000,1,07/01/10
103,А,20207,688.0000,1,07/01/10
103,А,20209,0.0000,1,07/01/10
103,А,30102,352641.0000,1,07/01/10
103,А,30110,8581.0000,1,07/01/10
103,А,30114,1598178.0000,1,07/01/10
103,А,30126,0.0000,2,07/01/10
103,А,30202,13236.0000,1,07/01/10
103,А,30204,22526.0000,1,07/01/10
103,А,30220,0.0000,2,07/01/10
103,А,30232,0.0000,2,07/01/10
103,А,30233,0.0000,1,07/01/10
103,А,30402,1.0000,1,07/01/10
103,А,30602,10.0000,1,07/01/10
103,А,32002,50000.0000,1,07/01/10
103,А,32003,300000.0000,1,07/01/10
103,А,32004,200000.0000,1,07/01/10
103,А,32015,0.0000,2,07/01/10
103,А,32201,1248.0000,1,07/01/10
103,А,32401,0.0000,1,07/01/10
103,А,32403,0.0000,2,07/01/10
103,А,40502,19276.0000,2,07/01/10
103,А,40503,13.0000,2,07/01/10
103,А,40602,23411.0000,2,07/01/10
103,А,40701,4115.0000,2,07/01/10
103,А,40702,2707478.0000,2,07/01/10
103,А,40703,4482.0000,2,07/01/10
103,А,40802,11610.0000,2,07/01/10
103,А,40804,0.0000,2,07/01/10
103,А,40805,156.0000,2,07/01/10
