"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,21,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,01/01/08
2,А,10601,917.0000,2,01/01/08
2,А,10602,269000.0000,2,01/01/08
2,А,10701,12003.0000,2,01/01/08
2,А,10702,2826.0000,2,01/01/08
2,А,10703,47789.0000,2,01/01/08
2,А,10704,874.0000,2,01/01/08
2,А,20202,68798.0000,1,01/01/08
2,А,20203,267.0000,1,01/01/08
2,А,20206,0.0000,1,01/01/08
2,А,20209,36253.0000,1,01/01/08
2,А,20210,0.0000,1,01/01/08
2,А,30102,23459.0000,1,01/01/08
2,А,30110,5269.0000,1,01/01/08
2,А,30114,2801.0000,1,01/01/08
2,А,30202,13773.0000,1,01/01/08
2,А,30204,1758.0000,1,01/01/08
2,А,30220,0.0000,2,01/01/08
2,А,30221,0.0000,1,01/01/08
2,А,30223,0.0000,2,01/01/08
2,А,30232,0.0000,2,01/01/08
2,А,30233,454.0000,1,01/01/08
2,А,30301,46825.0000,2,01/01/08
2,А,30302,46825.0000,1,01/01/08
2,А,30305,48690.0000,2,01/01/08
2,А,30306,48690.0000,1,01/01/08
2,А,30402,35.0000,1,01/01/08
2,А,30602,3109.0000,1,01/01/08
2,А,31302,0.0000,2,01/01/08
2,А,31303,0.0000,2,01/01/08
2,А,31304,100000.0000,2,01/01/08
2,А,32002,0.0000,1,01/01/08
2,А,32003,0.0000,1,01/01/08
2,А,32004,100000.0000,1,01/01/08
2,А,32201,9131.0000,1,01/01/08
2,А,32801,70.0000,2,01/01/08
2,А,32802,88.0000,1,01/01/08
2,А,40501,0.0000,2,01/01/08
2,А,40601,2.0000,2,01/01/08
2,А,40602,1.0000,2,01/01/08
2,А,40701,36.0000,2,01/01/08
2,А,40702,320641.0000,2,01/01/08
2,А,40703,5645.0000,2,01/01/08
2,А,40802,4783.0000,2,01/01/08
2,А,40804,1.0000,2,01/01/08
2,А,40807,2240.0000,2,01/01/08
2,А,40814,27.0000,2,01/01/08
2,А,40817,32843.0000,2,01/01/08
2,А,40820,553.0000,2,01/01/08
2,А,40905,276.0000,2,01/01/08
2,А,40909,119.0000,2,01/01/08
2,А,40910,10.0000,2,01/01/08
2,А,40911,60.0000,2,01/01/08
2,А,40912,49.0000,2,01/01/08
2,А,40913,223.0000,2,01/01/08
2,А,42104,215420.0000,2,01/01/08
2,А,42105,0.0000,2,01/01/08
2,А,42106,11208.0000,2,01/01/08
2,А,42206,3000.0000,2,01/01/08
2,А,42207,3500.0000,2,01/01/08
2,А,42301,4538.0000,2,01/01/08
2,А,42302,1196.0000,2,01/01/08
2,А,42303,7300.0000,2,01/01/08
2,А,42304,20971.0000,2,01/01/08
2,А,42305,68738.0000,2,01/01/08
2,А,42306,64100.0000,2,01/01/08
2,А,42601,97.0000,2,01/01/08
2,А,45203,55000.0000,1,01/01/08
2,А,45204,9800.0000,1,01/01/08
2,А,45205,31387.0000,1,01/01/08
2,А,45206,378621.0000,1,01/01/08
2,А,45207,571128.0000,1,01/01/08
2,А,45208,187000.0000,1,01/01/08
2,А,45209,83564.0000,1,01/01/08
2,А,45215,278505.0000,2,01/01/08
2,А,45504,27.0000,1,01/01/08
2,А,45505,1635.0000,1,01/01/08
2,А,45506,1113.0000,1,01/01/08
2,А,45507,9122.0000,1,01/01/08
2,А,45515,2079.0000,2,01/01/08
2,А,45812,80433.0000,1,01/01/08
2,А,45815,1932.0000,1,01/01/08
2,А,45818,82360.0000,2,01/01/08
2,А,47404,500.0000,1,01/01/08
2,А,47405,0.0000,2,01/01/08
2,А,47407,0.0000,2,01/01/08
2,А,47408,0.0000,1,01/01/08
2,А,47411,1034.0000,2,01/01/08
2,А,47416,886.0000,2,01/01/08
2,А,47422,3572.0000,2,01/01/08
2,А,47423,1857.0000,1,01/01/08
2,А,47425,7835.0000,2,01/01/08
2,А,47426,249.0000,2,01/01/08
2,А,47427,70.0000,1,01/01/08
2,А,47502,1195.0000,1,01/01/08
2,А,50606,0.0000,1,01/01/08
2,А,50706,1876.0000,1,01/01/08
2,А,50709,1876.0000,2,01/01/08
2,А,50905,0.0000,1,01/01/08
2,А,52006,12000.0000,2,01/01/08
2,А,52301,1923.0000,2,01/01/08
2,А,52407,102.0000,2,01/01/08
2,А,52501,0.0000,2,01/01/08
2,А,52502,102.0000,1,01/01/08
2,А,60301,164.0000,2,01/01/08
2,А,60302,0.0000,1,01/01/08
2,А,60303,0.0000,2,01/01/08
2,А,60304,16.0000,1,01/01/08
2,А,60305,36.0000,2,01/01/08
2,А,60306,0.0000,1,01/01/08
2,А,60307,0.0000,2,01/01/08
2,А,60308,141.0000,1,01/01/08
2,А,60309,0.0000,2,01/01/08
2,А,60310,0.0000,1,01/01/08
2,А,60311,0.0000,2,01/01/08
2,А,60312,2280.0000,1,01/01/08
2,А,60314,0.0000,1,01/01/08
2,А,60322,94.0000,2,01/01/08
2,А,60323,7.0000,1,01/01/08
2,А,60324,153.0000,2,01/01/08
2,А,60401,7021.0000,1,01/01/08
2,А,60601,3173.0000,2,01/01/08
2,А,60701,0.0000,1,01/01/08
2,А,60901,1.0000,1,01/01/08
2,А,61002,19.0000,1,01/01/08
2,А,61008,133.0000,1,01/01/08
2,А,61009,169.0000,1,01/01/08
2,А,61201,0.0000,2,01/01/08
2,А,61202,0.0000,1,01/01/08
2,А,61204,0.0000,1,01/01/08
2,А,61304,85.0000,2,01/01/08
2,А,61306,0.0000,2,01/01/08
2,А,61403,4691.0000,1,01/01/08
2,А,61406,0.0000,1,01/01/08
2,А,70101,0.0000,2,01/01/08
2,А,70102,0.0000,2,01/01/08
2,А,70103,0.0000,2,01/01/08
2,А,70106,0.0000,2,01/01/08
2,А,70107,0.0000,2,01/01/08
2,А,70201,0.0000,1,01/01/08
2,А,70202,0.0000,1,01/01/08
2,А,70203,0.0000,1,01/01/08
2,А,70204,0.0000,1,01/01/08
2,А,70205,0.0000,1,01/01/08
2,А,70206,0.0000,1,01/01/08
2,А,70209,0.0000,1,01/01/08
2,А,70301,36701.0000,2,01/01/08
2,А,70501,8848.0000,1,01/01/08
2,В,90701,2.0000,1,01/01/08
2,В,90803,3046.0000,1,01/01/08
2,В,90901,97.0000,1,01/01/08
2,В,90902,91157.0000,1,01/01/08
2,В,91104,0.0000,1,01/01/08
2,В,91202,74.0000,1,01/01/08
2,В,91203,4.0000,1,01/01/08
2,В,91207,3.0000,1,01/01/08
2,В,91302,1070.0000,2,01/01/08
2,В,91303,9358.0000,1,01/01/08
2,В,91305,260225.0000,1,01/01/08
2,В,91307,414370.0000,1,01/01/08
2,В,91309,35264.0000,2,01/01/08
2,В,91404,11773.0000,2,01/01/08
2,В,91501,155.0000,1,01/01/08
2,В,91503,11500.0000,1,01/01/08
2,В,91604,74088.0000,1,01/01/08
2,В,91704,22388.0000,1,01/01/08
2,В,91802,64942.0000,1,01/01/08
2,В,91803,1.0000,1,01/01/08
2,Г,93001,9800.0000,1,01/01/08
2,Г,93801,18.0000,1,01/01/08
2,Г,96001,9818.0000,2,01/01/08
2,Г,96801,0.0000,2,01/01/08
2,Д,98010,2336956.0000,1,01/01/08
2,Д,98040,26180.0000,2,01/01/08
2,Д,98050,0.0000,2,01/01/08
2,Д,98070,2310776.0000,2,01/01/08
2,В,99998,48107.0000,1,01/01/08
2,В,99999,951410.0000,2,01/01/08
5,А,10207,72000.0000,2,01/01/08
5,А,10601,278.0000,2,01/01/08
5,А,10602,198239.0000,2,01/01/08
5,А,10701,59472.0000,2,01/01/08
5,А,10702,6566.0000,2,01/01/08
5,А,10703,9490.0000,2,01/01/08
5,А,20202,85673.0000,1,01/01/08
5,А,20209,0.0000,1,01/01/08
5,А,30102,589874.0000,1,01/01/08
5,А,30109,3648.0000,2,01/01/08
5,А,30110,3927.0000,1,01/01/08
5,А,30114,83784.0000,1,01/01/08
5,А,30202,39332.0000,1,01/01/08
5,А,30204,7215.0000,1,01/01/08
5,А,30220,0.0000,2,01/01/08
5,А,30221,0.0000,1,01/01/08
5,А,30223,0.0000,2,01/01/08
5,А,30232,1983.0000,2,01/01/08
5,А,30233,1535.0000,1,01/01/08
5,А,30301,172409.0000,2,01/01/08
5,А,30302,172409.0000,1,01/01/08
5,А,30402,798.0000,1,01/01/08
5,А,30404,0.0000,1,01/01/08
5,А,30406,67.0000,1,01/01/08
5,А,30408,0.0000,2,01/01/08
5,А,30409,0.0000,1,01/01/08
5,А,30601,14019.0000,2,01/01/08
5,А,30602,0.0000,1,01/01/08
5,А,31302,0.0000,2,01/01/08
5,А,31303,0.0000,2,01/01/08
5,А,31304,0.0000,2,01/01/08
5,А,31508,2037.0000,2,01/01/08
5,А,32001,0.0000,1,01/01/08
5,А,32003,0.0000,1,01/01/08
5,А,32015,0.0000,2,01/01/08
5,А,32207,0.0000,1,01/01/08
5,А,32301,20128.0000,1,01/01/08
5,А,32802,112.0000,1,01/01/08
5,А,40502,2179.0000,2,01/01/08
5,А,40503,64.0000,2,01/01/08
5,А,40602,29909.0000,2,01/01/08
5,А,40701,655.0000,2,01/01/08
5,А,40702,1436394.0000,2,01/01/08
5,А,40703,32487.0000,2,01/01/08
5,А,40802,31998.0000,2,01/01/08
5,А,40804,166.0000,2,01/01/08
5,А,40805,16.0000,2,01/01/08
5,А,40807,6902.0000,2,01/01/08
5,А,40814,1.0000,2,01/01/08
5,А,40817,189124.0000,2,01/01/08
5,А,40820,3478.0000,2,01/01/08
5,А,40905,81.0000,2,01/01/08
5,А,40909,62.0000,2,01/01/08
5,А,40910,0.0000,2,01/01/08
5,А,40911,0.0000,2,01/01/08
5,А,40912,8.0000,2,01/01/08
5,А,40913,23.0000,2,01/01/08
5,А,42006,100456.0000,2,01/01/08
5,А,42102,78000.0000,2,01/01/08
5,А,42103,155000.0000,2,01/01/08
5,А,42104,1000.0000,2,01/01/08
5,А,42105,78699.0000,2,01/01/08
5,А,42106,160212.0000,2,01/01/08
5,А,42205,0.0000,2,01/01/08
5,А,42206,10000.0000,2,01/01/08
5,А,42303,26000.0000,2,01/01/08
5,А,42304,10789.0000,2,01/01/08
5,А,42305,44200.0000,2,01/01/08
5,А,42306,415594.0000,2,01/01/08
5,А,42601,2.0000,2,01/01/08
5,А,42604,180.0000,2,01/01/08
5,А,42606,3622.0000,2,01/01/08
5,А,45203,30187.0000,1,01/01/08
5,А,45204,5669.0000,1,01/01/08
