"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0"
101,23108,47241
101,23109,0
101,23200,0
101,23201,0
101,24000,1036113
101,24100,1036113
101,24101,8835
101,24102,1027278
101,24103,0
101,24200,0
101,24201,0
101,24202,0
101,24203,0
101,24204,0
101,25000,221607
101,25100,74694
101,25101,0
101,25102,0
101,25103,74694
101,25104,0
101,25105,0
101,25200,8409
101,25201,0
101,25202,23
101,25203,2535
101,25204,0
101,25205,4172
101,25206,1679
101,25300,138504
101,25301,0
101,25302,137646
101,25303,858
101,26000,183054
101,26100,101889
101,26101,86754
101,26102,14109
101,26103,0
101,26104,1026
101,26200,17569
101,26201,17569
101,26202,0
101,26203,0
101,26300,24743
101,26301,118
101,26302,1686
101,26303,11658
101,26304,8730
101,26305,2551
101,26306,0
101,26307,0
101,26400,38853
101,26401,241
101,26402,2741
101,26403,2398
101,26404,836
101,26405,0
101,26406,12181
101,26407,0
101,26408,600
101,26409,56
101,26410,1437
101,26411,16975
101,26412,1388
101,27000,5995
101,27100,310
101,27101,255
101,27102,6
101,27103,49
101,27200,5180
101,27201,0
101,27202,5170
101,27203,10
101,27300,505
101,27301,0
101,27302,0
101,27303,0
101,27304,0
101,27305,50
101,27306,0
101,27307,71
101,27308,384
101,28000,41759
101,28101,41759
101,31001,129626
101,31002,0
101,32001,0
101,32002,0
101,32101,0
101,33001,129626
101,33002,0
103,01000,252164
103,02000,0
103,10000,3682064
103,10001,571682
103,10002,3109275
103,10003,1107
103,11000,487356
103,11100,294056
103,11101,0
103,11102,0
103,11103,0
103,11104,0
103,11105,0
103,11106,0
103,11107,0
103,11108,0
103,11109,1542
103,11110,0
103,11111,0
103,11112,198510
103,11113,0
103,11114,0
103,11115,82867
103,11116,0
103,11117,141
103,11118,10996
103,11119,0
103,11200,0
103,11201,0
103,11202,0
103,11203,0
103,11204,0
103,11205,0
103,11206,0
103,11207,0
103,11208,0
103,11209,0
103,11210,0
103,11211,0
103,11212,0
103,11213,0
103,11214,0
103,11215,0
103,11216,0
103,11217,0
103,11300,9161
103,11301,0
103,11302,0
103,11303,9161
103,11400,2
103,11401,0
103,11402,2
103,11403,0
103,11500,8423
103,11501,161
103,11502,0
103,11503,0
103,11504,8262
103,11505,0
103,11506,0
103,11507,0
103,11508,0
103,11600,175714
103,11601,0
103,11602,0
103,11603,175714
103,11604,0
103,11605,0
103,11606,0
103,11607,0
103,11608,0
103,12000,84326
103,12100,28714
103,12101,302
103,12102,28412
103,12200,47821
103,12201,47821
103,12300,6719
103,12301,6719
103,12400,1072
103,12401,0
103,12402,0
103,12403,0
103,12404,1072
103,12405,0
103,12406,0
103,13000,18053
103,13100,18053
103,13101,0
103,13102,0
103,13103,0
103,13104,17803
103,13105,250
103,13106,0
103,13107,0
103,13108,0
103,13200,0
103,13201,0
103,14000,58
103,14100,58
103,14101,0
103,14102,58
103,14103,0
103,14104,0
103,14200,0
103,14201,0
103,14202,0
103,14203,0
103,14204,0
103,14300,0
103,14301,0
103,14302,0
103,14303,0
103,14304,0
103,14400,0
103,14401,0
103,14402,0
103,14403,0
103,14404,0
103,15000,2899959
103,15100,2899959
103,15101,351
103,15102,2899608
103,15103,0
103,15200,0
103,15201,0
103,15202,0
103,15203,0
103,15204,0
103,16000,191205
103,16100,0
103,16101,0
103,16102,0
103,16103,0
103,16104,0
103,16105,0
103,16200,15226
103,16201,0
103,16202,0
103,16203,15226
103,16300,175979
103,16301,0
103,16302,235
103,16303,0
103,16304,0
103,16305,175744
103,16306,0
103,17000,1107
103,17100,7
103,17101,0
103,17102,0
103,17103,7
103,17200,0
103,17201,0
103,17202,0
103,17203,0
103,17300,1100
103,17301,0
103,17302,545
103,17303,46
103,17304,0
103,17305,144
103,17306,365
103,20000,3473656
103,20001,123547
103,20002,3304151
103,20003,2202
103,20100,3429900
103,21000,99817
103,21100,0
103,21101,0
103,21102,0
103,21103,0
103,21104,0
103,21200,0
103,21201,0
103,21202,0
103,21203,0
103,21204,0
103,21205,0
103,21206,0
103,21207,0
103,21208,0
103,21209,0
103,21210,0
103,21211,0
103,21212,0
103,21213,0
103,21214,0
103,21300,0
103,21301,0
103,21302,0
103,21303,0
103,21304,0
103,21305,0
103,21306,0
103,21307,0
103,21308,0
103,21309,0
103,21310,0
103,21311,0
103,21312,0
103,21313,0
103,21314,0
103,21315,0
103,21316,0
103,21317,0
103,21400,0
103,21401,0
103,21402,0
103,21403,0
103,21404,0
103,21405,0
103,21406,0
103,21407,0
103,21408,0
103,21409,0
103,21410,0
103,21411,0
103,21412,0
103,21413,0
103,21414,0
103,21415,0
103,21416,0
103,21417,0
103,21500,0
103,21501,0
103,21502,0
103,21600,59803
103,21601,58372
103,21602,1431
103,21700,0
103,21701,0
103,21702,0
103,21800,40014
103,21801,0
103,21802,0
103,21803,0
103,21804,40014
103,22000,23730
103,22100,23730
103,22101,23730
103,22200,0
103,22201,0
103,22202,0
103,22203,0
103,23000,5343
103,23100,5343
103,23101,0
103,23102,0
103,23103,0
103,23104,4752
103,23105,591
103,23106,0
103,23107,0
103,23108,0
103,23109,0
103,23200,0
103,23201,0
103,24000,2906793
103,24100,2906792
103,24101,0
103,24102,2906792
103,24103,0
103,24200,1
103,24201,0
103,24202,1
103,24203,0
103,24204,0
103,25000,216608
103,25100,0
103,25101,0
103,25102,0
103,25103,0
103,25104,0
103,25105,0
103,25200,1858
103,25201,0
103,25202,284
103,25203,1574
103,25204,0
103,25205,0
103,25206,0
103,25300,214750
103,25301,0
103,25302,193392
103,25303,21358
103,26000,175407
103,26100,94276
103,26101,84144
103,26102,10132
103,26103,0
103,26104,0
103,26200,5112
103,26201,5112
103,26202,0
103,26203,0
103,26300,40567
103,26301,490
103,26302,3977
103,26303,32373
103,26304,1187
103,26305,2090
103,26306,0
103,26307,450
103,26400,35452
103,26401,182
103,26402,46
103,26403,9334
103,26404,370
103,26405,2313
103,26406,4984
103,26407,0
103,26408,715
103,26409,19
103,26410,3739
103,26411,10925
103,26412,2825
103,27000,2202
103,27100,80
103,27101,0
103,27102,80
103,27103,0
103,27200,0
103,27201,0
103,27202,0
103,27203,0
103,27300,2122
103,27301,0
103,27302,0
103,27303,0
103,27304,0
103,27305,130
103,27306,0
103,27307,0
103,27308,1992
103,28000,43756
103,28101,43756
103,31001,208408
103,31002,0
103,32001,0
103,32002,0
103,32101,0
103,33001,208408
103,33002,0
212,01000,90480
212,02000,0
212,10000,2812905
212,10001,1028985
212,10002,1781445
212,10003,2475
212,11000,818698
212,11100,733208
212,11101,0
212,11102,1723
212,11103,0
212,11104,0
212,11105,0
212,11106,0
212,11107,0
212,11108,0
212,11109,116
212,11110,0
212,11111,0
212,11112,571009
212,11113,513
212,11114,131735
212,11115,27637
212,11116,0
212,11117,0
212,11118,475
212,11119,0
212,11200,0
212,11201,0
212,11202,0
212,11203,0
212,11204,0
212,11205,0
212,11206,0
212,11207,0
212,11208,0
212,11209,0
212,11210,0
212,11211,0
212,11212,0
212,11213,0
212,11214,0
212,11215,0
212,11216,0
212,11217,0
212,11300,587
212,11301,0
212,11302,1
212,11303,586
212,11400,24596
212,11401,24596
212,11402,0
212,11403,0
212,11500,28502
212,11501,4098
212,11502,0
212,11503,15861
212,11504,425
212,11505,2979
212,11506,0
212,11507,0
212,11508,5139
212,11600,31805
212,11601,0
212,11602,0
212,11603,31805
212,11604,0
212,11605,0
212,11606,0
212,11607,0
212,11608,0
212,12000,210287
212,12100,172272
212,12101,28955
212,12102,143317
212,12200,29823
212,12201,29823
212,12300,6615
212,12301,6615
212,12400,1577
212,12401,0
212,12402,0
212,12403,438
212,12404,1139
212,12405,0
212,12406,0
212,13000,266
212,13100,266
212,13101,0
212,13102,0
212,13103,0
212,13104,266
212,13105,0
212,13106,0
212,13107,0
212,13108,0
212,13200,0
212,13201,0
212,14000,0
212,14100,0
212,14101,0
212,14102,0
212,14103,0
212,14104,0
212,14200,0
212,14201,0
212,14202,0
212,14203,0
212,14204,0
212,14300,0
212,14301,0
212,14302,0
212,14303,0
212,14304,0
212,14400,0
212,14401,0
212,14402,0
212,14403,0
212,14404,0
212,15000,535566
212,15100,535565
212,15101,2230
212,15102,525978
212,15103,7357
212,15200,1
212,15201,0
212,15202,1
212,15203,0
212,15204,0
212,16000,1245613
212,16100,0
212,16101,0
212,16102,0
212,16103,0
212,16104,0
212,16105,0
212,16200,14708
212,16201,0
212,16202,0
212,16203,14708
212,16300,1230905
212,16301,5445
212,16302,91
212,16303,0
212,16304,0
212,16305,1223146
212,16306,2223
212,17000,2475
212,17100,27
212,17101,0
212,17102,27
212,17103,0
212,17200,1899
212,17201,1817
212,17202,0
212,17203,82
212,17300,549
212,17301,0
212,17302,128
212,17303,0
212,17304,24
212,17305,367
212,17306,30
212,20000,2748792
212,20001,476217
212,20002,2242147
212,20003,4061
212,20100,2722425
212,21000,468620
212,21100,19
212,21101,0
212,21102,19
212,21103,0
212,21104,0
212,21200,1079
212,21201,0
212,21202,0
212,21203,0
212,21204,0
212,21205,0
212,21206,0
212,21207,0
212,21208,1079
212,21209,0
212,21210,0
212,21211,0
212,21212,0
212,21213,0
212,21214,0
212,21300,19911
212,21301,0
212,21302,0
212,21303,0
212,21304,0
212,21305,0
212,21306,1005
212,21307,0
212,21308,0
212,21309,0
212,21310,0
212,21311,0
212,21312,18186
212,21313,720
212,21314,0
212,21315,0
212,21316,0
212,21317,0
212,21400,0
212,21401,0
212,21402,0
212,21403,0
212,21404,0
212,21405,0
212,21406,0
212,21407,0
212,21408,0
212,21409,0
212,21410,0
212,21411,0
212,21412,0
212,21413,0
212,21414,0
212,21415,0
212,21416,0
212,21417,0
212,21500,0
212,21501,0
212,21502,0
212,21600,442532
212,21601,441902
212,21602,630
212,21700,0
212,21701,0
212,21702,0
212,21800,5079
212,21801,0
212,21802,0
212,21803,0
212,21804,5079
212,22000,7597
212,22100,7058
212,22101,7058
212,22200,539
212,22201,0
212,22202,0
212,22203,539
212,23000,539
212,23100,539
212,23101,0
212,23102,0
212,23103,81
212,23104,5
212,23105,453
212,23106,0
212,23107,0
212,23108,0
212,23109,0
212,23200,0
212,23201,0
212,24000,532885
212,24100,532884
212,24101,1967
212,24102,526245
212,24103,4672
212,24200,1
212,24201,0
212,24202,1
212,24203,0
212,24204,0
212,25000,1325253
212,25100,0
212,25101,0
212,25102,0
212,25103,0
212,25104,0
212,25105,0
212,25200,10060
212,25201,34
212,25202,8185
212,25203,1378
212,25204,0
212,25205,388
212,25206,75
212,25300,1315193
212,25301,0
212,25302,1315193
212,25303,0
212,26000,383470
212,26100,190818
212,26101,144660
212,26102,31083
212,26103,0
212,26104,15075
212,26200,11892
212,26201,11890
212,26202,0
212,26203,2
212,26300,123565
212,26301,6307
212,26302,14671
212,26303,97287
212,26304,2365
212,26305,2890
212,26306,0
212,26307,45
212,26400,57195
212,26401,768
212,26402,225
212,26403,20472
212,26404,2886
212,26405,594
212,26406,5055
212,26407,0
212,26408,571
212,26409,32
212,26410,13121
212,26411,10149
212,26412,3322
212,27000,4061
212,27100,192
212,27101,0
212,27102,180
212,27103,12
212,27200,0
212,27201,0
212,27202,0
212,27203,0
212,27300,3869
212,27301,0
212,27302,0
212,27303,3
212,27304,0
212,27305,1421
212,27306,1501
212,27307,0
212,27308,944
212,28000,26367
212,28101,26367
212,31001,64113
212,31002,0
212,32001,0
212,32002,0
212,32101,0
212,33001,64113
212,33002,0
474,01000,0
474,02000,27887
474,10000,573738
474,10001,273567
474,10002,296822
474,10003,3349
474,11000,198180
474,11100,182593
474,11101,0
474,11102,0
474,11103,0
474,11104,0
474,11105,0
474,11106,0
474,11107,0
474,11108,0
474,11109,0
474,11110,0
474,11111,0
474,11112,93087
474,11113,0
474,11114,10909
474,11115,72655
474,11116,0
474,11117,0
474,11118,5942
474,11119,0
474,11200,29
474,11201,0
474,11202,0
474,11203,0
474,11204,0
474,11205,0
474,11206,0
474,11207,0
474,11208,0
474,11209,0
474,11210,0
474,11211,0
474,11212,1
474,11213,0
474,11214,0
474,11215,28
474,11216,0
474,11217,0
474,11300,216
474,11301,0
474,11302,216
474,11303,0
474,11400,3082
474,11401,3082
474,11402,0
474,11403,0
474,11500,8412
474,11501,8412
474,11502,0
474,11503,0
474,11504,0
474,11505,0
474,11506,0
474,11507,0
474,11508,0
474,11600,3848
474,11601,0
474,11602,0
474,11603,3848
474,11604,0
474,11605,0
474,11606,0
474,11607,0
474,11608,0
474,12000,75387
474,12100,62579
474,12101,7397
474,12102,55182
474,12200,12248
474,12201,12248
474,12300,150
474,12301,150
474,12400,410
474,12401,0
474,12402,0
474,12403,246
474,12404,164
474,12405,0
474,12406,0
474,13000,0
474,13100,0
474,13101,0
474,13102,0
474,13103,0
474,13104,0
474,13105,0
474,13106,0
474,13107,0
474,13108,0
474,13200,0
474,13201,0
474,14000,0
474,14100,0
474,14101,0
474,14102,0
474,14103,0
474,14104,0
474,14200,0
474,14201,0
474,14202,0
474,14203,0
474,14204,0
474,14300,0
474,14301,0
474,14302,0
474,14303,0
474,14304,0
474,14400,0
474,14401,0
474,14402,0
474,14403,0
474,14404,0
474,15000,54974
474,15100,54974
474,15101,2332
474,15102,38669
474,15103,13973
474,15200,0
474,15201,0
474,15202,0
474,15203,0
474,15204,0
474,16000,241848
474,16100,0
474,16101,0
474,16102,0
474,16103,0
474,16104,0
474,16105,0
474,16200,23007
474,16201,4839
474,16202,0
474,16203,18168
474,16300,218841
474,16301,302
474,16302,219
474,16303,0
474,16304,0
474,16305,217399
474,16306,921
474,17000,3349
474,17100,2651
474,17101,2647
474,17102,4
474,17103,0
474,17200,490
474,17201,481
474,17202,0
474,17203,9
474,17300,208
474,17301,0
474,17302,130
474,17303,0
474,17304,2
474,17305,46
474,17306,30
474,20000,602851
474,20001,131758
474,20002,455129
474,20003,14738
474,20100,601625
474,21000,129333
474,21100,366
474,21101,0
474,21102,366
474,21103,0
474,21104,0
474,21200,328
474,21201,0
474,21202,0
474,21203,0
474,21204,0
474,21205,0
474,21206,5
474,21207,1
474,21208,284
474,21209,10
474,21210,0
474,21211,0
474,21212,28
474,21213,0
474,21214,0
474,21300,20246
474,21301,0
474,21302,0
474,21303,0
474,21304,0
474,21305,0
474,21306,0
474,21307,0
474,21308,0
474,21309,1127
474,21310,0
474,21311,176
474,21312,18006
474,21313,937
474,21314,0
474,21315,0
474,21316,0
474,21317,0
474,21400,4016
474,21401,0
474,21402,0
474,21403,0
474,21404,0
474,21405,0
474,21406,0
474,21407,0
474,21408,0
474,21409,0
474,21410,0
474,21411,0
474,21412,4016
474,21413,0
474,21414,0
474,21415,0
474,21416,0
474,21417,0
474,21500,17
474,21501,17
474,21502,0
474,21600,104351
474,21601,104149
474,21602,202
474,21700,9
474,21701,9
474,21702,0
474,21800,0
474,21801,0
474,21802,0
474,21803,0
474,21804,0
474,22000,2425
474,22100,2219
474,22101,2219
474,22200,206
474,22201,10
474,22202,0
474,22203,196
474,23000,0
474,23100,0
474,23101,0
474,23102,0
474,23103,0
474,23104,0
474,23105,0
474,23106,0
474,23107,0
474,23108,0
474,23109,0
474,23200,0
474,23201,0
474,24000,51127
474,24100,51127
474,24101,2394
474,24102,39093
474,24103,9640
474,24200,0
474,24201,0
474,24202,0
474,24203,0
474,24204,0
474,25000,238461
474,25100,0
474,25101,0
474,25102,0
474,25103,0
474,25104,0
474,25105,0
474,25200,5481
474,25201,119
474,25202,3380
474,25203,16
474,25204,0
474,25205,151
474,25206,1815
474,25300,232980
474,25301,0
474,25302,232814
474,25303,166
474,26000,165541
474,26100,91096
474,26101,73739
474,26102,17195
474,26103,0
474,26104,162
474,26200,11216
474,26201,11211
474,26202,0
474,26203,5
474,26300,22420
474,26301,1313
474,26302,4478
474,26303,9363
474,26304,2932
474,26305,4184
474,26306,0
474,26307,150
474,26400,40809
474,26401,459
474,26402,795
474,26403,6755
474,26404,7011
474,26405,93
474,26406,4080
474,26407,0
474,26408,527
474,26409,77
474,26410,3673
474,26411,5887
474,26412,11452
474,27000,14738
474,27100,439
474,27101,14
474,27102,0
474,27103,425
474,27200,13361
474,27201,13328
474,27202,8
474,27203,25
474,27300,938
474,27301,3
474,27302,0
474,27303,1
474,27304,1
474,27305,17
474,27306,152
474,27307,0
474,27308,764
474,28000,1226
474,28101,1226
474,31001,0
474,31002,29113
474,32001,0
474,32002,0
474,32101,0
474,33001,0
474,33002,29113
558,01000,91939
558,02000,0
558,10000,3529152
558,10001,1176994
558,10002,2292801
558,10003,59357
558,11000,924366
558,11100,921388
558,11101,0
558,11102,0
558,11103,0
558,11104,0
558,11105,0
558,11106,0
558,11107,0
558,11108,0
558,11109,0
558,11110,0
558,11111,414
558,11112,173050
558,11113,321
558,11114,204
558,11115,747284
558,11116,0
558,11117,15
558,11118,100
558,11119,0
558,11200,4
558,11201,0
558,11202,0
558,11203,0
558,11204,0
558,11205,0
558,11206,0
558,11207,0
558,11208,0
558,11209,0
558,11210,0
558,11211,0
558,11212,0
558,11213,0
558,11214,0
558,11215,4
558,11216,0
558,11217,0
558,11300,2974
558,11301,0
558,11302,199
558,11303,2775
558,11400,0
558,11401,0
558,11402,0
558,11403,0
558,11500,0
558,11501,0
558,11502,0
558,11503,0
558,11504,0
558,11505,0
558,11506,0
558,11507,0
558,11508,0
558,11600,0
558,11601,0
558,11602,0
558,11603,0
558,11604,0
558,11605,0
558,11606,0
558,11607,0
558,11608,0
558,12000,252628
558,12100,51602
558,12101,544
558,12102,51058
558,12200,190610
558,12201,190610
558,12300,3012
558,12301,3012
558,12400,7404
558,12401,6050
558,12402,0
558,12403,0
558,12404,1354
558,12405,0
558,12406,0
558,13000,0
558,13100,0
558,13101,0
558,13102,0
558,13103,0
558,13104,0
558,13105,0
558,13106,0
558,13107,0
558,13108,0
558,13200,0
558,13201,0
558,14000,0
558,14100,0
558,14101,0
558,14102,0
558,14103,0
558,14104,0
558,14200,0
558,14201,0
558,14202,0
558,14203,0
558,14204,0
558,14300,0
558,14301,0
558,14302,0
558,14303,0
558,14304,0
558,14400,0
558,14401,0
558,14402,0
558,14403,0
558,14404,0
558,15000,1270009
558,15100,1270009
558,15101,0
558,15102,1270009
558,15103,0
558,15200,0
558,15201,0
558,15202,0
558,15203,0
558,15204,0
558,16000,1022792
558,16100,0
558,16101,0
558,16102,0
558,16103,0
558,16104,0
558,16105,0
558,16200,443118
558,16201,0
558,16202,0
558,16203,443118
558,16300,579674
558,16301,2396
558,16302,226
558,16303,0
558,16304,0
558,16305,498229
558,16306,78823
558,17000,59357
558,17100,55609
558,17101,55111
558,17102,498
558,17103,0
558,17200,3100
558,17201,372
558,17202,11
558,17203,2717
558,17300,648
558,17301,0
558,17302,59
558,17303,0
558,17304,1
558,17305,3
558,17306,585
558,20000,3470523
558,20001,714401
558,20002,2720516
558,20003,2296
558,20100,3437213
558,21000,536179
558,21100,0
558,21101,0
558,21102,0
558,21103,0
558,21104,0
558,21200,3654
558,21201,0
558,21202,0
558,21203,0
558,21204,0
558,21205,0
558,21206,0
558,21207,0
558,21208,3648
558,21209,0
558,21210,0
558,21211,0
558,21212,6
558,21213,0
558,21214,0
558,21300,87384
558,21301,0
558,21302,0
558,21303,0
558,21304,0
558,21305,0
558,21306,0
558,21307,0
558,21308,0
558,21309,0
558,21310,0
558,21311,1306
558,21312,79644
558,21313,6434
558,21314,0
558,21315,0
558,21316,0
558,21317,0
558,21400,0
558,21401,0
558,21402,0
558,21403,0
558,21404,0
558,21405,0
558,21406,0
558,21407,0
558,21408,0
558,21409,0
558,21410,0
558,21411,0
558,21412,0
558,21413,0
558,21414,0
558,21415,0
558,21416,0
558,21417,0
558,21500,325
558,21501,324
558,21502,1
558,21600,442679
558,21601,436547
558,21602,6132
558,21700,0
558,21701,0
558,21702,0
558,21800,2137
558,21801,0
558,21802,0
558,21803,0
558,21804,2137
558,22000,178222
558,22100,178222
558,22101,178222
558,22200,0
558,22201,0
558,22202,0
558,22203,0
558,23000,307
558,23100,0
558,23101,0
558,23102,0
558,23103,0
558,23104,0
558,23105,0
558,23106,0
558,23107,0
558,23108,0
558,23109,0
558,23200,307
558,23201,307
558,24000,1252855
558,24100,1252855
558,24101,0
558,24102,1252855
558,24103,0
558,24200,0
558,24201,0
558,24202,0
558,24203,0
558,24204,0
558,25000,743380
558,25100,0
558,25101,0
558,25102,0
558,25103,0
558,25104,0
558,25105,0
558,25200,18537
558,25201,22
558,25202,5922
558,25203,9770
558,25204,0
558,25205,2822
558,25206,1
558,25300,724843
558,25301,0
558,25302,724816
558,25303,27
558,26000,723974
558,26100,264007
558,26101,216688
558,26102,46363
558,26103,0
558,26104,956
558,26200,20556
558,26201,20554
558,26202,0
558,26203,2
558,26300,208897
558,26301,27991
558,26302,10929
558,26303,132760
558,26304,23796
558,26305,12307
558,26306,0
558,26307,1114
558,26400,230514
558,26401,127
558,26402,3129
558,26403,23003
558,26404,55584
558,26405,463
558,26406,18958
558,26407,0
558,26408,310
558,26409,0
558,26410,13389
558,26411,33102
558,26412,82449
558,27000,2296
558,27100,95
558,27101,0
558,27102,0
558,27103,95
558,27200,847
558,27201,0
558,27202,93
558,27203,754
558,27300,1354
558,27301,47
558,27302,0
558,27303,0
558,27304,0
558,27305,0
558,27306,84
558,27307,0
558,27308,1223
558,28000,33310
558,28101,33310
558,31001,58629
558,31002,0
558,32001,0
558,32002,0
558,32101,0
558,33001,58629
558,33002,0
1202,01000,0
1202,02000,1668
1202,10000,45537
1202,10001,22255
1202,10002,21499
1202,10003,1783
1202,11000,12958
1202,11100,12378
1202,11101,0
1202,11102,0
1202,11103,0
1202,11104,0
1202,11105,0
1202,11106,0
1202,11107,0
1202,11108,0
1202,11109,0
1202,11110,0
1202,11111,0
1202,11112,1859
1202,11113,0
1202,11114,9278
1202,11115,1241
1202,11116,0
1202,11117,0
1202,11118,0
1202,11119,0
1202,11200,0
1202,11201,0
1202,11202,0
1202,11203,0
1202,11204,0
1202,11205,0
1202,11206,0
1202,11207,0
1202,11208,0
1202,11209,0
1202,11210,0
1202,11211,0
1202,11212,0
1202,11213,0
1202,11214,0
1202,11215,0
1202,11216,0
1202,11217,0
1202,11300,0
1202,11301,0
1202,11302,0
1202,11303,0
1202,11400,44
1202,11401,33
1202,11402,11
1202,11403,0
1202,11500,530
1202,11501,530
1202,11502,0
1202,11503,0
1202,11504,0
1202,11505,0
1202,11506,0
1202,11507,0
1202,11508,0
1202,11600,6
1202,11601,0
1202,11602,0
1202,11603,0
1202,11604,6
1202,11605,0
1202,11606,0
1202,11607,0
1202,11608,0
1202,12000,9297
1202,12100,9297
1202,12101,512
1202,12102,8785
1202,12200,0
1202,12201,0
1202,12300,0
1202,12301,0
1202,12400,0
1202,12401,0
1202,12402,0
1202,12403,0
1202,12404,0
1202,12405,0
1202,12406,0
1202,13000,0
1202,13100,0
1202,13101,0
1202,13102,0
1202,13103,0
1202,13104,0
1202,13105,0
1202,13106,0
1202,13107,0
1202,13108,0
1202,13200,0
1202,13201,0
1202,14000,0
1202,14100,0
1202,14101,0
1202,14102,0
1202,14103,0
1202,14104,0
1202,14200,0
1202,14201,0
1202,14202,0
1202,14203,0
1202,14204,0
1202,14300,0
1202,14301,0
1202,14302,0
1202,14303,0
1202,14304,0
1202,14400,0
1202,14401,0
1202,14402,0
1202,14403,0
1202,14404,0
1202,15000,677
1202,15100,677
1202,15101,677
1202,15102,0
1202,15103,0
1202,15200,0
1202,15201,0
1202,15202,0
1202,15203,0
1202,15204,0
1202,16000,20822
1202,16100,0
1202,16101,0
1202,16102,0
1202,16103,0
1202,16104,0
1202,16105,0
1202,16200,396
1202,16201,0
1202,16202,0
1202,16203,396
1202,16300,20426
1202,16301,2262
1202,16302,167
1202,16303,0
1202,16304,0
1202,16305,17903
1202,16306,94
1202,17000,1783
1202,17100,1293
1202,17101,1287
1202,17102,0
1202,17103,6
1202,17200,66
1202,17201,64
1202,17202,2
1202,17203,0
1202,17300,424
1202,17301,0
1202,17302,0
1202,17303,0
1202,17304,1
1202,17305,0
1202,17306,423
