"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
101,А,10207,1558500.0000,2,04/01/13
101,А,10602,60200.0000,2,04/01/13
101,А,10603,64567.0000,2,04/01/13
101,А,10605,21834.0000,1,04/01/13
101,А,10701,29786.0000,2,04/01/13
101,А,10801,383634.0000,2,04/01/13
101,А,20202,2767938.0000,1,04/01/13
101,А,20208,77678.0000,1,04/01/13
101,А,20209,93210.0000,1,04/01/13
101,А,30102,1597872.0000,1,04/01/13
101,А,30110,73139.0000,1,04/01/13
101,А,30114,74453.0000,1,04/01/13
101,А,30126,219.0000,2,04/01/13
101,А,30202,91724.0000,1,04/01/13
101,А,30204,50985.0000,1,04/01/13
101,А,30210,0.0000,1,04/01/13
101,А,30221,0.0000,1,04/01/13
101,А,30226,923.0000,2,04/01/13
101,А,30232,0.0000,2,04/01/13
101,А,30233,1435.0000,1,04/01/13
101,А,30301,17457410.0000,2,04/01/13
101,А,30302,17457410.0000,1,04/01/13
101,А,30305,16345548.0000,2,04/01/13
101,А,30306,16345548.0000,1,04/01/13
101,А,30413,1661.0000,1,04/01/13
101,А,30424,101518.0000,1,04/01/13
101,А,30425,2000.0000,1,04/01/13
101,А,30602,31200.0000,1,04/01/13
101,А,30606,1607.0000,2,04/01/13
101,А,31302,0.0000,2,04/01/13
101,А,31303,153000.0000,2,04/01/13
101,А,31304,50000.0000,2,04/01/13
101,А,31501,10006.0000,2,04/01/13
101,А,31502,0.0000,2,04/01/13
101,А,31503,322880.0000,2,04/01/13
101,А,31902,0.0000,1,04/01/13
101,А,32002,0.0000,1,04/01/13
101,А,32201,91.0000,1,04/01/13
101,А,32202,0.0000,1,04/01/13
101,А,32203,136100.0000,1,04/01/13
101,А,32211,0.0000,2,04/01/13
101,А,32901,2453028.0000,2,04/01/13
101,А,32902,794218.0000,1,04/01/13
101,А,40502,54.0000,2,04/01/13
101,А,40602,3.0000,2,04/01/13
101,А,40701,6188383.0000,2,04/01/13
101,А,40702,417037.0000,2,04/01/13
101,А,40703,10232.0000,2,04/01/13
101,А,40802,9481.0000,2,04/01/13
101,А,40807,1835660.0000,2,04/01/13
101,А,40817,741163.0000,2,04/01/13
101,А,40820,3283.0000,2,04/01/13
101,А,40903,0.0000,2,04/01/13
101,А,40911,96.0000,2,04/01/13
101,А,42002,34999.0000,2,04/01/13
101,А,42003,209.0000,2,04/01/13
101,А,42006,380700.0000,2,04/01/13
101,А,42102,110000.0000,2,04/01/13
101,А,42104,6000.0000,2,04/01/13
101,А,42106,100000.0000,2,04/01/13
101,А,42107,90.0000,2,04/01/13
101,А,42206,1700.0000,2,04/01/13
101,А,42301,7334.0000,2,04/01/13
101,А,42303,3324.0000,2,04/01/13
101,А,42304,155854.0000,2,04/01/13
101,А,42305,194213.0000,2,04/01/13
101,А,42306,272684.0000,2,04/01/13
101,А,42310,7.0000,2,04/01/13
101,А,42311,49.0000,2,04/01/13
101,А,42313,14.0000,2,04/01/13
101,А,42314,28.0000,2,04/01/13
101,А,42604,500.0000,2,04/01/13
101,А,42605,200.0000,2,04/01/13
101,А,42606,912.0000,2,04/01/13
101,А,43702,2305894.0000,2,04/01/13
101,А,43802,0.0000,2,04/01/13
101,А,44002,0.0000,2,04/01/13
101,А,45201,0.0000,1,04/01/13
101,А,45505,9244.0000,1,04/01/13
101,А,45506,60252.0000,1,04/01/13
101,А,45507,101351.0000,1,04/01/13
101,А,45509,773.0000,1,04/01/13
101,А,45515,4010.0000,2,04/01/13
101,А,45812,7999.0000,1,04/01/13
101,А,45815,6290.0000,1,04/01/13
101,А,45818,14228.0000,2,04/01/13
101,А,45915,60.0000,1,04/01/13
101,А,45918,10.0000,2,04/01/13
101,А,47002,1104147.0000,1,04/01/13
101,А,47008,93612.0000,2,04/01/13
101,А,47102,434993.0000,1,04/01/13
101,А,47108,39150.0000,2,04/01/13
101,А,47403,0.0000,2,04/01/13
101,А,47404,113118.0000,1,04/01/13
101,А,47405,383817.0000,2,04/01/13
101,А,47407,0.0000,2,04/01/13
101,А,47408,0.0000,1,04/01/13
101,А,47411,7865.0000,2,04/01/13
101,А,47416,978.0000,2,04/01/13
101,А,47422,94870.0000,2,04/01/13
101,А,47423,55422.0000,1,04/01/13
101,А,47425,1223.0000,2,04/01/13
101,А,47426,20273.0000,2,04/01/13
101,А,47427,1745.0000,1,04/01/13
101,А,50205,1317711.0000,1,04/01/13
101,А,50206,95639.0000,1,04/01/13
101,А,50207,1492271.0000,1,04/01/13
101,А,50208,2547498.0000,1,04/01/13
101,А,50210,0.0000,1,04/01/13
101,А,50211,698008.0000,1,04/01/13
101,А,50218,3941777.0000,1,04/01/13
101,А,50220,17052.0000,2,04/01/13
101,А,50221,64567.0000,1,04/01/13
101,А,50605,2232.0000,1,04/01/13
101,А,50606,162919.0000,1,04/01/13
101,А,50621,164977.0000,1,04/01/13
101,А,50705,0.0000,1,04/01/13
101,А,50706,10.0000,1,04/01/13
101,А,50718,125186.0000,1,04/01/13
101,А,50719,10.0000,2,04/01/13
101,А,50720,4781.0000,2,04/01/13
101,А,50721,0.0000,1,04/01/13
101,А,52601,360.0000,1,04/01/13
101,А,60301,1575.0000,2,04/01/13
101,А,60302,95.0000,1,04/01/13
101,А,60305,0.0000,2,04/01/13
101,А,60306,7377.0000,1,04/01/13
101,А,60307,0.0000,2,04/01/13
101,А,60308,6.0000,1,04/01/13
101,А,60309,0.0000,2,04/01/13
101,А,60310,4568.0000,1,04/01/13
101,А,60311,3298.0000,2,04/01/13
101,А,60312,27456.0000,1,04/01/13
101,А,60313,0.0000,2,04/01/13
101,А,60314,3844.0000,1,04/01/13
101,А,60322,29.0000,2,04/01/13
101,А,60323,11208.0000,1,04/01/13
101,А,60324,14782.0000,2,04/01/13
101,А,60401,239097.0000,1,04/01/13
101,А,60404,3000.0000,1,04/01/13
101,А,60405,3606.0000,2,04/01/13
101,А,60408,9598.0000,1,04/01/13
101,А,60601,81570.0000,2,04/01/13
101,А,60602,1432.0000,2,04/01/13
101,А,60701,6024.0000,1,04/01/13
101,А,61002,0.0000,1,04/01/13
101,А,61008,4180.0000,1,04/01/13
101,А,61009,272.0000,1,04/01/13
101,А,61209,0.0000,1,04/01/13
101,А,61210,0.0000,1,04/01/13
101,А,61304,99.0000,2,04/01/13
101,А,61403,97307.0000,1,04/01/13
101,А,61601,0.0000,1,04/01/13
101,А,70601,6438219.0000,2,04/01/13
101,А,70602,2546.0000,2,04/01/13
101,А,70603,622989.0000,2,04/01/13
101,А,70606,6394879.0000,1,04/01/13
101,А,70607,0.0000,1,04/01/13
101,А,70608,626355.0000,1,04/01/13
101,А,70611,2944.0000,1,04/01/13
101,А,70613,345.0000,2,04/01/13
101,А,70614,214.0000,1,04/01/13
101,А,70801,143207.0000,2,04/01/13
101,В,90701,17.0000,1,04/01/13
101,В,90705,1.0000,1,04/01/13
101,В,90901,162337.0000,1,04/01/13
101,В,90902,32167.0000,1,04/01/13
101,В,91004,0.0000,2,04/01/13
101,В,91104,3.0000,1,04/01/13
101,В,91202,2.0000,1,04/01/13
101,В,91203,5.0000,1,04/01/13
101,В,91207,1.0000,1,04/01/13
101,В,91312,16483.0000,2,04/01/13
101,В,91314,1034080.0000,2,04/01/13
101,В,91317,1692.0000,2,04/01/13
101,В,91414,9867.0000,1,04/01/13
101,В,91417,879074.0000,1,04/01/13
101,В,91501,23498.0000,1,04/01/13
101,В,91507,52312.0000,2,04/01/13
101,В,91604,8527.0000,1,04/01/13
101,В,91704,1.0000,1,04/01/13
101,В,91802,101.0000,1,04/01/13
101,В,91803,20.0000,1,04/01/13
101,Г,93001,2660292.0000,1,04/01/13
101,Г,93002,8060682.0000,1,04/01/13
101,Г,93201,0.0000,1,04/01/13
101,Г,93202,0.0000,1,04/01/13
101,Г,93302,7819266.0000,1,04/01/13
