"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0"
98,22105,0
98,22106,0
98,22107,0
98,22108,0
98,22109,0
98,22110,0
98,22111,0
98,22112,0
98,22113,0
98,22114,0
98,22201,0
98,22202,0
98,22203,0
98,22204,0
98,22205,0
98,22206,0
98,22207,0
98,22208,0
98,22209,0
98,22210,0
98,22211,0
98,22212,0
98,22213,0
98,22214,0
98,22215,0
98,22216,0
98,22301,0
98,22302,0
98,22303,0
98,22304,0
98,22305,0
98,22306,0
98,22307,0
98,22308,0
98,22309,0
98,22310,0
98,22311,0
98,22312,0
98,22313,0
98,22314,0
98,22315,0
98,22316,0
98,23000,6
98,23101,6
98,23103,0
98,24000,15166
98,24101,0
98,24102,0
98,24103,0
98,24104,0
98,24105,0
98,24107,0
98,24201,6675
98,24203,0
98,24205,8491
98,24206,0
98,24207,0
98,25000,1063
98,25101,602
98,25201,461
98,26000,4584
98,26101,3657
98,26102,0
98,26103,900
98,26104,0
98,26105,27
98,26106,0
98,26107,0
98,26108,0
98,26109,0
98,26214,0
98,28000,35
98,28101,0
98,28102,0
98,28103,0
98,28104,0
98,28105,0
98,28106,0
98,28107,0
98,28108,0
98,28109,0
98,28110,0
98,28111,35
98,28112,0
98,29000,354742
98,29101,345581
98,29103,0
98,29201,6
98,29202,0
98,29203,76
98,29204,0
98,29205,109
98,29301,45
98,29302,84
98,29303,0
98,29304,0
98,29306,75
98,29307,127
98,29312,0
98,29314,0
98,29315,0
98,29316,0
98,29317,0
98,29318,846
98,29319,0
98,29320,0
98,29321,0
98,29322,0
98,29323,0
98,29324,0
98,29325,0
98,29326,14
98,29327,11
98,29328,17
98,29329,572
98,29401,0
98,29402,0
98,29403,0
98,29404,0
98,29405,0
98,29406,1412
98,29407,0
98,29409,0
98,29410,0
98,29411,0
98,29412,4880
98,29413,0
98,29414,0
98,29415,0
98,29416,543
98,29417,0
98,29418,0
98,29419,0
98,29420,0
98,29421,286
98,29422,18
98,29423,40
98,29425,0
98,31003,0
98,31004,0
98,31005,28306
98,32003,0
98,32004,0
98,32005,0
98,33001,28306
98,33002,0
98,35001,0
101,10000,63024795
101,11000,33225
101,11101,0
101,11102,0
101,11103,0
101,11104,0
101,11105,0
101,11106,0
101,11107,0
101,11108,0
101,11109,0
101,11110,0
101,11111,27
101,11112,24085
101,11113,0
101,11114,1587
101,11115,4047
101,11116,0
101,11117,0
101,11118,3456
101,11119,0
101,11201,0
101,11202,0
101,11203,0
101,11204,0
101,11205,0
101,11206,0
101,11207,0
101,11208,0
101,11209,0
101,11210,0
101,11211,0
101,11212,0
101,11213,0
101,11214,0
101,11215,0
101,11216,0
101,11217,0
101,11218,0
101,11219,0
101,11301,0
101,11302,0
101,11303,0
101,11304,0
101,11305,0
101,11306,0
101,11307,0
101,11308,0
101,11309,0
101,11310,0
101,11311,0
101,11312,0
101,11313,0
101,11314,0
101,11315,19
101,11316,0
101,11317,0
101,11318,0
101,11319,0
101,11401,0
101,11402,0
101,11403,0
101,11404,0
101,11405,0
101,11406,0
101,11407,0
101,11408,0
101,11409,0
101,11410,0
101,11411,0
101,11412,0
101,11413,0
101,11414,0
101,11415,0
101,11416,0
101,11501,0
101,11502,4
101,11503,0
101,11601,0
101,11602,0
101,11603,0
101,12000,9949
101,12101,0
101,12102,0
101,12103,0
101,12104,0
101,12105,0
101,12106,0
101,12107,0
101,12201,0
101,12202,0
101,12203,0
101,12204,3031
101,12205,0
101,12206,0
101,12207,0
101,12208,0
101,12301,0
101,12302,0
101,12303,1241
101,12304,3524
101,12305,0
101,12306,0
101,12307,0
101,12308,0
101,12401,0
101,12402,0
101,12403,0
101,12404,418
101,12405,0
101,12406,0
101,12407,0
101,12501,12
101,12502,0
101,12503,0
101,12504,0
101,12601,1694
101,12605,29
101,12606,0
101,13000,0
101,13101,0
101,13201,0
101,14000,0
101,14101,0
101,14102,0
101,14103,0
101,14104,0
101,14201,0
101,14202,0
101,14203,0
101,14204,0
101,14205,0
101,16000,0
101,16101,0
101,16104,0
101,16105,0
101,17000,62981621
101,17101,62968631
101,17103,0
101,17201,1742
101,17202,0
101,17203,10290
101,17204,0
101,17205,239
101,17301,303
101,17302,1
101,17303,0
101,17304,0
101,17305,0
101,17306,0
101,17307,0
101,17308,192
101,17309,0
101,17310,0
101,17311,0
101,17312,0
101,17313,0
101,17314,0
101,17315,0
101,17316,16
101,17317,0
101,17318,207
101,17323,0
101,20000,63020661
101,21000,88
101,21101,0
101,21102,88
101,21103,0
101,21104,0
101,21201,0
101,21202,0
101,21203,0
101,21204,0
101,21301,0
101,21302,0
101,21303,0
101,21304,0
101,22000,4108
101,22101,0
101,22102,0
101,22103,0
101,22104,0
101,22105,0
101,22106,0
101,22107,396
101,22108,200
101,22109,0
101,22110,0
101,22111,0
101,22112,0
101,22113,0
101,22114,0
101,22201,0
101,22202,0
101,22203,0
101,22204,0
101,22205,0
101,22206,0
101,22207,0
101,22208,0
101,22209,45
101,22210,0
101,22211,3455
101,22212,12
101,22213,0
101,22214,0
101,22215,0
101,22216,0
101,22301,0
101,22302,0
101,22303,0
101,22304,0
101,22305,0
101,22306,0
101,22307,0
101,22308,0
101,22309,0
101,22310,0
101,22311,0
101,22312,0
101,22313,0
101,22314,0
101,22315,0
101,22316,0
101,23000,1049
101,23101,1049
101,23103,0
101,24000,941
101,24101,0
101,24102,0
101,24103,0
101,24104,153
101,24105,31
101,24107,33
101,24201,667
101,24203,57
101,24205,0
101,24206,0
101,24207,0
101,25000,0
101,25101,0
101,25201,0
101,26000,17931
101,26101,14167
101,26102,0
101,26103,3541
101,26104,0
101,26105,82
101,26106,0
101,26107,0
101,26108,0
101,26109,0
101,26214,141
101,28000,15
101,28101,0
101,28102,0
101,28103,0
101,28104,0
101,28105,0
101,28106,0
101,28107,0
101,28108,0
101,28109,0
101,28110,0
101,28111,15
101,28112,10
101,29000,62996529
101,29101,62981457
101,29103,0
101,29201,0
101,29202,147
101,29203,86
101,29204,0
101,29205,0
101,29301,4465
101,29302,9
101,29303,51
101,29304,79
101,29306,290
101,29307,546
101,29312,0
101,29314,0
101,29315,65
101,29316,64
101,29317,589
101,29318,826
101,29319,0
101,29320,208
101,29321,0
101,29322,112
101,29323,0
101,29324,0
101,29325,12
101,29326,0
101,29327,111
101,29328,3
101,29329,75
101,29401,326
101,29402,0
101,29403,8
101,29404,0
101,29405,0
101,29406,4053
101,29407,0
101,29409,0
101,29410,0
101,29411,0
101,29412,0
101,29413,0
101,29414,0
101,29415,0
101,29416,2176
101,29417,326
101,29418,0
101,29419,0
101,29420,0
101,29421,130
101,29422,14
101,29423,627
101,29425,0
101,31003,0
101,31004,0
101,31005,4134
101,32003,0
101,32004,0
101,32005,0
101,33001,4134
101,33002,0
101,35001,0
103,10000,341664
103,11000,144119
103,11101,0
103,11102,0
103,11103,0
103,11104,0
103,11105,0
103,11106,0
103,11107,0
103,11108,0
103,11109,636
103,11110,0
103,11111,0
103,11112,91989
103,11113,0
103,11114,961
103,11115,17721
103,11116,0
103,11117,21
103,11118,30091
103,11119,189
103,11201,0
103,11202,0
103,11203,0
103,11204,0
103,11205,0
103,11206,0
103,11207,0
103,11208,0
103,11209,0
103,11210,0
103,11211,0
103,11212,0
103,11213,0
103,11214,40
103,11215,0
103,11216,0
103,11217,0
103,11218,0
103,11219,0
103,11301,0
103,11302,0
103,11303,0
103,11304,0
103,11305,0
103,11306,0
103,11307,0
103,11308,0
103,11309,0
103,11310,0
103,11311,0
103,11312,0
103,11313,0
103,11314,0
103,11315,0
103,11316,0
103,11317,0
103,11318,0
103,11319,0
103,11401,0
103,11402,0
103,11403,0
103,11404,0
103,11405,0
103,11406,0
103,11407,0
103,11408,0
103,11409,0
103,11410,0
103,11411,0
103,11412,0
103,11413,0
103,11414,0
103,11415,0
103,11416,0
103,11501,0
103,11502,0
103,11503,2456
103,11601,0
103,11602,15
103,11603,0
103,12000,53323
103,12101,3538
103,12102,0
103,12103,0
103,12104,0
103,12105,0
103,12106,0
103,12107,0
103,12201,0
103,12202,0
103,12203,2818
103,12204,0
103,12205,0
103,12206,0
103,12207,0
103,12208,0
103,12301,0
103,12302,0
103,12303,18219
103,12304,0
103,12305,0
103,12306,0
103,12307,0
103,12308,0
103,12401,47
103,12402,0
103,12403,8013
103,12404,16152
103,12405,0
103,12406,0
103,12407,0
103,12501,0
103,12502,1567
103,12503,0
103,12504,0
103,12601,0
103,12605,2969
103,12606,0
103,13000,75069
103,13101,17699
103,13201,57370
103,14000,0
103,14101,0
103,14102,0
103,14103,0
103,14104,0
103,14201,0
103,14202,0
103,14203,0
103,14204,0
103,14205,0
103,16000,0
103,16101,0
103,16104,0
103,16105,0
103,17000,69153
103,17101,42749
103,17103,7094
103,17201,5603
103,17202,1509
103,17203,3841
103,17204,2478
103,17205,4663
103,17301,6
103,17302,0
103,17303,0
103,17304,159
103,17305,0
103,17306,2
103,17307,0
103,17308,0
103,17309,0
103,17310,0
103,17311,0
103,17312,0
103,17313,0
103,17314,0
103,17315,0
103,17316,0
103,17317,0
103,17318,1049
103,17323,0
103,20000,236059
103,21000,227
103,21101,0
103,21102,227
103,21103,0
103,21104,0
103,21201,0
103,21202,0
103,21203,0
103,21204,0
103,21301,0
103,21302,0
103,21303,0
103,21304,0
103,22000,0
103,22101,0
103,22102,0
103,22103,0
103,22104,0
103,22105,0
103,22106,0
103,22107,0
103,22108,0
103,22109,0
103,22110,0
103,22111,0
103,22112,0
103,22113,0
103,22114,0
103,22201,0
103,22202,0
103,22203,0
103,22204,0
103,22205,0
103,22206,0
103,22207,0
103,22208,0
103,22209,0
103,22210,0
103,22211,0
103,22212,0
103,22213,0
103,22214,0
103,22215,0
103,22216,0
103,22301,0
103,22302,0
103,22303,0
103,22304,0
103,22305,0
103,22306,0
103,22307,0
103,22308,0
103,22309,0
103,22310,0
103,22311,0
103,22312,0
103,22313,0
103,22314,0
103,22315,0
103,22316,0
103,23000,34693
103,23101,34693
103,23103,0
103,24000,5875
103,24101,0
103,24102,0
103,24103,0
103,24104,356
103,24105,0
103,24107,0
103,24201,0
103,24203,327
103,24205,5192
103,24206,0
103,24207,0
103,25000,60800
103,25101,1139
103,25201,59661
103,26000,43078
103,26101,35936
103,26102,0
103,26103,6982
103,26104,0
103,26105,160
103,26106,0
103,26107,0
103,26108,0
103,26109,0
103,26214,0
103,28000,4
103,28101,0
103,28102,0
103,28103,0
103,28104,0
103,28105,0
103,28106,0
103,28107,0
103,28108,0
103,28109,0
103,28110,0
103,28111,4
103,28112,0
103,29000,91382
103,29101,39300
103,29103,7192
103,29201,0
103,29202,0
103,29203,641
103,29204,0
103,29205,0
103,29301,1384
103,29302,306
103,29303,0
103,29304,257
103,29306,2737
103,29307,2856
103,29312,0
103,29314,0
103,29315,84
103,29316,48
103,29317,178
103,29318,3559
103,29319,12
103,29320,0
103,29321,0
103,29322,90
103,29323,0
103,29324,591
103,29325,1
103,29326,0
103,29327,6
103,29328,1073
103,29329,1523
103,29401,0
103,29402,0
103,29403,0
103,29404,0
103,29405,0
103,29406,20190
103,29407,0
103,29409,0
103,29410,0
103,29411,0
103,29412,0
103,29413,0
103,29414,0
103,29415,0
103,29416,4930
103,29417,0
103,29418,0
103,29419,0
103,29420,0
103,29421,532
103,29422,12
103,29423,3880
103,29425,0
103,31003,0
103,31004,0
103,31005,105605
103,32003,0
103,32004,0
103,32005,0
103,33001,105605
103,33002,0
103,35001,0
106,10000,75691
106,11000,26011
106,11101,0
106,11102,0
106,11103,0
106,11104,0
106,11105,0
106,11106,0
106,11107,0
106,11108,0
106,11109,0
106,11110,0
106,11111,0
106,11112,9677
106,11113,0
106,11114,3284
106,11115,3900
106,11116,781
106,11117,0
106,11118,3004
106,11119,0
106,11201,0
106,11202,0
106,11203,0
106,11204,0
106,11205,0
106,11206,0
106,11207,0
106,11208,0
106,11209,0
106,11210,0
106,11211,0
106,11212,1206
106,11213,0
106,11214,0
106,11215,0
106,11216,0
106,11217,0
106,11218,0
106,11219,0
106,11301,0
106,11302,0
106,11303,0
106,11304,0
106,11305,0
106,11306,0
106,11307,0
106,11308,0
106,11309,0
106,11310,0
106,11311,0
106,11312,0
106,11313,0
106,11314,0
106,11315,0
106,11316,0
106,11317,0
106,11318,0
106,11319,0
106,11401,0
106,11402,0
106,11403,0
106,11404,0
106,11405,0
106,11406,0
106,11407,0
106,11408,0
106,11409,0
106,11410,0
106,11411,0
106,11412,0
106,11413,0
106,11414,0
106,11415,0
106,11416,0
106,11501,0
106,11502,3607
106,11503,537
106,11601,0
106,11602,15
106,11603,0
106,12000,5091
106,12101,0
106,12102,0
106,12103,802
106,12104,0
106,12105,0
106,12106,0
106,12107,0
106,12201,0
106,12202,0
106,12203,0
106,12204,0
106,12205,0
106,12206,0
106,12207,0
106,12208,0
106,12301,0
106,12302,0
106,12303,2470
106,12304,0
106,12305,0
106,12306,0
106,12307,0
106,12308,0
106,12401,0
106,12402,0
106,12403,75
106,12404,1744
106,12405,0
106,12406,0
106,12407,0
106,12501,0
106,12502,0
106,12503,0
106,12504,0
106,12601,0
106,12605,0
106,12606,0
106,13000,11536
106,13101,854
106,13201,10682
106,14000,0
106,14101,0
106,14102,0
106,14103,0
106,14104,0
106,14201,0
106,14202,0
106,14203,0
106,14204,0
106,14205,0
106,16000,0
106,16101,0
106,16104,0
106,16105,0
106,17000,33053
106,17101,22562
106,17103,0
106,17201,4324
106,17202,209
106,17203,2792
106,17204,70
106,17205,121
106,17301,1
106,17302,0
106,17303,212
106,17304,0
106,17305,0
106,17306,0
106,17307,2699
106,17308,0
106,17309,0
106,17310,0
106,17311,0
106,17312,0
106,17313,0
106,17314,0
106,17315,0
106,17316,0
106,17317,0
106,17318,63
106,17323,0
106,20000,61546
106,21000,0
106,21101,0
106,21102,0
106,21103,0
106,21104,0
106,21201,0
106,21202,0
106,21203,0
106,21204,0
106,21301,0
106,21302,0
106,21303,0
106,21304,0
106,22000,1281
106,22101,0
106,22102,0
106,22103,0
106,22104,0
106,22105,0
106,22106,0
106,22107,0
106,22108,0
106,22109,0
106,22110,0
106,22111,0
106,22112,0
106,22113,0
106,22114,0
106,22201,0
106,22202,0
106,22203,0
106,22204,0
106,22205,0
106,22206,0
106,22207,0
106,22208,0
106,22209,0
106,22210,0
106,22211,0
106,22212,1266
106,22213,0
106,22214,0
106,22215,0
106,22216,0
106,22301,0
106,22302,0
106,22303,0
106,22304,0
106,22305,0
106,22306,0
106,22307,0
106,22308,0
106,22309,0
106,22310,0
106,22311,0
106,22312,0
106,22313,0
106,22314,0
106,22315,15
106,22316,0
106,23000,2343
106,23101,2343
106,23103,0
106,24000,0
106,24101,0
106,24102,0
106,24103,0
106,24104,0
106,24105,0
106,24107,0
106,24201,0
106,24203,0
106,24205,0
106,24206,0
106,24207,0
106,25000,10207
106,25101,2
106,25201,10205
106,26000,15452
106,26101,12301
106,26102,0
106,26103,3079
106,26104,0
106,26105,34
106,26106,0
106,26107,0
106,26108,0
106,26109,1
106,26214,37
106,28000,57
106,28101,0
106,28102,0
106,28103,0
106,28104,0
106,28105,0
106,28106,0
106,28107,57
106,28108,0
106,28109,0
106,28110,0
106,28111,0
106,28112,0
106,29000,32206
106,29101,22921
106,29103,0
106,29201,0
106,29202,150
106,29203,688
106,29204,0
106,29205,0
106,29301,999
106,29302,630
106,29303,0
106,29304,249
106,29306,552
106,29307,642
106,29312,0
106,29314,0
106,29315,48
106,29316,346
106,29317,644
106,29318,1871
106,29319,0
106,29320,0
106,29321,0
106,29322,55
106,29323,0
106,29324,0
106,29325,0
106,29326,0
106,29327,105
106,29328,0
106,29329,258
106,29401,13
106,29402,0
106,29403,5
106,29404,0
106,29405,0
106,29406,174
106,29407,0
106,29409,0
106,29410,0
106,29411,0
106,29412,0
106,29413,0
106,29414,0
106,29415,0
106,29416,788
106,29417,13
106,29418,0
106,29419,0
106,29420,0
106,29421,180
106,29422,63
106,29423,825
106,29425,0
106,31003,1
106,31004,1609
106,31005,12536
106,32003,0
106,32004,0
106,32005,0
106,33001,14145
106,33002,0
106,35001,0
107,10000,931085
107,11000,172126
107,11102,3934
107,11106,2167
107,11109,66
107,11112,98681
107,11113,3817
107,11114,9903
107,11115,27862
107,11118,21619
107,11312,97
107,11315,1951
107,11502,733
107,11503,1296
107,12000,25695
107,12101,2821
107,12104,15997
107,12303,1395
107,12404,334
107,12502,265
107,12503,1
107,12601,4882
107,13000,243396
107,13101,57152
107,13201,186244
107,14000,0
107,16000,404
107,16101,394
107,16105,10
107,17000,489464
107,17101,376800
107,17201,18639
107,17202,1634
107,17203,70005
107,17204,4177
107,17205,5655
107,17301,66
107,17305,7456
107,17306,25
107,17307,997
107,17308,1411
107,17316,80
107,17317,87
107,17318,2432
107,20000,903241
107,21000,2087
107,21101,5
107,21102,1514
107,21103,568
107,22000,8083
107,22105,162
107,22107,2
107,22108,226
107,22109,111
107,22114,14
107,22209,12
107,22210,531
107,22211,668
107,22212,3636
107,22213,2331
107,22312,390
107,23000,100002
107,23101,99348
107,23103,654
107,24000,9170
107,24105,62
107,24201,5817
107,24203,207
107,24205,3084
107,25000,222474
107,25101,32069
107,25201,190405
107,26000,76613
107,26101,61885
107,26103,14350
107,26105,300
107,26106,5
107,26109,73
107,28000,37
107,28111,37
107,28112,17
107,29000,484775
107,29101,385285
107,29201,8069
107,29202,27
107,29203,9141
107,29204,175
107,29205,172
107,29301,4958
107,29302,898
107,29304,1966
107,29306,3685
107,29307,5383
107,29315,594
107,29316,4448
107,29317,2035
107,29318,2627
107,29319,109
107,29320,3254
107,29321,419
107,29322,712
107,29325,200
107,29327,74
107,29328,59
107,29329,82
107,29401,263
107,29404,5674
107,29406,13284
107,29416,9068
107,29419,4
107,29421,2765
107,29422,21
107,29423,19324
107,31003,1
107,31004,4682
107,31005,23162
107,33001,27844
122,10000,9224507
122,11000,789553
122,11101,0
122,11102,0
122,11103,0
122,11104,0
122,11105,0
122,11106,677
122,11107,0
122,11108,0
122,11109,0
122,11110,0
122,11111,51283
122,11112,509628
122,11113,0
122,11114,0
122,11115,11453
122,11116,78176
122,11117,0
122,11118,34043
122,11119,31046
122,11201,0
122,11202,0
122,11203,0
122,11204,0
122,11205,0
122,11206,0
122,11207,0
122,11208,0
122,11209,0
122,11210,0
122,11211,0
122,11212,3038
122,11213,0
122,11214,0
122,11215,35
122,11216,79
122,11217,0
122,11218,0
122,11219,0
122,11301,0
122,11302,0
122,11303,0
122,11304,0
122,11305,0
122,11306,0
122,11307,0
122,11308,0
122,11309,0
122,11310,0
122,11311,158
122,11312,26159
122,11313,0
122,11314,0
122,11315,657
122,11316,3516
122,11317,0
122,11318,0
122,11319,0
122,11401,0
122,11402,0
122,11403,0
122,11404,0
122,11405,0
122,11406,0
122,11407,0
122,11408,0
122,11409,0
122,11410,0
122,11411,18
122,11412,0
122,11413,0
122,11414,360
122,11415,2593
122,11416,17
122,11501,0
122,11502,24
122,11503,36593
122,11601,0
122,11602,0
122,11603,0
122,12000,728597
122,12101,11301
122,12102,341
122,12103,125
122,12104,12498
122,12105,20006
122,12106,1303
