"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
444,11000,,,64720,07/01/24
101,11000,,,7529655,07/01/24
2584,11000,,,2537466,07/01/24
3242,11000,,,30175,07/01/24
3407,11000,,,2474715,07/01/24
857,11000,,,539987,07/01/24
3416,11000,,,368689,07/01/24
2268,11000,,,33769287,07/01/24
650,11000,,,44800086,07/01/24
2900,11000,,,552020,07/01/24
2530,11000,,,313417,07/01/24
2438,11000,,,228387,07/01/24
604,11000,,,329509,07/01/24
3540,11000,,,568093,07/01/24
2982,11000,,,421990,07/01/24
1949,11000,,,207581,07/01/24
3314,11000,,,82224,07/01/24
3341,11000,,,73437,07/01/24
1809,11000,,,121652,07/01/24
2590,11000,,,46745439,07/01/24
3436,11000,,,260020,07/01/24
2776,11000,,,946216,07/01/24
3235,11000,,,1214126,07/01/24
3494,11000,,,5253398,07/01/24
492,11000,,,210661,07/01/24
2880,11000,,,1553423,07/01/24
3247,11000,,,234627,07/01/24
3172,11000,,,313515,07/01/24
1973,11000,,,204560,07/01/24
600,11000,,,4483590,07/01/24
2245,11000,,,50243,07/01/24
779,11000,,,104803,07/01/24
3269,11000,,,1066325,07/01/24
685,11000,,,98109,07/01/24
3546,11000,,,30359,07/01/24
3482,11000,,,5185357,07/01/24
537,11000,,,138210,07/01/24
3446,11000,,,5869073,07/01/24
2443,11000,,,5520522,07/01/24
1747,11000,,,75718,07/01/24
249,11000,,,1177913,07/01/24
1788,11000,,,77030,07/01/24
3548,11000,,,0,07/01/24
2390,11000,,,831563,07/01/24
3523,11000,,,92731,07/01/24
3257,11000,,,143102,07/01/24
3527,11000,,,541780,07/01/24
2275,11000,,,42897653,07/01/24
1829,11000,,,1345675,07/01/24
3306,11000,,,45622,07/01/24
1049,11000,,,645656,07/01/24
3463,11000,,,285725,07/01/24
3296,11000,,,289502,07/01/24
481,11000,,,851507,07/01/24
2034,11000,,,71803,07/01/24
702,11000,,,781006,07/01/24
2860,11000,,,668235,07/01/24
3533,11000,,,34760,07/01/24
2807,11000,,,578206,07/01/24
3252,11000,,,7488197,07/01/24
1659,11000,,,333547,07/01/24
2684,11000,,,303494,07/01/24
1151,11000,,,79445,07/01/24
3465,11000,,,3391692,07/01/24
3529,11000,,,1079636,07/01/24
3223,11000,,,878551,07/01/24
2645,11000,,,496809,07/01/24
3224,11000,,,865831,07/01/24
480,11000,,,1660306,07/01/24
1114,11000,,,64955,07/01/24
1557,11000,,,3648304,07/01/24
2576,11000,,,736276,07/01/24
1281,11000,,,158682,07/01/24
2499,11000,,,108948,07/01/24
2015,11000,,,489920,07/01/24
2733,11000,,,10167974,07/01/24
1680,11000,,,801575,07/01/24
2673,11000,,,214050094,07/01/24
3470,11000,,,4431164,07/01/24
2368,11000,,,733209,07/01/24
3468,11000,,,300764,07/01/24
2602,11000,,,2572349,07/01/24
3300,11000,,,1323492,07/01/24
567,11000,,,1561772,07/01/24
3194,11000,,,405999,07/01/24
316,11000,,,21213057,07/01/24
1781,11000,,,89620,07/01/24
3531,11000,,,806378,07/01/24
2846,11000,,,145530,07/01/24
3388,11000,,,7110988,07/01/24
3403,11000,,,1089438,07/01/24
3231,11000,,,118323,07/01/24
2990,11000,,,60129,07/01/24
3298,11000,,,65056,07/01/24
2103,11000,,,317710,07/01/24
3176,11000,,,169181,07/01/24
1312,11000,,,121745,07/01/24
2763,11000,,,9788874,07/01/24
3511,11000,,,162232,07/01/24
705,11000,,,7984112,07/01/24
3415,11000,,,88364,07/01/24
1810,11000,,,12952791,07/01/24
1158,11000,,,750417,07/01/24
1115,11000,,,215694,07/01/24
485,11000,,,4500021,07/01/24
3161,11000,,,566041,07/01/24
3538,11000,,,430496,07/01/24
435,11000,,,733529,07/01/24
503,11000,,,6838,07/01/24
3340,11000,,,7140309,07/01/24
2119,11000,,,941891,07/01/24
3545,11000,,,21776783,07/01/24
3001,11000,,,3768998,07/01/24
2568,11000,,,92945,07/01/24
804,11000,,,114713,07/01/24
2638,11000,,,675979,07/01/24
665,11000,,,402442,07/01/24
2494,11000,,,760882,07/01/24
3293,11000,,,856243,07/01/24
2929,11000,,,14121042,07/01/24
2225,11000,,,5485109,07/01/24
2707,11000,,,11230191,07/01/24
3543,11000,,,42569,07/01/24
3116,11000,,,29156,07/01/24
2838,11000,,,515137,07/01/24
3166,11000,,,2777610,07/01/24
3396,11000,,,1932498,07/01/24
3185,11000,,,1838560,07/01/24
3413,11000,,,197673,07/01/24
817,11000,,,121319,07/01/24
1745,11000,,,2345621,07/01/24
3507,11000,,,20436,07/01/24
121,11000,,,5734237,07/01/24
903,11000,,,455956,07/01/24
2574,11000,,,179756,07/01/24
2883,11000,,,268574,07/01/24
1288,11000,,,542330,07/01/24
575,11000,,,126128,07/01/24
3390,11000,,,396370,07/01/24
875,11000,,,202512,07/01/24
3467,11000,,,132303,07/01/24
3124,11000,,,1374160,07/01/24
2789,11000,,,2797304,07/01/24
493,11000,,,5637106,07/01/24
3255,11000,,,18138672,07/01/24
3324,11000,,,93066,07/01/24
3532,11000,,,4212,07/01/24
2306,11000,,,15205018,07/01/24
3520,11000,,,6675,07/01/24
2611,11000,,,3473308,07/01/24
3544,11000,,,15478,07/01/24
328,11000,,,78212655,07/01/24
3245,11000,,,552990,07/01/24
3522,11000,,,2710333,07/01/24
2876,11000,,,49944,07/01/24
3303,11000,,,1734475,07/01/24
2802,11000,,,157208,07/01/24
646,11000,,,1149822,07/01/24
2564,11000,,,290425,07/01/24
2905,11000,,,120896,07/01/24
3365,11000,,,2264985,07/01/24
2721,11000,,,296231,07/01/24
1352,11000,,,533298,07/01/24
2216,11000,,,7309995,07/01/24
598,11000,,,127026,07/01/24
695,11000,,,85617,07/01/24
3292,11000,,,72839616,07/01/24
1319,11000,,,1252308,07/01/24
2559,11000,,,1240535,07/01/24
3417,11000,,,727088,07/01/24
2170,11000,,,7025105,07/01/24
2726,11000,,,2523,07/01/24
1329,11000,,,872775,07/01/24
1966,11000,,,2409276,07/01/24
1885,11000,,,5711346,07/01/24
2609,11000,,,95842,07/01/24
3184,11000,,,29699,07/01/24
1927,11000,,,3864953,07/01/24
256,11000,,,655084,07/01/24
2790,11000,,,17900337,07/01/24
3349,11000,,,196379184,07/01/24
106,11000,,,170773,07/01/24
2766,11000,,,31847594,07/01/24
2518,11000,,,12055023,07/01/24
2772,11000,,,1039873,07/01/24
2557,11000,,,13323814,07/01/24
2879,11000,,,7287094,07/01/24
2618,11000,,,2375427,07/01/24
3017,11000,,,168659,07/01/24
3294,11000,,,14475912,07/01/24
1291,11000,,,132921,07/01/24
429,11000,,,19116024,07/01/24
841,11000,,,638404,07/01/24
3271,11000,,,184281,07/01/24
3175,11000,,,308967,07/01/24
2738,11000,,,3836351,07/01/24
1573,11000,,,2926906,07/01/24
3450,11000,,,1869896,07/01/24
3490,11000,,,262490,07/01/24
1818,11000,,,49079,07/01/24
2799,11000,,,1154270,07/01/24
2490,11000,,,3435139,07/01/24
2761,11000,,,11666,07/01/24
2048,11000,,,519431,07/01/24
538,11000,,,176912,07/01/24
2507,11000,,,2087291,07/01/24
2085,11000,,,19235,07/01/24
77,11000,,,1980555,07/01/24
1948,11000,,,345492,07/01/24
2070,11000,,,148783,07/01/24
842,11000,,,348528,07/01/24
2995,11000,,,417636,07/01/24
2650,11000,,,201068,07/01/24
3379,11000,,,105365,07/01/24
933,11000,,,74373,07/01/24
170,11000,,,9994345,07/01/24
3460,11000,,,112561,07/01/24
2629,11000,,,2596297,07/01/24
3547,11000,,,31955,07/01/24
2534,11000,,,1375315,07/01/24
415,11000,,,10860097,07/01/24
2587,11000,,,1454257,07/01/24
2440,11000,,,12356083,07/01/24
2312,11000,,,128598040,07/01/24
3311,11000,,,12741206,07/01/24
1143,11000,,,970619,07/01/24
67,11000,,,1701811,07/01/24
1370,11000,,,304435,07/01/24
1000,11000,,,1488582230,07/01/24
3479,11000,,,970977,07/01/24
3466,11000,,,542868782,07/01/24
3535,11000,,,14470,07/01/24
3512,11000,,,131297,07/01/24
2208,11000,,,713012,07/01/24
2551,11000,,,3378144,07/01/24
1920,11000,,,1543309,07/01/24
2209,11000,,,161015475,07/01/24
436,11000,,,67969327,07/01/24
2853,11000,,,129934,07/01/24
2168,11000,,,24878370,07/01/24
2881,11000,,,372972,07/01/24
609,11000,,,551781,07/01/24
3136,11000,,,45326,07/01/24
2659,11000,,,297056,07/01/24
2722,11000,,,60572,07/01/24
2830,11000,,,132285,07/01/24
2495,11000,,,4939631,07/01/24
2272,11000,,,127509834,07/01/24
2816,11000,,,4767666,07/01/24
588,11000,,,5496092,07/01/24
3452,11000,,,8718,07/01/24
1376,11000,,,701542,07/01/24
3095,11000,,,103745,07/01/24
963,11000,,,208379436,07/01/24
3500,11000,,,1632462,07/01/24
478,11000,,,346162,07/01/24
3318,11000,,,8130,07/01/24
3354,11000,,,11662885,07/01/24
2546,11000,,,62560362,07/01/24
2304,11000,,,3419863,07/01/24
2868,11000,,,143573,07/01/24
2964,11000,,,226005,07/01/24
2,11000,,,101885,07/01/24
2307,12000,,,1324788,07/01/24
965,12000,,,29612,07/01/24
3518,12000,,,0,07/01/24
2796,12000,,,17,07/01/24
1573,12000,,,30555,07/01/24
3290,12000,,,0,07/01/24
3450,12000,,,0,07/01/24
1281,12000,,,0,07/01/24
236,12000,,,359,07/01/24
1659,12000,,,350,07/01/24
2494,12000,,,0,07/01/24
3061,12000,,,26887,07/01/24
3293,12000,,,0,07/01/24
2402,12000,,,0,07/01/24
3172,12000,,,19310,07/01/24
2733,12000,,,293230,07/01/24
1680,12000,,,0,07/01/24
3223,12000,,,13173,07/01/24
2225,12000,,,2391459,07/01/24
2996,12000,,,30803,07/01/24
3468,12000,,,1,07/01/24
3303,12000,,,12370,07/01/24
3318,12000,,,0,07/01/24
3257,12000,,,2890,07/01/24
1329,12000,,,40562,07/01/24
1326,12000,,,55045708,07/01/24
254,12000,,,79524,07/01/24
2790,12000,,,787001,07/01/24
3077,12000,,,0,07/01/24
3306,12000,,,0,07/01/24
2883,12000,,,268,07/01/24
760,12000,,,558,07/01/24
2995,12000,,,6354,07/01/24
933,12000,,,17,07/01/24
843,12000,,,60303,07/01/24
524,12000,,,4265,07/01/24
481,12000,,,22620,07/01/24
1809,12000,,,410,07/01/24
2034,12000,,,15,07/01/24
3173,12000,,,11,07/01/24
702,12000,,,53800,07/01/24
2860,12000,,,7836,07/01/24
3235,12000,,,0,07/01/24
1143,12000,,,500,07/01/24
2611,12000,,,47207,07/01/24
67,12000,,,5845,07/01/24
3490,12000,,,0,07/01/24
2576,12000,,,0,07/01/24
1000,12000,,,176872081,07/01/24
3466,12000,,,0,07/01/24
2209,12000,,,2774728,07/01/24
2929,12000,,,100,07/01/24
2838,12000,,,2748,07/01/24
2368,12000,,,19,07/01/24
1920,12000,,,2873,07/01/24
3333,12000,,,0,07/01/24
3529,12000,,,8805,07/01/24
3202,12000,,,284,07/01/24
2645,12000,,,8192,07/01/24
3413,12000,,,0,07/01/24
1818,12000,,,31,07/01/24
3194,12000,,,1586,07/01/24
1352,12000,,,0,07/01/24
2846,12000,,,0,07/01/24
3269,12000,,,57161,07/01/24
537,12000,,,1567,07/01/24
2559,12000,,,34561,07/01/24
2726,12000,,,0,07/01/24
842,12000,,,0,07/01/24
3523,12000,,,0,07/01/24
354,12000,,,7961207,07/01/24
3184,12000,,,0,07/01/24
604,12000,,,60120,07/01/24
53,12000,,,32274,07/01/24
3379,12000,,,0,07/01/24
1354,12000,,,59672,07/01/24
3467,12000,,,0,07/01/24
3124,12000,,,18260,07/01/24
2789,12000,,,164107,07/01/24
3314,12000,,,0,07/01/24
1399,12000,,,1259,07/01/24
3324,12000,,,0,07/01/24
3294,12000,,,0,07/01/24
503,12000,,,0,07/01/24
3328,12000,,,0,07/01/24
3545,12000,,,0,07/01/24
1896,12000,,,5149,07/01/24
3166,12000,,,0,07/01/24
3396,12000,,,3495,07/01/24
436,12000,,,347038,07/01/24
2853,12000,,,2840,07/01/24
1720,12000,,,1186,07/01/24
902,12000,,,3969,07/01/24
817,12000,,,0,07/01/24
2490,12000,,,11007,07/01/24
2721,12000,,,2553,07/01/24
3279,12000,,,0,07/01/24
685,12000,,,0,07/01/24
3292,12000,,,2176362,07/01/24
2507,12000,,,0,07/01/24
903,12000,,,2974,07/01/24
3298,12000,,,400,07/01/24
3099,12000,,,0,07/01/24
2574,12000,,,420,07/01/24
249,12000,,,30634,07/01/24
3548,12000,,,0,07/01/24
1312,12000,,,211,07/01/24
2170,12000,,,40590,07/01/24
2070,12000,,,0,07/01/24
2304,12000,,,0,07/01/24
3527,12000,,,6415,07/01/24
2530,12000,,,0,07/01/24
3415,12000,,,0,07/01/24
2982,12000,,,266,07/01/24
493,12000,,,6078,07/01/24
1307,12000,,,3581,07/01/24
3340,12000,,,190303,07/01/24
3532,12000,,,0,07/01/24
2880,12000,,,0,07/01/24
2534,12000,,,36999,07/01/24
2776,12000,,,57,07/01/24
2440,12000,,,335721,07/01/24
2312,12000,,,27792958,07/01/24
3001,12000,,,96881,07/01/24
3247,12000,,,1000,07/01/24
3533,12000,,,0,07/01/24
3175,12000,,,5376,07/01/24
665,12000,,,4319,07/01/24
3252,12000,,,10369,07/01/24
2015,12000,,,0,07/01/24
2673,12000,,,10020391,07/01/24
3539,12000,,,0,07/01/24
3479,12000,,,880,07/01/24
3245,12000,,,10559,07/01/24
3512,12000,,,0,07/01/24
2208,12000,,,2596,07/01/24
3543,12000,,,0,07/01/24
708,12000,,,39410,07/01/24
2168,12000,,,2129245,07/01/24
646,12000,,,27494,07/01/24
2799,12000,,,0,07/01/24
3136,12000,,,210,07/01/24
2272,12000,,,7243121,07/01/24
1343,12000,,,1037317,07/01/24
588,12000,,,157186,07/01/24
3452,12000,,,0,07/01/24
2103,12000,,,3417,07/01/24
2998,12000,,,391630,07/01/24
1788,12000,,,320,07/01/24
478,12000,,,941,07/01/24
3507,12000,,,352,07/01/24
330,12000,,,0,07/01/24
356,12000,,,20,07/01/24
990,12000,,,1808,07/01/24
2546,12000,,,265988,07/01/24
444,12000,,,34,07/01/24
650,12000,,,2350923,07/01/24
2,12000,,,615,07/01/24
1637,12000,,,53995,07/01/24
2609,12000,,,234,07/01/24
256,12000,,,0,07/01/24
3138,12000,,,14938,07/01/24
3407,12000,,,0,07/01/24
2766,12000,,,5519,07/01/24
438,12000,,,0,07/01/24
3416,12000,,,80,07/01/24
2772,12000,,,6917,07/01/24
875,12000,,,582,07/01/24
1949,12000,,,1540,07/01/24
485,12000,,,31648,07/01/24
3255,12000,,,1023544,07/01/24
3538,12000,,,0,07/01/24
1291,12000,,,0,07/01/24
3547,12000,,,0,07/01/24
2568,12000,,,0,07/01/24
2306,12000,,,2110139,07/01/24
3271,12000,,,4782,07/01/24
2932,12000,,,0,07/01/24
3330,12000,,,4046,07/01/24
2065,12000,,,3498,07/01/24
2684,12000,,,22002,07/01/24
3544,12000,,,0,07/01/24
3470,12000,,,79048,07/01/24
554,12000,,,28011,07/01/24
3473,12000,,,32453,07/01/24
3224,12000,,,0,07/01/24
480,12000,,,399,07/01/24
1114,12000,,,125,07/01/24
2802,12000,,,52,07/01/24
609,12000,,,294,07/01/24
1144,12000,,,383,07/01/24
2216,12000,,,12086,07/01/24
3176,12000,,,0,07/01/24
85,12000,,,171,07/01/24
3482,12000,,,0,07/01/24
3403,12000,,,40828,07/01/24
121,12000,,,0,07/01/24
3354,12000,,,1574052,07/01/24
2900,12000,,,8859,07/01/24
2584,12000,,,19876,07/01/24
1829,12000,,,31463,07/01/24
101,12000,,,112336,07/01/24
1927,12000,,,59,07/01/24
1288,12000,,,6823,07/01/24
3540,12000,,,0,07/01/24
3296,12000,,,81,07/01/24
3505,12000,,,0,07/01/24
170,12000,,,511483,07/01/24
2119,12000,,,55149,07/01/24
415,12000,,,20625,07/01/24
1481,12000,,,384429956,07/01/24
2374,12000,,,0,07/01/24
1581,12000,,,1938,07/01/24
2551,12000,,,24661,07/01/24
3436,12000,,,6976,07/01/24
1067,12000,,,82627,07/01/24
2289,12000,,,42,07/01/24
3542,12000,,,0,07/01/24
2807,12000,,,8394,07/01/24
804,12000,,,34,07/01/24
3517,12000,,,0,07/01/24
3535,12000,,,0,07/01/24
328,12000,,,1734795,07/01/24
21,12000,,,3219,07/01/24
1973,12000,,,0,07/01/24
1151,12000,,,1558,07/01/24
2252,12000,,,5910,07/01/24
2876,12000,,,0,07/01/24
2602,12000,,,68006,07/01/24
3300,12000,,,10093,07/01/24
2881,12000,,,229,07/01/24
2659,12000,,,8463,07/01/24
1781,12000,,,226,07/01/24
1376,12000,,,19796,07/01/24
598,12000,,,187,07/01/24
2495,12000,,,4976,07/01/24
77,12000,,,1075,07/01/24
2816,12000,,,311264,07/01/24
3446,12000,,,4087,07/01/24
2763,12000,,,28962,07/01/24
3511,12000,,,0,07/01/24
2748,12000,,,4711,07/01/24
2275,12000,,,2391066,07/01/24
2664,12000,,,8390,07/01/24
2877,12000,,,0,07/01/24
2650,12000,,,205,07/01/24
857,12000,,,2210,07/01/24
575,12000,,,0,07/01/24
3390,12000,,,0,07/01/24
2618,12000,,,24238,07/01/24
3510,12000,,,0,07/01/24
3460,12000,,,0,07/01/24
429,12000,,,32768,07/01/24
2590,12000,,,635168,07/01/24
2755,12000,,,266,07/01/24
2587,12000,,,4015,07/01/24
783,12000,,,4222,07/01/24
3520,12000,,,0,07/01/24
1765,12000,,,0,07/01/24
841,12000,,,13727,07/01/24
2682,12000,,,6334,07/01/24
1370,12000,,,2523,07/01/24
2707,12000,,,29131,07/01/24
3465,12000,,,0,07/01/24
3508,12000,,,0,07/01/24
3337,12000,,,0,07/01/24
3524,12000,,,0,07/01/24
567,12000,,,71697,07/01/24
1557,12000,,,141,07/01/24
2564,12000,,,24984,07/01/24
316,12000,,,4866095,07/01/24
1978,12000,,,9956440,07/01/24
2761,12000,,,0,07/01/24
3531,12000,,,4528,07/01/24
3417,12000,,,11992,07/01/24
3500,12000,,,49947,07/01/24
695,12000,,,114,07/01/24
538,12000,,,0,07/01/24
1052,12000,,,10776,07/01/24
2245,12000,,,884,07/01/24
2722,12000,,,616,07/01/24
3525,12000,,,719,07/01/24
2048,12000,,,503,07/01/24
2830,12000,,,2,07/01/24
1745,12000,,,2009,07/01/24
3546,12000,,,0,07/01/24
2914,12000,,,798,07/01/24
2085,12000,,,6,07/01/24
2997,12000,,,5087,07/01/24
1747,12000,,,206,07/01/24
3421,12000,,,14455,07/01/24
1319,12000,,,9333,07/01/24
3095,12000,,,0,07/01/24
963,12000,,,31184915,07/01/24
1948,12000,,,510,07/01/24
2390,12000,,,12667,07/01/24
2268,12000,,,6477394,07/01/24
1885,12000,,,91508,07/01/24
1810,12000,,,458204,07/01/24
2438,12000,,,9936,07/01/24
3349,12000,,,85308170,07/01/24
1049,12000,,,3649,07/01/24
2557,12000,,,2717,07/01/24
3161,12000,,,0,07/01/24
3017,12000,,,0,07/01/24
2629,12000,,,0,07/01/24
212,12000,,,25825,07/01/24
3494,12000,,,150,07/01/24
492,12000,,,603,07/01/24
3311,12000,,,50384,07/01/24
2638,12000,,,3381,07/01/24
3522,12000,,,0,07/01/24
2407,12000,,,0,07/01/24
3116,12000,,,0,07/01/24
2210,12000,,,550717,07/01/24
3013,12000,,,0,07/01/24
3185,12000,,,25,07/01/24
600,12000,,,66659,07/01/24
2905,12000,,,5849,07/01/24
3395,12000,,,623,07/01/24
3365,12000,,,5560,07/01/24
2506,12000,,,17581,07/01/24
3388,12000,,,92342,07/01/24
2867,12000,,,9975,07/01/24
3515,12000,,,15973,07/01/24
3027,12000,,,1705674,07/01/24
3231,12000,,,3170,07/01/24
2990,12000,,,154,07/01/24
2443,12000,,,1252,07/01/24
705,12000,,,461980,07/01/24
2868,12000,,,0,07/01/24
2964,12000,,,1249,07/01/24
1966,12000,,,10109,07/01/24
3242,12000,,,0,07/01/24
1,12000,,,852260,07/01/24
3463,12000,,,0,07/01/24
1158,12000,,,525,07/01/24
2518,12000,,,134411,07/01/24
2879,12000,,,0,07/01/24
1115,12000,,,0,07/01/24
3341,12000,,,0,07/01/24
435,12000,,,0,07/01/24
3271,13000,,,10926,07/01/24
3330,13000,,,0,07/01/24
1765,13000,,,0,07/01/24
3252,13000,,,0,07/01/24
2407,13000,,,827,07/01/24
3172,13000,,,0,07/01/24
2015,13000,,,0,07/01/24
236,13000,,,0,07/01/24
2368,13000,,,0,07/01/24
3116,13000,,,0,07/01/24
3223,13000,,,0,07/01/24
2929,13000,,,65556,07/01/24
2673,13000,,,3832922,07/01/24
2838,13000,,,3,07/01/24
2645,13000,,,143389,07/01/24
1896,13000,,,11,07/01/24
609,13000,,,0,07/01/24
2564,13000,,,348,07/01/24
3365,13000,,,49377,07/01/24
2761,13000,,,0,07/01/24
2507,13000,,,193,07/01/24
538,13000,,,28512,07/01/24
1747,13000,,,0,07/01/24
3446,13000,,,0,07/01/24
3099,13000,,,0,07/01/24
2170,13000,,,9,07/01/24
2304,13000,,,897360,07/01/24
1637,13000,,,601168,07/01/24
2664,13000,,,0,07/01/24
3077,13000,,,261,07/01/24
3138,13000,,,0,07/01/24
760,13000,,,68,07/01/24
2766,13000,,,1075138,07/01/24
575,13000,,,0,07/01/24
3296,13000,,,4091,07/01/24
2306,13000,,,0,07/01/24
3328,13000,,,0,07/01/24
1067,13000,,,4123,07/01/24
415,13000,,,3423,07/01/24
2307,13000,,,759,07/01/24
965,13000,,,0,07/01/24
3001,13000,,,4334,07/01/24
2289,13000,,,416816,07/01/24
1370,13000,,,0,07/01/24
1000,13000,,,27479390,07/01/24
1659,13000,,,5710,07/01/24
3529,13000,,,0,07/01/24
2209,13000,,,878074,07/01/24
3202,13000,,,0,07/01/24
3337,13000,,,0,07/01/24
567,13000,,,9624,07/01/24
2802,13000,,,4215,07/01/24
646,13000,,,0,07/01/24
2881,13000,,,0,07/01/24
2490,13000,,,0,07/01/24
1978,13000,,,2626812,07/01/24
1352,13000,,,454,07/01/24
2816,13000,,,6191,07/01/24
3523,13000,,,0,07/01/24
1329,13000,,,969,07/01/24
354,13000,,,118813225,07/01/24
1312,13000,,,509,07/01/24
3095,13000,,,0,07/01/24
2998,13000,,,86035,07/01/24
3184,13000,,,0,07/01/24
2900,13000,,,0,07/01/24
1927,13000,,,0,07/01/24
1,13000,,,390443,07/01/24
2982,13000,,,0,07/01/24
485,13000,,,0,07/01/24
3379,13000,,,0,07/01/24
524,13000,,,23649,07/01/24
481,13000,,,756,07/01/24
429,13000,,,179007,07/01/24
783,13000,,,0,07/01/24
2440,13000,,,0,07/01/24
2587,13000,,,1465,07/01/24
2738,13000,,,22585,07/01/24
3173,13000,,,1256,07/01/24
3542,13000,,,0,07/01/24
3161,13000,,,739,07/01/24
3294,13000,,,2252,07/01/24
2860,13000,,,299,07/01/24
3175,13000,,,158268,07/01/24
3340,13000,,,121479,07/01/24
2776,13000,,,1813,07/01/24
2568,13000,,,0,07/01/24
3520,13000,,,0,07/01/24
1143,13000,,,1966,07/01/24
2733,13000,,,0,07/01/24
2551,13000,,,0,07/01/24
3333,13000,,,0,07/01/24
2208,13000,,,2,07/01/24
2707,13000,,,305934,07/01/24
1920,13000,,,1827,07/01/24
3224,13000,,,0,07/01/24
3303,13000,,,532,07/01/24
1114,13000,,,0,07/01/24
1720,13000,,,6729,07/01/24
2168,13000,,,570594,07/01/24
1557,13000,,,8754,07/01/24
3136,13000,,,0,07/01/24
3395,13000,,,4697,07/01/24
2799,13000,,,427,07/01/24
1781,13000,,,1803,07/01/24
3403,13000,,,0,07/01/24
2443,13000,,,0,07/01/24
3231,13000,,,0,07/01/24
356,13000,,,1,07/01/24
2990,13000,,,58,07/01/24
3421,13000,,,14523,07/01/24
1343,13000,,,0,07/01/24
3269,13000,,,6472,07/01/24
2914,13000,,,0,07/01/24
3257,13000,,,0,07/01/24
77,13000,,,22646,07/01/24
3176,13000,,,0,07/01/24
3318,13000,,,0,07/01/24
3354,13000,,,1119865,07/01/24
3415,13000,,,0,07/01/24
604,13000,,,1946,07/01/24
3407,13000,,,6,07/01/24
2650,13000,,,0,07/01/24
1158,13000,,,420,07/01/24
1732,13000,,,1,07/01/24
3124,13000,,,8719,07/01/24
1307,13000,,,2557,07/01/24
3460,13000,,,0,07/01/24
2618,13000,,,176961,07/01/24
702,13000,,,243,07/01/24
3255,13000,,,218542,07/01/24
3532,13000,,,0,07/01/24
1291,13000,,,154,07/01/24
3436,13000,,,577,07/01/24
2590,13000,,,502969,07/01/24
1573,13000,,,0,07/01/24
1581,13000,,,25675,07/01/24
21,13000,,,281,07/01/24
2065,13000,,,0,07/01/24
