"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0"
1,21100,3241173,2428357,5669530
1,21101,1431322,0,1431322
1,21102,895063,53582,948645
1,21103,914788,2354690,3269478
1,21104,0,20085,20085
1,21200,39074,25056,64130
1,21201,0,0,0
1,21202,19,18,37
1,21203,0,59,59
1,21204,0,0,0
1,21205,3,0,3
1,21206,0,0,0
1,21207,146,427,573
1,21208,33378,21388,54766
1,21209,484,15,499
1,21210,0,2483,2483
1,21211,3502,166,3668
1,21212,62,8,70
1,21213,0,0,0
1,21214,1480,492,1972
1,21300,8793978,5053216,13847194
1,21301,410863,0,410863
1,21302,0,0,0
1,21303,0,0,0
1,21304,0,0,0
1,21305,0,0,0
1,21306,317,14819,15136
1,21307,0,0,0
1,21308,0,0,0
1,21309,0,0,0
1,21310,0,0,0
1,21311,77982,4024,82006
1,21312,3613235,4658513,8271748
1,21313,7919,1254,9173
1,21314,43554,38029,81583
1,21315,27,0,27
1,21316,4640081,336577,4976658
1,21317,0,0,0
1,21400,122834,492075,614909
1,21401,0,0,0
1,21402,0,0,0
1,21403,0,0,0
1,21404,0,0,0
1,21405,0,0,0
1,21406,0,2,2
1,21407,0,0,0
1,21408,0,0,0
1,21409,0,0,0
1,21410,0,0,0
1,21411,0,0,0
1,21412,68634,397761,466395
1,21413,0,0,0
1,21414,2266,93584,95850
1,21415,64,49,113
1,21416,14,679,693
1,21417,51856,0,51856
1,21500,35010,2896,37906
1,21501,32766,2359,35125
1,21502,2244,537,2781
1,21600,584473,209657,794130
1,21601,571590,198995,770585
1,21602,12883,10662,23545
1,21700,0,0,0
1,21701,0,0,0
1,21702,0,0,0
1,21800,39709,419,40128
1,21801,29367,0,29367
1,21802,0,0,0
1,21803,0,0,0
1,21804,10342,419,10761
1,22000,22481322,0,22481322
1,22100,22479049,,22479049
1,22101,22479049,,22479049
1,22200,2273,0,2273
1,22201,2273,,2273
1,22202,0,0,0
1,22203,0,,0
1,23000,758777,0,758777
1,23100,758639,0,758639
1,23101,22506,,22506
1,23102,155104,,155104
1,23103,254,,254
1,23104,67751,,67751
1,23105,487637,,487637
1,23106,0,,0
1,23107,3044,,3044
1,23108,22343,,22343
1,23109,0,0,0
1,23200,138,0,138
1,23201,138,0,138
1,24000,218005144,,218005144
1,24100,218005109,,218005109
1,24101,1795976,,1795976
1,24102,216209133,,216209133
1,24103,0,,0
1,24200,35,,35
1,24201,0,,0
1,24202,35,,35
1,24203,0,,0
1,24204,0,,0
1,25000,47349745,21025273,68375018
1,25100,20672433,20621499,41293932
1,25101,6601673,2191303,8792976
1,25102,0,5141,5141
1,25103,14070760,18425055,32495815
1,25104,0,0,0
1,25105,0,0,0
1,25200,694111,396646,1090757
1,25201,0,14166,14166
1,25202,85726,5884,91610
1,25203,85850,114657,200507
1,25204,3344,2524,5868
1,25205,495249,33621,528870
1,25206,23942,225794,249736
1,25300,25983201,7128,25990329
1,25301,0,0,0
1,25302,23471277,,23471277
1,25303,2511924,7128,2519052
1,26000,8246855,199415,8446270
1,26100,3784918,24,3784942
1,26101,3155794,0,3155794
1,26102,366445,0,366445
1,26103,592,0,592
1,26104,262087,24,262111
1,26200,568630,,568630
1,26201,568630,,568630
1,26202,0,,0
1,26203,0,,0
1,26300,1752848,157,1753005
1,26301,300126,0,300126
1,26302,296270,29,296299
1,26303,1062016,128,1062144
1,26304,0,0,0
1,26305,88816,,88816
1,26306,0,,0
1,26307,5620,,5620
1,26400,2140459,199234,2339693
1,26401,7377,7087,14464
1,26402,95981,2083,98064
1,26403,123130,0,123130
1,26404,290591,2628,293219
1,26405,24783,841,25624
1,26406,422220,50051,472271
1,26407,37,0,37
1,26408,16743,0,16743
1,26409,1868,0,1868
1,26410,169249,34,169283
1,26411,752063,20676,772739
1,26412,236417,115834,352251
1,27000,299280,19254,318534
1,27100,11136,1645,12781
1,27101,504,1509,2013
1,27102,27,136,163
1,27103,10605,0,10605
1,27200,175154,5995,181149
1,27201,102,135,237
1,27202,1652,944,2596
1,27203,173400,4916,178316
1,27300,112990,11614,124604
1,27301,2856,539,3395
1,27302,0,0,0
1,27303,30,10,40
1,27304,343,3415,3758
1,27305,6581,0,6581
1,27306,29519,7597,37116
1,27307,0,0,0
1,27308,73661,53,73714
1,28000,0,,0
1,28100,0,,0
1,28101,0,,0
1,31003,,,9
1,31004,,,5621186
1,31005,,,6327517
1,32003,,,1
1,32004,,,17386
1,32005,,,0
1,33001,,,11931317
1,33002,,,0
18,10000,9022546,99635,9122181
18,10001,3988918,85173,4074091
18,10002,5001150,1320,5002470
18,10003,32478,13142,45620
18,11000,2132058,77540,2209598
18,11100,1402536,61053,1463589
18,11101,0,0,0
18,11102,260,0,260
18,11103,0,0,0
18,11104,0,0,0
18,11105,0,0,0
18,11106,0,0,0
18,11107,0,0,0
18,11108,0,0,0
18,11109,43,0,43
18,11110,0,0,0
18,11111,0,0,0
18,11112,519461,31359,550820
18,11113,2,0,2
18,11114,38538,0,38538
18,11115,765795,4654,770449
18,11116,18025,0,18025
18,11117,242,33,275
18,11118,60170,25007,85177
18,11119,0,0,0
18,11200,310898,0,310898
18,11201,0,0,0
18,11202,0,0,0
18,11203,0,0,0
18,11204,0,0,0
18,11205,0,0,0
18,11206,0,0,0
18,11207,0,0,0
18,11208,0,0,0
18,11209,0,0,0
18,11210,0,0,0
18,11211,16686,0,16686
18,11212,8238,0,8238
18,11213,0,0,0
18,11214,0,0,0
18,11215,285974,0,285974
18,11216,0,0,0
18,11217,0,0,0
18,11300,30,12475,12505
18,11301,0,0,0
18,11302,30,53,83
18,11303,0,12422,12422
18,11400,1462,1412,2874
18,11401,0,0,0
18,11402,1462,0,1462
18,11403,0,1412,1412
18,11500,296280,2600,298880
18,11501,106962,0,106962
18,11502,0,0,0
18,11503,0,0,0
18,11504,35279,0,35279
18,11505,154039,0,154039
18,11506,0,0,0
18,11507,0,0,0
18,11508,0,2600,2600
18,11600,120852,0,120852
18,11601,0,0,0
18,11602,0,0,0
18,11603,115254,0,115254
18,11604,5598,0,5598
18,11605,0,0,0
18,11606,0,0,0
18,11607,0,0,0
18,11608,0,0,0
18,12000,1856860,7633,1864493
18,12100,551526,7633,559159
18,12101,11853,647,12500
18,12102,539673,6986,546659
18,12200,859983,,859983
18,12201,859983,,859983
18,12300,54553,0,54553
18,12301,54553,0,54553
18,12400,390798,0,390798
18,12401,389776,,389776
18,12402,0,0,0
18,12403,0,,0
18,12404,1022,0,1022
18,12405,0,0,0
18,12406,0,0,0
18,13000,241507,0,241507
18,13100,240576,,240576
18,13101,0,,0
18,13102,0,,0
18,13103,0,,0
18,13104,123800,,123800
18,13105,116776,,116776
18,13106,0,,0
18,13107,0,,0
18,13108,0,,0
18,13200,931,0,931
18,13201,931,0,931
18,14000,4947,14,4961
18,14100,4947,14,4961
18,14101,0,0,0
18,14102,4947,0,4947
18,14103,0,0,0
18,14104,0,14,14
18,14200,0,0,0
18,14201,0,0,0
18,14202,0,0,0
18,14203,0,0,0
18,14204,0,0,0
18,14300,0,0,0
18,14301,0,0,0
18,14302,0,0,0
18,14303,0,0,0
18,14304,0,0,0
18,14400,0,0,0
18,14401,0,0,0
18,14402,0,0,0
18,14403,0,0,0
18,14404,0,0,0
18,15000,2789396,,2789396
18,15100,2789394,,2789394
18,15101,1661,,1661
18,15102,2787733,,2787733
18,15103,0,,0
18,15200,2,,2
18,15201,0,,0
18,15202,2,,2
18,15203,0,,0
18,15204,0,,0
18,16000,1965300,1306,1966606
18,16100,2954,592,3546
18,16101,0,0,0
18,16102,0,0,0
18,16103,2954,592,3546
18,16104,0,0,0
18,16105,0,0,0
18,16200,182580,714,183294
18,16201,39,0,39
18,16202,3086,0,3086
18,16203,179455,714,180169
18,16300,1779766,0,1779766
18,16301,2146,0,2146
18,16302,697,,697
18,16303,0,,0
18,16304,0,0,0
18,16305,1776917,,1776917
18,16306,6,0,6
18,17000,32478,13142,45620
18,17100,27529,3,27532
18,17101,27397,3,27400
18,17102,90,0,90
18,17103,42,0,42
18,17200,4360,128,4488
18,17201,3709,71,3780
18,17202,173,57,230
18,17203,478,0,478
18,17300,589,13011,13600
18,17301,0,12946,12946
18,17302,69,0,69
18,17303,0,0,0
18,17304,448,65,513
18,17305,54,0,54
18,17306,18,0,18
18,20000,8668503,127323,8795826
18,20001,1683311,111934,1795245
18,20002,6982879,15362,6998241
18,20003,2313,27,2340
18,21000,1188410,111934,1300344
18,21100,42079,22528,64607
18,21101,37376,0,37376
18,21102,4703,10,4713
18,21103,0,22518,22518
18,21104,0,0,0
18,21200,86012,13909,99921
18,21201,0,0,0
18,21202,0,0,0
18,21203,0,0,0
18,21204,0,0,0
18,21205,0,0,0
18,21206,0,0,0
18,21207,7201,0,7201
18,21208,75460,13846,89306
18,21209,2465,0,2465
18,21210,685,0,685
18,21211,0,0,0
18,21212,0,0,0
18,21213,0,0,0
18,21214,201,63,264
18,21300,451696,10909,462605
18,21301,0,0,0
18,21302,0,0,0
18,21303,0,0,0
18,21304,0,0,0
18,21305,0,0,0
18,21306,0,0,0
18,21307,0,0,0
18,21308,6019,0,6019
18,21309,0,0,0
18,21310,89,0,89
18,21311,21149,0,21149
18,21312,419617,691,420308
18,21313,3985,0,3985
18,21314,837,10218,11055
18,21315,0,0,0
18,21316,0,0,0
18,21317,0,0,0
18,21400,285737,0,285737
18,21401,0,0,0
18,21402,0,0,0
18,21403,0,0,0
18,21404,0,0,0
18,21405,0,0,0
18,21406,0,0,0
18,21407,0,0,0
18,21408,0,0,0
18,21409,0,0,0
18,21410,0,0,0
18,21411,54,0,54
18,21412,19,0,19
18,21413,0,0,0
18,21414,0,0,0
18,21415,276441,0,276441
18,21416,0,0,0
18,21417,9223,0,9223
18,21500,23560,157,23717
18,21501,23557,154,23711
18,21502,3,3,6
18,21600,165579,64145,229724
18,21601,162350,62621,224971
18,21602,3229,1524,4753
18,21700,0,0,0
18,21701,0,0,0
18,21702,0,0,0
18,21800,133747,286,134033
18,21801,56270,0,56270
18,21802,0,0,0
18,21803,0,0,0
18,21804,77477,286,77763
18,22000,494901,0,494901
18,22100,494901,,494901
18,22101,494901,,494901
18,22200,0,0,0
18,22201,0,,0
18,22202,0,0,0
18,22203,0,,0
18,23000,396927,0,396927
18,23100,394366,0,394366
18,23101,7229,,7229
18,23102,3,,3
18,23103,0,,0
18,23104,85514,,85514
18,23105,301417,,301417
18,23106,0,,0
18,23107,0,,0
18,23108,203,,203
18,23109,0,0,0
18,23200,2561,0,2561
18,23201,2561,0,2561
18,24000,3293897,,3293897
18,24100,3293836,,3293836
18,24101,105538,,105538
18,24102,3188298,,3188298
18,24103,0,,0
18,24200,61,,61
18,24201,0,,0
18,24202,61,,61
18,24203,0,,0
18,24204,0,,0
18,25000,2034469,12855,2047324
18,25100,2954,592,3546
18,25101,0,0,0
18,25102,0,0,0
18,25103,2954,592,3546
18,25104,0,0,0
18,25105,0,0,0
18,25200,77241,12263,89504
18,25201,0,0,0
18,25202,8248,1526,9774
18,25203,23968,9572,33540
18,25204,0,0,0
18,25205,0,0,0
18,25206,45025,1165,46190
18,25300,1954274,0,1954274
18,25301,0,0,0
18,25302,1954185,,1954185
18,25303,89,0,89
18,26000,1257586,2507,1260093
18,26100,630376,0,630376
18,26101,533330,0,533330
18,26102,95376,0,95376
18,26103,541,0,541
18,26104,1129,0,1129
18,26200,40197,,40197
18,26201,40195,,40195
18,26202,0,,0
18,26203,2,,2
18,26300,250143,16,250159
18,26301,14774,0,14774
18,26302,11587,0,11587
18,26303,162429,0,162429
18,26304,9781,16,9797
18,26305,49941,,49941
18,26306,0,,0
18,26307,1631,,1631
18,26400,336870,2491,339361
18,26401,1301,0,1301
18,26402,17677,4,17681
18,26403,43073,0,43073
18,26404,51149,0,51149
18,26405,925,0,925
18,26406,54247,2088,56335
18,26407,0,0,0
18,26408,4361,0,4361
18,26409,18,0,18
18,26410,68502,0,68502
18,26411,79079,0,79079
18,26412,16538,399,16937
18,27000,2313,27,2340
18,27100,804,0,804
18,27101,0,0,0
18,27102,652,0,652
18,27103,152,0,152
18,27200,451,27,478
18,27201,7,0,7
18,27202,173,27,200
18,27203,271,0,271
18,27300,1058,0,1058
18,27301,0,0,0
18,27302,0,0,0
18,27303,5,0,5
18,27304,45,0,45
18,27305,422,0,422
18,27306,257,0,257
18,27307,0,0,0
18,27308,329,0,329
18,28000,0,,0
18,28100,0,,0
18,28101,0,,0
18,31003,,,11
18,31004,,,494215
18,31005,,,0
18,32003,,,1
18,32004,,,12568
18,32005,,,155292
18,33001,,,326355
18,33002,,,0
21,10000,864070,5248,869318
21,10001,228959,5186,234145
21,10002,634068,49,634117
21,10003,1043,13,1056
21,11000,76550,386,76936
21,11100,76549,302,76851
21,11101,0,0,0
21,11102,0,0,0
21,11103,0,0,0
21,11104,0,0,0
21,11105,0,0,0
21,11106,0,0,0
21,11107,0,0,0
21,11108,0,0,0
21,11109,0,0,0
21,11110,0,0,0
21,11111,0,0,0
21,11112,49844,0,49844
21,11113,0,0,0
21,11114,2209,0,2209
21,11115,23818,302,24120
21,11116,0,0,0
21,11117,0,0,0
21,11118,678,0,678
21,11119,0,0,0
21,11200,0,0,0
21,11201,0,0,0
21,11202,0,0,0
21,11203,0,0,0
21,11204,0,0,0
21,11205,0,0,0
21,11206,0,0,0
21,11207,0,0,0
21,11208,0,0,0
21,11209,0,0,0
21,11210,0,0,0
21,11211,0,0,0
21,11212,0,0,0
21,11213,0,0,0
21,11214,0,0,0
21,11215,0,0,0
21,11216,0,0,0
21,11217,0,0,0
21,11300,1,84,85
21,11301,0,0,0
21,11302,1,1,2
21,11303,0,83,83
21,11400,0,0,0
21,11401,0,0,0
21,11402,0,0,0
21,11403,0,0,0
21,11500,0,0,0
21,11501,0,0,0
21,11502,0,0,0
21,11503,0,0,0
21,11504,0,0,0
21,11505,0,0,0
21,11506,0,0,0
21,11507,0,0,0
21,11508,0,0,0
21,11600,0,0,0
21,11601,0,0,0
21,11602,0,0,0
21,11603,0,0,0
21,11604,0,0,0
21,11605,0,0,0
21,11606,0,0,0
21,11607,0,0,0
21,11608,0,0,0
21,12000,152409,4800,157209
21,12100,39394,4800,44194
21,12101,2141,0,2141
21,12102,37253,4800,42053
21,12200,112566,,112566
21,12201,112566,,112566
21,12300,117,0,117
21,12301,117,0,117
21,12400,332,0,332
21,12401,0,,0
21,12402,0,0,0
21,12403,0,,0
21,12404,278,0,278
21,12405,0,0,0
21,12406,54,0,54
21,13000,0,0,0
21,13100,0,,0
21,13101,0,,0
21,13102,0,,0
21,13103,0,,0
21,13104,0,,0
21,13105,0,,0
21,13106,0,,0
21,13107,0,,0
21,13108,0,,0
21,13200,0,0,0
21,13201,0,0,0
21,14000,0,0,0
21,14100,0,0,0
21,14101,0,0,0
21,14102,0,0,0
21,14103,0,0,0
21,14104,0,0,0
21,14200,0,0,0
21,14201,0,0,0
21,14202,0,0,0
21,14203,0,0,0
21,14204,0,0,0
21,14300,0,0,0
21,14301,0,0,0
21,14302,0,0,0
21,14303,0,0,0
21,14304,0,0,0
21,14400,0,0,0
21,14401,0,0,0
21,14402,0,0,0
21,14403,0,0,0
21,14404,0,0,0
21,15000,12340,,12340
21,15100,12340,,12340
21,15101,0,,0
21,15102,12340,,12340
21,15103,0,,0
21,15200,0,,0
21,15201,0,,0
21,15202,0,,0
21,15203,0,,0
21,15204,0,,0
21,16000,621728,49,621777
21,16100,0,0,0
21,16101,0,0,0
21,16102,0,0,0
21,16103,0,0,0
21,16104,0,0,0
21,16105,0,0,0
21,16200,2509,0,2509
21,16201,6,0,6
21,16202,0,0,0
21,16203,2503,0,2503
21,16300,619219,49,619268
21,16301,0,0,0
21,16302,2,,2
21,16303,0,,0
21,16304,0,0,0
21,16305,619095,,619095
21,16306,122,49,171
21,17000,1043,13,1056
21,17100,535,0,535
21,17101,527,0,527
21,17102,0,0,0
21,17103,8,0,8
21,17200,138,13,151
21,17201,48,1,49
21,17202,90,1,91
21,17203,0,11,11
21,17300,370,0,370
21,17301,58,0,58
21,17302,67,0,67
21,17303,0,0,0
21,17304,2,0,2
21,17305,0,0,0
21,17306,243,0,243
21,20000,851124,2046,853170
21,20001,43155,44,43199
21,20002,806833,1996,808829
21,20003,1136,6,1142
21,21000,14804,44,14848
21,21100,572,0,572
21,21101,0,0,0
21,21102,572,0,572
21,21103,0,0,0
21,21104,0,0,0
21,21200,0,0,0
21,21201,0,0,0
21,21202,0,0,0
21,21203,0,0,0
21,21204,0,0,0
21,21205,0,0,0
21,21206,0,0,0
21,21207,0,0,0
21,21208,0,0,0
21,21209,0,0,0
21,21210,0,0,0
21,21211,0,0,0
21,21212,0,0,0
21,21213,0,0,0
21,21214,0,0,0
21,21300,3101,0,3101
21,21301,0,0,0
21,21302,0,0,0
21,21303,0,0,0
21,21304,0,0,0
21,21305,0,0,0
21,21306,0,0,0
21,21307,0,0,0
21,21308,0,0,0
21,21309,0,0,0
21,21310,0,0,0
21,21311,90,0,90
21,21312,3011,0,3011
21,21313,0,0,0
21,21314,0,0,0
21,21315,0,0,0
21,21316,0,0,0
21,21317,0,0,0
21,21400,529,0,529
21,21401,0,0,0
21,21402,0,0,0
21,21403,0,0,0
21,21404,0,0,0
21,21405,0,0,0
21,21406,0,0,0
21,21407,0,0,0
21,21408,0,0,0
21,21409,0,0,0
21,21410,0,0,0
21,21411,0,0,0
21,21412,0,0,0
21,21413,0,0,0
21,21414,0,0,0
21,21415,529,0,529
21,21416,0,0,0
21,21417,0,0,0
21,21500,0,0,0
21,21501,0,0,0
21,21502,0,0,0
21,21600,10448,44,10492
21,21601,10446,44,10490
21,21602,2,0,2
21,21700,0,0,0
21,21701,0,0,0
21,21702,0,0,0
21,21800,154,0,154
21,21801,0,0,0
21,21802,0,0,0
21,21803,0,0,0
21,21804,154,0,154
21,22000,28351,0,28351
21,22100,28351,,28351
21,22101,28351,,28351
21,22200,0,0,0
21,22201,0,,0
21,22202,0,0,0
21,22203,0,,0
21,23000,0,0,0
21,23100,0,0,0
21,23101,0,,0
21,23102,0,,0
21,23103,0,,0
21,23104,0,,0
21,23105,0,,0
21,23106,0,,0
21,23107,0,,0
21,23108,0,,0
21,23109,0,0,0
21,23200,0,0,0
21,23201,0,0,0
21,24000,11539,,11539
21,24100,11539,,11539
21,24101,0,,0
21,24102,11539,,11539
21,24103,0,,0
21,24200,0,,0
21,24201,0,,0
21,24202,0,,0
21,24203,0,,0
21,24204,0,,0
21,25000,683963,1888,685851
21,25100,0,0,0
21,25101,0,0,0
21,25102,0,0,0
21,25103,0,0,0
21,25104,0,0,0
21,25105,0,0,0
21,25200,986,1888,2874
21,25201,129,59,188
21,25202,718,1829,2547
21,25203,0,0,0
21,25204,0,0,0
21,25205,113,0,113
21,25206,26,0,26
21,25300,682977,0,682977
21,25301,0,0,0
21,25302,679622,,679622
21,25303,3355,0,3355
21,26000,111331,108,111439
21,26100,70132,0,70132
21,26101,59139,0,59139
21,26102,10050,0,10050
21,26103,0,0,0
21,26104,943,0,943
21,26200,2477,,2477
21,26201,2477,,2477
21,26202,0,,0
21,26203,0,,0
21,26300,20974,0,20974
21,26301,1161,0,1161
21,26302,1870,0,1870
21,26303,14959,0,14959
21,26304,1476,0,1476
21,26305,1431,,1431
21,26306,0,,0
21,26307,77,,77
21,26400,17748,108,17856
21,26401,511,0,511
21,26402,619,0,619
21,26403,6385,0,6385
21,26404,2836,0,2836
21,26405,176,0,176
21,26406,2099,108,2207
21,26407,3,0,3
21,26408,360,0,360
21,26409,49,0,49
21,26410,97,0,97
21,26411,4227,0,4227
21,26412,386,0,386
21,27000,1136,6,1142
21,27100,80,0,80
21,27101,0,0,0
21,27102,56,0,56
21,27103,24,0,24
21,27200,32,6,38
21,27201,18,0,18
21,27202,5,0,5
21,27203,9,6,15
21,27300,1024,0,1024
21,27301,0,0,0
21,27302,0,0,0
21,27303,0,0,0
21,27304,0,0,0
21,27305,60,0,60
21,27306,427,0,427
21,27307,0,0,0
21,27308,537,0,537
21,28000,0,,0
21,28100,0,,0
21,28101,0,,0
21,31003,,,0
21,31004,,,0
21,31005,,,16148
21,32003,,,0
21,32004,,,0
21,32005,,,0
21,33001,,,16148
21,33002,,,0
23,10000,3737751,43065,3780816
23,10001,1994486,23570,2018056
23,10002,1216153,4355,1220508
23,10003,527112,15140,542252
23,11000,1695512,10867,1706379
23,11100,1635314,9716,1645030
23,11106,106,0,106
23,11111,15401,0,15401
23,11112,977472,4170,981642
23,11113,285389,0,285389
23,11114,8554,0,8554
23,11115,344195,9,344204
23,11118,4197,2026,6223
23,11119,0,3511,3511
23,11300,182,190,372
23,11302,182,19,201
23,11303,0,171,171
23,11400,250,0,250
23,11401,201,0,201
23,11402,49,0,49
23,11500,32298,961,33259
23,11501,5408,126,5534
23,11502,7282,0,7282
23,11505,19608,0,19608
23,11508,0,835,835
23,11600,27468,0,27468
23,11603,27468,0,27468
23,12000,298974,12703,311677
23,12100,218183,12698,230881
23,12101,21634,147,21781
23,12102,196549,12551,209100
23,12200,78017,,78017
23,12201,78017,,78017
23,12300,2031,5,2036
23,12301,2031,5,2036
23,12400,743,0,743
23,12402,24,0,24
23,12404,719,0,719
23,13000,15117,,15117
23,13100,15117,,15117
23,13101,6,,6
23,13102,123,,123
23,13104,14423,,14423
23,13105,565,,565
23,14000,7971,0,7971
23,14100,7971,0,7971
23,14102,7971,0,7971
23,15000,661849,,661849
23,15100,661849,,661849
23,15102,661849,,661849
23,16000,531216,4355,535571
23,16200,242855,4355,247210
23,16202,407,0,407
23,16203,242448,4355,246803
23,16300,288361,0,288361
23,16301,11794,0,11794
23,16302,13021,,13021
23,16305,261650,,261650
23,16306,1896,0,1896
23,17000,527112,15140,542252
23,17100,2613,0,2613
23,17101,2541,0,2541
23,17102,72,0,72
23,17200,2077,65,2142
23,17201,1891,65,1956
23,17202,53,0,53
23,17203,133,0,133
23,17300,522422,15075,537497
23,17301,1,0,1
23,17302,75,0,75
23,17304,7,0,7
23,17305,252,11,263
23,17306,522087,15064,537151
23,20000,3556430,47152,3603582
23,20001,1066680,16852,1083532
23,20002,1959059,14898,1973957
23,20003,530691,15402,546093
23,21000,1046890,16852,1063742
23,21100,48105,138,48243
23,21101,34167,0,34167
23,21102,13938,138,14076
23,21200,8917,0,8917
23,21206,119,0,119
23,21207,4,0,4
23,21208,4807,0,4807
23,21209,286,0,286
23,21210,3701,0,3701
23,21300,35497,2361,37858
23,21307,2226,0,2226
23,21308,1225,0,1225
23,21311,4796,0,4796
23,21312,25505,1320,26825
23,21313,1063,0,1063
23,21314,0,1041,1041
23,21315,682,0,682
23,21400,6805,0,6805
23,21412,6805,0,6805
23,21500,49444,62,49506
23,21501,49444,62,49506
23,21600,804186,14291,818477
23,21601,801364,14233,815597
23,21602,2822,58,2880
23,21800,93936,0,93936
23,21801,62721,0,62721
23,21804,31215,0,31215
23,22000,19790,,19790
23,22100,19764,,19764
23,22101,19764,,19764
23,22200,26,,26
23,22201,26,,26
23,23000,21367,0,21367
23,23100,21080,,21080
23,23101,6,,6
23,23102,123,,123
23,23104,6497,,6497
23,23105,6108,,6108
23,23108,8346,,8346
23,23200,287,0,287
23,23201,287,0,287
23,24000,673944,,673944
23,24100,673944,,673944
23,24102,673944,,673944
23,25000,509686,7653,517339
23,25200,57444,7082,64526
23,25202,56008,7082,63090
23,25203,56,0,56
23,25205,1,0,1
