"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
1326,А,20309,827366.0000,2,04/01/16
1326,А,30220,1254045.0000,2,04/01/16
1326,А,30221,48019.0000,1,04/01/16
1326,А,30236,2673899.0000,2,04/01/16
1326,А,30413,116416.0000,1,04/01/16
1326,А,30424,3120366.0000,1,04/01/16
1326,А,31305,2210000.0000,2,04/01/16
1326,А,31402,1849114.0000,2,04/01/16
1326,А,31406,296353.0000,2,04/01/16
1326,А,31505,0.0000,2,04/01/16
1326,А,32006,5000000.0000,1,04/01/16
1326,А,32104,0.0000,1,04/01/16
1326,А,32106,300000.0000,1,04/01/16
1326,А,32109,6575889.0000,1,04/01/16
1326,А,32204,11018117.0000,1,04/01/16
1326,А,32308,3734670.0000,1,04/01/16
1326,А,408.2,286807918.0000,2,04/01/16
1326,А,40903,12593.0000,2,04/01/16
1326,А,41402,0.0000,2,04/01/16
1326,А,42002,1186914.0000,2,04/01/16
1326,А,42007,8841578.0000,2,04/01/16
1326,А,42102,16629892.0000,2,04/01/16
1326,А,42104,36397517.0000,2,04/01/16
1326,А,42106,10548676.0000,2,04/01/16
1326,А,42304,7896377.0000,2,04/01/16
1326,А,42305,215541738.0000,2,04/01/16
1326,А,42315,11799.0000,2,04/01/16
1326,А,43701,49500.0000,2,04/01/16
1326,А,45105,7434920.0000,1,04/01/16
1326,А,45106,2731550.0000,1,04/01/16
1326,А,45201,1979931.0000,1,04/01/16
1326,А,45502,18438.0000,1,04/01/16
1326,А,45504,213959.0000,1,04/01/16
1326,А,45509,11855368.0000,1,04/01/16
1326,А,45615,25459584.0000,2,04/01/16
1326,А,45707,6507.0000,1,04/01/16
1326,А,45715,4864.0000,2,04/01/16
1326,А,47801,1036.0000,1,04/01/16
1326,А,50308,4010652.0000,1,04/01/16
1326,А,50905,0.0000,1,04/01/16
1326,А,52303,243731.0000,2,04/01/16
1326,А,52305,6283160.0000,2,04/01/16
1326,А,52602,32321115.0000,2,04/01/16
1326,А,60202,1619884.0000,1,04/01/16
1326,А,60306,36831.0000,1,04/01/16
1326,А,60307,420.0000,2,04/01/16
1326,А,61002,11376.0000,1,04/01/16
1326,А,61210,0.0000,1,04/01/16
1326,А,61212,0.0000,1,04/01/16
1326,А,62001,138651.0000,1,04/01/16
1326,А,70716,0.0000,1,04/01/16
1326,В,90702,16.0000,1,04/01/16
1326,В,91203,778.0000,1,04/01/16
1326,В,91316,51002854.0000,2,04/01/16
1326,В,91412,3780000.0000,1,04/01/16
1326,Г,93301,0.0000,1,04/01/16
1326,Г,93403,0.0000,1,04/01/16
1326,Г,93502,0.0000,1,04/01/16
1326,Г,96302,7046177.0000,2,04/01/16
1326,Г,96312,344951094.0000,2,04/01/16
1326,Г,96408,0.0000,2,04/01/16
1326,Г,96507,0.0000,2,04/01/16
1326,Д,98020,0.0000,1,04/01/16
1326,Д,98040,7870871213.2700,2,04/01/16
1326,Д,98053,0.0000,2,04/01/16
2726,А,30213,12636.0000,1,04/01/16
2726,А,47407,0.0000,2,04/01/16
2726,А,47416,0.0000,2,04/01/16
2726,А,60312,14474.0000,1,04/01/16
2726,А,60313,0.0000,2,04/01/16
2726,А,60323,212.0000,1,04/01/16
2726,А,60414,90992.0000,2,04/01/16
2726,А,70606,637861.0000,1,04/01/16
2249,А,30110,20920.0000,1,04/01/16
2249,А,30118,43.0000,1,04/01/16
2249,А,30126,184.0000,2,04/01/16
2249,А,31902,720000.0000,1,04/01/16
2249,А,32003,0.0000,1,04/01/16
2249,А,407,872524.0000,2,04/01/16
2249,А,40911,0.0000,2,04/01/16
2249,А,45208,104081.0000,1,04/01/16
2249,А,45415,536.0000,2,04/01/16
2249,А,45812,13905.0000,1,04/01/16
2249,А,45912,49.0000,1,04/01/16
2249,А,45915,43.0000,1,04/01/16
2249,А,60307,0.0000,2,04/01/16
2249,А,60312,1519.0000,1,04/01/16
2249,А,60320,0.0000,2,04/01/16
2249,А,60336,165.0000,1,04/01/16
2249,А,60415,0.0000,1,04/01/16
2249,А,60903,436.0000,2,04/01/16
2249,А,61907,11192.0000,1,04/01/16
2249,А,70609,6342.0000,1,04/01/16
2249,В,91317,145300.0000,2,04/01/16
2249,В,91508,912.0000,2,04/01/16
1326,А,20208,35649835.0000,1,04/01/16
1326,А,30110,4790310.0000,1,04/01/16
1326,А,30204,6123345.0000,1,04/01/16
1326,А,30232,11857663.0000,2,04/01/16
1326,А,30233,3015679.0000,1,04/01/16
1326,А,30306,2422276007.0000,1,04/01/16
1326,А,31207,3564000.0000,2,04/01/16
1326,А,31303,13170000.0000,2,04/01/16
1326,А,31403,0.0000,2,04/01/16
1326,А,31501,11107104.0000,2,04/01/16
1326,А,31503,6878462.0000,2,04/01/16
1326,А,32005,2100000.0000,1,04/01/16
1326,А,32311,11739.0000,2,04/01/16
1326,А,40901,1784623.0000,2,04/01/16
1326,А,41804,310000.0000,2,04/01/16
1326,А,42107,699600.0000,2,04/01/16
1326,А,42307,133.0000,2,04/01/16
1326,А,42504,3623375.0000,2,04/01/16
1326,А,42505,234091.0000,2,04/01/16
1326,А,42601,168567.0000,2,04/01/16
1326,А,44506,1000000.0000,1,04/01/16
1326,А,44607,9414345.0000,1,04/01/16
1326,А,45205,14689234.0000,1,04/01/16
1326,А,45704,3827.0000,1,04/01/16
1326,А,45911,13068.0000,1,04/01/16
1326,А,47001,0.0000,1,04/01/16
1326,А,47008,2129026.0000,2,04/01/16
1326,А,47103,5496076.0000,1,04/01/16
1326,А,47423,14583848.0000,1,04/01/16
1326,А,47425,24466977.0000,2,04/01/16
1326,А,47427,4571261.0000,1,04/01/16
1326,А,47431,3393207.0000,1,04/01/16
1326,А,50207,192382.0000,1,04/01/16
1326,А,50208,24538939.0000,1,04/01/16
1326,А,50209,88045074.0000,1,04/01/16
1326,А,50211,42300495.0000,1,04/01/16
1326,А,50218,0.0000,1,04/01/16
1326,А,50605,870113.0000,1,04/01/16
1326,А,50606,108482.0000,1,04/01/16
1326,А,50620,108482.0000,2,04/01/16
1326,А,50719,273.0000,2,04/01/16
1326,А,50720,109070.0000,2,04/01/16
1326,А,52304,1181387.0000,2,04/01/16
1326,А,60103,9157895.0000,1,04/01/16
1326,А,60106,447000.0000,1,04/01/16
1326,А,60312,3346859.0000,1,04/01/16
1326,А,60414,10334397.0000,2,04/01/16
1326,А,61008,9800.0000,1,04/01/16
1326,А,61209,0.0000,1,04/01/16
1326,А,61213,0.0000,1,04/01/16
1326,А,61601,0.0000,1,04/01/16
1326,А,62103,1487.0000,2,04/01/16
1326,А,70603,1365142299.0000,2,04/01/16
1326,В,90701,60.0000,1,04/01/16
1326,В,91202,1802.0000,1,04/01/16
1326,В,91501,501802.0000,1,04/01/16
1326,В,91508,1842.0000,2,04/01/16
1326,В,91803,991112.0000,1,04/01/16
1326,В,99999,5751197527.0000,2,04/01/16
1326,Г,93302,6948864.0000,1,04/01/16
1326,Г,93404,0.0000,1,04/01/16
1326,Г,96311,1285017.0000,2,04/01/16
1326,Г,99996,1994866449.0000,1,04/01/16
1326,Г,99997,2020104158.0000,2,04/01/16
1326,Д,98050,664931060723474.0000,2,04/01/16
2726,А,30221,0.0000,1,04/01/16
2726,А,47427,272.0000,1,04/01/16
2726,А,60901,49102.0000,1,04/01/16
2726,А,61403,44924.0000,1,04/01/16
2249,А,10701,10000.0000,2,04/01/16
2249,А,20209,0.0000,1,04/01/16
2249,А,30305,904963.0000,2,04/01/16
2249,А,408.1,16326.0000,2,04/01/16
2249,А,45815,7530.0000,1,04/01/16
2249,А,45918,92.0000,2,04/01/16
2249,А,47407,0.0000,2,04/01/16
2249,А,47411,2074.0000,2,04/01/16
2249,А,47415,9869.0000,1,04/01/16
2249,А,47422,2279.0000,2,04/01/16
2249,А,47425,69814.0000,2,04/01/16
2249,А,47427,0.0000,1,04/01/16
2249,А,52302,7143.0000,2,04/01/16
2249,А,60301,215.0000,2,04/01/16
2249,А,60306,0.0000,1,04/01/16
2249,А,60401,32554.0000,1,04/01/16
2249,А,61002,0.0000,1,04/01/16
2249,А,70606,155360.0000,1,04/01/16
2249,В,90901,122369.0000,1,04/01/16
2249,Д,98070,3.0000,2,04/01/16
1326,А,10605,281619.0000,1,04/01/16
1326,А,31409,510354.0000,2,04/01/16
1326,А,32015,0.0000,2,04/01/16
1326,А,32102,12985162.0000,1,04/01/16
1326,А,32211,2233148.0000,2,04/01/16
1326,А,408.1,28761097.0000,2,04/01/16
1326,А,40902,2816038.0000,2,04/01/16
1326,А,41703,0.0000,2,04/01/16
1326,А,42001,11606.0000,2,04/01/16
1326,А,42004,3588937.0000,2,04/01/16
1326,А,42105,29997190.0000,2,04/01/16
1326,А,42301,4069817.0000,2,04/01/16
1326,А,42309,344512.0000,2,04/01/16
1326,А,42314,20345.0000,2,04/01/16
1326,А,42507,8000.0000,2,04/01/16
1326,А,42604,169989.0000,2,04/01/16
1326,А,42612,39.0000,2,04/01/16
1326,А,42613,548.0000,2,04/01/16
1326,А,43802,0.0000,2,04/01/16
1326,А,44001,9950.0000,2,04/01/16
1326,А,44908,1157980.0000,1,04/01/16
1326,А,45204,11147174.0000,1,04/01/16
1326,А,45207,268215569.0000,1,04/01/16
1326,А,45507,60375112.0000,1,04/01/16
1326,А,45604,3087240.0000,1,04/01/16
1326,А,45606,116432431.0000,1,04/01/16
1326,А,45811,7660616.0000,1,04/01/16
1326,А,45817,24598.0000,1,04/01/16
1326,А,47303,322036.0000,1,04/01/16
1326,А,47404,11527282.0000,1,04/01/16
1326,А,47405,15.0000,2,04/01/16
1326,А,50106,348095.0000,1,04/01/16
1326,А,50110,10242382.0000,1,04/01/16
1326,А,50121,308184.0000,1,04/01/16
1326,А,50318,76063.0000,1,04/01/16
1326,А,50507,47394.0000,2,04/01/16
1326,А,50709,16616336.0000,1,04/01/16
1326,А,51505,0.0000,1,04/01/16
1326,А,52006,53244243.0000,2,04/01/16
1326,А,52407,0.0000,2,04/01/16
1326,А,60311,93704.0000,2,04/01/16
1326,А,60315,0.0000,1,04/01/16
1326,А,60324,1786726.0000,2,04/01/16
1326,А,60336,92576.0000,1,04/01/16
1326,А,61010,442.0000,1,04/01/16
1326,А,61304,682111.0000,2,04/01/16
1326,А,61905,2104.0000,1,04/01/16
1326,А,70610,378778.0000,1,04/01/16
1326,А,70611,1525891.0000,1,04/01/16
1326,В,90704,0.0000,1,04/01/16
1326,В,90907,822079.0000,1,04/01/16
1326,В,91219,62207.0000,1,04/01/16
1326,В,91419,4382764.0000,1,04/01/16
1326,В,91502,154.0000,1,04/01/16
1326,В,99998,2469444677.0000,1,04/01/16
1326,Г,93308,99479889.0000,1,04/01/16
1326,Г,93506,26373.0000,1,04/01/16
1326,Г,96409,0.0000,2,04/01/16
1326,Г,96410,3415435.0000,2,04/01/16
1326,Г,96508,0.0000,2,04/01/16
1326,Г,96509,77.0000,2,04/01/16
1326,Г,96510,990930.0000,2,04/01/16
1326,Г,96511,12361678.0000,2,04/01/16
1326,Г,96512,41205524.0000,2,04/01/16
1326,Д,98010,665125916381118.0000,1,04/01/16
1326,Д,98070,186873234556.1690,2,04/01/16
2726,А,30110,239128.0000,1,04/01/16
2726,А,30226,3718.0000,2,04/01/16
2726,А,30232,566554.0000,2,04/01/16
2726,А,47408,0.0000,1,04/01/16
2726,А,60324,234.0000,2,04/01/16
2726,А,60336,728.0000,1,04/01/16
2726,А,60903,7094.0000,2,04/01/16
2726,А,60906,0.0000,1,04/01/16
2726,А,70605,6071.0000,2,04/01/16
2726,А,70611,37474.0000,1,04/01/16
2726,А,70703,0.0000,2,04/01/16
2726,А,70708,0.0000,1,04/01/16
2726,А,70711,0.0000,1,04/01/16
2726,В,91501,107.0000,1,04/01/16
2726,В,91803,14236.0000,1,04/01/16
2249,А,10610,14523.0000,1,04/01/16
2249,А,30204,1086.0000,1,04/01/16
2249,А,30233,0.0000,1,04/01/16
2249,А,30424,82.0000,1,04/01/16
2249,А,42103,10000.0000,2,04/01/16
2249,А,42303,423.0000,2,04/01/16
2249,А,42313,44.0000,2,04/01/16
2249,А,45207,610233.0000,1,04/01/16
2249,А,52306,25450.0000,2,04/01/16
2249,А,52503,40387.0000,1,04/01/16
2249,А,60323,18228.0000,1,04/01/16
2249,А,61008,0.0000,1,04/01/16
2249,А,61908,110968.0000,1,04/01/16
2249,А,70601,189615.0000,2,04/01/16
2249,А,70603,175230.0000,2,04/01/16
2249,В,91203,3.0000,1,04/01/16
2249,В,91507,42954.0000,2,04/01/16
2249,В,99999,5010603.0000,2,04/01/16
1326,А,30226,807.0000,2,04/01/16
1326,А,31401,0.0000,2,04/01/16
1326,А,31405,10722038.0000,2,04/01/16
1326,А,32103,0.0000,1,04/01/16
1326,А,405,4044002.0000,2,04/01/16
1326,А,41603,5000.0000,2,04/01/16
1326,А,41806,50891.0000,2,04/01/16
1326,А,42003,6341715.0000,2,04/01/16
1326,А,42110,378545.0000,2,04/01/16
1326,А,42205,356234.0000,2,04/01/16
1326,А,42206,216782.0000,2,04/01/16
1326,А,42310,80.0000,2,04/01/16
1326,А,42605,3742988.0000,2,04/01/16
1326,А,42606,999470.0000,2,04/01/16
1326,А,42611,18.0000,2,04/01/16
1326,А,44605,0.0000,1,04/01/16
1326,А,44606,0.0000,1,04/01/16
1326,А,45104,2000000.0000,1,04/01/16
1326,А,45401,51191.0000,1,04/01/16
1326,А,45404,14300.0000,1,04/01/16
1326,А,45405,52970.0000,1,04/01/16
1326,А,45605,34107956.0000,1,04/01/16
1326,А,45706,26147.0000,1,04/01/16
1326,А,45814,141040.0000,1,04/01/16
1326,А,45914,2345.0000,1,04/01/16
1326,А,47002,20799185.0000,1,04/01/16
1326,А,47410,384698.0000,1,04/01/16
1326,А,50104,26788171.0000,1,04/01/16
1326,А,50109,0.0000,1,04/01/16
1326,А,50220,172549.0000,2,04/01/16
1326,А,52306,5880539.0000,2,04/01/16
1326,А,60102,976448.0000,1,04/01/16
1326,А,60204,12816.0000,1,04/01/16
1326,А,60206,13785.0000,2,04/01/16
1326,А,60305,6235699.0000,2,04/01/16
1326,А,60313,34558.0000,2,04/01/16
1326,А,60401,27604697.0000,1,04/01/16
1326,А,60903,664431.0000,2,04/01/16
1326,А,61701,7316847.0000,2,04/01/16
1326,А,61907,15251.0000,1,04/01/16
1326,А,61908,118130.0000,1,04/01/16
1326,А,70605,143249.0000,2,04/01/16
1326,А,70608,1390189749.0000,1,04/01/16
1326,А,70609,521269.0000,1,04/01/16
1326,А,70613,15762465.0000,2,04/01/16
