"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
1659,11000,,,207031,10/01/25
3527,11000,,,1076447,10/01/25
3396,11000,,,4327114,10/01/25
3172,11000,,,615122,10/01/25
3255,11000,,,34398635,10/01/25
3279,11000,,,4351717,10/01/25
3417,11000,,,1483348,10/01/25
2853,11000,,,320118,10/01/25
1343,11000,,,17371705,10/01/25
3185,11000,,,3406262,10/01/25
1151,11000,,,198324,10/01/25
2216,11000,,,14557760,10/01/25
2546,11000,,,147908215,10/01/25
2103,11000,,,320942,10/01/25
2602,11000,,,5531490,10/01/25
705,11000,,,16542201,10/01/25
3547,11000,,,106768,10/01/25
354,11000,,,1899501106,10/01/25
3522,11000,,,6390076,10/01/25
2085,11000,,,32422,10/01/25
841,11000,,,9687958,10/01/25
3184,11000,,,49387,10/01/25
2799,11000,,,1629875,10/01/25
3446,11000,,,14271440,10/01/25
3388,11000,,,13661736,10/01/25
3027,11000,,,30431686,10/01/25
3510,11000,,,2354042,10/01/25
3494,11000,,,13160599,10/01/25
3518,11000,,,28662,10/01/25
903,11000,,,1447267,10/01/25
1158,11000,,,1427200,10/01/25
85,11000,,,235665,10/01/25
1829,11000,,,2926608,10/01/25
2838,11000,,,752732,10/01/25
1885,11000,,,13045328,10/01/25
3365,11000,,,6828589,10/01/25
2245,11000,,,118270,10/01/25
3202,11000,,,1254209,10/01/25
2763,11000,,,14620579,10/01/25
3554,11000,,,0,10/01/25
2761,11000,,,70837,10/01/25
77,11000,,,2566770,10/01/25
1329,11000,,,3846621,10/01/25
444,11000,,,135390,10/01/25
3306,11000,,,651397,10/01/25
2664,11000,,,1235560,10/01/25
2755,11000,,,3938776,10/01/25
1978,11000,,,542781161,10/01/25
3452,11000,,,32445,10/01/25
478,11000,,,743486,10/01/25
249,11000,,,2282723,10/01/25
2846,11000,,,365931,10/01/25
3515,11000,,,10599351,10/01/25
857,11000,,,1327742,10/01/25
3341,11000,,,286034,10/01/25
1143,11000,,,2707297,10/01/25
3223,11000,,,2541414,10/01/25
3099,11000,,,2624695,10/01/25
3395,11000,,,3812538,10/01/25
1352,11000,,,1071875,10/01/25
3296,11000,,,498767,10/01/25
67,11000,,,3483383,10/01/25
3337,11000,,,4442508,10/01/25
2618,11000,,,6404510,10/01/25
554,11000,,,7326442,10/01/25
843,11000,,,6237431,10/01/25
3467,11000,,,389787,10/01/25
2275,11000,,,100994529,10/01/25
438,11000,,,1528534,10/01/25
2590,11000,,,96576990,10/01/25
2877,11000,,,205445,10/01/25
1114,11000,,,138970,10/01/25
121,11000,,,24936619,10/01/25
1966,11000,,,5653155,10/01/25
665,11000,,,916314,10/01/25
3247,11000,,,597485,10/01/25
2860,11000,,,1187420,10/01/25
2876,11000,,,794715,10/01/25
2868,11000,,,482089,10/01/25
2914,11000,,,5200036,10/01/25
2900,11000,,,1081131,10/01/25
965,11000,,,1919002,10/01/25
1745,11000,,,8247399,10/01/25
2210,11000,,,48250691,10/01/25
3300,11000,,,2880178,10/01/25
3354,11000,,,16285122,10/01/25
436,11000,,,152410525,10/01/25
2307,11000,,,19433570,10/01/25
493,11000,,,11338710,10/01/25
3532,11000,,,7281,07/01/25
3550,11000,,,68683,10/01/25
101,11000,,,13106722,10/01/25
3505,11000,,,52240,10/01/25
3314,11000,,,81342,10/01/25
2929,11000,,,24859751,10/01/25
2390,11000,,,1598296,10/01/25
574,11000,,,276342,10/01/25
3292,11000,,,144494542,10/01/25
3416,11000,,,1173280,10/01/25
3252,11000,,,21157480,10/01/25
2440,11000,,,25992920,10/01/25
575,11000,,,314934,10/01/25
2402,11000,,,5411707,10/01/25
3349,11000,,,473258273,10/01/25
804,11000,,,229623,10/01/25
3466,11000,,,1273071174,10/01/25
2880,11000,,,2992952,10/01/25
2374,11000,,,297578,10/01/25
3298,11000,,,144101,10/01/25
2568,11000,,,183133,10/01/25
485,11000,,,9862818,10/01/25
2867,11000,,,5786838,10/01/25
1312,11000,,,244763,10/01/25
3242,11000,,,66466,10/01/25
1781,11000,,,162141,10/01/25
537,11000,,,271655,10/01/25
1732,11000,,,107368,10/01/25
1809,11000,,,248043,10/01/25
2738,11000,,,6452716,10/01/25
3546,11000,,,310587,10/01/25
1637,11000,,,11025820,10/01/25
2629,11000,,,4486224,10/01/25
212,11000,,,4265929,10/01/25
3556,11000,,,505,10/01/25
3124,11000,,,1935359,10/01/25
3161,11000,,,1216035,10/01/25
2905,11000,,,279032,10/01/25
783,11000,,,424298,10/01/25
2495,11000,,,8381748,10/01/25
2748,11000,,,215716381,10/01/25
2776,11000,,,2078717,10/01/25
1281,11000,,,310727,10/01/25
2733,11000,,,22281685,10/01/25
415,11000,,,27644197,10/01/25
3001,11000,,,6397382,10/01/25
990,11000,,,366397,10/01/25
3557,11000,,,3731,10/01/25
3535,11000,,,30735,10/01/25
524,11000,,,1075633,10/01/25
2721,11000,,,588442,10/01/25
2170,11000,,,51493146,10/01/25
3245,11000,,,1227940,10/01/25
1920,11000,,,2738650,10/01/25
2996,11000,,,303969,10/01/25
2559,11000,,,4726704,10/01/25
2932,11000,,,550936,10/01/25
3555,11000,,,17290,10/01/25
3415,11000,,,186351,10/01/25
702,11000,,,1249323,10/01/25
3529,11000,,,3637492,10/01/25
106,11000,,,362444,10/01/25
2119,11000,,,2314239,10/01/25
3533,11000,,,145122,10/01/25
2225,11000,,,11049526,10/01/25
2407,11000,,,67278,10/01/25
3077,11000,,,616008,10/01/25
3524,11000,,,1320089,10/01/25
2650,11000,,,891638,10/01/25
3512,11000,,,358450,10/01/25
604,11000,,,1235501,10/01/25
1000,11000,,,3234117353,10/01/25
3552,11000,,,18347,10/01/25
3470,11000,,,5940226,10/01/25
3311,11000,,,22496552,10/01/25
2574,11000,,,326552,10/01/25
3482,11000,,,10443309,10/01/25
3450,11000,,,1452521,10/01/25
170,11000,,,25655176,10/01/25
3269,11000,,,1976629,10/01/25
435,11000,,,1398833,10/01/25
1052,11000,,,977150,10/01/25
1949,11000,,,1005089,10/01/25
2990,11000,,,113769,10/01/25
2306,11000,,,29313097,10/01/25
588,11000,,,11930210,10/01/25
3436,11000,,,538898,10/01/25
3257,11000,,,302645,10/01/25
1,11000,,,61563297,10/01/25
3551,11000,,,54827,10/01/25
3379,11000,,,194788,10/01/25
1288,11000,,,1142471,10/01/25
2507,11000,,,2341697,10/01/25
3490,11000,,,479712,10/01/25
2564,11000,,,618967,10/01/25
1144,11000,,,547120,10/01/25
817,11000,,,227138,10/01/25
609,11000,,,1269330,10/01/25
2796,11000,,,92444,10/01/25
3508,11000,,,106427,10/01/25
875,11000,,,391252,10/01/25
3294,11000,,,14608438,10/01/25
3538,11000,,,1091819,10/01/25
2312,11000,,,352488657,10/01/25
2997,11000,,,1109693,10/01/25
779,11000,,,239925,10/01/25
480,11000,,,3161795,10/01/25
3340,11000,,,18677856,10/01/25
3465,11000,,,6827368,10/01/25
598,11000,,,271071,10/01/25
2766,11000,,,96333225,10/01/25
3511,11000,,,327256,10/01/25
3539,11000,,,1075808,10/01/25
708,11000,,,2410461,10/01/25
3507,11000,,,41494,10/01/25
21,11000,,,298313,10/01/25
2557,11000,,,18020513,10/01/25
2830,11000,,,282767,10/01/25
2490,11000,,,7986260,10/01/25
760,11000,,,1280094,10/01/25
3166,11000,,,5425334,10/01/25
933,11000,,,122283,10/01/25
3525,11000,,,4100042,10/01/25
1680,11000,,,1489462,10/01/25
3173,11000,,,105073,10/01/25
3500,11000,,,2834146,10/01/25
2368,11000,,,1042049,10/01/25
2070,11000,,,325495,10/01/25
3463,11000,,,541171,10/01/25
3176,11000,,,650618,10/01/25
1747,11000,,,137651,10/01/25
2534,11000,,,2125262,10/01/25
600,11000,,,7833848,10/01/25
1765,11000,,,132414,10/01/25
963,11000,,,457624769,10/01/25
1973,11000,,,371485,10/01/25
2879,11000,,,10061647,10/01/25
53,11000,,,2491520,10/01/25
3017,11000,,,370280,10/01/25
3407,11000,,,5617837,10/01/25
1948,11000,,,769418,10/01/25
3531,11000,,,1784088,10/01/25
1788,11000,,,140635,10/01/25
2065,11000,,,507808,10/01/25
3138,11000,,,3040901,10/01/25
3540,11000,,,1121463,10/01/25
2551,11000,,,7894838,10/01/25
3413,11000,,,399878,10/01/25
3328,11000,,,7057315,10/01/25
2883,11000,,,518924,10/01/25
1399,11000,,,481273,10/01/25
1115,11000,,,427442,10/01/25
2518,11000,,,28023418,10/01/25
2015,11000,,,992466,10/01/25
3116,11000,,,59629,10/01/25
3013,11000,,,3157175,10/01/25
3293,11000,,,1892699,10/01/25
685,11000,,,132239,10/01/25
3403,12000,,,148491,10/01/25
760,12000,,,4150,10/01/25
843,12000,,,84646,10/01/25
604,12000,,,140125,10/01/25
3293,12000,,,0,10/01/25
685,12000,,,0,10/01/25
2568,12000,,,0,10/01/25
3542,12000,,,0,10/01/25
3242,12000,,,0,10/01/25
665,12000,,,13639,10/01/25
3546,12000,,,0,10/01/25
1637,12000,,,100043,10/01/25
170,12000,,,4847903,10/01/25
3124,12000,,,15787,10/01/25
2587,12000,,,4439,10/01/25
1329,12000,,,107556,10/01/25
609,12000,,,375,10/01/25
2252,12000,,,27107,10/01/25
444,12000,,,125,10/01/25
600,12000,,,94503,10/01/25
1573,12000,,,79454,10/01/25
857,12000,,,1716,10/01/25
875,12000,,,980,10/01/25
1927,12000,,,32990,10/01/25
3527,12000,,,23412,10/01/25
2914,12000,,,2546,10/01/25
3538,12000,,,0,10/01/25
588,12000,,,28299,10/01/25
3255,12000,,,1788150,10/01/25
2312,12000,,,72319906,10/01/25
965,12000,,,38035,10/01/25
2802,12000,,,303,10/01/25
236,12000,,,1445,10/01/25
3341,12000,,,0,10/01/25
2216,12000,,,14152,10/01/25
598,12000,,,687,10/01/25
493,12000,,,11273,10/01/25
2085,12000,,,15,10/01/25
2682,12000,,,11008,10/01/25
3184,12000,,,30,10/01/25
3446,12000,,,500,10/01/25
3166,12000,,,0,10/01/25
1376,12000,,,2986,10/01/25
695,12000,,,318,10/01/25
1680,12000,,,0,10/01/25
1581,12000,,,180711,10/01/25
2590,12000,,,1786324,10/01/25
3494,12000,,,0,10/01/25
3116,12000,,,0,10/01/25
2402,12000,,,0,10/01/25
3466,12000,,,0,10/01/25
2574,12000,,,1233,10/01/25
3482,12000,,,0,10/01/25
2726,12000,,,0,10/01/25
1885,12000,,,173825,10/01/25
1781,12000,,,139,10/01/25
537,12000,,,3005,10/01/25
2245,12000,,,1246,10/01/25
1949,12000,,,6021,10/01/25
2905,12000,,,12813,10/01/25
2534,12000,,,13338,10/01/25
2748,12000,,,4337,10/01/25
3279,12000,,,0,10/01/25
3396,12000,,,8600,10/01/25
3271,12000,,,5985,10/01/25
3490,12000,,,0,10/01/25
2721,12000,,,3962,10/01/25
2853,12000,,,3390,10/01/25
480,12000,,,24646,10/01/25
3175,12000,,,6323,10/01/25
3517,12000,,,0,07/01/25
2559,12000,,,64441,10/01/25
3223,12000,,,57271,10/01/25
2065,12000,,,6356,10/01/25
3099,12000,,,0,10/01/25
702,12000,,,142294,10/01/25
2551,12000,,,49503,10/01/25
3136,12000,,,957,10/01/25
3333,12000,,,228,10/01/25
21,12000,,,2875,10/01/25
67,12000,,,6548,10/01/25
841,12000,,,41696,10/01/25
2799,12000,,,0,10/01/25
101,12000,,,42911,10/01/25
2618,12000,,,18104,10/01/25
3328,12000,,,0,10/01/25
2225,12000,,,5968162,10/01/25
2929,12000,,,255313,10/01/25
2883,12000,,,1197,10/01/25
574,12000,,,0,10/01/25
3224,12000,,,19384,10/01/25
2518,12000,,,172553,10/01/25
3013,12000,,,0,10/01/25
3349,12000,,,144766884,10/01/25
3298,12000,,,243,10/01/25
1810,12000,,,790281,10/01/25
212,12000,,,68240,10/01/25
3463,12000,,,0,10/01/25
3269,12000,,,374265,10/01/25
3202,12000,,,407,10/01/25
2564,12000,,,37059,10/01/25
1809,12000,,,1200,10/01/25
2990,12000,,,145,10/01/25
817,12000,,,800,10/01/25
2796,12000,,,0,10/01/25
3235,12000,,,0,10/01/25
1973,12000,,,0,10/01/25
1659,12000,,,0,10/01/25
3417,12000,,,16920,10/01/25
53,12000,,,47438,10/01/25
1,12000,,,160765,10/01/25
3017,12000,,,0,10/01/25
1920,12000,,,5659,10/01/25
1788,12000,,,329,10/01/25
2766,12000,,,1206182,10/01/25
3507,12000,,,599,10/01/25
356,12000,,,0,10/01/25
2307,12000,,,2840442,10/01/25
3415,12000,,,0,10/01/25
567,12000,,,486903,10/01/25
3550,12000,,,0,10/01/25
2490,12000,,,17843,10/01/25
3533,12000,,,0,10/01/25
3388,12000,,,150375,10/01/25
3027,12000,,,4681629,10/01/25
3468,12000,,,0,10/01/25
554,12000,,,7550,10/01/25
933,12000,,,35,10/01/25
3467,12000,,,0,10/01/25
3510,12000,,,0,10/01/25
3518,12000,,,0,10/01/25
1114,12000,,,80,10/01/25
804,12000,,,54,10/01/25
3470,12000,,,58858,10/01/25
2880,12000,,,0,10/01/25
3421,12000,,,20960,10/01/25
3450,12000,,,0,10/01/25
485,12000,,,49799,10/01/25
2982,12000,,,414,10/01/25
1312,12000,,,681,10/01/25
3365,12000,,,339,10/01/25
3554,12000,,,0,10/01/25
2860,12000,,,15797,10/01/25
3176,12000,,,0,10/01/25
77,12000,,,158859,10/01/25
2495,12000,,,8052,10/01/25
1978,12000,,,19934149,10/01/25
2733,12000,,,461012,10/01/25
2034,12000,,,0,10/01/25
2170,12000,,,85842,10/01/25
2879,12000,,,0,10/01/25
1307,12000,,,3471,10/01/25
3407,12000,,,0,10/01/25
3436,12000,,,13213,10/01/25
2168,12000,,,13438131,10/01/25
249,12000,,,533927,10/01/25
3257,12000,,,2073,10/01/25
3515,12000,,,662,10/01/25
1343,12000,,,3307330,10/01/25
779,12000,,,0,10/01/25
1151,12000,,,2652,10/01/25
1319,12000,,,6696,10/01/25
2499,12000,,,0,10/01/25
2,12000,,,330,10/01/25
3194,12000,,,3964,10/01/25
2659,12000,,,11994,10/01/25
2998,12000,,,624670,10/01/25
2103,12000,,,4365,10/01/25
3473,12000,,,334215,10/01/25
3354,12000,,,2131195,10/01/25
436,12000,,,615874,10/01/25
2816,12000,,,35804,10/01/25
2119,12000,,,61144,10/01/25
1370,12000,,,5039,10/01/25
3479,12000,,,663,10/01/25
3077,12000,,,0,10/01/25
3314,12000,,,0,10/01/25
1399,12000,,,3257,10/01/25
3252,12000,,,8000,10/01/25
438,12000,,,0,10/01/25
2722,12000,,,1001,10/01/25
254,12000,,,170565,10/01/25
2374,12000,,,252,10/01/25
481,12000,,,342498,10/01/25
3543,12000,,,0,10/01/25
3247,12000,,,4140,10/01/25
650,12000,,,3690051,10/01/25
3556,12000,,,0,10/01/25
1052,12000,,,28386,10/01/25
902,12000,,,9078,10/01/25
429,12000,,,51874,10/01/25
3318,12000,,,0,10/01/25
1765,12000,,,0,10/01/25
3452,12000,,,0,10/01/25
2900,12000,,,39046,10/01/25
3095,12000,,,0,10/01/25
1745,12000,,,146,10/01/25
3551,12000,,,0,10/01/25
1288,12000,,,2801,10/01/25
2507,12000,,,0,10/01/25
2443,12000,,,75464,10/01/25
2932,12000,,,0,10/01/25
2602,12000,,,107872,10/01/25
3511,12000,,,0,10/01/25
2707,12000,,,99249,10/01/25
2609,12000,,,317,10/01/25
3413,12000,,,0,10/01/25
2557,12000,,,961,10/01/25
3544,12000,,,0,10/01/25
3505,12000,,,0,10/01/25
646,12000,,,48309,10/01/25
1896,12000,,,7029,10/01/25
1291,12000,,,0,10/01/25
2275,12000,,,4284580,10/01/25
328,12000,,,2818686,10/01/25
3512,12000,,,0,10/01/25
2964,12000,,,1643,10/01/25
1720,12000,,,1251,10/01/25
575,12000,,,21,10/01/25
2877,12000,,,0,10/01/25
2208,12000,,,1516,10/01/25
3311,12000,,,69618,10/01/25
1829,12000,,,32943,10/01/25
1966,12000,,,19580,10/01/25
435,12000,,,0,10/01/25
1144,12000,,,2873,10/01/25
1747,12000,,,357,10/01/25
783,12000,,,4011,10/01/25
2772,12000,,,8764,10/01/25
3294,12000,,,0,10/01/25
2645,12000,,,11177,10/01/25
963,12000,,,60330237,10/01/25
3306,12000,,,0,10/01/25
2664,12000,,,17515,10/01/25
2306,12000,,,9671475,10/01/25
3001,12000,,,341941,10/01/25
478,12000,,,1070,10/01/25
3548,12000,,,0,10/01/25
3557,12000,,,0,10/01/25
2210,12000,,,713709,10/01/25
3245,12000,,,15959,10/01/25
3300,12000,,,19053,10/01/25
2546,12000,,,996724,10/01/25
2996,12000,,,43913,10/01/25
705,12000,,,280500,10/01/25
3540,12000,,,0,10/01/25
708,12000,,,39327,10/01/25
3337,12000,,,0,10/01/25
3529,12000,,,1360,10/01/25
2830,12000,,,19,10/01/25
1049,12000,,,4838,10/01/25
1818,12000,,,27,10/01/25
330,12000,,,0,10/01/25
2650,12000,,,11894,10/01/25
3292,12000,,,2983477,10/01/25
1481,12000,,,933197153,10/01/25
3173,12000,,,325,10/01/25
3500,12000,,,294696,10/01/25
1000,12000,,,385547484,10/01/25
2015,12000,,,0,10/01/25
2440,12000,,,539106,10/01/25
903,12000,,,8104,10/01/25
2368,12000,,,0,10/01/25
3545,12000,,,6714,10/01/25
1158,12000,,,1794,10/01/25
2070,12000,,,0,10/01/25
2867,12000,,,18844,10/01/25
3390,12000,,,0,10/01/25
2584,12000,,,23512,10/01/25
2629,12000,,,0,10/01/25
2763,12000,,,39663,10/01/25
256,12000,,,0,10/01/25
2611,12000,,,88223,10/01/25
524,12000,,,16837,10/01/25
503,12000,,,0,10/01/25
415,12000,,,18831,10/01/25
3172,12000,,,5292,10/01/25
2881,12000,,,5543,10/01/25
990,12000,,,582,10/01/25
2789,12000,,,99537,10/01/25
2846,12000,,,0,10/01/25
2997,12000,,,21299,10/01/25
538,12000,,,0,10/01/25
3379,12000,,,0,10/01/25
1948,12000,,,604,10/01/25
3465,12000,,,0,10/01/25
2289,12000,,,0,10/01/25
3138,12000,,,290757,10/01/25
3539,12000,,,0,10/01/25
3547,12000,,,0,10/01/25
354,12000,,,16159030,10/01/25
2530,12000,,,0,10/01/25
3532,12000,,,0,07/01/25
2494,12000,,,0,10/01/25
2673,12000,,,35788768,10/01/25
3303,12000,,,11221,10/01/25
3524,12000,,,0,10/01/25
492,12000,,,1461,10/01/25
2390,12000,,,12546,10/01/25
3525,12000,,,830,10/01/25
1115,12000,,,0,10/01/25
2268,12000,,,13181126,10/01/25
3416,12000,,,120,10/01/25
3231,12000,,,982,10/01/25
2438,12000,,,13937,10/01/25
2790,12000,,,1151558,10/01/25
3552,12000,,,0,10/01/25
121,12000,,,0,10/01/25
85,12000,,,493,10/01/25
2838,12000,,,26533,10/01/25
842,12000,,,0,10/01/25
3324,12000,,,0,10/01/25
2506,12000,,,36589,10/01/25
3161,12000,,,1390,10/01/25
1326,12000,,,128792302,10/01/25
2807,12000,,,16357,10/01/25
2995,12000,,,12963,10/01/25
3508,12000,,,0,10/01/25
2776,12000,,,86,10/01/25
2868,12000,,,10,10/01/25
1281,12000,,,0,10/01/25
2755,12000,,,823,10/01/25
1067,12000,,,189991,10/01/25
3535,12000,,,0,10/01/25
3523,12000,,,0,10/01/25
3330,12000,,,665,10/01/25
3185,12000,,,0,10/01/25
3340,12000,,,771352,10/01/25
3531,12000,,,8602,10/01/25
1143,12000,,,1140,10/01/25
3395,12000,,,862,10/01/25
1352,12000,,,0,10/01/25
3522,12000,,,0,10/01/25
3296,12000,,,216,10/01/25
3524,13000,,,0,10/01/25
3468,13000,,,0,10/01/25
2650,13000,,,630,10/01/25
1291,13000,,,11,10/01/25
1720,13000,,,8927,10/01/25
574,13000,,,0,10/01/25
254,13000,,,60212,10/01/25
1637,13000,,,1101565,10/01/25
1781,13000,,,112,10/01/25
480,13000,,,1079,10/01/25
2507,13000,,,0,10/01/25
2,13000,,,1095,10/01/25
2103,13000,,,0,10/01/25
3099,13000,,,0,10/01/25
2602,13000,,,9316,10/01/25
354,13000,,,414284672,10/01/25
2530,13000,,,0,10/01/25
708,13000,,,31688,10/01/25
3337,13000,,,0,10/01/25
67,13000,,,484943,10/01/25
3479,13000,,,609,10/01/25
2494,13000,,,0,10/01/25
2830,13000,,,0,10/01/25
1049,13000,,,3960,10/01/25
554,13000,,,58872,10/01/25
3510,13000,,,0,10/01/25
2275,13000,,,3454591,10/01/25
3500,13000,,,9749,10/01/25
3494,13000,,,0,10/01/25
330,13000,,,0,10/01/25
3512,13000,,,0,10/01/25
2518,13000,,,0,10/01/25
1115,13000,,,7895,10/01/25
3224,13000,,,0,10/01/25
1481,13000,,,644478356,10/01/25
2374,13000,,,0,10/01/25
1114,13000,,,0,10/01/25
1966,13000,,,0,10/01/25
3482,13000,,,0,10/01/25
3365,13000,,,3526,10/01/25
3242,13000,,,0,10/01/25
1732,13000,,,10,10/01/25
2990,13000,,,67,10/01/25
783,13000,,,0,10/01/25
2252,13000,,,0,10/01/25
2772,13000,,,0,10/01/25
444,13000,,,0,10/01/25
2645,13000,,,298370,10/01/25
2853,13000,,,2918,10/01/25
1281,13000,,,978,10/01/25
1659,13000,,,0,10/01/25
1765,13000,,,175,10/01/25
588,13000,,,2588120,10/01/25
3001,13000,,,7227,10/01/25
2881,13000,,,0,10/01/25
478,13000,,,1204,10/01/25
3548,13000,,,0,10/01/25
2168,13000,,,411445,10/01/25
236,13000,,,0,10/01/25
2802,13000,,,0,10/01/25
1307,13000,,,22513,10/01/25
3379,13000,,,0,10/01/25
1151,13000,,,0,10/01/25
2789,13000,,,41476,10/01/25
598,13000,,,1173,10/01/25
3490,13000,,,0,10/01/25
2499,13000,,,1,10/01/25
3547,13000,,,0,10/01/25
3296,13000,,,6656,10/01/25
3532,13000,,,0,07/01/25
3403,13000,,,0,10/01/25
2119,13000,,,0,10/01/25
2929,13000,,,184250,10/01/25
3473,13000,,,14761,10/01/25
2682,13000,,,31137,10/01/25
760,13000,,,45,10/01/25
101,13000,,,1393,10/01/25
841,13000,,,0,10/01/25
3446,13000,,,0,10/01/25
3505,13000,,,4720,10/01/25
3077,13000,,,151,10/01/25
3292,13000,,,2793650,10/01/25
1399,13000,,,0,10/01/25
3416,13000,,,0,10/01/25
3231,13000,,,0,10/01/25
328,13000,,,626954,10/01/25
3252,13000,,,8947,10/01/25
1829,13000,,,10893,10/01/25
665,13000,,,0,10/01/25
2867,13000,,,239715,10/01/25
2726,13000,,,0,10/01/25
3247,13000,,,0,10/01/25
2629,13000,,,0,10/01/25
2506,13000,,,953,10/01/25
3269,13000,,,17428,10/01/25
2587,13000,,,5753,10/01/25
3508,13000,,,0,10/01/25
2879,13000,,,0,10/01/25
2846,13000,,,6,10/01/25
857,13000,,,98,10/01/25
3535,13000,,,0,10/01/25
3538,13000,,,0,10/01/25
53,13000,,,3776,10/01/25
3245,13000,,,0,10/01/25
3300,13000,,,0,10/01/25
2559,13000,,,0,10/01/25
436,13000,,,51233,10/01/25
3184,13000,,,0,10/01/25
3136,13000,,,0,10/01/25
567,13000,,,211,10/01/25
3507,13000,,,85,10/01/25
492,13000,,,687,10/01/25
933,13000,,,73,10/01/25
1370,13000,,,0,10/01/25
3388,13000,,,52103,10/01/25
3303,13000,,,42559,10/01/25
3166,13000,,,0,10/01/25
3544,13000,,,0,10/01/25
3525,13000,,,0,10/01/25
604,13000,,,11305,10/01/25
2440,13000,,,0,10/01/25
903,13000,,,1285,10/01/25
695,13000,,,15972,10/01/25
2268,13000,,,2881669,10/01/25
2402,13000,,,0,10/01/25
3349,13000,,,8765021,10/01/25
1810,13000,,,142473,10/01/25
85,13000,,,143,10/01/25
3202,13000,,,821,10/01/25
3176,13000,,,0,10/01/25
3318,13000,,,0,10/01/25
3306,13000,,,0,10/01/25
1067,13000,,,22309,10/01/25
3095,13000,,,0,10/01/25
1927,13000,,,0,10/01/25
2755,13000,,,4786,10/01/25
3185,13000,,,59188,10/01/25
3554,13000,,,0,10/01/25
2860,13000,,,3602,10/01/25
1573,13000,,,0,10/01/25
256,13000,,,0,10/01/25
3172,13000,,,0,10/01/25
2312,13000,,,2289132,10/01/25
3235,13000,,,0,10/01/25
524,13000,,,13389,10/01/25
2914,13000,,,0,10/01/25
3271,13000,,,6483,10/01/25
1948,13000,,,0,10/01/25
3407,13000,,,0,10/01/25
1143,13000,,,14329,10/01/25
