"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
2494,11000,,,2373448,01/01/25
3235,11000,,,2535507,01/01/25
492,11000,,,464431,01/01/25
2618,11000,,,5433266,01/01/25
3001,11000,,,8267529,01/01/25
493,11000,,,12486018,01/01/25
2867,11000,,,4967296,01/01/25
804,11000,,,293570,01/01/25
2210,11000,,,50969960,01/01/25
2883,11000,,,617403,01/01/25
3354,11000,,,23812146,01/01/25
3527,11000,,,1224078,01/01/25
2225,11000,,,11820872,01/01/25
1896,11000,,,919090,01/01/25
537,11000,,,332447,01/01/25
3523,11000,,,223477,01/01/25
2816,11000,,,10351883,01/01/25
3407,11000,,,5689645,01/01/25
3013,11000,,,3060079,01/01/25
604,11000,,,901000,01/01/25
2880,11000,,,3355564,01/01/25
3328,11000,,,10982519,01/01/25
2546,11000,,,130670471,01/01/25
3296,11000,,,655655,01/01/25
3245,11000,,,1317135,01/01/25
2557,11000,,,31483337,01/01/25
2015,11000,,,1036935,01/01/25
2932,11000,,,902010,01/01/25
3194,11000,,,1007852,01/01/25
665,11000,,,933836,01/01/25
2168,11000,,,55047816,01/01/25
3463,11000,,,618287,01/01/25
3479,11000,,,2337990,01/01/25
2799,11000,,,2277012,01/01/25
2929,11000,,,27592272,01/01/25
3231,11000,,,210564,01/01/25
3161,11000,,,1256038,01/01/25
3535,11000,,,32250,01/01/25
1581,11000,,,6389941,01/01/25
3510,11000,,,2461913,01/01/25
3341,11000,,,173773,01/01/25
1745,11000,,,5617843,01/01/25
2664,11000,,,1673295,01/01/25
588,11000,,,12715244,01/01/25
2982,11000,,,913385,01/01/25
435,11000,,,1515102,01/01/25
3396,11000,,,5432125,01/01/25
1481,11000,,,6270551885,01/01/25
3505,11000,,,89910,01/01/25
2659,11000,,,648942,01/01/25
2440,11000,,,26991850,01/01/25
1732,11000,,,148535,01/01/25
1158,11000,,,1607909,01/01/25
3333,11000,,,5509521,01/01/25
3269,11000,,,2267249,01/01/25
1920,11000,,,3545836,01/01/25
1288,11000,,,1239586,01/01/25
2584,11000,,,6129143,01/01/25
3512,11000,,,316512,01/01/25
3465,11000,,,7538616,01/01/25
2990,11000,,,132938,01/01/25
1949,11000,,,529046,01/01/25
1354,11000,,,62065993,01/01/25
783,11000,,,424130,01/01/25
1973,11000,,,541849,01/01/25
2564,11000,,,647077,01/01/25
3507,11000,,,40436,01/01/25
1143,11000,,,2637537,01/01/25
2877,11000,,,352640,01/01/25
2998,11000,,,36950227,01/01/25
3136,11000,,,105452,01/01/25
779,11000,,,269427,01/01/25
842,11000,,,803726,01/01/25
256,11000,,,1485215,01/01/25
254,11000,,,5662456,01/01/25
1829,11000,,,2913830,01/01/25
3255,11000,,,40052686,01/01/25
2997,11000,,,1224634,01/01/25
2738,11000,,,8302716,01/01/25
3224,11000,,,2020172,01/01/25
3027,11000,,,11005146,01/01/25
2530,11000,,,796538,01/01/25
1312,11000,,,263063,01/01/25
2733,11000,,,22749960,01/01/25
3546,11000,,,99735,01/01/25
857,11000,,,1454264,01/01/25
1307,11000,,,4311367,01/01/25
2268,11000,,,74400571,01/01/25
1978,11000,,,632812108,01/01/25
600,11000,,,9948574,01/01/25
3138,11000,,,2869145,01/01/25
3185,11000,,,3998329,01/01/25
3494,11000,,,13027365,01/01/25
2763,11000,,,20321777,01/01/25
3532,11000,,,9001,01/01/25
2568,11000,,,204163,01/01/25
438,11000,,,1271444,01/01/25
436,11000,,,152406399,01/01/25
2914,11000,,,7418884,01/01/25
1343,11000,,,17449727,01/01/25
1000,11000,,,3340743811,01/01/25
2748,11000,,,69269782,01/01/25
841,11000,,,3420914,01/01/25
574,11000,,,229457,01/01/25
3470,11000,,,8792534,01/01/25
2216,11000,,,17807222,01/01/25
3166,11000,,,6028014,01/01/25
963,11000,,,483004275,01/01/25
2307,11000,,,20285739,01/01/25
3417,11000,,,1494041,01/01/25
3365,11000,,,6278454,01/01/25
3533,11000,,,67872,01/01/25
2673,11000,,,503514135,01/01/25
2879,11000,,,14798736,01/01/25
2534,11000,,,2894832,01/01/25
933,11000,,,163258,01/01/25
3247,11000,,,526596,01/01/25
3116,11000,,,68754,01/01/25
3077,11000,,,635865,01/01/25
2830,11000,,,307033,01/01/25
2996,11000,,,276293,01/01/25
3524,11000,,,1197731,01/01/25
3395,11000,,,3428931,01/01/25
3379,11000,,,227812,01/01/25
2766,11000,,,77403654,01/01/25
3421,11000,,,6279265,01/01/25
2119,11000,,,2210119,01/01/25
2838,11000,,,1060907,01/01/25
328,11000,,,183357181,01/01/25
3482,11000,,,10202524,01/01/25
3413,11000,,,430364,01/01/25
1281,11000,,,338436,01/01/25
1637,11000,,,11323787,01/01/25
2807,11000,,,1383599,01/01/25
2034,11000,,,215998,01/01/25
356,11000,,,1239734,01/01/25
354,11000,,,2080305711,01/01/25
2722,11000,,,124729,01/01/25
2860,11000,,,1472076,01/01/25
3544,11000,,,54032,01/01/25
3303,11000,,,4451338,01/01/25
1810,11000,,,31210363,01/01/25
3540,11000,,,1120776,01/01/25
702,11000,,,1634351,01/01/25
1067,11000,,,7581403,01/01/25
3223,11000,,,2120655,01/01/25
1809,11000,,,281030,01/01/25
3017,11000,,,332169,01/01/25
2574,11000,,,375994,01/01/25
236,11000,,,142010,01/01/25
3311,11000,,,27071201,01/01/25
3508,11000,,,130308,01/01/25
1052,11000,,,1025651,01/01/25
2590,11000,,,107796102,01/01/25
3388,11000,,,15900301,01/01/25
3467,11000,,,358491,01/01/25
85,11000,,,277096,01/01/25
67,11000,,,3709240,01/01/25
3279,11000,,,8086030,01/01/25
3293,11000,,,1945602,01/01/25
121,11000,,,13713666,01/01/25
2587,11000,,,3135671,01/01/25
2085,11000,,,39308,01/01/25
3173,11000,,,50603,01/01/25
2170,11000,,,27502054,01/01/25
3450,11000,,,3250966,01/01/25
3298,11000,,,147788,01/01/25
2506,11000,,,3914020,01/01/25
2772,11000,,,2361809,01/01/25
2507,11000,,,3879740,01/01/25
1885,11000,,,13078895,01/01/25
3292,11000,,,166824400,01/01/25
1680,11000,,,1792894,01/01/25
330,11000,,,337497,01/01/25
1291,11000,,,301460,01/01/25
3306,11000,,,338397,01/01/25
3542,11000,,,21721609,01/01/25
2499,11000,,,232094,01/01/25
2495,11000,,,10352626,01/01/25
3525,11000,,,5825827,01/01/25
3436,11000,,,577693,01/01/25
106,11000,,,427976,01/01/25
1557,11000,,,7110304,01/01/25
2275,11000,,,99226360,01/01/25
2964,11000,,,515942,01/01/25
2761,11000,,,92097,01/01/25
3547,11000,,,93974,01/01/25
3452,11000,,,27523,01/01/25
2304,11000,,,7396698,01/01/25
2629,11000,,,3909037,01/01/25
3314,11000,,,127793,01/01/25
817,11000,,,264422,01/01/25
2065,11000,,,497175,01/01/25
2707,11000,,,25600238,01/01/25
3349,11000,,,470136395,01/01/25
3124,11000,,,2910149,01/01/25
2245,11000,,,104553,01/01/25
2312,11000,,,314570216,01/01/25
3340,11000,,,17929351,01/01/25
1115,11000,,,478081,01/01/25
1927,11000,,,8383983,01/01/25
3324,11000,,,233961,01/01/25
2776,11000,,,2060872,01/01/25
3531,11000,,,1742977,01/01/25
3545,11000,,,50054705,01/01/25
3300,11000,,,2852956,01/01/25
760,11000,,,1039655,01/01/25
249,11000,,,2474397,01/01/25
2881,11000,,,900845,01/01/25
3468,11000,,,716965,01/01/25
2551,11000,,,7989967,01/01/25
2209,11000,,,243195410,01/01/25
2611,11000,,,7573796,01/01/25
2995,11000,,,914724,01/01/25
1573,11000,,,6261516,01/01/25
1720,11000,,,1336528,01/01/25
2645,11000,,,1091250,01/01/25
2876,11000,,,189332,01/01/25
2650,11000,,,643768,01/01/25
598,11000,,,292739,01/01/25
3543,11000,,,483880,01/01/25
2070,11000,,,343426,01/01/25
685,11000,,,192748,01/01/25
3517,11000,,,0,01/01/25
843,11000,,,5973265,01/01/25
695,11000,,,197622,01/01/25
485,11000,,,9839983,01/01/25
21,11000,,,575195,01/01/25
3490,11000,,,647119,01/01/25
708,11000,,,2519877,01/01/25
2905,11000,,,299571,01/01/25
2602,11000,,,5977484,01/01/25
2252,11000,,,699900,01/01/25
2726,11000,,,4875,01/01/25
1781,11000,,,203804,01/01/25
1049,11000,,,1383525,01/01/25
1329,11000,,,2348399,01/01/25
1788,11000,,,161523,01/01/25
481,11000,,,3162469,01/01/25
3518,11000,,,28138,01/01/25
1765,11000,,,159407,01/01/25
609,11000,,,1253049,01/01/25
3184,11000,,,60405,01/01/25
3539,11000,,,1051131,01/01/25
3330,11000,,,4783725,01/01/25
3415,12000,,,0,01/01/25
101,12000,,,219008,01/01/25
3545,12000,,,0,01/01/25
330,12000,,,0,01/01/25
3546,12000,,,0,01/01/25
2799,12000,,,0,01/01/25
2272,12000,,,36911711,01/01/25
3468,12000,,,1,01/01/25
2551,12000,,,49801,01/01/25
2611,12000,,,100380,01/01/25
2618,12000,,,44162,01/01/25
3202,12000,,,720,01/01/25
3269,12000,,,168383,01/01/25
356,12000,,,60,01/01/25
2210,12000,,,1118893,01/01/25
588,12000,,,271543,01/01/25
2070,12000,,,0,01/01/25
1326,12000,,,108008510,01/01/25
685,12000,,,0,01/01/25
415,12000,,,25527,01/01/25
2602,12000,,,149720,01/01/25
3452,12000,,,0,01/01/25
256,12000,,,0,01/01/25
2103,12000,,,11301,01/01/25
1829,12000,,,61428,01/01/25
3407,12000,,,0,01/01/25
3466,12000,,,0,01/01/25
85,12000,,,171,01/01/25
3279,12000,,,0,01/01/25
3293,12000,,,0,01/01/25
2880,12000,,,0,01/01/25
2170,12000,,,127240,01/01/25
567,12000,,,241254,01/01/25
2557,12000,,,5569,01/01/25
3184,12000,,,190,01/01/25
3473,12000,,,95946,01/01/25
3176,12000,,,0,01/01/25
3531,12000,,,8557,01/01/25
2289,12000,,,42,01/01/25
1747,12000,,,875,01/01/25
478,12000,,,1197,01/01/25
760,12000,,,1795,01/01/25
3421,12000,,,27712,01/01/25
2494,12000,,,0,01/01/25
2790,12000,,,1841161,01/01/25
2495,12000,,,10128,01/01/25
3235,12000,,,0,01/01/25
492,12000,,,1262,01/01/25
600,12000,,,123190,01/01/25
493,12000,,,13481,01/01/25
3535,12000,,,0,01/01/25
3529,12000,,,9725,01/01/25
1978,12000,,,20631334,01/01/25
1966,12000,,,20232,01/01/25
1920,12000,,,8447,01/01/25
2645,12000,,,14255,01/01/25
3185,12000,,,25,01/01/25
1481,12000,,,919436969,01/01/25
2208,12000,,,6543,01/01/25
3532,12000,,,0,01/01/25
1810,12000,,,1065010,01/01/25
843,12000,,,118113,01/01/25
965,12000,,,59519,01/01/25
3017,12000,,,0,01/01/25
2438,12000,,,16097,01/01/25
537,12000,,,2541,01/01/25
3507,12000,,,622,01/01/25
3508,12000,,,0,01/01/25
2998,12000,,,768732,01/01/25
3349,12000,,,199037995,01/01/25
575,12000,,,3,01/01/25
503,12000,,,0,01/01/25
3124,12000,,,44169,01/01/25
3242,12000,,,0,01/01/25
1927,12000,,,6909,01/01/25
2846,12000,,,0,01/01/25
2587,12000,,,7401,01/01/25
3328,12000,,,0,01/01/25
3533,12000,,,0,01/01/25
2755,12000,,,4305,01/01/25
3247,12000,,,2175,01/01/25
2900,12000,,,37213,01/01/25
902,12000,,,13855,01/01/25
2390,12000,,,21737,01/01/25
2995,12000,,,12037,01/01/25
3482,12000,,,0,01/01/25
1573,12000,,,78883,01/01/25
3001,12000,,,251690,01/01/25
3257,12000,,,5678,01/01/25
804,12000,,,82,01/01/25
3341,12000,,,0,01/01/25
3138,12000,,,57296,01/01/25
2860,12000,,,15021,01/01/25
2722,12000,,,1294,01/01/25
2650,12000,,,2461,01/01/25
2440,12000,,,680897,01/01/25
1557,12000,,,280,01/01/25
2275,12000,,,5407622,01/01/25
2905,12000,,,11192,01/01/25
3523,12000,,,0,01/01/25
436,12000,,,680705,01/01/25
3388,12000,,,169081,01/01/25
2796,12000,,,17,01/01/25
2789,12000,,,241394,01/01/25
3340,12000,,,548884,01/01/25
1788,12000,,,599,01/01/25
3296,12000,,,278,01/01/25
3337,12000,,,0,01/01/25
2085,12000,,,26,01/01/25
53,12000,,,63190,01/01/25
2879,12000,,,0,01/01/25
3027,12000,,,5026232,01/01/25
2507,12000,,,4,01/01/25
646,12000,,,58773,01/01/25
2168,12000,,,11665083,01/01/25
3300,12000,,,25141,01/01/25
2609,12000,,,334,01/01/25
2733,12000,,,740992,01/01/25
3524,12000,,,0,01/01/25
1144,12000,,,992,01/01/25
3306,12000,,,0,01/01/25
249,12000,,,266351,01/01/25
3548,12000,,,0,01/01/25
857,12000,,,4433,01/01/25
2209,12000,,,3477307,01/01/25
2119,12000,,,72398,01/01/25
328,12000,,,3956226,01/01/25
3413,12000,,,0,01/01/25
1581,12000,,,15210,01/01/25
2867,12000,,,23985,01/01/25
875,12000,,,1138,01/01/25
1370,12000,,,5318,01/01/25
2664,12000,,,14275,01/01/25
2982,12000,,,574,01/01/25
3550,12000,,,0,01/01/25
2518,12000,,,244088,01/01/25
2883,12000,,,798,01/01/25
2368,12000,,,0,01/01/25
3465,12000,,,0,01/01/25
2,12000,,,1154,01/01/25
3540,12000,,,0,01/01/25
695,12000,,,191,01/01/25
554,12000,,,42653,01/01/25
1067,12000,,,224099,01/01/25
2802,12000,,,61,01/01/25
1809,12000,,,671,01/01/25
21,12000,,,9954,01/01/25
708,12000,,,83387,01/01/25
1143,12000,,,860,01/01/25
2048,12000,,,653,01/01/25
1329,12000,,,98131,01/01/25
2914,12000,,,2803,01/01/25
3515,12000,,,17248,01/01/25
3013,12000,,,0,01/01/25
3470,12000,,,131778,01/01/25
170,12000,,,1524818,01/01/25
3450,12000,,,0,01/01/25
2546,12000,,,726467,01/01/25
2506,12000,,,35682,01/01/25
2673,12000,,,24155990,01/01/25
2932,12000,,,0,01/01/25
3539,12000,,,0,01/01/25
2530,12000,,,0,01/01/25
3395,12000,,,1180,01/01/25
3463,12000,,,0,01/01/25
1291,12000,,,0,01/01/25
1659,12000,,,350,01/01/25
2766,12000,,,186159,01/01/25
3333,12000,,,0,01/01/25
1637,12000,,,116035,01/01/25
2034,12000,,,25,01/01/25
3175,12000,,,9514,01/01/25
435,12000,,,0,01/01/25
3494,12000,,,150,01/01/25
3538,12000,,,0,01/01/25
3544,12000,,,0,01/01/25
3505,12000,,,0,01/01/25
598,12000,,,433,01/01/25
212,12000,,,64227,01/01/25
3354,12000,,,3243225,01/01/25
3446,12000,,,6414,01/01/25
650,12000,,,12716360,01/01/25
1949,12000,,,2808,01/01/25
2225,12000,,,5600556,01/01/25
3390,12000,,,0,01/01/25
1818,12000,,,45,01/01/25
1973,12000,,,0,01/01/25
2490,12000,,,24845,01/01/25
1052,12000,,,31927,01/01/25
3166,12000,,,0,01/01/25
1000,12000,,,473420354,01/01/25
254,12000,,,175467,01/01/25
841,12000,,,56631,01/01/25
1115,12000,,,0,01/01/25
3417,12000,,,32113,01/01/25
3365,12000,,,19666,01/01/25
3255,12000,,,2676236,01/01/25
2015,12000,,,0,01/01/25
3172,12000,,,26437,01/01/25
903,12000,,,8051,01/01/25
3403,12000,,,106406,01/01/25
3330,12000,,,7167,01/01/25
1680,12000,,,0,01/01/25
3252,12000,,,37577,01/01/25
2996,12000,,,66478,01/01/25
3500,12000,,,73154,01/01/25
2868,12000,,,0,01/01/25
316,12000,,,19225075,01/01/25
3522,12000,,,0,01/01/25
2838,12000,,,5097,01/01/25
524,12000,,,17367,01/01/25
1352,12000,,,0,01/01/25
3194,12000,,,3965,01/01/25
2830,12000,,,10,01/01/25
3479,12000,,,1336,01/01/25
1399,12000,,,3328,01/01/25
1307,12000,,,6763,01/01/25
3436,12000,,,12381,01/01/25
2929,12000,,,3066,01/01/25
2306,12000,,,5935925,01/01/25
3510,12000,,,0,01/01/25
1288,12000,,,8685,01/01/25
1720,12000,,,2561,01/01/25
1151,12000,,,3259,01/01/25
2584,12000,,,33611,01/01/25
3543,12000,,,0,01/01/25
2763,12000,,,113335,01/01/25
3517,12000,,,0,01/01/25
702,12000,,,145796,01/01/25
3223,12000,,,38059,01/01/25
2853,12000,,,6060,01/01/25
438,12000,,,0,01/01/25
2638,12000,,,4062,01/01/25
2065,12000,,,7365,01/01/25
1343,12000,,,2864978,01/01/25
3136,12000,,,580,01/01/25
779,12000,,,0,01/01/25
842,12000,,,0,01/01/25
963,12000,,,71296737,01/01/25
2245,12000,,,1542,01/01/25
2312,12000,,,71520585,01/01/25
3518,12000,,,0,01/01/25
1765,12000,,,0,01/01/25
2216,12000,,,25073,01/01/25
3173,12000,,,385,01/01/25
2997,12000,,,13323,01/01/25
933,12000,,,38,01/01/25
3224,12000,,,16400,01/01/25
3116,12000,,,0,01/01/25
3292,12000,,,4215891,01/01/25
444,12000,,,79,01/01/25
2682,12000,,,15113,01/01/25
3542,12000,,,0,01/01/25
2881,12000,,,2055,01/01/25
2268,12000,,,14246812,01/01/25
2407,12000,,,0,01/01/25
3099,12000,,,0,01/01/25
3231,12000,,,3219,01/01/25
3161,12000,,,0,01/01/25
1281,12000,,,0,01/01/25
1745,12000,,,2120,01/01/25
2559,12000,,,65703,01/01/25
3294,12000,,,0,01/01/25
705,12000,,,1041769,01/01/25
3271,12000,,,8765,01/01/25
3527,12000,,,15085,01/01/25
2659,12000,,,13670,01/01/25
2990,12000,,,336,01/01/25
480,12000,,,32283,01/01/25
77,12000,,,3957,01/01/25
1354,12000,,,119747,01/01/25
1158,12000,,,3402,01/01/25
3547,12000,,,0,01/01/25
2590,12000,,,1379183,01/01/25
3314,12000,,,0,01/01/25
1781,12000,,,802,01/01/25
485,12000,,,65122,01/01/25
236,12000,,,1193,01/01/25
1319,12000,,,12956,01/01/25
2964,12000,,,2389,01/01/25
2761,12000,,,0,01/01/25
2574,12000,,,760,01/01/25
1896,12000,,,10104,01/01/25
2564,12000,,,56310,01/01/25
2304,12000,,,396,01/01/25
2629,12000,,,0,01/01/25
990,12000,,,2110,01/01/25
2726,12000,,,0,01/01/25
2748,12000,,,8957,01/01/25
817,12000,,,700,01/01/25
1049,12000,,,6640,01/01/25
1948,12000,,,950,01/01/25
2776,12000,,,114,01/01/25
3298,12000,,,1400,01/01/25
3324,12000,,,0,01/01/25
3245,12000,,,15311,01/01/25
2534,12000,,,65803,01/01/25
2772,12000,,,16524,01/01/25
609,12000,,,531,01/01/25
1885,12000,,,221112,01/01/25
1,12000,,,1206403,01/01/25
3416,12000,,,100,01/01/25
665,12000,,,13712,01/01/25
1312,12000,,,771,01/01/25
3077,12000,,,0,01/01/25
3379,12000,,,0,01/01/25
2402,12000,,,0,01/01/25
2443,12000,,,12066,01/01/25
3520,12000,,,0,01/01/25
2499,12000,,,0,01/01/25
3525,12000,,,719,01/01/25
429,12000,,,70143,01/01/25
2807,12000,,,21621,01/01/25
354,12000,,,16357462,01/01/25
3396,12000,,,11110,01/01/25
3303,12000,,,14422,01/01/25
3512,12000,,,0,01/01/25
2568,12000,,,0,01/01/25
3095,12000,,,0,01/01/25
538,12000,,,0,01/01/25
3318,12000,,,0,01/01/25
783,12000,,,8991,01/01/25
2252,12000,,,25500,01/01/25
3311,12000,,,106834,01/01/25
3511,12000,,,0,01/01/25
2816,12000,,,896099,01/01/25
2877,12000,,,0,01/01/25
2707,12000,,,93231,01/01/25
3467,12000,,,0,01/01/25
67,12000,,,10131,01/01/25
604,12000,,,137043,01/01/25
574,12000,,,0,01/01/25
481,12000,,,102665,01/01/25
121,12000,,,0,01/01/25
1376,12000,,,33528,01/01/25
2721,12000,,,4456,01/01/25
2307,12000,,,3505407,01/01/25
2374,12000,,,0,01/01/25
1114,12000,,,550,01/01/25
2738,12000,,,6324,01/01/25
2499,13000,,,0,01/01/25
3529,13000,,,0,01/01/25
1281,13000,,,1754,01/01/25
3161,13000,,,1587,01/01/25
1370,13000,,,0,01/01/25
3185,13000,,,30669,01/01/25
3396,13000,,,0,01/01/25
2208,13000,,,5,01/01/25
598,13000,,,362,01/01/25
702,13000,,,880,01/01/25
415,13000,,,5179,01/01/25
3403,13000,,,0,01/01/25
3415,13000,,,0,01/01/25
3416,13000,,,0,01/01/25
2402,13000,,,0,01/01/25
2530,13000,,,0,01/01/25
2830,13000,,,0,01/01/25
2799,13000,,,438,01/01/25
1399,13000,,,0,01/01/25
3546,13000,,,0,01/01/25
2443,13000,,,0,01/01/25
2790,13000,,,0,01/01/25
524,13000,,,42869,01/01/25
3436,13000,,,8253,01/01/25
1966,13000,,,0,01/01/25
3235,13000,,,0,01/01/25
493,13000,,,60990,01/01/25
3535,13000,,,0,01/01/25
3001,13000,,,8951,01/01/25
1745,13000,,,0,01/01/25
354,13000,,,342007481,01/01/25
3512,13000,,,0,01/01/25
3446,13000,,,0,01/01/25
1810,13000,,,184407,01/01/25
843,13000,,,184620,01/01/25
77,13000,,,33244,01/01/25
2440,13000,,,0,01/01/25
485,13000,,,0,01/01/25
965,13000,,,0,01/01/25
2964,13000,,,1872,01/01/25
3390,13000,,,0,01/01/25
3452,13000,,,0,01/01/25
2103,13000,,,10370,01/01/25
2590,13000,,,1437715,01/01/25
3314,13000,,,0,01/01/25
1049,13000,,,10756,01/01/25
1343,13000,,,0,01/01/25
3467,13000,,,0,01/01/25
604,13000,,,4643,01/01/25
1376,13000,,,76560,01/01/25
2816,13000,,,17348,01/01/25
2914,13000,,,0,01/01/25
575,13000,,,0,01/01/25
3466,13000,,,0,01/01/25
256,13000,,,3176,01/01/25
3523,13000,,,0,01/01/25
2796,13000,,,0,01/01/25
933,13000,,,4847,01/01/25
3245,13000,,,0,01/01/25
3255,13000,,,412616,01/01/25
3298,13000,,,0,01/01/25
3337,13000,,,0,01/01/25
170,13000,,,0,01/01/25
2932,13000,,,0,01/01/25
1,13000,,,843095,01/01/25
3545,13000,,,0,01/01/25
3077,13000,,,491,01/01/25
478,13000,,,674,01/01/25
3524,13000,,,0,01/01/25
1144,13000,,,1293,01/01/25
3463,13000,,,0,01/01/25
2733,13000,,,5459,01/01/25
2766,13000,,,2226252,01/01/25
2209,13000,,,1170201,01/01/25
492,13000,,,1197,01/01/25
249,13000,,,24650,01/01/25
3395,13000,,,21327,01/01/25
3525,13000,,,0,01/01/25
2407,13000,,,1245,01/01/25
2838,13000,,,2792,01/01/25
3413,13000,,,0,01/01/25
1637,13000,,,1435358,01/01/25
588,13000,,,5399462,01/01/25
3294,13000,,,7984,01/01/25
435,13000,,,0,01/01/25
3494,13000,,,0,01/01/25
2659,13000,,,8,01/01/25
2368,13000,,,0,01/01/25
3505,13000,,,3814,01/01/25
3517,13000,,,0,01/01/25
1067,13000,,,15514,01/01/25
1732,13000,,,159,01/01/25
2225,13000,,,8930,01/01/25
438,13000,,,24390,01/01/25
3311,13000,,,906484,01/01/25
990,13000,,,22647,01/01/25
2726,13000,,,0,01/01/25
2304,13000,,,1817815,01/01/25
1973,13000,,,348,01/01/25
2998,13000,,,312506,01/01/25
1000,13000,,,65647749,01/01/25
3279,13000,,,0,01/01/25
3518,13000,,,0,01/01/25
2997,13000,,,2332,01/01/25
2216,13000,,,153833,01/01/25
1143,13000,,,5901,01/01/25
1948,13000,,,0,01/01/25
1115,13000,,,4775,01/01/25
3324,13000,,,0,01/01/25
3473,13000,,,27256,01/01/25
3027,13000,,,18,01/01/25
3292,13000,,,2805646,01/01/25
665,13000,,,0,01/01/25
2609,13000,,,0,01/01/25
330,13000,,,0,01/01/25
3522,13000,,,0,01/01/25
3421,13000,,,24525,01/01/25
2995,13000,,,3361,01/01/25
3479,13000,,,658,01/01/25
2929,13000,,,112209,01/01/25
2551,13000,,,0,01/01/25
3333,13000,,,0,01/01/25
3341,13000,,,0,01/01/25
2518,13000,,,0,01/01/25
3544,13000,,,0,01/01/25
2982,13000,,,0,01/01/25
2568,13000,,,0,01/01/25
3540,13000,,,0,01/01/25
695,13000,,,24333,01/01/25
480,13000,,,4853,01/01/25
2490,13000,,,0,01/01/25
436,13000,,,68686,01/01/25
3124,13000,,,17338,01/01/25
3407,13000,,,6,01/01/25
254,13000,,,85269,01/01/25
121,13000,,,284797,01/01/25
567,13000,,,10147,01/01/25
3450,13000,,,0,01/01/25
1114,13000,,,0,01/01/25
3095,13000,,,7,01/01/25
