"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,10/01/09
2,А,10601,374.0000,2,10/01/09
2,А,10602,269000.0000,2,10/01/09
2,А,10701,12003.0000,2,10/01/09
2,А,10801,114982.0000,2,10/01/09
2,А,20202,33612.0000,1,10/01/09
2,А,20203,6.0000,1,10/01/09
2,А,20209,4228.0000,1,10/01/09
2,А,30102,12670.0000,1,10/01/09
2,А,30110,5454.0000,1,10/01/09
2,А,30114,125244.0000,1,10/01/09
2,А,30202,2252.0000,1,10/01/09
2,А,30204,2374.0000,1,10/01/09
2,А,30220,0.0000,2,10/01/09
2,А,30223,18211.0000,2,10/01/09
2,А,30232,853.0000,2,10/01/09
2,А,30233,77.0000,1,10/01/09
2,А,30301,0.0000,2,10/01/09
2,А,30302,0.0000,1,10/01/09
2,А,30305,0.0000,2,10/01/09
2,А,30306,0.0000,1,10/01/09
2,А,30402,35.0000,1,10/01/09
2,А,32010,10765.0000,1,10/01/09
2,А,40601,2.0000,2,10/01/09
2,А,40702,305060.0000,2,10/01/09
2,А,40703,6705.0000,2,10/01/09
2,А,40802,8858.0000,2,10/01/09
2,А,40804,1.0000,2,10/01/09
2,А,40807,4856.0000,2,10/01/09
2,А,40814,27.0000,2,10/01/09
2,А,40817,24019.0000,2,10/01/09
2,А,40820,141.0000,2,10/01/09
2,А,40905,400.0000,2,10/01/09
2,А,40909,658.0000,2,10/01/09
2,А,40910,0.0000,2,10/01/09
2,А,40911,12.0000,2,10/01/09
2,А,40912,3.0000,2,10/01/09
2,А,40913,87.0000,2,10/01/09
2,А,42103,3820.0000,2,10/01/09
2,А,42105,1643.0000,2,10/01/09
2,А,42301,15653.0000,2,10/01/09
2,А,42303,113228.0000,2,10/01/09
2,А,42305,1585.0000,2,10/01/09
2,А,42306,11086.0000,2,10/01/09
2,А,42601,118.0000,2,10/01/09
2,А,45204,56300.0000,1,10/01/09
2,А,45205,28604.0000,1,10/01/09
2,А,45206,253237.0000,1,10/01/09
2,А,45207,337800.0000,1,10/01/09
2,А,45208,339697.0000,1,10/01/09
2,А,45209,72212.0000,1,10/01/09
2,А,45215,283358.0000,2,10/01/09
2,А,45504,295.0000,1,10/01/09
2,А,45505,154.0000,1,10/01/09
2,А,45506,349.0000,1,10/01/09
2,А,45509,79.0000,1,10/01/09
2,А,45515,80.0000,2,10/01/09
2,А,45812,110277.0000,1,10/01/09
2,А,45815,2078.0000,1,10/01/09
2,А,45818,112309.0000,2,10/01/09
2,А,45912,0.0000,1,10/01/09
2,А,45915,9.0000,1,10/01/09
2,А,47404,7443.0000,1,10/01/09
2,А,47407,0.0000,2,10/01/09
2,А,47408,0.0000,1,10/01/09
2,А,47411,139.0000,2,10/01/09
2,А,47416,164.0000,2,10/01/09
2,А,47422,80.0000,2,10/01/09
2,А,47423,2151.0000,1,10/01/09
2,А,47425,3977.0000,2,10/01/09
2,А,47427,2.0000,1,10/01/09
2,А,47801,2177.0000,1,10/01/09
2,А,47804,2177.0000,2,10/01/09
2,А,50706,1876.0000,1,10/01/09
2,А,50719,1876.0000,2,10/01/09
2,А,52006,6000.0000,2,10/01/09
2,А,52407,53.0000,2,10/01/09
2,А,52501,0.0000,2,10/01/09
2,А,60301,331.0000,2,10/01/09
2,А,60302,153.0000,1,10/01/09
2,А,60305,5.0000,2,10/01/09
2,А,60306,0.0000,1,10/01/09
2,А,60307,0.0000,2,10/01/09
2,А,60308,172.0000,1,10/01/09
2,А,60309,8.0000,2,10/01/09
2,А,60310,41.0000,1,10/01/09
2,А,60311,432.0000,2,10/01/09
2,А,60312,1913.0000,1,10/01/09
2,А,60313,119.0000,2,10/01/09
2,А,60314,0.0000,1,10/01/09
2,А,60323,13.0000,1,10/01/09
2,А,60324,1794.0000,2,10/01/09
2,А,60401,6616.0000,1,10/01/09
2,А,60601,3686.0000,2,10/01/09
2,А,60901,1.0000,1,10/01/09
2,А,60903,1.0000,2,10/01/09
2,А,61002,101.0000,1,10/01/09
2,А,61008,36.0000,1,10/01/09
2,А,61009,483.0000,1,10/01/09
2,А,61304,115.0000,2,10/01/09
2,А,61403,3565.0000,1,10/01/09
2,А,70601,549410.0000,2,10/01/09
2,А,70603,377914.0000,2,10/01/09
2,А,70605,17.0000,2,10/01/09
2,А,70606,509738.0000,1,10/01/09
2,А,70608,384669.0000,1,10/01/09
2,А,70610,7.0000,1,10/01/09
2,А,70611,9465.0000,1,10/01/09
2,В,90701,2.0000,1,10/01/09
2,В,90803,3046.0000,1,10/01/09
