"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0","DT,D"
103,12301,8748,04/01/15
103,12400,390,04/01/15
103,12401,0,04/01/15
103,12402,0,04/01/15
103,12403,0,04/01/15
103,12404,390,04/01/15
103,12405,0,04/01/15
103,12406,0,04/01/15
103,12407,0,04/01/15
103,13000,2184,04/01/15
103,13100,2184,04/01/15
103,13101,0,04/01/15
103,13102,0,04/01/15
103,13103,0,04/01/15
103,13104,0,04/01/15
103,13105,2184,04/01/15
103,13106,0,04/01/15
103,13107,0,04/01/15
103,13108,0,04/01/15
103,13200,0,04/01/15
103,13201,0,04/01/15
103,14000,0,04/01/15
103,14100,0,04/01/15
103,14101,0,04/01/15
103,14102,0,04/01/15
103,14103,0,04/01/15
103,14104,0,04/01/15
103,14200,0,04/01/15
103,14201,0,04/01/15
103,14202,0,04/01/15
103,14203,0,04/01/15
103,14204,0,04/01/15
103,14300,0,04/01/15
103,14301,0,04/01/15
103,14302,0,04/01/15
103,14303,0,04/01/15
103,14304,0,04/01/15
103,14400,0,04/01/15
103,14401,0,04/01/15
103,14402,0,04/01/15
103,14403,0,04/01/15
103,14404,0,04/01/15
103,15000,6755135,04/01/15
103,15100,6755061,04/01/15
103,15101,0,04/01/15
103,15102,6755061,04/01/15
103,15103,0,04/01/15
103,15200,74,04/01/15
103,15201,0,04/01/15
103,15202,74,04/01/15
103,15203,0,04/01/15
103,15204,0,04/01/15
103,16000,199745,04/01/15
103,16100,0,04/01/15
103,16101,0,04/01/15
103,16200,3517,04/01/15
103,16201,0,04/01/15
103,16202,0,04/01/15
103,16203,3517,04/01/15
103,16300,196228,04/01/15
103,16301,0,04/01/15
103,16302,0,04/01/15
103,16303,0,04/01/15
103,16304,0,04/01/15
103,16305,196228,04/01/15
103,16306,0,04/01/15
103,17000,115,04/01/15
103,17100,0,04/01/15
103,17101,0,04/01/15
103,17102,0,04/01/15
103,17103,0,04/01/15
103,17200,0,04/01/15
103,17201,0,04/01/15
103,17202,0,04/01/15
103,17203,0,04/01/15
103,17300,115,04/01/15
103,17301,0,04/01/15
103,17302,0,04/01/15
103,17303,0,04/01/15
103,17304,0,04/01/15
103,17305,25,04/01/15
103,17306,90,04/01/15
103,17307,0,04/01/15
103,20000,7295379,04/01/15
103,20001,248224,04/01/15
103,20002,6985609,04/01/15
103,20003,743,04/01/15
103,20100,7234576,04/01/15
103,21000,74456,04/01/15
103,21100,2280,04/01/15
103,21101,0,04/01/15
103,21102,2280,04/01/15
103,21103,0,04/01/15
103,21104,0,04/01/15
103,21200,0,04/01/15
103,21201,0,04/01/15
103,21202,0,04/01/15
103,21203,0,04/01/15
103,21204,0,04/01/15
103,21205,0,04/01/15
103,21206,0,04/01/15
103,21207,0,04/01/15
103,21208,0,04/01/15
103,21209,0,04/01/15
103,21210,0,04/01/15
103,21211,0,04/01/15
103,21212,0,04/01/15
103,21213,0,04/01/15
103,21214,0,04/01/15
103,21300,0,04/01/15
103,21301,0,04/01/15
103,21302,0,04/01/15
103,21303,0,04/01/15
103,21304,0,04/01/15
103,21305,0,04/01/15
103,21306,0,04/01/15
103,21307,0,04/01/15
103,21308,0,04/01/15
103,21309,0,04/01/15
103,21310,0,04/01/15
103,21311,0,04/01/15
103,21312,0,04/01/15
103,21313,0,04/01/15
103,21314,0,04/01/15
103,21315,0,04/01/15
103,21316,0,04/01/15
103,21317,0,04/01/15
103,21400,0,04/01/15
103,21401,0,04/01/15
103,21402,0,04/01/15
103,21403,0,04/01/15
103,21404,0,04/01/15
103,21405,0,04/01/15
103,21406,0,04/01/15
103,21407,0,04/01/15
103,21408,0,04/01/15
103,21409,0,04/01/15
103,21410,0,04/01/15
103,21411,0,04/01/15
103,21412,0,04/01/15
103,21413,0,04/01/15
103,21414,0,04/01/15
103,21415,0,04/01/15
103,21416,0,04/01/15
103,21417,0,04/01/15
103,21500,0,04/01/15
103,21501,0,04/01/15
103,21502,0,04/01/15
103,21600,33880,04/01/15
103,21601,33858,04/01/15
103,21602,22,04/01/15
103,21700,0,04/01/15
103,21701,0,04/01/15
103,21702,0,04/01/15
103,21800,38296,04/01/15
103,21801,0,04/01/15
103,21802,0,04/01/15
103,21803,0,04/01/15
103,21804,38296,04/01/15
103,22000,173768,04/01/15
103,22100,173768,04/01/15
103,22101,173768,04/01/15
103,22200,0,04/01/15
103,22201,0,04/01/15
103,22202,0,04/01/15
103,22203,0,04/01/15
103,22204,0,04/01/15
103,23000,11,04/01/15
103,23100,11,04/01/15
103,23101,0,04/01/15
103,23102,0,04/01/15
103,23103,0,04/01/15
103,23104,0,04/01/15
103,23105,11,04/01/15
103,23106,0,04/01/15
103,23107,0,04/01/15
103,23108,0,04/01/15
103,23109,0,04/01/15
103,23200,0,04/01/15
103,23201,0,04/01/15
103,24000,6727719,04/01/15
103,24100,6727659,04/01/15
103,24101,0,04/01/15
103,24102,6727659,04/01/15
103,24103,0,04/01/15
103,24200,60,04/01/15
103,24201,0,04/01/15
103,24202,60,04/01/15
103,24203,0,04/01/15
103,24204,0,04/01/15
103,25000,201799,04/01/15
103,25100,0,04/01/15
103,25101,0,04/01/15
103,25200,1581,04/01/15
103,25201,0,04/01/15
103,25202,446,04/01/15
103,25203,1135,04/01/15
103,25204,0,04/01/15
103,25205,0,04/01/15
103,25206,0,04/01/15
103,25300,200218,04/01/15
103,25301,0,04/01/15
103,25302,200084,04/01/15
103,25303,134,04/01/15
103,26000,56080,04/01/15
103,26100,31839,04/01/15
103,26101,24488,04/01/15
103,26102,7351,04/01/15
103,26103,0,04/01/15
103,26104,0,04/01/15
103,26200,1980,04/01/15
103,26201,1980,04/01/15
103,26202,0,04/01/15
103,26203,0,04/01/15
103,26204,0,04/01/15
103,26300,10324,04/01/15
103,26301,30,04/01/15
103,26302,867,04/01/15
103,26303,7772,04/01/15
103,26304,591,04/01/15
103,26305,1064,04/01/15
103,26306,0,04/01/15
103,26307,0,04/01/15
103,26400,11937,04/01/15
103,26401,6,04/01/15
103,26402,7,04/01/15
103,26403,2883,04/01/15
103,26404,568,04/01/15
103,26405,857,04/01/15
103,26406,2049,04/01/15
103,26407,0,04/01/15
103,26408,356,04/01/15
103,26409,0,04/01/15
103,26410,2428,04/01/15
103,26411,2367,04/01/15
103,26412,416,04/01/15
103,27000,743,04/01/15
103,27100,13,04/01/15
103,27101,0,04/01/15
103,27102,9,04/01/15
103,27103,4,04/01/15
103,27200,0,04/01/15
103,27201,0,04/01/15
103,27202,0,04/01/15
103,27203,0,04/01/15
103,27300,730,04/01/15
103,27301,0,04/01/15
103,27302,0,04/01/15
103,27303,0,04/01/15
103,27304,0,04/01/15
103,27305,0,04/01/15
103,27306,0,04/01/15
103,27307,0,04/01/15
103,27308,730,04/01/15
103,27309,0,04/01/15
103,28000,60803,04/01/15
103,28101,60803,04/01/15
103,28102,0,04/01/15
103,28103,0,04/01/15
103,28201,60803,04/01/15
103,28202,0,04/01/15
103,31001,83784,04/01/15
103,31002,0,04/01/15
103,32001,0,04/01/15
103,32002,0,04/01/15
103,32101,0,04/01/15
103,33001,83784,04/01/15
103,33002,0,04/01/15
212,01000,0,04/01/15
212,02000,23336,04/01/15
212,10000,1485492,04/01/15
212,10001,381943,04/01/15
212,10002,1102713,04/01/15
212,10003,836,04/01/15
212,11000,284804,04/01/15
212,11100,241293,04/01/15
212,11101,0,04/01/15
212,11102,0,04/01/15
212,11103,0,04/01/15
212,11104,0,04/01/15
212,11105,0,04/01/15
212,11106,0,04/01/15
212,11107,0,04/01/15
212,11108,0,04/01/15
212,11109,18,04/01/15
212,11110,0,04/01/15
212,11111,0,04/01/15
212,11112,178230,04/01/15
212,11113,422,04/01/15
212,11114,31824,04/01/15
212,11115,22393,04/01/15
212,11116,0,04/01/15
212,11117,0,04/01/15
212,11118,8406,04/01/15
212,11119,0,04/01/15
212,11200,0,04/01/15
212,11201,0,04/01/15
212,11202,0,04/01/15
212,11203,0,04/01/15
212,11204,0,04/01/15
212,11205,0,04/01/15
212,11206,0,04/01/15
212,11207,0,04/01/15
212,11208,0,04/01/15
212,11209,0,04/01/15
212,11210,0,04/01/15
212,11211,0,04/01/15
212,11212,0,04/01/15
212,11213,0,04/01/15
212,11214,0,04/01/15
212,11215,0,04/01/15
212,11216,0,04/01/15
212,11217,0,04/01/15
212,11300,29,04/01/15
212,11301,0,04/01/15
212,11302,5,04/01/15
212,11303,24,04/01/15
212,11400,33638,04/01/15
212,11401,33638,04/01/15
212,11402,0,04/01/15
212,11403,0,04/01/15
212,11500,9844,04/01/15
212,11501,8954,04/01/15
212,11502,0,04/01/15
212,11503,0,04/01/15
212,11504,0,04/01/15
212,11505,0,04/01/15
212,11506,0,04/01/15
212,11507,0,04/01/15
212,11508,890,04/01/15
212,11600,0,04/01/15
212,11601,0,04/01/15
212,11602,0,04/01/15
212,11603,0,04/01/15
212,11604,0,04/01/15
212,11605,0,04/01/15
212,11606,0,04/01/15
212,11607,0,04/01/15
212,11608,0,04/01/15
212,12000,97139,04/01/15
212,12100,55931,04/01/15
212,12101,9945,04/01/15
212,12102,45986,04/01/15
212,12200,39124,04/01/15
212,12201,39124,04/01/15
212,12300,1637,04/01/15
212,12301,1637,04/01/15
212,12400,447,04/01/15
212,12401,0,04/01/15
212,12402,0,04/01/15
212,12403,0,04/01/15
212,12404,447,04/01/15
212,12405,0,04/01/15
212,12406,0,04/01/15
212,13000,367,04/01/15
212,13100,143,04/01/15
212,13101,0,04/01/15
212,13102,0,04/01/15
212,13103,0,04/01/15
212,13104,0,04/01/15
212,13105,143,04/01/15
212,13106,0,04/01/15
212,13107,0,04/01/15
212,13108,0,04/01/15
212,13200,224,04/01/15
212,13201,224,04/01/15
212,14000,0,04/01/15
212,14100,0,04/01/15
212,14101,0,04/01/15
212,14102,0,04/01/15
212,14103,0,04/01/15
212,14104,0,04/01/15
212,14200,0,04/01/15
212,14201,0,04/01/15
212,14202,0,04/01/15
212,14203,0,04/01/15
212,14204,0,04/01/15
212,14300,0,04/01/15
212,14301,0,04/01/15
212,14302,0,04/01/15
212,14303,0,04/01/15
212,14304,0,04/01/15
212,14400,0,04/01/15
212,14401,0,04/01/15
212,14402,0,04/01/15
212,14403,0,04/01/15
212,14404,0,04/01/15
212,15000,716027,04/01/15
212,15100,716026,04/01/15
212,15101,7251,04/01/15
212,15102,708575,04/01/15
212,15103,200,04/01/15
212,15200,1,04/01/15
212,15201,0,04/01/15
212,15202,1,04/01/15
212,15203,0,04/01/15
212,15204,0,04/01/15
212,16000,386319,04/01/15
212,16100,0,04/01/15
212,16101,0,04/01/15
212,16200,4282,04/01/15
212,16201,0,04/01/15
212,16202,0,04/01/15
212,16203,4282,04/01/15
212,16300,382037,04/01/15
212,16301,1534,04/01/15
212,16302,116,04/01/15
212,16303,0,04/01/15
212,16304,0,04/01/15
212,16305,376344,04/01/15
212,16306,4043,04/01/15
212,17000,836,04/01/15
212,17100,10,04/01/15
212,17101,0,04/01/15
212,17102,10,04/01/15
212,17103,0,04/01/15
212,17200,761,04/01/15
212,17201,761,04/01/15
212,17202,0,04/01/15
212,17203,0,04/01/15
212,17300,65,04/01/15
212,17301,0,04/01/15
212,17302,0,04/01/15
212,17303,0,04/01/15
212,17304,0,04/01/15
212,17305,52,04/01/15
212,17306,13,04/01/15
212,17307,0,04/01/15
212,20000,1516546,04/01/15
212,20001,165719,04/01/15
212,20002,1341987,04/01/15
212,20003,1122,04/01/15
212,20100,1508828,04/01/15
212,21000,146774,04/01/15
212,21100,1,04/01/15
212,21101,0,04/01/15
212,21102,1,04/01/15
212,21103,0,04/01/15
212,21104,0,04/01/15
212,21200,40,04/01/15
212,21201,0,04/01/15
212,21202,0,04/01/15
212,21203,0,04/01/15
212,21204,0,04/01/15
212,21205,0,04/01/15
212,21206,0,04/01/15
212,21207,0,04/01/15
212,21208,40,04/01/15
212,21209,0,04/01/15
212,21210,0,04/01/15
212,21211,0,04/01/15
212,21212,0,04/01/15
212,21213,0,04/01/15
212,21214,0,04/01/15
212,21300,2678,04/01/15
212,21301,0,04/01/15
212,21302,0,04/01/15
212,21303,0,04/01/15
212,21304,0,04/01/15
212,21305,0,04/01/15
212,21306,0,04/01/15
212,21307,0,04/01/15
212,21308,0,04/01/15
212,21309,0,04/01/15
212,21310,0,04/01/15
212,21311,0,04/01/15
212,21312,2195,04/01/15
212,21313,483,04/01/15
212,21314,0,04/01/15
212,21315,0,04/01/15
212,21316,0,04/01/15
212,21317,0,04/01/15
212,21400,0,04/01/15
212,21401,0,04/01/15
212,21402,0,04/01/15
212,21403,0,04/01/15
212,21404,0,04/01/15
212,21405,0,04/01/15
212,21406,0,04/01/15
212,21407,0,04/01/15
212,21408,0,04/01/15
212,21409,0,04/01/15
212,21410,0,04/01/15
212,21411,0,04/01/15
212,21412,0,04/01/15
212,21413,0,04/01/15
212,21414,0,04/01/15
212,21415,0,04/01/15
212,21416,0,04/01/15
212,21417,0,04/01/15
212,21500,0,04/01/15
212,21501,0,04/01/15
212,21502,0,04/01/15
212,21600,143670,04/01/15
212,21601,143484,04/01/15
212,21602,186,04/01/15
212,21700,0,04/01/15
212,21701,0,04/01/15
212,21702,0,04/01/15
212,21800,385,04/01/15
212,21801,0,04/01/15
212,21802,0,04/01/15
212,21803,0,04/01/15
212,21804,385,04/01/15
212,22000,18945,04/01/15
212,22100,18945,04/01/15
212,22101,18945,04/01/15
212,22200,0,04/01/15
212,22201,0,04/01/15
212,22202,0,04/01/15
212,22203,0,04/01/15
212,23000,16,04/01/15
212,23100,16,04/01/15
212,23101,0,04/01/15
212,23102,0,04/01/15
212,23103,0,04/01/15
212,23104,0,04/01/15
212,23105,16,04/01/15
212,23106,0,04/01/15
212,23107,0,04/01/15
212,23108,0,04/01/15
212,23109,0,04/01/15
212,23200,0,04/01/15
212,23201,0,04/01/15
212,24000,709276,04/01/15
212,24100,709272,04/01/15
212,24101,95,04/01/15
212,24102,708997,04/01/15
212,24103,180,04/01/15
212,24200,4,04/01/15
212,24201,0,04/01/15
212,24202,4,04/01/15
212,24203,0,04/01/15
212,24204,0,04/01/15
212,25000,495581,04/01/15
212,25100,0,04/01/15
212,25101,0,04/01/15
212,25200,3127,04/01/15
212,25201,26,04/01/15
212,25202,1908,04/01/15
212,25203,1119,04/01/15
212,25204,0,04/01/15
212,25205,50,04/01/15
212,25206,24,04/01/15
212,25300,492454,04/01/15
212,25301,0,04/01/15
212,25302,492454,04/01/15
212,25303,0,04/01/15
212,26000,137114,04/01/15
212,26100,76992,04/01/15
212,26101,54551,04/01/15
212,26102,14261,04/01/15
212,26103,0,04/01/15
212,26104,8180,04/01/15
212,26200,4353,04/01/15
212,26201,4351,04/01/15
212,26202,0,04/01/15
212,26203,2,04/01/15
212,26204,0,04/01/15
212,26300,38911,04/01/15
212,26301,714,04/01/15
212,26302,4201,04/01/15
212,26303,31833,04/01/15
212,26304,1119,04/01/15
212,26305,1003,04/01/15
212,26306,0,04/01/15
212,26307,41,04/01/15
212,26400,16858,04/01/15
212,26401,19,04/01/15
212,26402,109,04/01/15
212,26403,7449,04/01/15
212,26404,2616,04/01/15
212,26405,121,04/01/15
212,26406,1755,04/01/15
212,26407,0,04/01/15
212,26408,0,04/01/15
212,26409,0,04/01/15
212,26410,416,04/01/15
212,26411,2353,04/01/15
212,26412,2020,04/01/15
212,27000,1122,04/01/15
212,27100,20,04/01/15
212,27101,0,04/01/15
212,27102,0,04/01/15
212,27103,20,04/01/15
212,27200,0,04/01/15
212,27201,0,04/01/15
212,27202,0,04/01/15
212,27203,0,04/01/15
212,27300,1102,04/01/15
212,27301,0,04/01/15
212,27302,0,04/01/15
212,27303,0,04/01/15
212,27304,0,04/01/15
212,27305,470,04/01/15
212,27306,29,04/01/15
212,27307,0,04/01/15
212,27308,603,04/01/15
212,27309,20,04/01/15
212,28000,7718,04/01/15
212,28101,7718,04/01/15
212,28102,0,04/01/15
212,28103,0,04/01/15
212,28201,7718,04/01/15
212,28202,0,04/01/15
212,31001,0,04/01/15
212,31002,31054,04/01/15
212,32001,0,04/01/15
212,32002,0,04/01/15
212,32101,0,04/01/15
212,33001,0,04/01/15
212,33002,31054,04/01/15
558,01000,0,04/01/15
558,02000,586412,04/01/15
558,10000,15763718,04/01/15
558,10001,3621491,04/01/15
558,10002,12106113,04/01/15
558,10003,36114,04/01/15
558,11000,1520846,04/01/15
558,11100,1504760,04/01/15
558,11101,0,04/01/15
558,11102,0,04/01/15
558,11103,0,04/01/15
558,11104,0,04/01/15
558,11105,0,04/01/15
558,11106,0,04/01/15
558,11107,0,04/01/15
558,11108,0,04/01/15
558,11109,0,04/01/15
558,11110,0,04/01/15
558,11111,34795,04/01/15
558,11112,236916,04/01/15
558,11113,0,04/01/15
558,11114,0,04/01/15
558,11115,1229354,04/01/15
558,11116,0,04/01/15
558,11117,1,04/01/15
558,11118,3694,04/01/15
558,11119,0,04/01/15
558,11200,0,04/01/15
558,11201,0,04/01/15
558,11202,0,04/01/15
558,11203,0,04/01/15
558,11204,0,04/01/15
558,11205,0,04/01/15
558,11206,0,04/01/15
558,11207,0,04/01/15
558,11208,0,04/01/15
558,11209,0,04/01/15
558,11210,0,04/01/15
558,11211,0,04/01/15
558,11212,0,04/01/15
558,11213,0,04/01/15
558,11214,0,04/01/15
558,11215,0,04/01/15
558,11216,0,04/01/15
558,11217,0,04/01/15
558,11300,1436,04/01/15
558,11301,0,04/01/15
558,11302,1436,04/01/15
558,11303,0,04/01/15
558,11400,0,04/01/15
558,11401,0,04/01/15
558,11402,0,04/01/15
558,11403,0,04/01/15
558,11500,14650,04/01/15
558,11501,0,04/01/15
558,11502,0,04/01/15
558,11503,0,04/01/15
558,11504,0,04/01/15
558,11505,0,04/01/15
558,11506,0,04/01/15
558,11507,0,04/01/15
558,11508,14650,04/01/15
558,11600,0,04/01/15
558,11601,0,04/01/15
558,11602,0,04/01/15
558,11603,0,04/01/15
558,11604,0,04/01/15
558,11605,0,04/01/15
558,11606,0,04/01/15
558,11607,0,04/01/15
558,11608,0,04/01/15
558,12000,2100645,04/01/15
558,12100,33388,04/01/15
558,12101,192,04/01/15
558,12102,33196,04/01/15
558,12200,2034022,04/01/15
558,12201,2034022,04/01/15
558,12300,33180,04/01/15
558,12301,33180,04/01/15
558,12400,55,04/01/15
558,12401,0,04/01/15
558,12402,0,04/01/15
558,12403,0,04/01/15
558,12404,55,04/01/15
558,12405,0,04/01/15
558,12406,0,04/01/15
558,13000,20698,04/01/15
558,13100,20698,04/01/15
558,13101,0,04/01/15
558,13102,0,04/01/15
558,13103,0,04/01/15
558,13104,925,04/01/15
558,13105,0,04/01/15
558,13106,0,04/01/15
558,13107,0,04/01/15
558,13108,19773,04/01/15
558,13200,0,04/01/15
558,13201,0,04/01/15
558,14000,0,04/01/15
558,14100,0,04/01/15
558,14101,0,04/01/15
558,14102,0,04/01/15
558,14103,0,04/01/15
558,14104,0,04/01/15
558,14200,0,04/01/15
558,14201,0,04/01/15
558,14202,0,04/01/15
558,14203,0,04/01/15
558,14204,0,04/01/15
558,14300,0,04/01/15
558,14301,0,04/01/15
558,14302,0,04/01/15
558,14303,0,04/01/15
558,14304,0,04/01/15
558,14400,0,04/01/15
558,14401,0,04/01/15
558,14402,0,04/01/15
558,14403,0,04/01/15
558,14404,0,04/01/15
558,15000,6323622,04/01/15
558,15100,6323622,04/01/15
558,15101,66773,04/01/15
558,15102,6256849,04/01/15
558,15103,0,04/01/15
558,15200,0,04/01/15
558,15201,0,04/01/15
558,15202,0,04/01/15
558,15203,0,04/01/15
558,15204,0,04/01/15
558,16000,5761793,04/01/15
558,16100,0,04/01/15
558,16101,0,04/01/15
558,16200,17524,04/01/15
558,16201,9351,04/01/15
558,16202,0,04/01/15
558,16203,8173,04/01/15
558,16300,5744269,04/01/15
558,16301,14916,04/01/15
558,16302,24,04/01/15
558,16303,0,04/01/15
558,16304,0,04/01/15
558,16305,5729324,04/01/15
558,16306,5,04/01/15
558,17000,36114,04/01/15
558,17100,30108,04/01/15
558,17101,24182,04/01/15
558,17102,5926,04/01/15
558,17103,0,04/01/15
558,17200,1209,04/01/15
558,17201,1033,04/01/15
558,17202,0,04/01/15
558,17203,176,04/01/15
558,17300,4797,04/01/15
558,17301,0,04/01/15
558,17302,0,04/01/15
558,17303,0,04/01/15
558,17304,2,04/01/15
558,17305,0,04/01/15
558,17306,4795,04/01/15
558,17307,0,04/01/15
558,20000,16350130,04/01/15
558,20001,2959437,04/01/15
558,20002,13387130,04/01/15
558,20003,3563,04/01/15
558,20100,16350130,04/01/15
558,21000,685310,04/01/15
558,21100,102,04/01/15
558,21101,0,04/01/15
558,21102,102,04/01/15
558,21103,0,04/01/15
558,21104,0,04/01/15
558,21200,31464,04/01/15
558,21201,0,04/01/15
558,21202,0,04/01/15
558,21203,0,04/01/15
558,21204,0,04/01/15
558,21205,68,04/01/15
558,21206,0,04/01/15
558,21207,9794,04/01/15
558,21208,21597,04/01/15
558,21209,0,04/01/15
558,21210,0,04/01/15
558,21211,0,04/01/15
558,21212,5,04/01/15
558,21213,0,04/01/15
558,21214,0,04/01/15
558,21300,80108,04/01/15
558,21301,0,04/01/15
558,21302,0,04/01/15
558,21303,0,04/01/15
558,21304,0,04/01/15
558,21305,0,04/01/15
558,21306,0,04/01/15
558,21307,0,04/01/15
558,21308,0,04/01/15
558,21309,955,04/01/15
558,21310,0,04/01/15
558,21311,207,04/01/15
558,21312,60759,04/01/15
558,21313,18187,04/01/15
558,21314,0,04/01/15
558,21315,0,04/01/15
558,21316,0,04/01/15
558,21317,0,04/01/15
558,21400,0,04/01/15
558,21401,0,04/01/15
558,21402,0,04/01/15
558,21403,0,04/01/15
558,21404,0,04/01/15
558,21405,0,04/01/15
558,21406,0,04/01/15
558,21407,0,04/01/15
558,21408,0,04/01/15
558,21409,0,04/01/15
558,21410,0,04/01/15
558,21411,0,04/01/15
558,21412,0,04/01/15
558,21413,0,04/01/15
558,21414,0,04/01/15
558,21415,0,04/01/15
558,21416,0,04/01/15
558,21417,0,04/01/15
558,21500,1264,04/01/15
558,21501,1231,04/01/15
558,21502,33,04/01/15
558,21600,571110,04/01/15
558,21601,562223,04/01/15
558,21602,8887,04/01/15
558,21700,0,04/01/15
558,21701,0,04/01/15
558,21702,0,04/01/15
558,21800,1262,04/01/15
558,21801,0,04/01/15
558,21802,0,04/01/15
558,21803,0,04/01/15
558,21804,1262,04/01/15
558,22000,2274127,04/01/15
558,22100,2188504,04/01/15
558,22101,2188504,04/01/15
558,22200,85623,04/01/15
558,22201,85623,04/01/15
558,22202,0,04/01/15
558,22203,0,04/01/15
558,23000,1000,04/01/15
558,23100,0,04/01/15
558,23101,0,04/01/15
558,23102,0,04/01/15
558,23103,0,04/01/15
558,23104,0,04/01/15
558,23105,0,04/01/15
558,23106,0,04/01/15
558,23107,0,04/01/15
558,23108,0,04/01/15
558,23109,0,04/01/15
558,23200,1000,04/01/15
558,23201,1000,04/01/15
558,24000,6001960,04/01/15
558,24100,6001960,04/01/15
558,24101,0,04/01/15
558,24102,6001960,04/01/15
558,24103,0,04/01/15
558,24200,0,04/01/15
558,24201,0,04/01/15
558,24202,0,04/01/15
558,24203,0,04/01/15
558,24204,0,04/01/15
558,25000,3182527,04/01/15
558,25100,0,04/01/15
558,25101,0,04/01/15
558,25200,11115,04/01/15
558,25201,850,04/01/15
558,25202,2800,04/01/15
558,25203,6553,04/01/15
558,25204,0,04/01/15
558,25205,863,04/01/15
558,25206,49,04/01/15
558,25300,3171412,04/01/15
558,25301,0,04/01/15
558,25302,3170241,04/01/15
558,25303,1171,04/01/15
558,26000,4201643,04/01/15
558,26100,228932,04/01/15
558,26101,178020,04/01/15
558,26102,50193,04/01/15
558,26103,0,04/01/15
558,26104,719,04/01/15
558,26200,17857,04/01/15
558,26201,17854,04/01/15
558,26202,0,04/01/15
558,26203,3,04/01/15
558,26204,0,04/01/15
558,26300,3879889,04/01/15
558,26301,2760,04/01/15
558,26302,16789,04/01/15
558,26303,54665,04/01/15
558,26304,8092,04/01/15
558,26305,5307,04/01/15
558,26306,0,04/01/15
558,26307,3792276,04/01/15
558,26400,74965,04/01/15
558,26401,5,04/01/15
558,26402,681,04/01/15
558,26403,5953,04/01/15
558,26404,3325,04/01/15
558,26405,503,04/01/15
558,26406,8419,04/01/15
558,26407,514,04/01/15
558,26408,0,04/01/15
558,26409,0,04/01/15
558,26410,21803,04/01/15
558,26411,31019,04/01/15
558,26412,2743,04/01/15
558,27000,3563,04/01/15
558,27100,23,04/01/15
558,27101,0,04/01/15
558,27102,0,04/01/15
558,27103,23,04/01/15
558,27200,1235,04/01/15
558,27201,0,04/01/15
558,27202,18,04/01/15
558,27203,1217,04/01/15
558,27300,2305,04/01/15
558,27301,303,04/01/15
558,27302,0,04/01/15
558,27303,0,04/01/15
558,27304,0,04/01/15
558,27305,1300,04/01/15
558,27306,37,04/01/15
558,27307,0,04/01/15
558,27308,665,04/01/15
558,27309,0,04/01/15
558,28000,0,04/01/15
558,28101,0,04/01/15
558,28102,0,04/01/15
558,28103,0,04/01/15
558,28201,0,04/01/15
558,28202,0,04/01/15
558,31001,0,04/01/15
558,31002,586412,04/01/15
558,32001,0,04/01/15
558,32002,0,04/01/15
558,32101,0,04/01/15
558,33001,0,04/01/15
558,33002,586412,04/01/15
1326,01000,3775627,04/01/15
1326,02000,0,04/01/15
1326,10000,1606013671,04/01/15
1326,10001,144655469,04/01/15
1326,10002,1460177068,04/01/15
1326,10003,1181134,04/01/15
1326,11000,43165548,04/01/15
1326,11100,38013514,04/01/15
1326,11101,0,04/01/15
1326,11102,0,04/01/15
1326,11103,0,04/01/15
