"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0","DT,D"
103,21400,0,10/01/15
103,21401,0,10/01/15
103,21402,0,10/01/15
103,21403,0,10/01/15
103,21404,0,10/01/15
103,21405,0,10/01/15
103,21406,0,10/01/15
103,21407,0,10/01/15
103,21408,0,10/01/15
103,21409,0,10/01/15
103,21410,0,10/01/15
103,21411,0,10/01/15
103,21412,0,10/01/15
103,21413,0,10/01/15
103,21414,0,10/01/15
103,21415,0,10/01/15
103,21416,0,10/01/15
103,21417,0,10/01/15
103,21500,0,10/01/15
103,21501,0,10/01/15
103,21502,0,10/01/15
103,21600,106406,10/01/15
103,21601,106368,10/01/15
103,21602,38,10/01/15
103,21700,0,10/01/15
103,21701,0,10/01/15
103,21702,0,10/01/15
103,21800,96623,10/01/15
103,21801,0,10/01/15
103,21802,0,10/01/15
103,21803,0,10/01/15
103,21804,96623,10/01/15
103,22000,330962,10/01/15
103,22100,330962,10/01/15
103,22101,330962,10/01/15
103,22200,0,10/01/15
103,22201,0,10/01/15
103,22202,0,10/01/15
103,22203,0,10/01/15
103,22204,0,10/01/15
103,23000,623,10/01/15
103,23100,623,10/01/15
103,23101,0,10/01/15
103,23102,0,10/01/15
103,23103,0,10/01/15
103,23104,0,10/01/15
103,23105,623,10/01/15
103,23106,0,10/01/15
103,23107,0,10/01/15
103,23108,0,10/01/15
103,23109,0,10/01/15
103,23200,0,10/01/15
103,23201,0,10/01/15
103,24000,16964148,10/01/15
103,24100,16964049,10/01/15
103,24101,0,10/01/15
103,24102,16964049,10/01/15
103,24103,0,10/01/15
103,24200,99,10/01/15
103,24201,0,10/01/15
103,24202,99,10/01/15
103,24203,0,10/01/15
103,24204,0,10/01/15
103,25000,636181,10/01/15
103,25100,0,10/01/15
103,25101,0,10/01/15
103,25200,7730,10/01/15
103,25201,0,10/01/15
103,25202,1204,10/01/15
103,25203,6526,10/01/15
103,25204,0,10/01/15
103,25205,0,10/01/15
103,25206,0,10/01/15
103,25300,628451,10/01/15
103,25301,4725,10/01/15
103,25302,621070,10/01/15
103,25303,2656,10/01/15
103,26000,188695,10/01/15
103,26100,105828,10/01/15
103,26101,83285,10/01/15
103,26102,22543,10/01/15
103,26103,0,10/01/15
103,26104,0,10/01/15
103,26200,9138,10/01/15
103,26201,6043,10/01/15
103,26202,0,10/01/15
103,26203,0,10/01/15
103,26204,3095,10/01/15
103,26300,30270,10/01/15
103,26301,271,10/01/15
103,26302,3635,10/01/15
103,26303,21258,10/01/15
103,26304,2137,10/01/15
103,26305,2969,10/01/15
103,26306,0,10/01/15
103,26307,0,10/01/15
103,26400,43459,10/01/15
103,26401,46,10/01/15
103,26402,247,10/01/15
103,26403,7486,10/01/15
103,26404,1698,10/01/15
103,26405,2915,10/01/15
103,26406,6597,10/01/15
103,26407,0,10/01/15
103,26408,1032,10/01/15
103,26409,0,10/01/15
103,26410,8761,10/01/15
103,26411,12879,10/01/15
103,26412,1798,10/01/15
103,27000,2226,10/01/15
103,27100,120,10/01/15
103,27101,0,10/01/15
103,27102,32,10/01/15
103,27103,88,10/01/15
103,27200,0,10/01/15
103,27201,0,10/01/15
103,27202,0,10/01/15
103,27203,0,10/01/15
103,27300,2106,10/01/15
103,27301,0,10/01/15
103,27302,0,10/01/15
103,27303,0,10/01/15
103,27304,0,10/01/15
103,27305,310,10/01/15
103,27306,0,10/01/15
103,27307,0,10/01/15
103,27308,1796,10/01/15
103,27309,0,10/01/15
103,28000,114058,10/01/15
103,28101,114058,10/01/15
103,28102,0,10/01/15
103,28103,0,10/01/15
103,28201,114058,10/01/15
103,28202,0,10/01/15
103,31001,171960,10/01/15
103,31002,0,10/01/15
103,32001,0,10/01/15
103,32002,0,10/01/15
103,32101,0,10/01/15
103,33001,171960,10/01/15
103,33002,0,10/01/15
212,01000,45763,10/01/15
212,02000,0,10/01/15
212,10000,4157306,10/01/15
212,10001,1226207,10/01/15
212,10002,2929374,10/01/15
212,10003,1725,10/01/15
212,11000,917662,10/01/15
212,11100,799141,10/01/15
212,11101,0,10/01/15
212,11102,1204,10/01/15
212,11103,0,10/01/15
212,11104,0,10/01/15
212,11105,0,10/01/15
212,11106,0,10/01/15
212,11107,0,10/01/15
212,11108,0,10/01/15
212,11109,53,10/01/15
212,11110,0,10/01/15
212,11111,0,10/01/15
212,11112,602503,10/01/15
212,11113,1286,10/01/15
212,11114,96745,10/01/15
212,11115,66372,10/01/15
212,11116,0,10/01/15
212,11117,0,10/01/15
212,11118,30978,10/01/15
212,11119,0,10/01/15
212,11200,0,10/01/15
212,11201,0,10/01/15
212,11202,0,10/01/15
212,11203,0,10/01/15
212,11204,0,10/01/15
212,11205,0,10/01/15
212,11206,0,10/01/15
212,11207,0,10/01/15
212,11208,0,10/01/15
212,11209,0,10/01/15
212,11210,0,10/01/15
212,11211,0,10/01/15
212,11212,0,10/01/15
212,11213,0,10/01/15
212,11214,0,10/01/15
212,11215,0,10/01/15
212,11216,0,10/01/15
212,11217,0,10/01/15
212,11300,54,10/01/15
212,11301,0,10/01/15
212,11302,16,10/01/15
212,11303,38,10/01/15
212,11400,84512,10/01/15
212,11401,84512,10/01/15
212,11402,0,10/01/15
212,11403,0,10/01/15
212,11500,33955,10/01/15
212,11501,30878,10/01/15
212,11502,0,10/01/15
212,11503,0,10/01/15
212,11504,0,10/01/15
212,11505,0,10/01/15
212,11506,0,10/01/15
212,11507,0,10/01/15
212,11508,3077,10/01/15
212,11600,0,10/01/15
212,11601,0,10/01/15
212,11602,0,10/01/15
212,11603,0,10/01/15
212,11604,0,10/01/15
212,11605,0,10/01/15
212,11606,0,10/01/15
212,11607,0,10/01/15
212,11608,0,10/01/15
212,12000,308545,10/01/15
212,12100,196002,10/01/15
212,12101,30931,10/01/15
212,12102,165071,10/01/15
212,12200,103429,10/01/15
212,12201,103429,10/01/15
212,12300,7749,10/01/15
212,12301,7749,10/01/15
212,12400,1365,10/01/15
212,12401,0,10/01/15
212,12402,0,10/01/15
212,12403,0,10/01/15
212,12404,1365,10/01/15
212,12405,0,10/01/15
212,12406,0,10/01/15
212,12407,0,10/01/15
212,13000,421,10/01/15
212,13100,143,10/01/15
212,13101,0,10/01/15
212,13102,0,10/01/15
212,13103,0,10/01/15
212,13104,0,10/01/15
212,13105,143,10/01/15
212,13106,0,10/01/15
212,13107,0,10/01/15
212,13108,0,10/01/15
212,13200,278,10/01/15
212,13201,278,10/01/15
212,14000,0,10/01/15
212,14100,0,10/01/15
212,14101,0,10/01/15
212,14102,0,10/01/15
212,14103,0,10/01/15
212,14104,0,10/01/15
212,14200,0,10/01/15
212,14201,0,10/01/15
212,14202,0,10/01/15
212,14203,0,10/01/15
212,14204,0,10/01/15
212,14300,0,10/01/15
212,14301,0,10/01/15
212,14302,0,10/01/15
212,14303,0,10/01/15
212,14304,0,10/01/15
212,14400,0,10/01/15
212,14401,0,10/01/15
212,14402,0,10/01/15
212,14403,0,10/01/15
212,14404,0,10/01/15
212,15000,1911376,10/01/15
212,15100,1911356,10/01/15
212,15101,12784,10/01/15
212,15102,1898151,10/01/15
212,15103,421,10/01/15
212,15200,20,10/01/15
212,15201,0,10/01/15
212,15202,20,10/01/15
212,15203,0,10/01/15
212,15204,0,10/01/15
212,16000,1017577,10/01/15
212,16100,0,10/01/15
212,16101,0,10/01/15
212,16200,14336,10/01/15
212,16201,0,10/01/15
212,16202,0,10/01/15
212,16203,14336,10/01/15
212,16300,1003241,10/01/15
212,16301,4459,10/01/15
212,16302,249,10/01/15
212,16303,0,10/01/15
212,16304,0,10/01/15
212,16305,982701,10/01/15
212,16306,15832,10/01/15
212,17000,1725,10/01/15
212,17100,43,10/01/15
212,17101,0,10/01/15
212,17102,43,10/01/15
212,17103,0,10/01/15
212,17200,1357,10/01/15
212,17201,1357,10/01/15
212,17202,0,10/01/15
212,17203,0,10/01/15
212,17300,325,10/01/15
212,17301,0,10/01/15
212,17302,0,10/01/15
212,17303,0,10/01/15
212,17304,12,10/01/15
212,17305,300,10/01/15
212,17306,13,10/01/15
212,17307,0,10/01/15
212,20000,4145851,10/01/15
212,20001,546446,10/01/15
212,20002,3561972,10/01/15
212,20003,3125,10/01/15
212,20100,4111543,10/01/15
212,21000,496825,10/01/15
212,21100,1,10/01/15
212,21101,0,10/01/15
212,21102,1,10/01/15
212,21103,0,10/01/15
212,21104,0,10/01/15
212,21200,322,10/01/15
212,21201,0,10/01/15
212,21202,0,10/01/15
212,21203,0,10/01/15
212,21204,0,10/01/15
212,21205,0,10/01/15
212,21206,0,10/01/15
212,21207,0,10/01/15
212,21208,322,10/01/15
212,21209,0,10/01/15
212,21210,0,10/01/15
212,21211,0,10/01/15
212,21212,0,10/01/15
212,21213,0,10/01/15
212,21214,0,10/01/15
212,21300,6633,10/01/15
212,21301,0,10/01/15
212,21302,0,10/01/15
212,21303,0,10/01/15
212,21304,0,10/01/15
212,21305,0,10/01/15
212,21306,0,10/01/15
212,21307,0,10/01/15
212,21308,0,10/01/15
212,21309,0,10/01/15
212,21310,0,10/01/15
212,21311,0,10/01/15
212,21312,4902,10/01/15
212,21313,1731,10/01/15
212,21314,0,10/01/15
212,21315,0,10/01/15
212,21316,0,10/01/15
212,21317,0,10/01/15
212,21400,0,10/01/15
212,21401,0,10/01/15
212,21402,0,10/01/15
212,21403,0,10/01/15
212,21404,0,10/01/15
212,21405,0,10/01/15
212,21406,0,10/01/15
212,21407,0,10/01/15
212,21408,0,10/01/15
212,21409,0,10/01/15
212,21410,0,10/01/15
212,21411,0,10/01/15
212,21412,0,10/01/15
212,21413,0,10/01/15
212,21414,0,10/01/15
212,21415,0,10/01/15
212,21416,0,10/01/15
212,21417,0,10/01/15
212,21500,0,10/01/15
212,21501,0,10/01/15
212,21502,0,10/01/15
212,21600,488638,10/01/15
212,21601,487975,10/01/15
212,21602,663,10/01/15
212,21700,0,10/01/15
212,21701,0,10/01/15
212,21702,0,10/01/15
212,21800,1231,10/01/15
212,21801,0,10/01/15
212,21802,0,10/01/15
212,21803,0,10/01/15
212,21804,1231,10/01/15
212,22000,49621,10/01/15
212,22100,49621,10/01/15
212,22101,49621,10/01/15
212,22200,0,10/01/15
212,22201,0,10/01/15
212,22202,0,10/01/15
212,22203,0,10/01/15
212,22204,0,10/01/15
212,23000,2497,10/01/15
212,23100,2473,10/01/15
212,23101,2457,10/01/15
212,23102,0,10/01/15
212,23103,0,10/01/15
212,23104,0,10/01/15
212,23105,16,10/01/15
212,23106,0,10/01/15
212,23107,0,10/01/15
212,23108,0,10/01/15
212,23109,0,10/01/15
212,23200,24,10/01/15
212,23201,24,10/01/15
212,24000,1897560,10/01/15
212,24100,1897555,10/01/15
212,24101,946,10/01/15
212,24102,1896206,10/01/15
212,24103,403,10/01/15
212,24200,5,10/01/15
212,24201,0,10/01/15
212,24202,5,10/01/15
212,24203,0,10/01/15
212,24204,0,10/01/15
212,25000,1219292,10/01/15
212,25100,0,10/01/15
212,25101,0,10/01/15
212,25200,11990,10/01/15
212,25201,77,10/01/15
212,25202,7865,10/01/15
212,25203,3739,10/01/15
212,25204,0,10/01/15
212,25205,237,10/01/15
212,25206,72,10/01/15
212,25300,1207302,10/01/15
212,25301,0,10/01/15
212,25302,1207302,10/01/15
212,25303,0,10/01/15
212,26000,442623,10/01/15
212,26100,236859,10/01/15
212,26101,163689,10/01/15
212,26102,41770,10/01/15
212,26103,0,10/01/15
212,26104,31400,10/01/15
212,26200,13698,10/01/15
212,26201,13693,10/01/15
212,26202,0,10/01/15
212,26203,5,10/01/15
212,26204,0,10/01/15
212,26300,127452,10/01/15
212,26301,4090,10/01/15
212,26302,14956,10/01/15
212,26303,99754,10/01/15
212,26304,3912,10/01/15
212,26305,4528,10/01/15
212,26306,0,10/01/15
212,26307,212,10/01/15
212,26400,64614,10/01/15
212,26401,30,10/01/15
212,26402,398,10/01/15
212,26403,22661,10/01/15
212,26404,4095,10/01/15
212,26405,273,10/01/15
212,26406,5936,10/01/15
212,26407,13,10/01/15
212,26408,393,10/01/15
212,26409,4,10/01/15
212,26410,14727,10/01/15
212,26411,10558,10/01/15
212,26412,5526,10/01/15
212,27000,3125,10/01/15
212,27100,20,10/01/15
212,27101,0,10/01/15
212,27102,0,10/01/15
212,27103,20,10/01/15
212,27200,0,10/01/15
212,27201,0,10/01/15
212,27202,0,10/01/15
212,27203,0,10/01/15
212,27300,3105,10/01/15
212,27301,0,10/01/15
212,27302,0,10/01/15
212,27303,0,10/01/15
212,27304,0,10/01/15
212,27305,1075,10/01/15
212,27306,904,10/01/15
212,27307,0,10/01/15
212,27308,1126,10/01/15
212,27309,20,10/01/15
212,28000,34308,10/01/15
212,28101,33121,10/01/15
212,28102,1187,10/01/15
212,28103,0,10/01/15
212,28201,34308,10/01/15
212,28202,0,10/01/15
212,31001,11455,10/01/15
212,31002,0,10/01/15
212,32001,0,10/01/15
212,32002,0,10/01/15
212,32101,0,10/01/15
212,33001,11455,10/01/15
212,33002,0,10/01/15
558,01000,0,10/01/15
558,02000,183950,10/01/15
558,10000,32376258,10/01/15
558,10001,6774165,10/01/15
558,10002,25114608,10/01/15
558,10003,487485,10/01/15
558,11000,3363810,10/01/15
558,11100,3320219,10/01/15
558,11101,0,10/01/15
558,11102,0,10/01/15
558,11103,0,10/01/15
558,11104,0,10/01/15
558,11105,0,10/01/15
558,11106,0,10/01/15
558,11107,0,10/01/15
558,11108,0,10/01/15
558,11109,0,10/01/15
558,11110,0,10/01/15
558,11111,113846,10/01/15
558,11112,645657,10/01/15
558,11113,0,10/01/15
558,11114,0,10/01/15
558,11115,2552649,10/01/15
558,11116,0,10/01/15
558,11117,3,10/01/15
558,11118,8064,10/01/15
558,11119,0,10/01/15
558,11200,0,10/01/15
558,11201,0,10/01/15
558,11202,0,10/01/15
558,11203,0,10/01/15
558,11204,0,10/01/15
558,11205,0,10/01/15
558,11206,0,10/01/15
558,11207,0,10/01/15
558,11208,0,10/01/15
558,11209,0,10/01/15
558,11210,0,10/01/15
558,11211,0,10/01/15
558,11212,0,10/01/15
558,11213,0,10/01/15
558,11214,0,10/01/15
558,11215,0,10/01/15
558,11216,0,10/01/15
558,11217,0,10/01/15
558,11300,3693,10/01/15
558,11301,0,10/01/15
558,11302,3693,10/01/15
558,11303,0,10/01/15
558,11400,308,10/01/15
558,11401,308,10/01/15
558,11402,0,10/01/15
558,11403,0,10/01/15
558,11500,39590,10/01/15
558,11501,0,10/01/15
558,11502,0,10/01/15
558,11503,0,10/01/15
558,11504,0,10/01/15
558,11505,0,10/01/15
558,11506,0,10/01/15
558,11507,0,10/01/15
558,11508,39590,10/01/15
558,11600,0,10/01/15
558,11601,0,10/01/15
558,11602,0,10/01/15
558,11603,0,10/01/15
558,11604,0,10/01/15
558,11605,0,10/01/15
558,11606,0,10/01/15
558,11607,0,10/01/15
558,11608,0,10/01/15
558,12000,3410355,10/01/15
558,12100,112105,10/01/15
558,12101,662,10/01/15
558,12102,111443,10/01/15
558,12200,3193260,10/01/15
558,12201,3193260,10/01/15
558,12300,104457,10/01/15
558,12301,104457,10/01/15
558,12400,533,10/01/15
558,12401,451,10/01/15
558,12402,0,10/01/15
558,12403,0,10/01/15
558,12404,82,10/01/15
558,12405,0,10/01/15
558,12406,0,10/01/15
558,12407,0,10/01/15
558,13000,189020,10/01/15
558,13100,93411,10/01/15
558,13101,0,10/01/15
558,13102,0,10/01/15
558,13103,0,10/01/15
558,13104,1412,10/01/15
558,13105,0,10/01/15
558,13106,0,10/01/15
558,13107,0,10/01/15
558,13108,91999,10/01/15
558,13200,95609,10/01/15
558,13201,95609,10/01/15
558,14000,0,10/01/15
558,14100,0,10/01/15
558,14101,0,10/01/15
558,14102,0,10/01/15
558,14103,0,10/01/15
558,14104,0,10/01/15
558,14200,0,10/01/15
558,14201,0,10/01/15
558,14202,0,10/01/15
558,14203,0,10/01/15
558,14204,0,10/01/15
558,14300,0,10/01/15
558,14301,0,10/01/15
558,14302,0,10/01/15
558,14303,0,10/01/15
558,14304,0,10/01/15
558,14400,0,10/01/15
558,14401,0,10/01/15
558,14402,0,10/01/15
558,14403,0,10/01/15
558,14404,0,10/01/15
558,15000,16017681,10/01/15
558,15100,16017681,10/01/15
558,15101,33324,10/01/15
558,15102,15984357,10/01/15
558,15103,0,10/01/15
558,15200,0,10/01/15
558,15201,0,10/01/15
558,15202,0,10/01/15
558,15203,0,10/01/15
558,15204,0,10/01/15
558,16000,8907907,10/01/15
558,16100,3086,10/01/15
558,16101,3086,10/01/15
558,16200,54192,10/01/15
558,16201,34443,10/01/15
558,16202,0,10/01/15
558,16203,19749,10/01/15
558,16300,8850629,10/01/15
558,16301,25331,10/01/15
558,16302,326,10/01/15
558,16303,0,10/01/15
558,16304,0,10/01/15
558,16305,8809898,10/01/15
558,16306,15074,10/01/15
558,17000,487485,10/01/15
558,17100,77417,10/01/15
558,17101,63279,10/01/15
558,17102,14138,10/01/15
558,17103,0,10/01/15
558,17200,5397,10/01/15
558,17201,4708,10/01/15
558,17202,511,10/01/15
558,17203,178,10/01/15
558,17300,404671,10/01/15
558,17301,340000,10/01/15
558,17302,957,10/01/15
558,17303,0,10/01/15
558,17304,6,10/01/15
558,17305,0,10/01/15
558,17306,63708,10/01/15
558,17307,0,10/01/15
558,20000,32560208,10/01/15
558,20001,5497775,10/01/15
558,20002,27040755,10/01/15
558,20003,21678,10/01/15
558,20100,32560208,10/01/15
558,21000,2182543,10/01/15
558,21100,102,10/01/15
558,21101,0,10/01/15
558,21102,102,10/01/15
558,21103,0,10/01/15
558,21104,0,10/01/15
558,21200,60683,10/01/15
558,21201,0,10/01/15
558,21202,0,10/01/15
558,21203,0,10/01/15
558,21204,0,10/01/15
558,21205,221,10/01/15
558,21206,0,10/01/15
558,21207,19351,10/01/15
558,21208,40458,10/01/15
558,21209,278,10/01/15
558,21210,334,10/01/15
558,21211,0,10/01/15
558,21212,41,10/01/15
558,21213,0,10/01/15
558,21214,0,10/01/15
558,21300,165387,10/01/15
558,21301,0,10/01/15
558,21302,0,10/01/15
558,21303,0,10/01/15
558,21304,0,10/01/15
558,21305,0,10/01/15
558,21306,0,10/01/15
558,21307,0,10/01/15
558,21308,0,10/01/15
558,21309,1213,10/01/15
558,21310,0,10/01/15
558,21311,508,10/01/15
558,21312,119763,10/01/15
558,21313,43903,10/01/15
558,21314,0,10/01/15
558,21315,0,10/01/15
558,21316,0,10/01/15
558,21317,0,10/01/15
558,21400,7222,10/01/15
558,21401,0,10/01/15
558,21402,0,10/01/15
558,21403,0,10/01/15
558,21404,0,10/01/15
558,21405,0,10/01/15
558,21406,0,10/01/15
558,21407,0,10/01/15
558,21408,0,10/01/15
558,21409,0,10/01/15
558,21410,0,10/01/15
558,21411,0,10/01/15
558,21412,0,10/01/15
558,21413,0,10/01/15
558,21414,0,10/01/15
558,21415,7222,10/01/15
558,21416,0,10/01/15
558,21417,0,10/01/15
558,21500,4822,10/01/15
558,21501,3875,10/01/15
558,21502,947,10/01/15
558,21600,1942300,10/01/15
558,21601,1926218,10/01/15
558,21602,16082,10/01/15
558,21700,0,10/01/15
558,21701,0,10/01/15
558,21702,0,10/01/15
558,21800,2027,10/01/15
558,21801,0,10/01/15
558,21802,0,10/01/15
558,21803,0,10/01/15
558,21804,2027,10/01/15
558,22000,3315232,10/01/15
558,22100,3207069,10/01/15
558,22101,3207069,10/01/15
558,22200,108163,10/01/15
558,22201,108163,10/01/15
558,22202,0,10/01/15
558,22203,0,10/01/15
558,22204,0,10/01/15
558,23000,15395,10/01/15
558,23100,12645,10/01/15
558,23101,0,10/01/15
558,23102,0,10/01/15
558,23103,0,10/01/15
558,23104,0,10/01/15
558,23105,0,10/01/15
558,23106,0,10/01/15
558,23107,0,10/01/15
558,23108,12645,10/01/15
558,23109,0,10/01/15
558,23200,2750,10/01/15
558,23201,2750,10/01/15
558,24000,15548770,10/01/15
558,24100,15548770,10/01/15
558,24101,0,10/01/15
558,24102,15548770,10/01/15
558,24103,0,10/01/15
558,24200,0,10/01/15
558,24201,0,10/01/15
558,24202,0,10/01/15
558,24203,0,10/01/15
558,24204,0,10/01/15
558,25000,6968583,10/01/15
558,25100,0,10/01/15
558,25101,0,10/01/15
558,25200,58114,10/01/15
558,25201,3949,10/01/15
558,25202,12281,10/01/15
558,25203,23714,10/01/15
558,25204,0,10/01/15
558,25205,17902,10/01/15
558,25206,268,10/01/15
558,25300,6910469,10/01/15
558,25301,0,10/01/15
558,25302,6905839,10/01/15
558,25303,4630,10/01/15
558,26000,4508007,10/01/15
558,26100,654413,10/01/15
558,26101,511819,10/01/15
558,26102,140857,10/01/15
558,26103,0,10/01/15
558,26104,1737,10/01/15
558,26200,54041,10/01/15
558,26201,54033,10/01/15
558,26202,0,10/01/15
558,26203,8,10/01/15
558,26204,0,10/01/15
558,26300,3552137,10/01/15
558,26301,7426,10/01/15
558,26302,53345,10/01/15
558,26303,138499,10/01/15
558,26304,41359,10/01/15
558,26305,16857,10/01/15
558,26306,0,10/01/15
558,26307,3294651,10/01/15
558,26400,247416,10/01/15
558,26401,18,10/01/15
558,26402,3761,10/01/15
558,26403,26059,10/01/15
558,26404,11526,10/01/15
558,26405,899,10/01/15
558,26406,34258,10/01/15
558,26407,3143,10/01/15
558,26408,600,10/01/15
558,26409,0,10/01/15
558,26410,63037,10/01/15
558,26411,93765,10/01/15
558,26412,10350,10/01/15
558,27000,21678,10/01/15
558,27100,67,10/01/15
558,27101,0,10/01/15
558,27102,0,10/01/15
558,27103,67,10/01/15
558,27200,14608,10/01/15
558,27201,0,10/01/15
558,27202,10991,10/01/15
558,27203,3617,10/01/15
558,27300,7003,10/01/15
558,27301,318,10/01/15
558,27302,0,10/01/15
558,27303,0,10/01/15
558,27304,0,10/01/15
558,27305,1900,10/01/15
558,27306,132,10/01/15
558,27307,0,10/01/15
558,27308,4653,10/01/15
558,27309,0,10/01/15
558,28000,0,10/01/15
558,28101,0,10/01/15
558,28102,0,10/01/15
558,28103,0,10/01/15
558,28201,0,10/01/15
558,28202,0,10/01/15
558,31001,0,10/01/15
558,31002,183950,10/01/15
558,32001,0,10/01/15
558,32002,0,10/01/15
558,32101,0,10/01/15
558,33001,0,10/01/15
558,33002,183950,10/01/15
1326,01000,24663887,10/01/15
1326,02000,0,10/01/15
1326,10000,4086913403,10/01/15
