"NOM,N,4,0","PRSTR,N,4,0","CODE,C,5","NAME,C,254","NAME1,C,254"
1407,10,35107,"некоммерческим организациям, находящимся в федеральной собственности",
1408,10,35108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1409,10,35109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1410,10,35110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1411,10,35111,негосударственным финансовым организациям,
1412,10,35112,негосударственным коммерческим организациям,
1413,10,35113,негосударственным некоммерческим организациям,
1414,10,35114,индивидуальным предпринимателям,
1415,10,35115,гражданам (физическим лицам),
1416,10,35116,юридическим лицам - нерезидентам,
1417,10,35117,физическим лицам - нерезидентам,
1418,10,35118,кредитным организациям,
1419,10,35119,банкам-нерезидентам,
1420,10,35120,иностранным государствам,
1421,120,35100,Итого по символам 35101 - 35120,
1422,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1423,10,35201,в Минфине России,
1424,10,35202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1425,10,35203,в государственных внебюджетных фондах Российской Федерации,
1426,10,35204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1427,10,35205,"в финансовых организациях, находящихся в федеральной собственности",
1428,10,35206,"в коммерческих организациях, находящихся в федеральной собственности",
1429,10,35207,"в некоммерческих организациях, находящихся в федеральной собственности",
1430,10,35208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1431,10,35209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1432,10,35210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1433,10,35211,в негосударственных финансовых организациях,
1434,10,35212,в негосударственных коммерческих организациях,
1435,10,35213,в негосударственных некоммерческих организациях,
1436,10,35214,в юридических лицах - нерезидентах,
1437,10,35215,в кредитных организациях,
1438,10,35216,в банках-нерезидентах,
1439,10,35217,в Банке России,
1440,10,35218,индивидуальным предпринимателям,
1441,10,35219,гражданам (физическим лицам),
1442,10,35220,физическим лицам - нерезидентам,
1443,120,35200,Итого по символам 35201 - 35220,
1444,20,,3. По денежным средствам на счетах:,
1445,10,35301,в Банке России,
1446,10,35302,в кредитных организациях,
1447,10,35303,в банках-нерезидентах,
1448,120,35300,Итого по символам 35301 - 35303,
1449,20,,4. По депозитам размещенным:,
1450,10,35401,в Банке России,
1451,10,35402,в кредитных организациях,
1452,10,35403,в банках-нерезидентах,
1453,120,35400,Итого по символам 35401 - 35403,
1454,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прибыль или убыток (кроме векселей):",
1455,10,35501,Российской Федерации,
1456,10,35502,субъектов Российской Федерации и органов местного самоуправления,
1457,10,35503,Банка России,
1458,10,35504,кредитных организаций,
1459,10,35505,прочих резидентов,
1460,10,35506,иностранных государств,
1461,10,35507,банков-нерезидентов,
1462,10,35508,прочих нерезидентов,
1463,120,35500,Итого по символам 35501 - 35508,
1464,20,,"6. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1465,10,35601,Российской Федерации,
1466,10,35602,субъектов Российской Федерации и органов местного самоуправления,
1467,10,35603,Банка России,
1468,10,35604,кредитных организаций,
1469,10,35605,прочих резидентов,
1470,10,35606,иностранных государств,
1471,10,35607,банков-нерезидентов,
1472,10,35608,прочих нерезидентов,
1473,120,35600,Итого по символам 35601 - 35608,
1474,20,,"7. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1475,10,35701,Российской Федерации,
1476,10,35702,субъектов Российской Федерации и органов местного самоуправления,
1477,10,35703,Банка России,
1478,10,35704,кредитных организаций,
1479,10,35705,прочих резидентов,
1480,10,35706,иностранных государств,
1481,10,35707,банков-нерезидентов,
1482,10,35708,прочих нерезидентов,
1483,120,35700,Итого по символам 35701 - 35708,
1484,20,,8. По вложениям в учтенные векселя:,
1485,10,35801,органов федеральной власти,
1486,10,35802,органов власти субъектов Российской Федерации и органов местного самоуправления,
1487,10,35803,кредитных организаций,
1488,10,35804,прочих резидентов,
1489,10,35805,органов государственной власти иностранных государств,
1490,10,35806,органов местной власти иностранных государств,
1491,10,35807,банков-нерезидентов,
1492,10,35808,прочих нерезидентов,
1493,120,35800,Итого по символам 35801 - 35808,
1494,120,35000,Итого по разделу 5,
1495,20,,"Раздел 6. Корректировки, увеличивающие процентные расходы, на разницу между процентными расходами за отчетный период, рассчитанными в соответствии с применением эффективной процентной ставки, и процентными расходами, начисленными без применения эффективн",ой процентной ставки
1496,20,,1. По полученным кредитам:,
1497,10,36101,от Банка России,
1498,10,36102,от кредитных организаций,
1499,10,36103,от банков-нерезидентов,
1500,10,36104,от иностранных государств,
1501,10,36105,от других кредиторов,
1502,120,36100,Итого по символам 36101 - 36105,
1503,20,,2. По денежным средствам на банковских счетах клиентов - юридических лиц:,
1504,10,36201,"финансовых организаций, находящихся в федеральной собственности",
1505,10,36202,"коммерческих организаций, находящихся в федеральной собственности",
1506,10,36203,"некоммерческих организаций, находящихся в федеральной собственности",
1507,10,36204,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1508,10,36205,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1509,10,36206,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1510,10,36207,негосударственных финансовых организаций,
1511,10,36208,негосударственных коммерческих организаций,
1512,10,36209,негосударственных некоммерческих организаций,
1513,10,36210,кредитных организаций,
1514,10,36211,банков-нерезидентов,
1515,10,36212,индивидуальных предпринимателей,
1516,10,36213,юридических лиц - нерезидентов,
1517,120,36200,Итого по символам 36201 - 36213,
1518,20,,3. По привлеченным депозитам юридических лиц:,
1519,10,36301,Федерального казначейства,
1520,10,36302,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1521,10,36303,государственных внебюджетных фондов Российской Федерации,
1522,10,36304,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1523,10,36305,"финансовых организаций, находящихся в федеральной собственности",
1524,10,36306,"коммерческих организаций, находящихся в федеральной собственности",
1525,10,36307,"некоммерческих организаций, находящихся в федеральной собственности",
1526,10,36308,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1527,10,36309,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1528,10,36310,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1529,10,36311,негосударственных финансовых организаций,
1530,10,36312,негосударственных коммерческих организаций,
1531,10,36313,негосударственных некоммерческих организаций,
1532,10,36314,юридических лиц - нерезидентов,
1533,10,36315,кредитных организаций,
1534,10,36316,банков-нерезидентов,
1535,10,36317,Банка России,
1536,10,36318,индивидуальных предпринимателей,
1537,120,36300,Итого по символам 36301 - 36318,
1538,20,,4. По прочим привлеченным средствам юридических лиц:,
1539,10,36401,Минфина России,
1540,10,36402,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1541,10,36403,государственных внебюджетных фондов Российской Федерации,
1542,10,36404,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1543,10,36405,"финансовых организаций, находящихся в федеральной собственности",
1544,10,36406,"коммерческих организаций, находящихся в федеральной собственности",
1545,10,36407,"некоммерческих организаций, находящихся в федеральной собственности",
1546,10,36408,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1547,10,36409,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1548,10,36410,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1549,10,36411,негосударственных финансовых организаций,
1550,10,36412,негосударственных коммерческих организаций,
1551,10,36413,негосударственных некоммерческих организаций,
1552,10,36414,юридических лиц - нерезидентов,
1553,10,36415,кредитных организаций,
1554,10,36416,банков-нерезидентов,
1555,10,36417,Банка России,
1556,10,36418,индивидуальных предпринимателей,
1557,120,36400,Итого по символам 36401 - 36418,
1558,20,,5. По денежным средствам на банковских счетах клиентов - физических лиц:,
1559,10,36501,граждан Российской Федерации,
1560,10,36502,нерезидентов,
1561,120,36500,"Итого по символам 36501, 36502",
1562,20,,6. По привлеченным депозитам клиентов - физических лиц:,
1563,10,36601,граждан Российской Федерации,
1564,10,36602,нерезидентов,
1565,120,36600,"Итого по символам 36601, 36602",
1566,20,,7. По прочим привлеченным средствам клиентов - физических лиц:,
1567,10,36701,граждан Российской Федерации,
1568,10,36702,нерезидентов,
1569,120,36700,"Итого по символам 36701, 36702",
1570,20,,8. По выпущенным долговым ценным бумагам:,
1571,10,36801,по облигациям,
1572,10,36802,по депозитным сертификатам,
1573,10,36803,по сберегательным сертификатам,
1574,10,36804,по векселям,
1575,10,36805,по прочим выпущенным долговым ценным бумагам,
1576,120,36800,Итого по символам 36801 - 36805,
1577,120,36000,Итого по разделу 6,
1578,20,,Раздел 7. Расходы по формированию резервов на возможные потери,
1579,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1580,10,37101,Минфину России,
1581,10,37102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1582,10,37103,государственным внебюджетным фондам Российской Федерации,
1583,10,37104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1584,10,37105,"финансовым организациям, находящимся в федеральной собственности",
1585,10,37106,"коммерческим организациям, находящимся в федеральной собственности",
1586,10,37107,"некоммерческим организациям, находящимся в федеральной собственности",
1587,10,37108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1588,10,37109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1589,10,37110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1590,10,37111,негосударственным финансовым организациям,
1591,10,37112,негосударственным коммерческим организациям,
1592,10,37113,негосударственным некоммерческим организациям,
1593,10,37114,индивидуальным предпринимателям,
1594,10,37115,гражданам (физическим лицам),
1595,10,37116,юридическим лицам - нерезидентам,
1596,10,37117,физическим лицам - нерезидентам,
1597,10,37118,кредитным организациям,
1598,10,37119,банкам-нерезидентам,
1599,10,37120,иностранным государствам,
1600,120,37100,Итого по символам 37101 - 37120,
1601,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1602,10,37201,в Минфине России,
1603,10,37202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1604,10,37203,в государственных внебюджетных фондах Российской Федерации,
1605,10,37204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1606,10,37205,"в финансовых организациях, находящихся в федеральной собственности",
1607,10,37206,"в коммерческих организациях, находящихся в федеральной собственности",
1608,10,37207,"в некоммерческих организациях, находящихся в федеральной собственности",
1609,10,37208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1610,10,37209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1611,10,37210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1612,10,37211,в негосударственных финансовых организациях,
1613,10,37212,в негосударственных коммерческих организациях,
1614,10,37213,в негосударственных некоммерческих организациях,
1615,10,37214,в юридических лицах - нерезидентах,
1616,10,37215,в кредитных организациях,
1617,10,37216,в банках-нерезидентах,
1618,10,37217,в Банке России,
1619,10,37218,индивидуальным предпринимателям,
1620,10,37219,гражданам (физическим лицам),
1621,10,37220,физическим лицам - нерезидентам,
1622,120,37200,Итого по символам 37201 - 37220,
1623,20,,3. По денежным средствам на счетах:,
1624,10,37301,в Банке России,
1625,10,37302,в кредитных организациях,
1626,10,37303,в банках-нерезидентах,
1627,120,37300,Итого по символам 37301 - 37303,
1628,20,,4. По депозитам размещенным:,
1629,10,37401,в Банке России,
1630,10,37402,в кредитных организациях,
1631,10,37403,в банках-нерезидентах,
1632,120,37400,Итого по символам 37401 - 37403,
1633,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1634,10,37501,Российской Федерации,
1635,10,37502,субъектов Российской Федерации и органов местного самоуправления,
1636,10,37503,Банка России,
1637,10,37504,кредитных организаций,
1638,10,37505,прочих резидентов,
1639,10,37506,иностранных государств,
1640,10,37507,банков-нерезидентов,
1641,10,37508,прочих нерезидентов,
1642,120,37500,Итого по символам 37501 - 37508,
1643,20,,"6. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1644,10,37601,Российской Федерации,
1645,10,37602,субъектов Российской Федерации и органов местного самоуправления,
1646,10,37603,Банка России,
1647,10,37604,кредитных организаций,
1648,10,37605,прочих резидентов,
1649,10,37606,иностранных государств,
1650,10,37607,банков-нерезидентов,
1651,10,37608,прочих нерезидентов,
1652,120,37600,Итого по символам 37601 - 37608,
1653,20,,7. По вложениям в учтенные векселя:,
1654,10,37701,органов федеральной власти,
1655,10,37702,органов власти субъектов Российской Федерации и органов местного самоуправления,
1656,10,37703,кредитных организаций,
1657,10,37704,прочих резидентов,
1658,10,37705,органов государственной власти иностранных государств,
1659,10,37706,органов местной власти иностранных государств,
1660,10,37707,банков-нерезидентов,
1661,10,37708,прочих нерезидентов,
1662,120,37700,Итого по символам 37701 - 37708,
1663,120,37000,Итого по разделу 7,
1664,20,,"Раздел 8. Корректировки, увеличивающие процентные расходы, на разницу между оценочными резервами под ожидаемые кредитные убытки и резервами на возможные потери",
1665,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1666,10,38101,Минфину России,
1667,10,38102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1668,10,38103,государственным внебюджетным фондам Российской Федерации,
1669,10,38104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1670,10,38105,"финансовым организациям, находящимся в федеральной собственности",
1671,10,38106,"коммерческим организациям, находящимся в федеральной собственности",
1672,10,38107,"некоммерческим организациям, находящимся в федеральной собственности",
1673,10,38108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1674,10,38109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1675,10,38110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1676,10,38111,негосударственным финансовым организациям,
1677,10,38112,негосударственным коммерческим организациям,
1678,10,38113,негосударственным некоммерческим организациям,
1679,10,38114,индивидуальным предпринимателям,
1680,10,38115,гражданам (физическим лицам),
1681,10,38116,юридическим лицам - нерезидентам,
1682,10,38117,физическим лицам - нерезидентам,
1683,10,38118,кредитным организациям,
1684,10,38119,банкам-нерезидентам,
1685,10,38120,иностранным государствам,
1686,120,38100,Итого по символам 38101 - 38120,
1687,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1688,10,38201,в Минфине России,
1689,10,38202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1690,10,38203,в государственных внебюджетных фондах Российской Федерации,
1691,10,38204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1692,10,38205,"в финансовых организациях, находящихся в федеральной собственности",
1693,10,38206,"в коммерческих организациях, находящихся в федеральной собственности",
1694,10,38207,"в некоммерческих организациях, находящихся в федеральной собственности",
1695,10,38208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1696,10,38209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1697,10,38210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1698,10,38211,в негосударственных финансовых организациях,
1699,10,38212,в негосударственных коммерческих организациях,
1700,10,38213,в негосударственных некоммерческих организациях,
1701,10,38214,в юридических лицах - нерезидентах,
1702,10,38215,в кредитных организациях,
1703,10,38216,в банках-нерезидентах,
1704,10,38217,в Банке России,
1705,10,38218,индивидуальным предпринимателям,
1706,10,38219,гражданам (физическим лицам),
1707,10,38220,физическим лицам - нерезидентам,
1708,120,38200,Итого по символам 38201 - 38220,
1709,20,,3. По денежным средствам на счетах:,
1710,10,38301,в Банке России,
1711,10,38302,в кредитных организациях,
1712,10,38303,в банках-нерезидентах,
1713,120,38300,Итого по символам 38301 - 38303,
1714,20,,4. По депозитам размещенным:,
1715,10,38401,в Банке России,
1716,10,38402,в кредитных организациях,
1717,10,38403,в банках-нерезидентах,
1718,120,38400,Итого по символам 38401 - 38403,
1719,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1720,10,38501,Российской Федерации,
1721,10,38502,субъектов Российской Федерации и органов местного самоуправления,
1722,10,38503,Банка России,
1723,10,38504,кредитных организаций,
1724,10,38505,прочих резидентов,
1725,10,38506,иностранных государств,
1726,10,38507,банков-нерезидентов,
1727,10,38508,прочих нерезидентов,
1728,120,38500,Итого по символам 38501 - 38508,
1729,20,,"6. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1730,10,38601,Российской Федерации,
1731,10,38602,субъектов Российской Федерации и органов местного самоуправления,
1732,10,38603,Банка России,
1733,10,38604,кредитных организаций,
1734,10,38605,прочих резидентов,
1735,10,38606,иностранных государств,
1736,10,38607,банков-нерезидентов,
1737,10,38608,прочих нерезидентов,
1738,120,38600,Итого по символам 38601 - 38608,
1739,20,,7. По вложениям в учтенные векселя:,
1740,10,38701,органов федеральной власти,
1741,10,38702,органов власти субъектов Российской Федерации и органов местного самоуправления,
1742,10,38703,кредитных организаций,
1743,10,38704,прочих резидентов,
1744,10,38705,органов государственной власти иностранных государств,
1745,10,38706,органов местной власти иностранных государств,
1746,10,38707,банков-нерезидентов,
1747,10,38708,прочих нерезидентов,
1748,120,38700,Итого по символам 38701 - 38708,
1749,120,38000,Итого по разделу 8,
1750,120,10003,"Всего по Части 3 ""Процентные расходы, расходы от корректировок и расходы по формированию резервов на возможные потери"" (разделы 1 - 8)",
1751,20,,Часть 4. Операционные расходы,
1752,20,,Раздел 1. Расходы от операций с предоставленными кредитами и прочими размещенными средствами,
1753,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1754,10,41101,Минфину России,
1755,10,41102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1756,10,41103,государственным внебюджетным фондам Российской Федерации,
1757,10,41104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1758,10,41105,"финансовым организациям, находящимся в федеральной собственности",
1759,10,41106,"коммерческим организациям, находящимся в федеральной собственности",
1760,10,41107,"некоммерческим организациям, находящимся в федеральной собственности",
1761,10,41108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1762,10,41109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1763,10,41110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1764,10,41111,негосударственным финансовым организациям,
1765,10,41112,негосударственным коммерческим организациям,
1766,10,41113,негосударственным некоммерческим организациям,
1767,10,41114,индивидуальным предпринимателям,
1768,10,41115,гражданам (физическим лицам),
1769,10,41116,юридическим лицам - нерезидентам,
1770,10,41117,физическим лицам - нерезидентам,
1771,10,41118,кредитным организациям,
1772,10,41119,банкам-нерезидентам,
1773,10,41120,иностранным государствам,
1774,120,41100,Итого по символам 41101 - 41120,
1775,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1776,10,41201,в Минфине России,
1777,10,41202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1778,10,41203,в государственных внебюджетных фондах Российской Федерации,
1779,10,41204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1780,10,41205,"в финансовых организациях, находящихся в федеральной собственности",
1781,10,41206,"в коммерческих организациях, находящихся в федеральной собственности",
1782,10,41207,"в некоммерческих организациях, находящихся в федеральной собственности",
1783,10,41208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1784,10,41209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1785,10,41210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1786,10,41211,в негосударственных финансовых организациях,
1787,10,41212,в негосударственных коммерческих организациях,
1788,10,41213,в негосударственных некоммерческих организациях,
1789,10,41214,в юридических лицах - нерезидентах,
1790,10,41215,в кредитных организациях,
1791,10,41216,в банках-нерезидентах,
1792,10,41217,в Банке России,
1793,10,41218,индивидуальным предпринимателям,
1794,10,41219,гражданам (физическим лицам),
1795,10,41220,физическим лицам - нерезидентам,
1796,120,41200,Итого по символам 41201 - 41220,
1797,20,,3. По депозитам размещенным:,
1798,10,41301,в Банке России,
1799,10,41302,в кредитных организациях,
1800,10,41303,в банках-нерезидентах,
1801,120,41300,Итого по символам 41301 - 41303,
1802,20,,"4. От переоценки предоставленных кредитов и кредитов, права требования по которым приобретены, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70607, при составлении годовой бухгалтерской (финансовой) отчетности - баланс",овый счет № 70707):
1803,10,41401,Минфину России,
1804,10,41402,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1805,10,41403,государственным внебюджетным фондам Российской Федерации,
1806,10,41404,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1807,10,41405,"финансовым организациям, находящимся в федеральной собственности",
1808,10,41406,"коммерческим организациям, находящимся в федеральной собственности",
1809,10,41407,"некоммерческим организациям, находящимся в федеральной собственности",
1810,10,41408,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1811,10,41409,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1812,10,41410,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1813,10,41411,негосударственным финансовым организациям,
1814,10,41412,негосударственным коммерческим организациям,
1815,10,41413,негосударственным некоммерческим организациям,
1816,10,41414,индивидуальным предпринимателям,
1817,10,41415,гражданам (физическим лицам),
1818,10,41416,юридическим лицам - нерезидентам,
1819,10,41417,физическим лицам - нерезидентам,
1820,10,41418,кредитным организациям,
1821,10,41419,банкам-нерезидентам,
1822,10,41420,иностранным государствам,
1823,120,41400,Итого по символам 41401 - 41420,
1824,20,,"5. От переоценки прочих размещенных средств, в том числе прочих приобретенных прав требования, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70607, при составлении годовой бухгалтерской (финансовой) отчетности - баланс",овый счет № 70707):
1825,10,41501,в Минфине России,
1826,10,41502,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1827,10,41503,в государственных внебюджетных фондах Российской Федерации,
1828,10,41504,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1829,10,41505,"в финансовых организациях, находящихся в федеральной собственности",
1830,10,41506,"в коммерческих организациях, находящихся в федеральной собственности",
1831,10,41507,"в некоммерческих организациях, находящихся в федеральной собственности",
1832,10,41508,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1833,10,41509,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1834,10,41510,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1835,10,41511,в негосударственных финансовых организациях,
1836,10,41512,в негосударственных коммерческих организациях,
1837,10,41513,в негосударственных некоммерческих организациях,
1838,10,41514,в юридических лицах - нерезидентах,
1839,10,41515,в кредитных организациях,
1840,10,41516,в банках-нерезидентах,
1841,10,41517,в Банке России,
1842,10,41518,индивидуальным предпринимателям,
1843,10,41519,гражданам (физическим лицам),
1844,10,41520,физическим лицам - нерезидентам,
1845,120,41500,Итого по символам 41501 - 41520,
1846,20,,"6. От переоценки размещенных депозитов, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70707):",
