"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
2272,11000,,,62650642,04/01/24
2629,11000,,,1859949,04/01/24
106,11000,,,79254,04/01/24
1659,11000,,,174859,04/01/24
3303,11000,,,860036,04/01/24
3298,11000,,,31711,04/01/24
330,11000,,,70584,04/01/24
3349,11000,,,94452538,04/01/24
2564,11000,,,140744,04/01/24
2,11000,,,47357,04/01/24
2682,11000,,,171983,04/01/24
2996,11000,,,49277,04/01/24
3396,11000,,,853087,04/01/24
121,11000,,,3089983,04/01/24
2518,11000,,,5898155,04/01/24
3296,11000,,,137818,04/01/24
2438,11000,,,112939,04/01/24
1765,11000,,,36376,04/01/24
3252,11000,,,3489315,04/01/24
480,11000,,,820641,04/01/24
1885,11000,,,2747190,04/01/24
2609,11000,,,47700,04/01/24
2964,11000,,,112562,04/01/24
1,11000,,,27843225,04/01/24
2638,11000,,,329094,04/01/24
3333,11000,,,1845816,04/01/24
3341,11000,,,40244,04/01/24
1949,11000,,,88097,04/01/24
1557,11000,,,1817298,04/01/24
2761,11000,,,5949,04/01/24
2499,11000,,,54027,04/01/24
2534,11000,,,676429,04/01/24
2085,11000,,,9858,04/01/24
2368,11000,,,374810,04/01/24
3540,11000,,,284745,04/01/24
2210,11000,,,11583902,04/01/24
2932,11000,,,119912,04/01/24
3314,11000,,,49855,04/01/24
3354,11000,,,5816935,04/01/24
3095,11000,,,50075,04/01/24
3290,11000,,,1089905,04/01/24
1747,11000,,,38035,04/01/24
2846,11000,,,74778,04/01/24
3231,11000,,,56888,04/01/24
2664,11000,,,364423,04/01/24
3318,11000,,,4101,04/01/24
3542,11000,,,2356565,04/01/24
1000,11000,,,735716161,04/01/24
2799,11000,,,585078,04/01/24
841,11000,,,176485,04/01/24
2225,11000,,,2653565,04/01/24
1573,11000,,,1272102,04/01/24
2883,11000,,,131378,04/01/24
3271,11000,,,92285,04/01/24
1114,11000,,,31627,04/01/24
3300,11000,,,680908,04/01/24
2530,11000,,,92809,04/01/24
965,11000,,,342424,04/01/24
3494,11000,,,2564829,04/01/24
3515,11000,,,1927088,04/01/24
2551,11000,,,1671969,04/01/24
3450,11000,,,1038117,04/01/24
67,11000,,,822476,04/01/24
356,11000,,,303807,04/01/24
485,11000,,,2256776,04/01/24
1978,11000,,,136184558,04/01/24
2103,11000,,,153675,04/01/24
3524,11000,,,352237,04/01/24
2772,11000,,,493890,04/01/24
3175,11000,,,138435,04/01/24
2748,11000,,,15712009,04/01/24
481,11000,,,388046,04/01/24
1158,11000,,,355024,04/01/24
604,11000,,,151348,04/01/24
2208,11000,,,387717,04/01/24
2584,11000,,,1209990,04/01/24
2119,11000,,,464944,04/01/24
2245,11000,,,24004,04/01/24
2168,11000,,,11443864,04/01/24
2507,11000,,,942672,04/01/24
2733,11000,,,4954016,04/01/24
3194,11000,,,214703,04/01/24
2990,11000,,,29512,04/01/24
2307,11000,,,4826877,04/01/24
2312,11000,,,59309676,04/01/24
2877,11000,,,78966,04/01/24
1720,11000,,,308536,04/01/24
436,11000,,,33507983,04/01/24
3527,11000,,,267218,04/01/24
1288,11000,,,268029,04/01/24
2574,11000,,,85394,04/01/24
2587,11000,,,734397,04/01/24
3482,11000,,,2323789,04/01/24
493,11000,,,2699632,04/01/24
101,11000,,,3876810,04/01/24
2546,11000,,,29686557,04/01/24
3415,11000,,,43253,04/01/24
779,11000,,,50024,04/01/24
2726,11000,,,1259,04/01/24
3242,11000,,,8675,04/01/24
3538,11000,,,186995,04/01/24
1927,11000,,,2014922,04/01/24
1809,11000,,,60265,04/01/24
1354,11000,,,14013041,04/01/24
3532,11000,,,3714,01/01/24
2905,11000,,,53067,04/01/24
3467,11000,,,69338,04/01/24
2407,11000,,,15069,04/01/24
435,11000,,,372448,04/01/24
646,11000,,,568227,04/01/24
1680,11000,,,396027,04/01/24
1481,11000,,,1325832521,04/01/24
2876,11000,,,24401,04/01/24
2995,11000,,,200725,04/01/24
1343,11000,,,3933274,04/01/24
1732,11000,,,32766,04/01/24
1810,11000,,,6108640,04/01/24
3465,11000,,,1721298,04/01/24
2776,11000,,,454469,04/01/24
3539,11000,,,219718,04/01/24
2645,11000,,,244241,04/01/24
3292,11000,,,36610573,04/01/24
3511,11000,,,80590,04/01/24
1329,11000,,,399414,04/01/24
708,11000,,,602447,04/01/24
1637,11000,,,2438483,04/01/24
2559,11000,,,558584,04/01/24
2170,11000,,,2631788,04/01/24
236,11000,,,32151,04/01/24
3136,11000,,,21946,04/01/24
2838,11000,,,282316,04/01/24
3027,11000,,,1113073,04/01/24
3436,11000,,,129226,04/01/24
3547,11000,,,13640,04/01/24
963,11000,,,101345519,04/01/24
3324,11000,,,43414,04/01/24
478,11000,,,166782,04/01/24
1052,11000,,,218209,04/01/24
3138,11000,,,627303,04/01/24
1781,11000,,,44938,04/01/24
2289,11000,,,7084980,04/01/24
212,11000,,,861041,04/01/24
3306,11000,,,18549,04/01/24
316,11000,,,10371895,04/01/24
3525,11000,,,1286142,04/01/24
3413,11000,,,95868,04/01/24
2802,11000,,,72656,04/01/24
256,11000,,,347844,04/01/24
3116,11000,,,14020,04/01/24
2867,11000,,,1022865,04/01/24
3224,11000,,,432881,04/01/24
3328,11000,,,2266802,04/01/24
1067,11000,,,1243365,04/01/24
2650,11000,,,84229,04/01/24
3337,11000,,,1007542,04/01/24
3490,11000,,,101243,04/01/24
3466,11000,,,263588015,04/01/24
1326,11000,,,257376945,04/01/24
2440,11000,,,6284375,04/01/24
3176,11000,,,93898,04/01/24
695,11000,,,43166,04/01/24
3479,11000,,,478856,04/01/24
2763,11000,,,4822399,04/01/24
843,11000,,,1200693,04/01/24
3407,11000,,,1231972,04/01/24
665,11000,,,210386,04/01/24
2494,11000,,,189548,04/01/24
77,11000,,,1210412,04/01/24
3099,11000,,,1002585,04/01/24
2816,11000,,,2323741,04/01/24
3507,11000,,,9658,04/01/24
3417,11000,,,371695,04/01/24
3340,11000,,,3189852,04/01/24
1788,11000,,,38370,04/01/24
554,11000,,,2490585,04/01/24
3520,11000,,,3256,04/01/24
3522,11000,,,1309600,04/01/24
1151,11000,,,36987,04/01/24
3161,11000,,,268258,04/01/24
600,11000,,,2261754,04/01/24
3388,11000,,,3501587,04/01/24
3545,11000,,,10989413,04/01/24
1144,11000,,,133605,04/01/24
1973,11000,,,99296,04/01/24
492,11000,,,107933,04/01/24
902,11000,,,632298,04/01/24
817,11000,,,58616,04/01/24
804,11000,,,45875,04/01/24
574,11000,,,52193,04/01/24
2402,11000,,,1237804,04/01/24
2015,11000,,,244781,04/01/24
2048,11000,,,254545,04/01/24
2673,11000,,,98180410,04/01/24
760,11000,,,190550,04/01/24
1966,11000,,,1155047,04/01/24
2879,11000,,,3839881,04/01/24
3531,11000,,,396415,04/01/24
3546,11000,,,27704,04/01/24
85,11000,,,35475,04/01/24
3544,11000,,,7460,04/01/24
2830,11000,,,65290,04/01/24
3446,11000,,,2964979,04/01/24
1370,11000,,,149154,04/01/24
2568,11000,,,45082,04/01/24
3223,11000,,,363797,04/01/24
3523,11000,,,45489,04/01/24
1370,12000,,,1359,04/01/24
2559,12000,,,20101,04/01/24
3176,12000,,,0,04/01/24
3223,12000,,,6634,04/01/24
3136,12000,,,90,04/01/24
3529,12000,,,6053,04/01/24
1659,12000,,,350,04/01/24
444,12000,,,15,04/01/24
2268,12000,,,3100748,04/01/24
1319,12000,,,1474,04/01/24
2883,12000,,,56,04/01/24
121,12000,,,0,04/01/24
1281,12000,,,0,04/01/24
783,12000,,,2388,04/01/24
1114,12000,,,0,04/01/24
2289,12000,,,0,04/01/24
3532,12000,,,0,01/01/24
2684,12000,,,4254,04/01/24
1680,12000,,,0,04/01/24
646,12000,,,11283,04/01/24
2306,12000,,,1431089,04/01/24
554,12000,,,18228,04/01/24
2490,12000,,,5535,04/01/24
1354,12000,,,25411,04/01/24
1788,12000,,,174,04/01/24
1049,12000,,,1554,04/01/24
1885,12000,,,32333,04/01/24
2609,12000,,,167,04/01/24
3522,12000,,,0,04/01/24
3450,12000,,,0,04/01/24
600,12000,,,33532,04/01/24
3341,12000,,,0,04/01/24
1949,12000,,,1325,04/01/24
2048,12000,,,291,04/01/24
2755,12000,,,76,04/01/24
2645,12000,,,4267,04/01/24
3116,12000,,,0,04/01/24
3224,12000,,,0,04/01/24
760,12000,,,214,04/01/24
481,12000,,,8043,04/01/24
2210,12000,,,211246,04/01/24
3290,12000,,,0,04/01/24
85,12000,,,171,04/01/24
3544,12000,,,0,04/01/24
1067,12000,,,39244,04/01/24
3466,12000,,,0,04/01/24
1747,12000,,,113,04/01/24
2853,12000,,,1200,04/01/24
3473,12000,,,18553,04/01/24
3436,12000,,,2952,04/01/24
2664,12000,,,3630,04/01/24
3318,12000,,,0,04/01/24
2877,12000,,,0,04/01/24
1920,12000,,,1336,04/01/24
2272,12000,,,3256954,04/01/24
598,12000,,,133,04/01/24
3349,12000,,,42407847,04/01/24
1143,12000,,,0,04/01/24
3330,12000,,,3834,04/01/24
3417,12000,,,8311,04/01/24
1781,12000,,,83,04/01/24
503,12000,,,0,04/01/24
3242,12000,,,0,04/01/24
3533,12000,,,0,04/01/24
1809,12000,,,118,04/01/24
438,12000,,,0,04/01/24
575,12000,,,0,04/01/24
356,12000,,,20,04/01/24
3500,12000,,,29987,04/01/24
1978,12000,,,4437129,04/01/24
933,12000,,,6,04/01/24
3416,12000,,,15,04/01/24
1581,12000,,,475,04/01/24
3173,12000,,,6,04/01/24
2368,12000,,,19,04/01/24
3543,12000,,,0,04/01/24
3468,12000,,,0,04/01/24
2802,12000,,,27,04/01/24
2900,12000,,,1212,04/01/24
3292,12000,,,969348,04/01/24
3531,12000,,,909,04/01/24
1329,12000,,,13309,04/01/24
2119,12000,,,26081,04/01/24
1637,12000,,,25742,04/01/24
2650,12000,,,0,04/01/24
1352,12000,,,0,04/01/24
3337,12000,,,0,04/01/24
2997,12000,,,2452,04/01/24
3490,12000,,,0,04/01/24
3279,12000,,,0,04/01/24
2707,12000,,,15332,04/01/24
3077,12000,,,0,04/01/24
3548,12000,,,0,04/01/24
3547,12000,,,0,04/01/24
2990,12000,,,94,04/01/24
2307,12000,,,585125,04/01/24
2216,12000,,,6098,04/01/24
1720,12000,,,346,04/01/24
2374,12000,,,0,04/01/24
3303,12000,,,8943,04/01/24
3379,12000,,,0,04/01/24
330,12000,,,0,04/01/24
3415,12000,,,0,04/01/24
2587,12000,,,1910,04/01/24
2721,12000,,,796,04/01/24
3138,12000,,,3362,04/01/24
3470,12000,,,42050,04/01/24
1927,12000,,,59,04/01/24
875,12000,,,301,04/01/24
1399,12000,,,294,04/01/24
1,12000,,,432925,04/01/24
3520,12000,,,0,04/01/24
3333,12000,,,0,04/01/24
3388,12000,,,48289,04/01/24
316,12000,,,2466947,04/01/24
1745,12000,,,1958,04/01/24
2772,12000,,,2700,04/01/24
2673,12000,,,4510211,04/01/24
2868,12000,,,0,04/01/24
3511,12000,,,0,04/01/24
1158,12000,,,301,04/01/24
3354,12000,,,487049,04/01/24
3546,12000,,,0,04/01/24
354,12000,,,4122519,04/01/24
3517,12000,,,0,01/01/24
3523,12000,,,0,04/01/24
3479,12000,,,544,04/01/24
236,12000,,,358,04/01/24
3512,12000,,,0,04/01/24
3407,12000,,,0,04/01/24
2495,12000,,,2441,04/01/24
2225,12000,,,1164733,04/01/24
21,12000,,,1283,04/01/24
2312,12000,,,13517813,04/01/24
2494,12000,,,0,04/01/24
436,12000,,,161547,04/01/24
841,12000,,,2489,04/01/24
77,12000,,,3445,04/01/24
588,12000,,,71839,04/01/24
2816,12000,,,127106,04/01/24
3507,12000,,,244,04/01/24
2682,12000,,,2130,04/01/24
3271,12000,,,2504,04/01/24
705,12000,,,443887,04/01/24
2443,12000,,,327,04/01/24
2996,12000,,,13150,04/01/24
3340,12000,,,84024,04/01/24
3538,12000,,,0,04/01/24
2530,12000,,,0,04/01/24
3061,12000,,,17725,04/01/24
3515,12000,,,7280,04/01/24
1115,12000,,,0,04/01/24
702,12000,,,24591,04/01/24
1151,12000,,,776,04/01/24
3235,12000,,,0,04/01/24
3161,12000,,,0,04/01/24
1291,12000,,,0,04/01/24
3306,12000,,,0,04/01/24
492,12000,,,327,04/01/24
1818,12000,,,10,04/01/24
2576,12000,,,0,04/01/24
3465,12000,,,0,04/01/24
857,12000,,,370,04/01/24
3540,12000,,,0,04/01/24
842,12000,,,0,04/01/24
3539,12000,,,0,04/01/24
2867,12000,,,4794,04/01/24
3403,12000,,,19800,04/01/24
3166,12000,,,0,04/01/24
3460,12000,,,0,04/01/24
2507,12000,,,0,04/01/24
2763,12000,,,7948,04/01/24
3194,12000,,,919,04/01/24
2590,12000,,,284235,04/01/24
3184,12000,,,0,04/01/24
3463,12000,,,0,04/01/24
3542,12000,,,0,04/01/24
2070,12000,,,0,04/01/24
2390,12000,,,5058,04/01/24
3099,12000,,,0,04/01/24
1288,12000,,,4619,04/01/24
478,12000,,,354,04/01/24
2982,12000,,,100,04/01/24
3311,12000,,,24034,04/01/24
493,12000,,,3089,04/01/24
212,12000,,,8356,04/01/24
2914,12000,,,178,04/01/24
3296,12000,,,71,04/01/24
2905,12000,,,3488,04/01/24
3494,12000,,,0,04/01/24
480,12000,,,187,04/01/24
2722,12000,,,328,04/01/24
3535,12000,,,0,01/01/24
1829,12000,,,14824,04/01/24
990,12000,,,1693,04/01/24
3245,12000,,,3942,04/01/24
429,12000,,,9108,04/01/24
2995,12000,,,1220,04/01/24
2611,12000,,,26210,04/01/24
67,12000,,,3011,04/01/24
1343,12000,,,428719,04/01/24
2618,12000,,,18365,04/01/24
1973,12000,,,0,04/01/24
1810,12000,,,208495,04/01/24
2275,12000,,,1151410,04/01/24
804,12000,,,16,04/01/24
2402,12000,,,0,04/01/24
2879,12000,,,0,04/01/24
2790,12000,,,357616,04/01/24
3413,12000,,,0,04/01/24
2252,12000,,,1233,04/01/24
3175,12000,,,2424,04/01/24
3001,12000,,,21277,04/01/24
3017,12000,,,0,04/01/24
2789,12000,,,93152,04/01/24
3124,12000,,,11505,04/01/24
2838,12000,,,850,04/01/24
2998,12000,,,200742,04/01/24
3231,12000,,,2029,04/01/24
3293,12000,,,0,04/01/24
1000,12000,,,75941360,04/01/24
2799,12000,,,0,04/01/24
328,12000,,,822972,04/01/24
3518,12000,,,0,04/01/24
1573,12000,,,13432,04/01/24
567,12000,,,25231,04/01/24
3300,12000,,,4057,04/01/24
3396,12000,,,2101,04/01/24
2860,12000,,,3347,04/01/24
965,12000,,,12530,04/01/24
254,12000,,,24754,04/01/24
1765,12000,,,0,04/01/24
3172,12000,,,13357,04/01/24
3467,12000,,,0,04/01/24
3505,12000,,,0,04/01/24
2602,12000,,,31016,04/01/24
435,12000,,,0,04/01/24
524,12000,,,888,04/01/24
2964,12000,,,436,04/01/24
3452,12000,,,0,04/01/24
2209,12000,,,1520066,04/01/24
3510,12000,,,0,04/01/24
1144,12000,,,205,04/01/24
2761,12000,,,0,04/01/24
2103,12000,,,905,04/01/24
2659,12000,,,3355,04/01/24
903,12000,,,1355,04/01/24
3524,12000,,,0,04/01/24
3365,12000,,,2822,04/01/24
3314,12000,,,0,04/01/24
256,12000,,,0,04/01/24
1966,12000,,,4818,04/01/24
2208,12000,,,1701,04/01/24
2506,12000,,,5141,04/01/24
3395,12000,,,312,04/01/24
3508,12000,,,0,04/01/24
2568,12000,,,0,04/01/24
695,12000,,,62,04/01/24
1376,12000,,,13406,04/01/24
2557,12000,,,1382,04/01/24
2168,12000,,,921502,04/01/24
2807,12000,,,4497,04/01/24
3027,12000,,,307699,04/01/24
843,12000,,,28060,04/01/24
3247,12000,,,625,04/01/24
3390,12000,,,0,04/01/24
415,12000,,,1980,04/01/24
963,12000,,,14777410,04/01/24
2880,12000,,,0,04/01/24
3298,12000,,,0,04/01/24
2,12000,,,251,04/01/24
101,12000,,,47496,04/01/24
609,12000,,,116,04/01/24
2726,12000,,,0,04/01/24
3252,12000,,,3195,04/01/24
2407,12000,,,0,04/01/24
2551,12000,,,12379,04/01/24
1481,12000,,,189547391,04/01/24
3421,12000,,,6639,04/01/24
2304,12000,,,0,04/01/24
2534,12000,,,2300,04/01/24
817,12000,,,0,04/01/24
53,12000,,,14221,04/01/24
1896,12000,,,1930,04/01/24
537,12000,,,1093,04/01/24
2584,12000,,,1661,04/01/24
2776,12000,,,26,04/01/24
2738,12000,,,0,04/01/24
2830,12000,,,1,04/01/24
3255,12000,,,492046,04/01/24
2748,12000,,,2202,04/01/24
3095,12000,,,0,04/01/24
2170,12000,,,27910,04/01/24
1948,12000,,,261,04/01/24
2846,12000,,,0,04/01/24
3185,12000,,,0,04/01/24
685,12000,,,0,04/01/24
665,12000,,,1569,04/01/24
2034,12000,,,10,04/01/24
2629,12000,,,0,04/01/24
2796,12000,,,9,04/01/24
3527,12000,,,2266,04/01/24
1307,12000,,,712,04/01/24
2574,12000,,,280,04/01/24
2546,12000,,,126978,04/01/24
1052,12000,,,4750,04/01/24
249,12000,,,1406,04/01/24
2564,12000,,,11933,04/01/24
3482,12000,,,0,04/01/24
1455,12000,,,2497,04/01/24
2881,12000,,,0,04/01/24
170,12000,,,307416,04/01/24
2518,12000,,,63216,04/01/24
2438,12000,,,3954,04/01/24
3013,12000,,,0,04/01/24
3269,12000,,,23683,04/01/24
3202,12000,,,137,04/01/24
2929,12000,,,100,04/01/24
1312,12000,,,133,04/01/24
2876,12000,,,0,04/01/24
2638,12000,,,314,04/01/24
3545,12000,,,0,04/01/24
1557,12000,,,66,04/01/24
485,12000,,,14820,04/01/24
3525,12000,,,0,04/01/24
2085,12000,,,3,04/01/24
902,12000,,,2196,04/01/24
2015,12000,,,0,04/01/24
538,12000,,,0,04/01/24
604,12000,,,25448,04/01/24
2065,12000,,,1669,04/01/24
3328,12000,,,0,04/01/24
3294,12000,,,0,04/01/24
650,12000,,,1033249,04/01/24
2440,12000,,,144362,04/01/24
2245,12000,,,552,04/01/24
2932,12000,,,0,04/01/24
3257,12000,,,1506,04/01/24
708,12000,,,15855,04/01/24
3446,12000,,,1561,04/01/24
1326,12000,,,21668753,04/01/24
2766,12000,,,2595,04/01/24
2733,12000,,,117097,04/01/24
1376,13000,,,12181,04/01/24
3231,13000,,,0,04/01/24
685,13000,,,0,04/01/24
2312,13000,,,354856,04/01/24
2374,13000,,,0,04/01/24
841,13000,,,0,04/01/24
478,13000,,,330,04/01/24
3518,13000,,,0,04/01/24
3099,13000,,,0,04/01/24
598,13000,,,331,04/01/24
438,13000,,,4616,04/01/24
3138,13000,,,0,04/01/24
3242,13000,,,0,04/01/24
503,13000,,,0,04/01/24
3470,13000,,,0,04/01/24
3202,13000,,,0,04/01/24
1481,13000,,,73332395,04/01/24
67,13000,,,85143,04/01/24
1151,13000,,,0,04/01/24
600,13000,,,8220,04/01/24
3450,13000,,,0,04/01/24
1291,13000,,,0,04/01/24
485,13000,,,0,04/01/24
492,13000,,,331,04/01/24
2085,13000,,,0,04/01/24
933,13000,,,1372,04/01/24
2618,13000,,,78469,04/01/24
3365,13000,,,2318,04/01/24
842,13000,,,1043,04/01/24
2368,13000,,,0,04/01/24
2048,13000,,,0,04/01/24
1329,13000,,,585,04/01/24
3257,13000,,,0,04/01/24
3314,13000,,,0,04/01/24
3395,13000,,,2962,04/01/24
2650,13000,,,0,04/01/24
2208,13000,,,1,04/01/24
1370,13000,,,0,04/01/24
3290,13000,,,0,04/01/24
2170,13000,,,6,04/01/24
3124,13000,,,4639,04/01/24
2495,13000,,,368,04/01/24
3293,13000,,,0,04/01/24
3077,13000,,,142,04/01/24
328,13000,,,294285,04/01/24
3542,13000,,,0,04/01/24
21,13000,,,151,04/01/24
2225,13000,,,2935,04/01/24
2629,13000,,,0,04/01/24
330,13000,,,0,04/01/24
1307,13000,,,60,04/01/24
1052,13000,,,0,04/01/24
3271,13000,,,8426,04/01/24
609,13000,,,0,04/01/24
1573,13000,,,0,04/01/24
121,13000,,,61580,04/01/24
3061,13000,,,0,04/01/24
3296,13000,,,2223,04/01/24
1781,13000,,,2,04/01/24
2443,13000,,,0,04/01/24
705,13000,,,296101,04/01/24
170,13000,,,0,04/01/24
3340,13000,,,60739,04/01/24
646,13000,,,0,04/01/24
1885,13000,,,3751,04/01/24
429,13000,,,123683,04/01/24
3235,13000,,,0,04/01/24
1557,13000,,,6681,04/01/24
1732,13000,,,1,04/01/24
1343,13000,,,0,04/01/24
857,13000,,,0,04/01/24
2802,13000,,,38,04/01/24
2645,13000,,,71647,04/01/24
2879,13000,,,7068,04/01/24
3255,13000,,,122368,04/01/24
3354,13000,,,477810,04/01/24
1067,13000,,,3839,04/01/24
2807,13000,,,2572,04/01/24
2867,13000,,,16887,04/01/24
2507,13000,,,96,04/01/24
2853,13000,,,1116,04/01/24
2440,13000,,,0,04/01/24
3223,13000,,,0,04/01/24
2390,13000,,,0,04/01/24
2587,13000,,,595,04/01/24
2564,13000,,,188,04/01/24
1659,13000,,,3274,04/01/24
444,13000,,,0,04/01/24
3303,13000,,,346,04/01/24
1809,13000,,,385,04/01/24
493,13000,,,8167,04/01/24
2726,13000,,,0,04/01/24
965,13000,,,0,04/01/24
2682,13000,,,3154,04/01/24
2438,13000,,,0,04/01/24
3494,13000,,,0,04/01/24
575,13000,,,0,04/01/24
2964,13000,,,365,04/01/24
3535,13000,,,0,01/01/24
2407,13000,,,517,04/01/24
2551,13000,,,0,04/01/24
1788,13000,,,963,04/01/24
2995,13000,,,87,04/01/24
3161,13000,,,222,04/01/24
3333,13000,,,0,04/01/24
1973,13000,,,55,04/01/24
1978,13000,,,1371043,04/01/24
804,13000,,,0,04/01/24
3525,13000,,,0,04/01/24
538,13000,,,17239,04/01/24
2776,13000,,,1351,04/01/24
3543,13000,,,0,04/01/24
2015,13000,,,0,04/01/24
3001,13000,,,2133,04/01/24
3531,13000,,,11739,04/01/24
85,13000,,,38,04/01/24
2997,13000,,,573,04/01/24
256,13000,,,0,04/01/24
2673,13000,,,1834724,04/01/24
760,13000,,,0,04/01/24
1966,13000,,,0,04/01/24
3446,13000,,,0,04/01/24
3466,13000,,,0,04/01/24
650,13000,,,353006,04/01/24
695,13000,,,5815,04/01/24
2707,13000,,,144957,04/01/24
3247,13000,,,0,04/01/24
3547,13000,,,0,04/01/24
665,13000,,,0,04/01/24
2799,13000,,,423,04/01/24
2990,13000,,,30,04/01/24
3330,13000,,,0,04/01/24
3415,13000,,,0,04/01/24
3482,13000,,,0,04/01/24
101,13000,,,926,04/01/24
2530,13000,,,0,04/01/24
3467,13000,,,0,04/01/24
3532,13000,,,0,01/01/24
2905,13000,,,0,04/01/24
1680,13000,,,0,04/01/24
1829,13000,,,4,04/01/24
2306,13000,,,0,04/01/24
