"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0"
1,21801,443,0,443
1,21802,0,0,0
1,21803,0,0,0
1,21804,5156,0,5156
1,22000,14328626,0,14328626
1,22100,14327788,,14327788
1,22101,14327788,,14327788
1,22200,838,0,838
1,22201,838,,838
1,22202,0,0,0
1,22203,0,,0
1,23000,1190999,0,1190999
1,23100,1190965,0,1190965
1,23101,37426,,37426
1,23102,302422,,302422
1,23103,254,,254
1,23104,13345,,13345
1,23105,778075,,778075
1,23106,0,,0
1,23107,1479,,1479
1,23108,57964,,57964
1,23109,0,0,0
1,23200,34,0,34
1,23201,34,0,34
1,24000,290022538,,290022538
1,24100,290020634,,290020634
1,24101,354672,,354672
1,24102,289665962,,289665962
1,24103,0,,0
1,24200,1904,,1904
1,24201,0,,0
1,24202,1904,,1904
1,24203,0,,0
1,24204,0,,0
1,25000,56256464,15511440,71767904
1,25100,26395232,15412796,41808028
1,25101,18413123,4051168,22464291
1,25102,0,0,0
1,25103,7982109,11361628,19343737
1,25104,0,0,0
1,25105,0,0,0
1,25200,193866,98621,292487
1,25201,0,11070,11070
1,25202,38002,2622,40624
1,25203,45161,71234,116395
1,25204,295,1598,1893
1,25205,104483,6501,110984
1,25206,5925,5596,11521
1,25300,29667366,23,29667389
1,25301,0,0,0
1,25302,29663465,,29663465
1,25303,3901,23,3924
1,26000,3724307,80601,3804908
1,26100,1675742,0,1675742
1,26101,1256982,0,1256982
1,26102,290234,0,290234
1,26103,129,0,129
1,26104,128397,0,128397
1,26200,334937,,334937
1,26201,334937,,334937
1,26202,0,,0
1,26203,0,,0
1,26300,780535,819,781354
1,26301,111563,7,111570
1,26302,136814,55,136869
1,26303,482062,757,482819
1,26304,0,0,0
1,26305,43798,,43798
1,26306,0,,0
1,26307,6298,,6298
1,26400,933093,79782,1012875
1,26401,1324,114,1438
1,26402,21155,242,21397
1,26403,71901,30,71931
1,26404,40226,342,40568
1,26405,7493,118,7611
1,26406,343496,54632,398128
1,26407,46,0,46
1,26408,4300,0,4300
1,26409,392,0,392
1,26410,56762,34,56796
1,26411,313338,17576,330914
1,26412,72660,6694,79354
1,27000,349128,165376,514504
1,27100,10982,81,11063
1,27101,6521,65,6586
1,27102,10,15,25
1,27103,4451,1,4452
1,27200,168965,30523,199488
1,27201,2636,350,2986
1,27202,2140,7296,9436
1,27203,164189,22877,187066
1,27300,169181,134772,303953
1,27301,3002,518,3520
1,27302,0,0,0
1,27303,0,0,0
1,27304,0,0,0
1,27305,5013,0,5013
1,27306,4080,0,4080
1,27307,0,0,0
1,27308,157086,134254,291340
1,28000,837585,,837585
1,28101,837585,,837585
1,31001,,,1455995
1,31002,,,0
1,32001,0,,0
1,32002,0,,0
1,32101,0,,0
1,33001,,,1455995
1,33002,,,0
18,01000,,,0
18,02000,,,181433
18,10000,7395345,14628,7409973
18,10001,2212152,14370,2226522
18,10002,5165038,159,5165197
18,10003,18155,99,18254
18,11000,879867,11385,891252
18,11100,643325,7389,650714
18,11101,0,0,0
18,11102,0,0,0
18,11103,0,0,0
18,11104,0,0,0
18,11105,0,0,0
18,11106,0,0,0
18,11107,0,0,0
18,11108,0,0,0
18,11109,0,0,0
18,11110,0,0,0
18,11111,11090,0,11090
18,11112,249845,6512,256357
18,11113,0,0,0
18,11114,13868,0,13868
18,11115,347835,781,348616
18,11116,3619,0,3619
18,11117,21,96,117
18,11118,17047,0,17047
18,11119,0,0,0
18,11200,78843,0,78843
18,11201,0,0,0
18,11202,0,0,0
18,11203,0,0,0
18,11204,0,0,0
18,11205,0,0,0
18,11206,0,0,0
18,11207,0,0,0
18,11208,0,0,0
18,11209,0,0,0
18,11210,0,0,0
18,11211,265,0,265
18,11212,0,0,0
18,11213,0,0,0
18,11214,0,0,0
18,11215,78578,0,78578
18,11216,0,0,0
18,11217,0,0,0
18,11300,28,316,344
18,11301,0,0,0
18,11302,28,9,37
18,11303,0,307,307
18,11400,0,136,136
18,11401,0,0,0
18,11402,0,0,0
18,11403,0,136,136
18,11500,116944,3544,120488
18,11501,45137,0,45137
18,11502,0,0,0
18,11503,0,0,0
18,11504,12685,0,12685
18,11505,59122,0,59122
18,11506,0,0,0
18,11507,0,0,0
18,11508,0,3544,3544
18,11600,40727,0,40727
18,11601,0,0,0
18,11602,0,0,0
18,11603,40727,0,40727
18,11604,0,0,0
18,11605,0,0,0
18,11606,0,0,0
18,11607,0,0,0
18,11608,0,0,0
18,12000,1332285,2985,1335270
18,12100,210234,2985,213219
18,12101,10309,479,10788
18,12102,199925,2506,202431
18,12200,915274,,915274
18,12201,915274,,915274
18,12300,10590,0,10590
18,12301,10590,0,10590
18,12400,196187,0,196187
18,12401,195642,,195642
18,12402,0,0,0
18,12403,0,,0
18,12404,545,0,545
18,12405,0,0,0
18,12406,0,0,0
18,13000,53856,0,53856
18,13100,53856,,53856
18,13101,0,,0
18,13102,0,,0
18,13103,0,,0
18,13104,5835,,5835
18,13105,42857,,42857
18,13106,0,,0
18,13107,0,,0
18,13108,5164,,5164
18,13200,0,0,0
18,13201,0,0,0
18,14000,574,16,590
18,14100,574,16,590
18,14101,0,0,0
18,14102,574,0,574
18,14103,0,0,0
18,14104,0,16,16
18,14200,0,0,0
18,14201,0,0,0
18,14202,0,0,0
18,14203,0,0,0
18,14204,0,0,0
18,14300,0,0,0
18,14301,0,0,0
18,14302,0,0,0
18,14303,0,0,0
18,14304,0,0,0
18,14400,0,0,0
18,14401,0,0,0
18,14402,0,0,0
18,14403,0,0,0
18,14404,0,0,0
18,15000,4242054,,4242054
18,15100,4242052,,4242052
18,15101,72210,,72210
18,15102,4169842,,4169842
18,15103,0,,0
18,15200,2,,2
18,15201,0,,0
18,15202,2,,2
18,15203,0,,0
18,15204,0,,0
18,16000,868554,143,868697
18,16100,225,0,225
18,16101,0,0,0
18,16102,0,0,0
18,16103,225,0,225
18,16104,0,0,0
18,16105,0,0,0
18,16200,39229,143,39372
18,16201,36,0,36
18,16202,432,0,432
18,16203,38761,143,38904
18,16300,829100,0,829100
18,16301,821,0,821
18,16302,1444,,1444
18,16303,0,,0
18,16304,0,0,0
18,16305,826799,,826799
18,16306,36,0,36
18,17000,18155,99,18254
18,17100,17244,0,17244
18,17101,17203,0,17203
18,17102,39,0,39
18,17103,2,0,2
18,17200,19,13,32
18,17201,12,13,25
18,17202,0,0,0
18,17203,7,0,7
18,17300,892,86,978
18,17301,0,0,0
18,17302,70,0,70
18,17303,0,0,0
18,17304,151,0,151
18,17305,10,86,96
18,17306,661,0,661
18,20000,7432577,164477,7597054
18,20001,1747690,157568,1905258
18,20002,5678521,6824,5685345
18,20003,718,85,803
18,20100,7426929,164477,7591406
18,21000,506964,157568,664532
18,21100,48903,0,48903
18,21101,41496,0,41496
18,21102,7407,0,7407
18,21103,0,0,0
18,21104,0,0,0
18,21200,14858,4198,19056
18,21201,0,0,0
18,21202,0,0,0
18,21203,0,0,0
18,21204,0,0,0
18,21205,0,0,0
18,21206,0,0,0
18,21207,281,0,281
18,21208,13921,4114,18035
18,21209,338,0,338
18,21210,212,0,212
18,21211,0,0,0
18,21212,0,0,0
18,21213,0,0,0
18,21214,106,84,190
18,21300,196411,80430,276841
18,21301,0,0,0
18,21302,0,0,0
18,21303,0,0,0
18,21304,0,0,0
18,21305,0,0,0
18,21306,0,0,0
18,21307,0,0,0
18,21308,2851,0,2851
18,21309,0,0,0
18,21310,0,0,0
18,21311,5934,9738,15672
18,21312,179766,70569,250335
18,21313,3002,113,3115
18,21314,4858,10,4868
18,21315,0,0,0
18,21316,0,0,0
18,21317,0,0,0
18,21400,113201,0,113201
18,21401,0,0,0
18,21402,0,0,0
18,21403,0,0,0
18,21404,0,0,0
18,21405,0,0,0
18,21406,0,0,0
18,21407,0,0,0
18,21408,0,0,0
18,21409,0,0,0
18,21410,0,0,0
18,21411,8,0,8
18,21412,0,0,0
18,21413,0,0,0
18,21414,0,0,0
18,21415,90579,0,90579
18,21416,0,0,0
18,21417,22614,0,22614
18,21500,5606,74,5680
18,21501,5597,72,5669
18,21502,9,2,11
18,21600,42278,72866,115144
18,21601,39474,71069,110543
18,21602,2804,1797,4601
18,21700,0,0,0
18,21701,0,0,0
18,21702,0,0,0
18,21800,85707,0,85707
18,21801,65700,0,65700
18,21802,0,0,0
18,21803,0,0,0
18,21804,20007,0,20007
18,22000,1240726,0,1240726
18,22100,1240726,,1240726
18,22101,1240726,,1240726
18,22200,0,0,0
18,22201,0,,0
18,22202,0,0,0
18,22203,0,,0
18,23000,6337,0,6337
18,23100,6337,0,6337
18,23101,69,,69
18,23102,0,,0
18,23103,0,,0
18,23104,929,,929
18,23105,5339,,5339
18,23106,0,,0
18,23107,0,,0
18,23108,0,,0
18,23109,0,0,0
18,23200,0,0,0
18,23201,0,0,0
18,24000,3981190,,3981190
18,24100,3981190,,3981190
18,24101,3,,3
18,24102,3981187,,3981187
18,24103,0,,0
18,24200,0,,0
18,24201,0,,0
18,24202,0,,0
18,24203,0,,0
18,24204,0,,0
18,25000,1222551,6154,1228705
18,25100,226,0,226
18,25101,0,0,0
18,25102,0,0,0
18,25103,226,0,226
18,25104,0,0,0
18,25105,0,0,0
18,25200,43690,6154,49844
18,25201,0,0,0
18,25202,2375,554,2929
18,25203,19449,5538,24987
18,25204,0,0,0
18,25205,0,0,0
18,25206,21866,62,21928
18,25300,1178635,0,1178635
18,25301,0,0,0
18,25302,1178635,,1178635
18,25303,0,0,0
18,26000,468443,670,469113
18,26100,232926,0,232926
18,26101,192789,0,192789
18,26102,39569,0,39569
18,26103,34,0,34
18,26104,534,0,534
18,26200,21936,,21936
18,26201,21935,,21935
18,26202,0,,0
18,26203,1,,1
18,26300,130067,39,130106
18,26301,2289,0,2289
18,26302,7159,0,7159
18,26303,51322,0,51322
18,26304,4168,39,4207
18,26305,11067,,11067
18,26306,0,,0
18,26307,54062,,54062
18,26400,83514,631,84145
18,26401,256,0,256
18,26402,4130,0,4130
18,26403,14784,0,14784
18,26404,1125,0,1125
18,26405,210,0,210
18,26406,19718,631,20349
18,26407,59,0,59
18,26408,0,0,0
18,26409,4,0,4
18,26410,15684,0,15684
18,26411,20767,0,20767
18,26412,6777,0,6777
18,27000,718,85,803
18,27100,82,8,90
18,27101,0,0,0
18,27102,65,8,73
18,27103,17,0,17
18,27200,9,0,9
18,27201,1,0,1
18,27202,0,0,0
18,27203,8,0,8
18,27300,627,77,704
18,27301,0,0,0
18,27302,0,0,0
18,27303,2,0,2
18,27304,0,1,1
18,27305,300,0,300
18,27306,8,0,8
18,27307,0,0,0
18,27308,317,76,393
18,28000,5648,,5648
18,28101,5648,,5648
18,31001,,,0
18,31002,,,187081
18,32001,0,,0
18,32002,0,,0
18,32101,0,,0
18,33001,,,0
18,33002,,,187081
21,01000,,,5055
21,02000,,,0
21,10000,248079,974,249053
21,10001,73296,924,74220
21,10002,174719,45,174764
21,10003,64,5,69
21,11000,47185,5,47190
21,11100,47185,0,47185
21,11101,0,0,0
21,11102,0,0,0
21,11103,0,0,0
21,11104,0,0,0
21,11105,0,0,0
21,11106,0,0,0
21,11107,0,0,0
21,11108,0,0,0
21,11109,0,0,0
21,11110,0,0,0
21,11111,0,0,0
21,11112,28859,0,28859
21,11113,0,0,0
21,11114,1953,0,1953
21,11115,15948,0,15948
21,11116,0,0,0
21,11117,0,0,0
21,11118,425,0,425
21,11119,0,0,0
21,11200,0,0,0
21,11201,0,0,0
21,11202,0,0,0
21,11203,0,0,0
21,11204,0,0,0
21,11205,0,0,0
21,11206,0,0,0
21,11207,0,0,0
21,11208,0,0,0
21,11209,0,0,0
21,11210,0,0,0
21,11211,0,0,0
21,11212,0,0,0
21,11213,0,0,0
21,11214,0,0,0
21,11215,0,0,0
21,11216,0,0,0
21,11217,0,0,0
21,11300,0,5,5
21,11301,0,0,0
21,11302,0,0,0
21,11303,0,5,5
21,11400,0,0,0
21,11401,0,0,0
21,11402,0,0,0
21,11403,0,0,0
21,11500,0,0,0
21,11501,0,0,0
21,11502,0,0,0
21,11503,0,0,0
21,11504,0,0,0
21,11505,0,0,0
21,11506,0,0,0
21,11507,0,0,0
21,11508,0,0,0
21,11600,0,0,0
21,11601,0,0,0
21,11602,0,0,0
21,11603,0,0,0
21,11604,0,0,0
21,11605,0,0,0
21,11606,0,0,0
21,11607,0,0,0
21,11608,0,0,0
21,12000,26111,919,27030
21,12100,9627,919,10546
21,12101,1745,0,1745
21,12102,7882,919,8801
21,12200,15937,,15937
21,12201,15937,,15937
21,12300,287,0,287
21,12301,287,0,287
21,12400,260,0,260
21,12401,0,,0
21,12402,0,0,0
21,12403,0,,0
21,12404,205,0,205
21,12405,0,0,0
21,12406,55,0,55
21,13000,0,0,0
21,13100,0,,0
21,13101,0,,0
21,13102,0,,0
21,13103,0,,0
21,13104,0,,0
21,13105,0,,0
21,13106,0,,0
21,13107,0,,0
21,13108,0,,0
21,13200,0,0,0
21,13201,0,0,0
21,14000,0,0,0
21,14100,0,0,0
21,14101,0,0,0
21,14102,0,0,0
21,14103,0,0,0
21,14104,0,0,0
21,14200,0,0,0
21,14201,0,0,0
21,14202,0,0,0
21,14203,0,0,0
21,14204,0,0,0
21,14300,0,0,0
21,14301,0,0,0
21,14302,0,0,0
21,14303,0,0,0
21,14304,0,0,0
21,14400,0,0,0
21,14401,0,0,0
21,14402,0,0,0
21,14403,0,0,0
21,14404,0,0,0
21,15000,30433,,30433
21,15100,30433,,30433
21,15101,0,,0
21,15102,30433,,30433
21,15103,0,,0
21,15200,0,,0
21,15201,0,,0
21,15202,0,,0
21,15203,0,,0
21,15204,0,,0
21,16000,144286,45,144331
21,16100,0,0,0
21,16101,0,0,0
21,16102,0,0,0
21,16103,0,0,0
21,16104,0,0,0
21,16105,0,0,0
21,16200,1430,0,1430
21,16201,105,0,105
21,16202,0,0,0
21,16203,1325,0,1325
21,16300,142856,45,142901
21,16301,0,0,0
21,16302,0,,0
21,16303,0,,0
21,16304,0,0,0
21,16305,142797,,142797
21,16306,59,45,104
21,17000,64,5,69
21,17100,37,0,37
21,17101,37,0,37
21,17102,0,0,0
21,17103,0,0,0
21,17200,18,5,23
21,17201,14,5,19
21,17202,1,0,1
21,17203,3,0,3
21,17300,9,0,9
21,17301,1,0,1
21,17302,1,0,1
21,17303,0,0,0
21,17304,0,0,0
21,17305,0,0,0
21,17306,7,0,7
21,20000,244429,924,245353
21,20001,14475,332,14807
21,20002,228174,577,228751
21,20003,425,15,440
21,20100,243074,924,243998
21,21000,10716,332,11048
21,21100,293,0,293
21,21101,0,0,0
21,21102,293,0,293
21,21103,0,0,0
21,21104,0,0,0
21,21200,0,0,0
21,21201,0,0,0
21,21202,0,0,0
21,21203,0,0,0
21,21204,0,0,0
21,21205,0,0,0
21,21206,0,0,0
21,21207,0,0,0
21,21208,0,0,0
21,21209,0,0,0
21,21210,0,0,0
21,21211,0,0,0
21,21212,0,0,0
21,21213,0,0,0
21,21214,0,0,0
21,21300,1860,0,1860
21,21301,0,0,0
21,21302,0,0,0
21,21303,0,0,0
21,21304,0,0,0
21,21305,0,0,0
21,21306,0,0,0
21,21307,0,0,0
21,21308,0,0,0
21,21309,0,0,0
21,21310,0,0,0
21,21311,89,0,89
21,21312,1771,0,1771
21,21313,0,0,0
21,21314,0,0,0
21,21315,0,0,0
21,21316,0,0,0
21,21317,0,0,0
21,21400,3339,0,3339
21,21401,0,0,0
21,21402,0,0,0
21,21403,0,0,0
21,21404,0,0,0
21,21405,0,0,0
21,21406,0,0,0
21,21407,0,0,0
21,21408,0,0,0
21,21409,0,0,0
21,21410,0,0,0
21,21411,0,0,0
21,21412,0,0,0
21,21413,0,0,0
21,21414,0,0,0
21,21415,3339,0,3339
21,21416,0,0,0
21,21417,0,0,0
21,21500,0,0,0
21,21501,0,0,0
21,21502,0,0,0
21,21600,5224,332,5556
21,21601,5224,332,5556
21,21602,0,0,0
21,21700,0,0,0
21,21701,0,0,0
21,21702,0,0,0
21,21800,0,0,0
21,21801,0,0,0
21,21802,0,0,0
21,21803,0,0,0
21,21804,0,0,0
21,22000,3759,0,3759
21,22100,3759,,3759
21,22101,3759,,3759
21,22200,0,0,0
21,22201,0,,0
21,22202,0,0,0
21,22203,0,,0
21,23000,0,0,0
21,23100,0,0,0
21,23101,0,,0
21,23102,0,,0
21,23103,0,,0
21,23104,0,,0
21,23105,0,,0
21,23106,0,,0
21,23107,0,,0
21,23108,0,,0
21,23109,0,0,0
21,23200,0,0,0
21,23201,0,0,0
21,24000,31910,,31910
21,24100,31910,,31910
21,24101,0,,0
21,24102,31910,,31910
21,24103,0,,0
21,24200,0,,0
21,24201,0,,0
21,24202,0,,0
21,24203,0,,0
21,24204,0,,0
21,25000,140832,495,141327
21,25100,0,0,0
21,25101,0,0,0
21,25102,0,0,0
21,25103,0,0,0
21,25104,0,0,0
21,25105,0,0,0
21,25200,422,495,917
21,25201,14,0,14
21,25202,391,495,886
21,25203,0,0,0
21,25204,0,0,0
21,25205,13,0,13
21,25206,4,0,4
21,25300,140410,0,140410
21,25301,0,0,0
21,25302,139455,,139455
21,25303,955,0,955
21,26000,55432,82,55514
21,26100,36229,0,36229
21,26101,29619,0,29619
21,26102,6406,0,6406
21,26103,0,0,0
21,26104,204,0,204
21,26200,1222,,1222
21,26201,1222,,1222
21,26202,0,,0
21,26203,0,,0
21,26300,11523,0,11523
21,26301,194,0,194
21,26302,1108,0,1108
21,26303,8947,0,8947
21,26304,740,0,740
21,26305,532,,532
21,26306,0,,0
21,26307,2,,2
21,26400,6458,82,6540
21,26401,237,0,237
21,26402,12,0,12
21,26403,3180,0,3180
21,26404,786,0,786
21,26405,11,0,11
21,26406,893,82,975
21,26407,0,0,0
21,26408,400,0,400
21,26409,32,0,32
21,26410,53,0,53
21,26411,770,0,770
21,26412,84,0,84
21,27000,425,15,440
21,27100,3,0,3
21,27101,0,0,0
21,27102,0,0,0
21,27103,3,0,3
21,27200,19,15,34
21,27201,0,0,0
21,27202,2,0,2
21,27203,17,15,32
21,27300,403,0,403
21,27301,0,0,0
21,27302,0,0,0
21,27303,0,0,0
21,27304,75,0,75
21,27305,0,0,0
21,27306,0,0,0
21,27307,0,0,0
21,27308,328,0,328
21,28000,1355,,1355
21,28101,1355,,1355
21,31001,,,3700
21,31002,,,0
21,32001,0,,0
21,32002,0,,0
21,32101,0,,0
21,33001,,,3700
21,33002,,,0
23,01000,,,31438
23,02000,,,0
23,10000,2860509,22776,2883285
23,10001,1262250,10427,1272677
23,10002,1086367,788,1087155
23,10003,511892,11561,523453
23,11000,1094197,5970,1100167
23,11100,1063780,3199,1066979
23,11111,8499,0,8499
23,11112,734044,2566,736610
23,11113,168184,0,168184
23,11114,1283,0,1283
23,11115,149572,6,149578
23,11118,2198,0,2198
23,11119,0,627,627
23,11300,183,9,192
23,11302,183,3,186
23,11303,0,6,6
23,11500,25432,2762,28194
23,11501,8092,2762,10854
23,11502,7240,0,7240
23,11505,10100,0,10100
23,11600,4802,0,4802
23,11603,4802,0,4802
23,12000,168053,4457,172510
23,12100,87801,4457,92258
23,12101,10647,50,10697
23,12102,77154,4407,81561
23,12200,79864,,79864
23,12201,79864,,79864
23,12300,78,0,78
23,12301,78,0,78
23,12400,310,0,310
23,12402,4,0,4
23,12404,306,0,306
23,13000,189,,189
23,13100,189,,189
23,13102,120,,120
23,13104,67,,67
23,13105,2,,2
23,14000,6916,0,6916
23,14100,6916,0,6916
23,14102,6916,0,6916
23,15000,821713,,821713
23,15100,821713,,821713
23,15102,821713,,821713
23,16000,257549,788,258337
23,16200,55018,788,55806
23,16202,93,0,93
23,16203,54925,788,55713
23,16300,202531,0,202531
23,16301,4531,0,4531
23,16302,761,,761
23,16305,195313,,195313
23,16306,1926,0,1926
23,17000,511892,11561,523453
23,17100,3058,0,3058
23,17101,3035,0,3035
23,17102,1,0,1
23,17103,22,0,22
23,17200,3881,206,4087
23,17201,3491,206,3697
23,17202,321,0,321
23,17203,69,0,69
23,17300,504953,11355,516308
23,17304,12,0,12
23,17305,4,48,52
23,17306,504937,11307,516244
23,20000,2825906,36830,2862736
23,20001,792272,17170,809442
23,20002,1516192,8336,1524528
23,20003,506553,11324,517877
23,20100,2815017,36830,2851847
23,21000,738777,17170,755947
23,21100,232423,0,232423
23,21101,225999,0,225999
23,21102,6424,0,6424
23,21200,2037,0,2037
23,21208,1599,0,1599
23,21209,158,0,158
23,21210,280,0,280
23,21300,11799,120,11919
23,21307,8,0,8
23,21308,41,0,41
23,21311,1980,0,1980
23,21312,9201,120,9321
23,21313,332,0,332
23,21315,237,0,237
23,21400,3403,0,3403
23,21406,28,0,28
23,21412,3375,0,3375
23,21500,11157,20,11177
23,21501,11157,20,11177
23,21600,441170,17030,458200
23,21601,440013,16979,456992
23,21602,1157,51,1208
23,21800,36788,0,36788
23,21801,11930,0,11930
23,21804,24858,0,24858
23,22000,53495,,53495
23,22100,53490,,53490
23,22101,53490,,53490
23,22200,5,,5
23,22201,5,,5
23,23000,143,0,143
23,23100,125,,125
23,23102,120,,120
23,23104,2,,2
23,23105,3,,3
23,23200,18,0,18
23,23201,18,0,18
23,24000,832051,,832051
23,24100,832051,,832051
23,24102,832051,,832051
23,25000,350451,3732,354183
23,25200,25728,3330,29058
23,25202,25071,3330,28401
23,25203,6,0,6
23,25206,651,0,651
23,25300,324723,402,325125
23,25302,317073,,317073
23,25303,7650,402,8052
23,26000,333547,4604,338151
23,26100,163583,3090,166673
23,26101,128201,2852,131053
23,26102,30274,238,30512
23,26104,5108,0,5108
23,26200,32189,,32189
23,26201,32189,,32189
23,26300,61891,858,62749
23,26301,5276,141,5417
23,26302,15354,104,15458
23,26303,26195,613,26808
23,26304,6679,0,6679
23,26305,8077,,8077
23,26307,310,,310
23,26400,75884,656,76540
