"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,07/01/09
2,А,10601,374.0000,2,07/01/09
2,А,10602,269000.0000,2,07/01/09
2,А,10701,12003.0000,2,07/01/09
2,А,10801,114982.0000,2,07/01/09
2,А,20202,27250.0000,1,07/01/09
2,А,20203,6.0000,1,07/01/09
2,А,20209,3588.0000,1,07/01/09
2,А,20210,0.0000,1,07/01/09
2,А,30102,8319.0000,1,07/01/09
2,А,30110,5062.0000,1,07/01/09
2,А,30114,133272.0000,1,07/01/09
2,А,30202,1068.0000,1,07/01/09
2,А,30204,786.0000,1,07/01/09
2,А,30220,2688.0000,2,07/01/09
2,А,30223,22509.0000,2,07/01/09
2,А,30232,1260.0000,2,07/01/09
2,А,30233,343.0000,1,07/01/09
2,А,30301,3338.0000,2,07/01/09
2,А,30302,3338.0000,1,07/01/09
2,А,30305,7270.0000,2,07/01/09
2,А,30306,7270.0000,1,07/01/09
2,А,30402,35.0000,1,07/01/09
2,А,32010,14018.0000,1,07/01/09
2,А,40501,5.0000,2,07/01/09
2,А,40601,2.0000,2,07/01/09
2,А,40701,4.0000,2,07/01/09
2,А,40702,294344.0000,2,07/01/09
2,А,40703,5934.0000,2,07/01/09
2,А,40802,8955.0000,2,07/01/09
2,А,40804,1.0000,2,07/01/09
2,А,40807,3281.0000,2,07/01/09
2,А,40814,27.0000,2,07/01/09
2,А,40817,23063.0000,2,07/01/09
2,А,40820,834.0000,2,07/01/09
2,А,40901,10000.0000,2,07/01/09
2,А,40905,272.0000,2,07/01/09
2,А,40909,146.0000,2,07/01/09
2,А,40910,0.0000,2,07/01/09
2,А,40911,32.0000,2,07/01/09
2,А,40912,0.0000,2,07/01/09
2,А,40913,119.0000,2,07/01/09
2,А,42103,6360.0000,2,07/01/09
2,А,42106,1406.0000,2,07/01/09
2,А,42206,0.0000,2,07/01/09
2,А,42207,2500.0000,2,07/01/09
2,А,42301,11315.0000,2,07/01/09
2,А,42303,1454.0000,2,07/01/09
2,А,42304,497.0000,2,07/01/09
2,А,42305,117874.0000,2,07/01/09
2,А,42306,12484.0000,2,07/01/09
2,А,42601,123.0000,2,07/01/09
2,А,45203,0.0000,1,07/01/09
2,А,45204,35680.0000,1,07/01/09
2,А,45205,13011.0000,1,07/01/09
2,А,45206,278306.0000,1,07/01/09
2,А,45207,417790.0000,1,07/01/09
2,А,45208,340797.0000,1,07/01/09
2,А,45209,72212.0000,1,07/01/09
2,А,45215,344506.0000,2,07/01/09
2,А,45505,92.0000,1,07/01/09
2,А,45506,486.0000,1,07/01/09
2,А,45509,115.0000,1,07/01/09
2,А,45515,11.0000,2,07/01/09
2,А,45812,34619.0000,1,07/01/09
2,А,45815,2071.0000,1,07/01/09
2,А,45818,36690.0000,2,07/01/09
2,А,47404,11831.0000,1,07/01/09
2,А,47407,0.0000,2,07/01/09
2,А,47408,0.0000,1,07/01/09
2,А,47411,226.0000,2,07/01/09
2,А,47416,3138.0000,2,07/01/09
2,А,47422,207.0000,2,07/01/09
2,А,47423,1539.0000,1,07/01/09
2,А,47425,5780.0000,2,07/01/09
2,А,47426,41.0000,2,07/01/09
2,А,47427,4192.0000,1,07/01/09
2,А,47801,2263.0000,1,07/01/09
2,А,47804,2263.0000,2,07/01/09
2,А,50706,1876.0000,1,07/01/09
2,А,50719,1876.0000,2,07/01/09
2,А,52006,6000.0000,2,07/01/09
2,А,52407,59.0000,2,07/01/09
2,А,52501,0.0000,2,07/01/09
2,А,60301,1442.0000,2,07/01/09
2,А,60302,126.0000,1,07/01/09
2,А,60305,2469.0000,2,07/01/09
2,А,60306,0.0000,1,07/01/09
2,А,60307,0.0000,2,07/01/09
2,А,60308,186.0000,1,07/01/09
2,А,60309,8.0000,2,07/01/09
2,А,60310,44.0000,1,07/01/09
2,А,60311,621.0000,2,07/01/09
2,А,60312,1751.0000,1,07/01/09
2,А,60313,82.0000,2,07/01/09
2,А,60314,0.0000,1,07/01/09
2,А,60323,13.0000,1,07/01/09
2,А,60324,1813.0000,2,07/01/09
2,А,60401,6617.0000,1,07/01/09
2,А,60601,3517.0000,2,07/01/09
2,А,60901,1.0000,1,07/01/09
2,А,60903,1.0000,2,07/01/09
2,А,61002,33.0000,1,07/01/09
2,А,61008,45.0000,1,07/01/09
2,А,61009,461.0000,1,07/01/09
2,А,61304,84.0000,2,07/01/09
2,А,61403,3811.0000,1,07/01/09
2,А,70601,324696.0000,2,07/01/09
2,А,70603,263483.0000,2,07/01/09
2,А,70605,17.0000,2,07/01/09
2,А,70606,296561.0000,1,07/01/09
2,А,70608,268183.0000,1,07/01/09
2,А,70610,6.0000,1,07/01/09
2,А,70611,5413.0000,1,07/01/09
2,А,70801,0.0000,2,07/01/09
2,В,90701,2.0000,1,07/01/09
2,В,90803,3046.0000,1,07/01/09
2,В,90901,288.0000,1,07/01/09
2,В,90902,296510.0000,1,07/01/09
2,В,90907,10000.0000,1,07/01/09
2,В,91003,0.0000,2,07/01/09
2,В,91004,0.0000,2,07/01/09
2,В,91104,4.0000,1,07/01/09
2,В,91202,6.0000,1,07/01/09
2,В,91203,2.0000,1,07/01/09
2,В,91207,3.0000,1,07/01/09
2,В,91311,262.0000,2,07/01/09
2,В,91312,442698.0000,2,07/01/09
2,В,91315,12421.0000,2,07/01/09
2,В,91316,5726.0000,2,07/01/09
2,В,91317,7104.0000,2,07/01/09
2,В,91414,161362.0000,1,07/01/09
2,В,91418,2000.0000,1,07/01/09
2,В,91501,105.0000,1,07/01/09
2,В,91507,18338.0000,2,07/01/09
2,В,91604,79635.0000,1,07/01/09
2,В,91704,24232.0000,1,07/01/09
2,В,91802,64992.0000,1,07/01/09
2,Г,93001,90285.0000,1,07/01/09
2,Г,93309,29578.0000,1,07/01/09
2,Г,93801,0.0000,1,07/01/09
2,Г,96001,90267.0000,2,07/01/09
2,Г,96309,28165.0000,2,07/01/09
2,Г,96801,1431.0000,2,07/01/09
2,Д,98010,2669485.0000,1,07/01/09
2,Д,98040,192363.0000,2,07/01/09
2,Д,98070,2477122.0000,2,07/01/09
2,В,99998,486549.0000,1,07/01/09
2,В,99999,642187.0000,2,07/01/09
5,А,10207,89949.0000,2,07/01/09
5,А,10601,70591.0000,2,07/01/09
5,А,10602,266265.0000,2,07/01/09
5,А,10603,43263.0000,2,07/01/09
5,А,10605,15603.0000,1,07/01/09
5,А,10701,62307.0000,2,07/01/09
5,А,10801,16057.0000,2,07/01/09
5,А,20202,91209.0000,1,07/01/09
5,А,20208,1152.0000,1,07/01/09
5,А,20209,0.0000,1,07/01/09
5,А,30102,189466.0000,1,07/01/09
5,А,30109,171.0000,2,07/01/09
5,А,30110,519353.0000,1,07/01/09
5,А,30114,41513.0000,1,07/01/09
5,А,30202,5986.0000,1,07/01/09
5,А,30204,5966.0000,1,07/01/09
5,А,30213,8295.0000,1,07/01/09
5,А,30220,0.0000,2,07/01/09
5,А,30221,46936.0000,1,07/01/09
5,А,30232,4919.0000,2,07/01/09
5,А,30233,149.0000,1,07/01/09
5,А,30301,156829.0000,2,07/01/09
5,А,30302,156829.0000,1,07/01/09
5,А,30402,9573.0000,1,07/01/09
5,А,30404,0.0000,1,07/01/09
5,А,30406,67.0000,1,07/01/09
5,А,30408,0.0000,2,07/01/09
5,А,30409,0.0000,1,07/01/09
5,А,30601,850.0000,2,07/01/09
5,А,30602,502.0000,1,07/01/09
5,А,31302,0.0000,2,07/01/09
5,А,31303,15000.0000,2,07/01/09
5,А,31307,0.0000,2,07/01/09
5,А,31502,0.0000,2,07/01/09
5,А,31503,214109.0000,2,07/01/09
5,А,32201,469.0000,1,07/01/09
5,А,32301,25658.0000,1,07/01/09
5,А,32901,321788.0000,2,07/01/09
5,А,40502,117.0000,2,07/01/09
5,А,40503,54.0000,2,07/01/09
5,А,40602,68830.0000,2,07/01/09
5,А,40701,313.0000,2,07/01/09
5,А,40702,1414908.0000,2,07/01/09
5,А,40703,25117.0000,2,07/01/09
5,А,40802,27467.0000,2,07/01/09
5,А,40804,155.0000,2,07/01/09
5,А,40805,10.0000,2,07/01/09
5,А,40807,8029.0000,2,07/01/09
5,А,40814,1.0000,2,07/01/09
5,А,40817,125649.0000,2,07/01/09
5,А,40820,2744.0000,2,07/01/09
5,А,40905,102.0000,2,07/01/09
5,А,40909,147.0000,2,07/01/09
5,А,40910,2.0000,2,07/01/09
5,А,40911,0.0000,2,07/01/09
5,А,40912,24.0000,2,07/01/09
5,А,40913,47.0000,2,07/01/09
5,А,42007,456.0000,2,07/01/09
5,А,42103,236099.0000,2,07/01/09
5,А,42104,41912.0000,2,07/01/09
5,А,42105,298574.0000,2,07/01/09
5,А,42106,239775.0000,2,07/01/09
5,А,42203,3000.0000,2,07/01/09
5,А,42205,10448.0000,2,07/01/09
5,А,42303,32072.0000,2,07/01/09
5,А,42304,52571.0000,2,07/01/09
5,А,42305,134827.0000,2,07/01/09
5,А,42306,698829.0000,2,07/01/09
5,А,42307,9276.0000,2,07/01/09
5,А,42601,2.0000,2,07/01/09
5,А,42605,40.0000,2,07/01/09
5,А,42606,5791.0000,2,07/01/09
5,А,45201,8082.0000,1,07/01/09
5,А,45203,173310.0000,1,07/01/09
5,А,45204,16516.0000,1,07/01/09
5,А,45205,7700.0000,1,07/01/09
5,А,45206,190217.0000,1,07/01/09
5,А,45207,620483.0000,1,07/01/09
5,А,45208,182649.0000,1,07/01/09
5,А,45215,8291.0000,2,07/01/09
5,А,45303,0.0000,1,07/01/09
5,А,45307,2122.0000,1,07/01/09
5,А,45315,9.0000,2,07/01/09
5,А,45406,1099.0000,1,07/01/09
5,А,45407,59924.0000,1,07/01/09
5,А,45408,8672.0000,1,07/01/09
5,А,45415,1748.0000,2,07/01/09
5,А,45504,2810.0000,1,07/01/09
5,А,45505,800.0000,1,07/01/09
5,А,45506,53505.0000,1,07/01/09
5,А,45507,59354.0000,1,07/01/09
5,А,45515,705.0000,2,07/01/09
5,А,45705,34.0000,1,07/01/09
5,А,45706,6.0000,1,07/01/09
5,А,45715,3.0000,2,07/01/09
5,А,45812,69897.0000,1,07/01/09
5,А,45814,15697.0000,1,07/01/09
5,А,45815,648.0000,1,07/01/09
5,А,45817,8.0000,1,07/01/09
5,А,45818,26615.0000,2,07/01/09
5,А,45912,2892.0000,1,07/01/09
5,А,45914,416.0000,1,07/01/09
5,А,45915,15.0000,1,07/01/09
5,А,45918,638.0000,2,07/01/09
5,А,47105,50.0000,1,07/01/09
5,А,47403,0.0000,2,07/01/09
5,А,47404,95050.0000,1,07/01/09
5,А,47405,0.0000,2,07/01/09
5,А,47407,0.0000,2,07/01/09
5,А,47408,0.0000,1,07/01/09
5,А,47411,32469.0000,2,07/01/09
5,А,47416,1373.0000,2,07/01/09
5,А,47417,0.0000,1,07/01/09
5,А,47422,0.0000,2,07/01/09
5,А,47423,650.0000,1,07/01/09
5,А,47425,1638.0000,2,07/01/09
5,А,47426,16501.0000,2,07/01/09
5,А,47427,7970.0000,1,07/01/09
5,А,47603,874.0000,2,07/01/09
