"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2309,А,30126,6.0000,2,10/01/13
2309,А,30305,2792211.0000,2,10/01/13
2309,А,31402,0.0000,2,10/01/13
2309,А,31903,0.0000,1,10/01/13
2309,А,32005,300000.0000,1,10/01/13
2309,А,42102,700000.0000,2,10/01/13
2309,А,45208,226416.0000,1,10/01/13
2309,А,45507,11605.0000,1,10/01/13
2309,А,47411,1912.0000,2,10/01/13
2309,А,47425,528.0000,2,10/01/13
2309,А,60313,0.0000,2,10/01/13
2309,А,70601,756469.0000,2,10/01/13
2309,В,90701,1.0000,1,10/01/13
2309,В,91317,330000.0000,2,10/01/13
2309,Г,93801,0.0000,1,10/01/13
2309,Г,96308,20085.0000,2,10/01/13
103,А,10701,130000.0000,2,10/01/13
103,А,20209,18000.0000,1,10/01/13
103,А,30232,0.0000,2,10/01/13
103,А,32002,800000.0000,1,10/01/13
103,А,32004,200000.0000,1,10/01/13
103,А,32401,1254.0000,1,10/01/13
103,А,40702,5269776.0000,2,10/01/13
103,А,40802,40986.0000,2,10/01/13
103,А,40817,48129.0000,2,10/01/13
103,А,40821,25187.0000,2,10/01/13
103,А,40911,0.0000,2,10/01/13
103,А,45205,89323.0000,1,10/01/13
103,А,45507,610380.0000,1,10/01/13
103,А,45815,3695.0000,1,10/01/13
103,А,47417,0.0000,1,10/01/13
103,А,60307,0.0000,2,10/01/13
103,В,91207,1.0000,1,10/01/13
103,Г,93001,170.0000,1,10/01/13
103,Г,93801,0.0000,1,10/01/13
103,Г,96001,168.0000,2,10/01/13
101,А,10207,1558500.0000,2,10/01/13
101,А,30110,43472.0000,1,10/01/13
101,А,30226,928.0000,2,10/01/13
101,А,31501,0.0000,2,10/01/13
101,А,40911,98.0000,2,10/01/13
101,А,42002,3200.0000,2,10/01/13
101,А,42303,5256.0000,2,10/01/13
101,А,45505,10275.0000,1,10/01/13
101,А,45815,7543.0000,1,10/01/13
101,А,47008,9492.0000,2,10/01/13
101,А,47425,5627.0000,2,10/01/13
101,А,50706,10.0000,1,10/01/13
101,А,60308,68.0000,1,10/01/13
101,А,60309,0.0000,2,10/01/13
101,А,60312,41118.0000,1,10/01/13
101,А,60322,18.0000,2,10/01/13
101,А,60401,249741.0000,1,10/01/13
101,А,61210,0.0000,1,10/01/13
101,А,70607,0.0000,1,10/01/13
101,А,70613,66005.0000,2,10/01/13
101,В,91203,6.0000,1,10/01/13
101,В,91317,8726.0000,2,10/01/13
101,В,91417,740797.0000,1,10/01/13
101,В,91802,8100.0000,1,10/01/13
101,В,91803,20.0000,1,10/01/13
101,Г,93301,0.0000,1,10/01/13
101,Г,93304,0.0000,1,10/01/13
101,Г,93803,102.0000,1,10/01/13
101,Г,96001,9322527.0000,2,10/01/13
101,Д,98070,823410.0000,2,10/01/13
1326,А,20309,100273.0000,2,10/01/13
1326,А,30122,4.0000,2,10/01/13
1326,А,30220,906921.0000,2,10/01/13
1326,А,30221,0.0000,1,10/01/13
1326,А,30236,739535.0000,2,10/01/13
1326,А,30413,1962384.0000,1,10/01/13
1326,А,30424,543274.0000,1,10/01/13
1326,А,31305,22691402.0000,2,10/01/13
1326,А,31402,54000.0000,2,10/01/13
1326,А,31406,781532.0000,2,10/01/13
1326,А,32006,0.0000,1,10/01/13
1326,А,32104,0.0000,1,10/01/13
1326,А,32105,0.0000,1,10/01/13
1326,А,32106,528826.0000,1,10/01/13
1326,А,32109,5060552.0000,1,10/01/13
1326,А,32204,0.0000,1,10/01/13
1326,А,40503,215940.0000,2,10/01/13
1326,А,40701,9244026.0000,2,10/01/13
1326,А,40818,2.0000,2,10/01/13
1326,А,40903,74043.0000,2,10/01/13
1326,А,41402,50700.0000,2,10/01/13
1326,А,42002,2702720.0000,2,10/01/13
1326,А,42007,3493335.0000,2,10/01/13
1326,А,42102,10063018.0000,2,10/01/13
1326,А,42104,13999678.0000,2,10/01/13
1326,А,42106,8096950.0000,2,10/01/13
1326,А,42304,6945673.0000,2,10/01/13
1326,А,42305,95634314.0000,2,10/01/13
1326,А,42315,10802.0000,2,10/01/13
1326,А,43701,1449591.0000,2,10/01/13
1326,А,43703,0.0000,2,10/01/13
1326,А,44003,7951328.0000,2,10/01/13
1326,А,45105,1989618.0000,1,10/01/13
1326,А,45106,2071705.0000,1,10/01/13
1326,А,45201,4418639.0000,1,10/01/13
1326,А,45502,22774.0000,1,10/01/13
1326,А,45504,863884.0000,1,10/01/13
1326,А,45509,12745755.0000,1,10/01/13
1326,А,45615,13224820.0000,2,10/01/13
1326,А,45707,4658.0000,1,10/01/13
1326,А,45715,168.0000,2,10/01/13
1326,А,45916,0.0000,1,10/01/13
1326,А,47801,1288.0000,1,10/01/13
1326,А,50105,36667.0000,1,10/01/13
1326,А,50707,3776833.0000,1,10/01/13
1326,А,50905,0.0000,1,10/01/13
1326,А,51405,6069820.0000,1,10/01/13
1326,А,52303,1451145.0000,2,10/01/13
1326,А,52305,23434618.0000,2,10/01/13
1326,А,52602,4802788.0000,2,10/01/13
1326,А,60202,9339340.0000,1,10/01/13
1326,А,60306,3411.0000,1,10/01/13
1326,А,60307,532.0000,2,10/01/13
1326,А,61002,1843.0000,1,10/01/13
1326,А,61210,0.0000,1,10/01/13
1326,А,61212,0.0000,1,10/01/13
1326,В,90702,6.0000,1,10/01/13
1326,В,91203,368.0000,1,10/01/13
1326,В,91316,53675183.0000,2,10/01/13
1326,В,91412,4810843.0000,1,10/01/13
1326,Г,93201,24550.0000,1,10/01/13
1326,Г,93301,852703.0000,1,10/01/13
1326,Г,93411,10332.0000,1,10/01/13
1326,Г,93502,25911.0000,1,10/01/13
1326,Г,96002,399188637.0000,2,10/01/13
1326,Г,96302,3590112.0000,2,10/01/13
1326,Г,96507,26016.0000,2,10/01/13
1326,Д,98020,8.0000,1,10/01/13
1326,Д,98040,3564206339.0000,2,10/01/13
1326,Д,98053,0.0000,2,10/01/13
2176,А,10701,169630.0000,2,10/01/13
2176,А,20210,1931.0000,1,10/01/13
2176,А,30102,2014417.0000,1,10/01/13
2176,А,30222,4419.0000,2,10/01/13
2176,А,30232,223277.0000,2,10/01/13
2176,А,30306,5505691.0000,1,10/01/13
2176,А,30413,2007.0000,1,10/01/13
2176,А,31609,861017.0000,2,10/01/13
2176,А,32002,14000.0000,1,10/01/13
2176,А,40702,8656032.0000,2,10/01/13
2176,А,42103,15700.0000,2,10/01/13
2176,А,42501,9.0000,2,10/01/13
2176,А,42601,1892.0000,2,10/01/13
2176,А,42605,24738.0000,2,10/01/13
2176,А,44605,0.0000,1,10/01/13
2176,А,47415,27669.0000,1,10/01/13
2176,А,50104,15204.0000,1,10/01/13
2176,А,50106,62197.0000,1,10/01/13
2176,А,50107,50650.0000,1,10/01/13
2176,А,51508,44613.0000,1,10/01/13
2176,А,52304,850.0000,2,10/01/13
2176,А,60311,32200.0000,2,10/01/13
2176,А,60315,1161360.0000,1,10/01/13
2176,А,60701,60541.0000,1,10/01/13
2176,А,61002,101.0000,1,10/01/13
2176,А,61209,0.0000,1,10/01/13
2176,А,70602,266.0000,2,10/01/13
2176,А,70603,11757127.0000,2,10/01/13
