"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
2309,Г,96902,292548.0000,2,04/01/14
2726,А,47407,0.0000,2,04/01/14
2726,А,47416,29.0000,2,04/01/14
2726,А,60312,7654.0000,1,04/01/14
2726,А,60313,0.0000,2,04/01/14
2726,А,60323,45.0000,1,04/01/14
2726,А,70606,397181.0000,1,04/01/14
103,А,10701,130000.0000,2,04/01/14
103,А,20209,12318.0000,1,04/01/14
103,А,30232,0.0000,2,04/01/14
103,А,32002,200000.0000,1,04/01/14
103,А,32004,0.0000,1,04/01/14
103,А,32401,1254.0000,1,04/01/14
103,А,40702,3480005.0000,2,04/01/14
103,А,40802,26117.0000,2,04/01/14
103,А,40817,35948.0000,2,04/01/14
103,А,40821,38693.0000,2,04/01/14
103,А,40911,0.0000,2,04/01/14
103,А,45205,140000.0000,1,04/01/14
103,А,45507,861136.0000,1,04/01/14
103,А,45815,598447.0000,1,04/01/14
103,А,60307,0.0000,2,04/01/14
103,А,60322,0.0000,2,04/01/14
103,В,91207,1.0000,1,04/01/14
103,Г,99997,0.0000,2,04/01/14
1326,А,20309,170437.0000,2,04/01/14
1326,А,30122,4.0000,2,04/01/14
1326,А,30220,543057.0000,2,04/01/14
1326,А,30221,0.0000,1,04/01/14
1326,А,30236,624112.0000,2,04/01/14
1326,А,30413,2701145.0000,1,04/01/14
1326,А,30424,1111741.0000,1,04/01/14
1326,А,31305,19424840.0000,2,04/01/14
1326,А,31402,0.0000,2,04/01/14
1326,А,32006,9960000.0000,1,04/01/14
1326,А,32105,578436.0000,1,04/01/14
1326,А,32106,71374.0000,1,04/01/14
1326,А,32109,6216870.0000,1,04/01/14
1326,А,32204,780609.0000,1,04/01/14
1326,А,32308,1445412.0000,1,04/01/14
1326,А,40503,242573.0000,2,04/01/14
1326,А,40701,13106129.0000,2,04/01/14
1326,А,40818,2.0000,2,04/01/14
1326,А,40903,141946.0000,2,04/01/14
1326,А,41402,2500000.0000,2,04/01/14
1326,А,41403,300000.0000,2,04/01/14
1326,А,42002,3342937.0000,2,04/01/14
1326,А,42007,2759947.0000,2,04/01/14
1326,А,42102,13672804.0000,2,04/01/14
1326,А,42104,1467834.0000,2,04/01/14
1326,А,42106,7992910.0000,2,04/01/14
1326,А,42304,6255741.0000,2,04/01/14
1326,А,42305,90452573.0000,2,04/01/14
1326,А,42315,10740.0000,2,04/01/14
1326,А,43701,4637587.0000,2,04/01/14
1326,А,43703,0.0000,2,04/01/14
1326,А,44003,0.0000,2,04/01/14
1326,А,45106,10287128.0000,1,04/01/14
1326,А,45201,4755936.0000,1,04/01/14
1326,А,45502,17728.0000,1,04/01/14
1326,А,45504,637058.0000,1,04/01/14
1326,А,45509,16020115.0000,1,04/01/14
1326,А,45615,16322226.0000,2,04/01/14
1326,А,45707,3710.0000,1,04/01/14
1326,А,45715,250.0000,2,04/01/14
1326,А,45906,0.0000,1,04/01/14
1326,А,47801,1243.0000,1,04/01/14
1326,А,50105,0.0000,1,04/01/14
1326,А,50707,124255.0000,1,04/01/14
1326,А,50905,0.0000,1,04/01/14
1326,А,51405,2880172.0000,1,04/01/14
1326,А,52303,1175621.0000,2,04/01/14
1326,А,52305,20014521.0000,2,04/01/14
1326,А,52602,11024898.0000,2,04/01/14
1326,А,60202,427790.0000,1,04/01/14
1326,А,60306,9900.0000,1,04/01/14
1326,А,60307,459.0000,2,04/01/14
1326,А,61002,3465.0000,1,04/01/14
1326,А,61210,0.0000,1,04/01/14
1326,А,61212,0.0000,1,04/01/14
1326,В,90702,6.0000,1,04/01/14
1326,В,91203,1620.0000,1,04/01/14
1326,В,91316,42784707.0000,2,04/01/14
1326,Г,93301,956876.0000,1,04/01/14
1326,Г,93411,446010.0000,1,04/01/14
1326,Г,93502,472634.0000,1,04/01/14
1326,Г,93704,0.0000,1,04/01/14
1326,Г,96302,2515761.0000,2,04/01/14
1326,Г,96507,1280042.0000,2,04/01/14
1326,Д,98020,8.0000,1,04/01/14
1326,Д,98040,853278611.0000,2,04/01/14
1326,Д,98053,0.0000,2,04/01/14
2786,А,30215,1427.0000,1,04/01/14
2786,А,32005,20000.0000,1,04/01/14
2786,А,32006,677137.0000,1,04/01/14
2786,А,40802,89929.0000,2,04/01/14
2786,А,42203,2900.0000,2,04/01/14
2786,А,42207,500.0000,2,04/01/14
2786,А,45507,2105074.0000,1,04/01/14
2786,А,45912,4281.0000,1,04/01/14
2786,А,60306,0.0000,1,04/01/14
2786,А,61002,222.0000,1,04/01/14
2786,А,61009,2132.0000,1,04/01/14
2786,В,91203,102.0000,1,04/01/14
2786,В,91501,67205.0000,1,04/01/14
2786,В,91502,205.0000,1,04/01/14
2249,А,30110,74894.0000,1,04/01/14
2249,А,30118,0.0000,1,04/01/14
2249,А,31302,0.0000,2,04/01/14
2249,А,32003,360000.0000,1,04/01/14
2249,А,40817,150701.0000,2,04/01/14
2249,А,40911,0.0000,2,04/01/14
2249,А,45415,465.0000,2,04/01/14
2249,А,45812,11500.0000,1,04/01/14
2249,А,45915,1.0000,1,04/01/14
2249,А,60312,440.0000,1,04/01/14
2249,А,70609,331.0000,1,04/01/14
2249,В,91317,11697.0000,2,04/01/14
2249,В,91508,1144.0000,2,04/01/14
1720,А,10601,152596.0000,2,04/01/14
1720,А,10602,2190.0000,2,04/01/14
1720,А,10801,191787.0000,2,04/01/14
1720,А,30102,338121.0000,1,04/01/14
1720,А,30306,353902.0000,1,04/01/14
1720,А,30424,124.0000,1,04/01/14
1720,А,30602,0.0000,1,04/01/14
1720,А,40703,156569.0000,2,04/01/14
1720,А,40814,3.0000,2,04/01/14
1720,А,42104,7000.0000,2,04/01/14
1720,А,42106,5500.0000,2,04/01/14
1720,А,42206,800.0000,2,04/01/14
1720,А,42605,1.0000,2,04/01/14
1720,А,45509,17573.0000,1,04/01/14
1720,А,45818,101032.0000,2,04/01/14
1720,А,45918,1051.0000,2,04/01/14
1720,А,47416,1777.0000,2,04/01/14
1720,А,47422,871.0000,2,04/01/14
1720,А,60302,4597.0000,1,04/01/14
1720,А,60308,80.0000,1,04/01/14
1720,А,60323,496.0000,1,04/01/14
1720,А,60401,656002.0000,1,04/01/14
1720,В,91203,1.0000,1,04/01/14
1720,В,91311,167.0000,2,04/01/14
1720,В,91507,1470.0000,2,04/01/14
1720,В,91508,26.0000,2,04/01/14
1720,Д,98050,3542879.0000,2,04/01/14
101,А,10207,1558500.0000,2,04/01/14
101,А,30110,178278.0000,1,04/01/14
101,А,30226,980.0000,2,04/01/14
101,А,31504,0.0000,2,04/01/14
101,А,40911,22.0000,2,04/01/14
101,А,45505,7978.0000,1,04/01/14
101,А,45815,17468.0000,1,04/01/14
101,А,47008,0.0000,2,04/01/14
101,А,47425,3500.0000,2,04/01/14
101,А,50706,10.0000,1,04/01/14
101,А,60308,30.0000,1,04/01/14
101,А,60309,885.0000,2,04/01/14
101,А,60312,24881.0000,1,04/01/14
101,А,60322,77.0000,2,04/01/14
101,А,60401,254026.0000,1,04/01/14
101,А,61210,0.0000,1,04/01/14
101,А,70607,178142.0000,1,04/01/14
101,А,70613,3400.0000,2,04/01/14
101,В,91203,1.0000,1,04/01/14
101,В,91317,12837.0000,2,04/01/14
101,В,91319,145711.0000,2,04/01/14
101,В,91802,8100.0000,1,04/01/14
101,В,91803,20.0000,1,04/01/14
101,Г,93301,0.0000,1,04/01/14
3298,А,32201,892.0000,1,04/01/14
3298,А,40909,0.0000,2,04/01/14
3298,А,45415,910.0000,2,04/01/14
3298,А,45507,275.0000,1,04/01/14
3298,А,45912,0.0000,1,04/01/14
3298,А,45918,536.0000,2,04/01/14
3298,А,60301,531.0000,2,04/01/14
3298,А,60401,118707.0000,1,04/01/14
3298,А,70611,314.0000,1,04/01/14
3298,А,70706,0.0000,1,04/01/14
3298,А,70711,0.0000,1,04/01/14
3298,В,91704,1084.0000,1,04/01/14
3166,А,60903,622.0000,2,04/01/14
3166,А,61002,15.0000,1,04/01/14
3166,А,61008,68128.0000,1,04/01/14
3166,А,61009,3256.0000,1,04/01/14
3166,А,61304,2419.0000,2,04/01/14
1281,А,10601,48.0000,2,04/01/14
1281,А,10603,0.0000,2,04/01/14
1281,А,10701,8000.0000,2,04/01/14
1281,А,10801,60292.0000,2,04/01/14
1281,А,32003,0.0000,1,04/01/14
1281,А,40701,0.0000,2,04/01/14
1281,А,40802,29735.0000,2,04/01/14
1281,А,42105,4000.0000,2,04/01/14
1281,А,42303,3030.0000,2,04/01/14
1281,А,45306,311.0000,1,04/01/14
1281,А,45406,74721.0000,1,04/01/14
1281,А,60310,0.0000,1,04/01/14
1281,А,70608,302.0000,1,04/01/14
1281,А,70611,1367.0000,1,04/01/14
1281,В,90901,8906.0000,1,04/01/14
1281,В,99999,2081680.0000,2,04/01/14
2309,А,30110,35034.0000,1,04/01/14
2309,А,30114,3765408.0000,1,04/01/14
2309,А,30301,3101528.0000,2,04/01/14
2309,А,32107,11497.0000,1,04/01/14
2309,А,32206,304235.0000,1,04/01/14
2309,А,32302,488913.0000,1,04/01/14
2309,А,40804,16.0000,2,04/01/14
2309,А,42304,35671.0000,2,04/01/14
2309,А,43804,2325.0000,2,04/01/14
2309,А,43805,1500.0000,2,04/01/14
2309,А,45506,227.0000,1,04/01/14
2309,А,45515,229.0000,2,04/01/14
2309,А,47417,1.0000,1,04/01/14
2309,А,47804,4011.0000,2,04/01/14
2309,А,60305,0.0000,2,04/01/14
2309,А,60308,127.0000,1,04/01/14
2309,А,60311,127.0000,2,04/01/14
2309,А,61009,146.0000,1,04/01/14
2309,А,70703,5645678.0000,2,04/01/14
2309,В,91202,439547.0000,1,04/01/14
2309,В,99999,5235088.0000,2,04/01/14
2726,А,30221,0.0000,1,04/01/14
2726,А,47427,759.0000,1,04/01/14
2726,А,60901,4781.0000,1,04/01/14
2726,А,61403,21179.0000,1,04/01/14
103,А,10208,1000000.0000,2,04/01/14
103,А,10801,1834539.0000,2,04/01/14
103,А,30235,0.0000,1,04/01/14
103,А,42311,1.0000,2,04/01/14
103,А,42601,345.0000,2,04/01/14
103,А,42614,2.0000,2,04/01/14
103,А,45207,3862589.0000,1,04/01/14
103,А,47407,0.0000,2,04/01/14
103,А,47411,14055.0000,2,04/01/14
103,А,60301,832.0000,2,04/01/14
103,А,60601,22047.0000,2,04/01/14
103,А,61009,278.0000,1,04/01/14
103,А,61210,0.0000,1,04/01/14
103,А,70605,17.0000,2,04/01/14
103,А,70701,0.0000,2,04/01/14
103,В,91316,22852.0000,2,04/01/14
103,В,91317,2239983.0000,2,04/01/14
103,В,99998,22713876.0000,1,04/01/14
103,Д,98050,117182.0000,2,04/01/14
103,Д,98070,133018.0000,2,04/01/14
1326,А,20208,29216627.0000,1,04/01/14
1326,А,30110,750610.0000,1,04/01/14
1326,А,30204,4472983.0000,1,04/01/14
1326,А,30232,5847417.0000,2,04/01/14
1326,А,30233,3219243.0000,1,04/01/14
1326,А,30306,540338467.0000,1,04/01/14
1326,А,31303,7778987.0000,2,04/01/14
1326,А,31403,100000.0000,2,04/01/14
1326,А,31501,3680667.0000,2,04/01/14
1326,А,31503,1293962.0000,2,04/01/14
1326,А,32005,4050000.0000,1,04/01/14
1326,А,32901,82894468.0000,2,04/01/14
1326,А,40602,24412.0000,2,04/01/14
1326,А,40805,1458.0000,2,04/01/14
1326,А,40901,2791114.0000,2,04/01/14
1326,А,41005,18000000.0000,2,04/01/14
1326,А,41503,135611.0000,2,04/01/14
1326,А,41702,12800.0000,2,04/01/14
1326,А,42107,2122730.0000,2,04/01/14
1326,А,42307,246858.0000,2,04/01/14
1326,А,42504,19200.0000,2,04/01/14
1326,А,42505,4631324.0000,2,04/01/14
1326,А,42601,109783.0000,2,04/01/14
1326,А,44005,0.0000,2,04/01/14
1326,А,45101,0.0000,1,04/01/14
1326,А,45205,50183676.0000,1,04/01/14
1326,А,45911,0.0000,1,04/01/14
1326,А,47001,719663.0000,1,04/01/14
1326,А,47008,177570.0000,2,04/01/14
1326,А,47103,6298014.0000,1,04/01/14
1326,А,47423,5408515.0000,1,04/01/14
1326,А,47425,12687286.0000,2,04/01/14
1326,А,47427,4103907.0000,1,04/01/14
1326,А,47431,919890.0000,1,04/01/14
1326,А,50207,107436.0000,1,04/01/14
1326,А,50208,4355821.0000,1,04/01/14
1326,А,50209,0.0000,1,04/01/14
1326,А,50211,11168700.0000,1,04/01/14
1326,А,50218,37204566.0000,1,04/01/14
1326,А,50408,650.0000,2,04/01/14
1326,А,50605,0.0000,1,04/01/14
1326,А,50606,108482.0000,1,04/01/14
1326,А,50620,59463.0000,2,04/01/14
1326,А,50719,23546.0000,2,04/01/14
1326,А,50720,12419.0000,2,04/01/14
1326,А,52304,472794.0000,2,04/01/14
1326,А,60103,6440765.0000,1,04/01/14
1326,А,60312,3118592.0000,1,04/01/14
1326,А,61008,15074.0000,1,04/01/14
1326,А,61209,0.0000,1,04/01/14
1326,А,61213,0.0000,1,04/01/14
1326,А,61601,0.0000,1,04/01/14
1326,А,70603,175530827.0000,2,04/01/14
1326,В,90701,56.0000,1,04/01/14
1326,В,91202,16386.0000,1,04/01/14
1326,В,91501,516505.0000,1,04/01/14
1326,В,91508,1221.0000,2,04/01/14
1326,В,91803,551444.0000,1,04/01/14
1326,В,99999,4412492599.0000,2,04/01/14
1326,Г,93302,4560647.0000,1,04/01/14
1326,Г,93710,977544.0000,1,04/01/14
1326,Г,96311,4135928.0000,2,04/01/14
1326,Г,96701,0.0000,2,04/01/14
1326,Г,96703,0.0000,2,04/01/14
1326,Г,96704,66984.0000,2,04/01/14
1326,Г,99996,617544501.0000,1,04/01/14
1326,Г,99997,616075803.0000,2,04/01/14
1326,Д,98050,2703950366.0000,2,04/01/14
2786,А,20202,248845.0000,1,04/01/14
2786,А,30232,8085.0000,2,04/01/14
2786,А,32002,0.0000,1,04/01/14
2786,А,40701,16497.0000,2,04/01/14
2786,А,40703,237492.0000,2,04/01/14
2786,А,40807,96.0000,2,04/01/14
2786,А,40817,1183288.0000,2,04/01/14
2786,А,40820,967.0000,2,04/01/14
2786,А,40905,0.0000,2,04/01/14
2786,А,40911,2604.0000,2,04/01/14
2786,А,42106,31160.0000,2,04/01/14
2786,А,42205,11179.0000,2,04/01/14
2786,А,42301,24406.0000,2,04/01/14
2786,А,42606,300.0000,2,04/01/14
2786,А,45108,24268.0000,1,04/01/14
2786,А,45406,620.0000,1,04/01/14
2786,А,45407,16805.0000,1,04/01/14
2786,А,45812,155159.0000,1,04/01/14
2786,А,45918,22517.0000,2,04/01/14
2786,А,47407,0.0000,2,04/01/14
2786,А,47416,9105.0000,2,04/01/14
2786,А,52503,1404.0000,1,04/01/14
2786,А,60308,0.0000,1,04/01/14
2786,А,60312,5341.0000,1,04/01/14
2786,А,70603,70605.0000,2,04/01/14
2786,В,91312,1983028.0000,2,04/01/14
2786,В,91319,5822.0000,2,04/01/14
2786,В,91414,7793041.0000,1,04/01/14
2786,В,91508,2272.0000,2,04/01/14
2786,Г,93901,14716.0000,1,04/01/14
2786,Д,98010,6075.0000,1,04/01/14
2249,А,10701,10000.0000,2,04/01/14
2249,А,20209,0.0000,1,04/01/14
2249,А,20303,0.0000,1,04/01/14
2249,А,20305,0.0000,1,04/01/14
2249,А,30305,83092.0000,2,04/01/14
2249,А,40702,657631.0000,2,04/01/14
2249,А,45815,5663.0000,1,04/01/14
2249,А,45918,1.0000,2,04/01/14
2249,А,47407,0.0000,2,04/01/14
2249,А,47411,5225.0000,2,04/01/14
2249,А,47415,30.0000,1,04/01/14
2249,А,47422,7.0000,2,04/01/14
2249,А,47425,685.0000,2,04/01/14
2249,А,47427,0.0000,1,04/01/14
2249,А,60301,335.0000,2,04/01/14
2249,А,60306,0.0000,1,04/01/14
2249,А,60401,18719.0000,1,04/01/14
2249,А,70606,88425.0000,1,04/01/14
2249,В,90901,164658.0000,1,04/01/14
2249,Г,99996,70941.0000,1,04/01/14
1720,А,10603,40.0000,2,04/01/14
1720,А,30114,63124.0000,1,04/01/14
1720,А,30302,615237.0000,1,04/01/14
1720,А,40116,0.0000,2,04/01/14
1720,А,40503,24697.0000,2,04/01/14
1720,А,40602,43721.0000,2,04/01/14
1720,А,42601,703.0000,2,04/01/14
1720,А,45201,32024.0000,1,04/01/14
1720,А,45207,1157140.0000,1,04/01/14
1720,А,47405,0.0000,2,04/01/14
1720,А,60307,0.0000,2,04/01/14
1720,А,60309,428.0000,2,04/01/14
1720,А,60314,0.0000,1,04/01/14
1720,А,61002,55.0000,1,04/01/14
1720,А,61011,39560.0000,1,04/01/14
1720,А,70603,48374.0000,2,04/01/14
1720,В,90701,2.0000,1,04/01/14
1720,В,90909,407.0000,1,04/01/14
1720,В,91604,15207.0000,1,04/01/14
101,А,10701,36946.0000,2,04/01/14
101,А,30222,0.0000,2,04/01/14
101,А,30232,506.0000,2,04/01/14
101,А,30301,1778832.0000,2,04/01/14
101,А,30302,1778832.0000,1,04/01/14
101,А,30305,0.0000,2,04/01/14
101,А,32007,430000.0000,1,04/01/14
101,А,32901,4944364.0000,2,04/01/14
101,А,42107,90.0000,2,04/01/14
101,А,42310,7.0000,2,04/01/14
101,А,42314,42.0000,2,04/01/14
101,А,42605,356.0000,2,04/01/14
101,А,47102,29998.0000,1,04/01/14
101,А,50208,464492.0000,1,04/01/14
101,А,50211,973394.0000,1,04/01/14
101,А,50220,169424.0000,2,04/01/14
101,А,50719,10.0000,2,04/01/14
101,А,52601,0.0000,1,04/01/14
101,А,60314,4220.0000,1,04/01/14
101,А,61008,3898.0000,1,04/01/14
101,А,70611,12487.0000,1,04/01/14
101,А,70614,21310.0000,1,04/01/14
101,В,90902,79192.0000,1,04/01/14
101,В,91414,1376993.0000,1,04/01/14
101,В,91501,23498.0000,1,04/01/14
101,Г,93302,25777.0000,1,04/01/14
101,Г,96503,0.0000,2,04/01/14
101,Г,96902,10157310.0000,2,04/01/14
3298,А,10801,172.0000,2,04/01/14
3298,А,20202,46886.0000,1,04/01/14
3298,А,30233,0.0000,1,04/01/14
3298,А,40602,5132.0000,2,04/01/14
3298,А,40603,57.0000,2,04/01/14
3298,А,40905,5.0000,2,04/01/14
3298,А,45815,8035.0000,1,04/01/14
3298,А,45915,2055.0000,1,04/01/14
3298,А,61008,114.0000,1,04/01/14
3298,А,70606,30010.0000,1,04/01/14
3298,А,70801,20483.0000,2,04/01/14
3166,А,40903,1131990.0000,2,04/01/14
3166,А,47422,75651.0000,2,04/01/14
3166,А,60302,146394.0000,1,04/01/14
3166,А,60313,66224.0000,2,04/01/14
3166,А,60322,19.0000,2,04/01/14
3166,А,60701,3496.0000,1,04/01/14
3166,В,91803,133.0000,1,04/01/14
1281,А,31205,85000.0000,2,04/01/14
1281,А,40906,0.0000,2,04/01/14
1281,А,45205,1300.0000,1,04/01/14
1281,А,45215,2130.0000,2,04/01/14
1281,А,47416,235.0000,2,04/01/14
1281,А,50205,224588.0000,1,04/01/14
1281,А,50207,203238.0000,1,04/01/14
1281,А,60301,507.0000,2,04/01/14
1281,А,61403,409.0000,1,04/01/14
1281,В,91317,350187.0000,2,04/01/14
1281,В,91802,23352.0000,1,04/01/14
2309,А,10602,135409.0000,2,04/01/14
2309,А,10603,0.0000,2,04/01/14
2309,А,10801,564781.0000,2,04/01/14
2309,А,30202,55009.0000,1,04/01/14
2309,А,31303,0.0000,2,04/01/14
2309,А,32207,82161.0000,1,04/01/14
2309,А,32301,2511015.0000,1,04/01/14
2309,А,32307,33522.0000,1,04/01/14
2309,А,42103,262456.0000,2,04/01/14
2309,А,42105,0.0000,2,04/01/14
2309,А,42303,50043.0000,2,04/01/14
2309,А,42305,59129.0000,2,04/01/14
2309,А,45207,1083742.0000,1,04/01/14
2309,А,47108,2.0000,2,04/01/14
2309,А,47404,271619.0000,1,04/01/14
2309,А,47802,423949.0000,1,04/01/14
2309,А,60901,213.0000,1,04/01/14
2309,В,90902,137149.0000,1,04/01/14
2309,В,91203,2326.0000,1,04/01/14
2309,В,91501,21453.0000,1,04/01/14
2309,Г,93901,2089297.0000,1,04/01/14
2309,Г,93902,292809.0000,1,04/01/14
2309,Г,96901,2089425.0000,2,04/01/14
2726,А,30110,142054.0000,1,04/01/14
2726,А,47408,0.0000,1,04/01/14
2726,А,60324,48.0000,2,04/01/14
2726,А,60903,4615.0000,2,04/01/14
2726,А,70605,1.0000,2,04/01/14
2726,А,70611,14214.0000,1,04/01/14
2726,А,70703,0.0000,2,04/01/14
2726,А,70708,0.0000,1,04/01/14
2726,А,70711,0.0000,1,04/01/14
2726,В,91501,107.0000,1,04/01/14
2726,В,91803,11439.0000,1,04/01/14
103,А,30204,34874.0000,1,04/01/14
103,А,30220,0.0000,2,04/01/14
103,А,40701,132254.0000,2,04/01/14
103,А,40805,156.0000,2,04/01/14
103,А,42306,1487117.0000,2,04/01/14
103,А,42307,357.0000,2,04/01/14
103,А,42606,31632.0000,2,04/01/14
103,А,45204,740000.0000,1,04/01/14
103,А,45515,122894.0000,2,04/01/14
103,А,45818,2038.0000,2,04/01/14
103,А,45912,2885.0000,1,04/01/14
103,А,51403,444326.0000,1,04/01/14
103,А,52304,200000.0000,2,04/01/14
103,А,52306,1219438.0000,2,04/01/14
103,А,61011,54733.0000,1,04/01/14
103,А,61012,10947.0000,2,04/01/14
103,А,70603,956286.0000,2,04/01/14
103,А,70705,0.0000,2,04/01/14
103,А,70711,0.0000,1,04/01/14
103,В,90704,0.0000,1,04/01/14
103,Г,93901,0.0000,1,04/01/14
1326,А,10605,2000555.0000,1,04/01/14
1326,А,31409,2175955.0000,2,04/01/14
1326,А,31607,1870967.0000,2,04/01/14
1326,А,32015,105000.0000,2,04/01/14
1326,А,32102,288024.0000,1,04/01/14
1326,А,32211,166094.0000,2,04/01/14
1326,А,32307,892178.0000,1,04/01/14
1326,А,40501,6608.0000,2,04/01/14
1326,А,40820,5651210.0000,2,04/01/14
1326,А,40902,1323133.0000,2,04/01/14
1326,А,41003,15000000.0000,2,04/01/14
1326,А,41703,0.0000,2,04/01/14
1326,А,42001,751185.0000,2,04/01/14
1326,А,42004,298000.0000,2,04/01/14
1326,А,42105,8223885.0000,2,04/01/14
1326,А,42301,3907933.0000,2,04/01/14
1326,А,42309,45807.0000,2,04/01/14
1326,А,42314,12270.0000,2,04/01/14
1326,А,42507,21334141.0000,2,04/01/14
1326,А,42604,242836.0000,2,04/01/14
1326,А,42612,2.0000,2,04/01/14
1326,А,42613,296.0000,2,04/01/14
1326,А,43802,4899389.0000,2,04/01/14
1326,А,44001,533585.0000,2,04/01/14
1326,А,45103,1150000.0000,1,04/01/14
1326,А,45204,37678943.0000,1,04/01/14
1326,А,45207,180706796.0000,1,04/01/14
1326,А,45507,76692600.0000,1,04/01/14
1326,А,45603,1049995.0000,1,04/01/14
1326,А,45604,29528418.0000,1,04/01/14
1326,А,45606,31955594.0000,1,04/01/14
1326,А,45811,305619.0000,1,04/01/14
1326,А,45817,9785.0000,1,04/01/14
1326,А,47303,0.0000,1,04/01/14
1326,А,47404,1784355.0000,1,04/01/14
1326,А,47405,0.0000,2,04/01/14
1326,А,50106,434011.0000,1,04/01/14
1326,А,50110,28812120.0000,1,04/01/14
1326,А,50121,316700.0000,1,04/01/14
1326,А,50507,47394.0000,2,04/01/14
1326,А,50705,18.0000,1,04/01/14
1326,А,51404,2204464.0000,1,04/01/14
1326,А,51406,408724.0000,1,04/01/14
1326,А,51505,1139215.0000,1,04/01/14
1326,А,52006,17194339.0000,2,04/01/14
1326,А,52407,0.0000,2,04/01/14
1326,А,60311,95903.0000,2,04/01/14
1326,А,60324,1191771.0000,2,04/01/14
1326,А,60411,149870.0000,1,04/01/14
1326,А,60706,11498.0000,2,04/01/14
1326,А,61010,287.0000,1,04/01/14
1326,А,61011,529084.0000,1,04/01/14
1326,А,61304,371895.0000,2,04/01/14
1326,А,70610,71165.0000,1,04/01/14
1326,А,70611,1581620.0000,1,04/01/14
1326,В,90704,0.0000,1,04/01/14
1326,В,90907,2248127.0000,1,04/01/14
1326,В,91219,18616.0000,1,04/01/14
1326,В,99998,2191041643.0000,1,04/01/14
1326,Г,93308,25824516.0000,1,04/01/14
1326,Г,93410,46242.0000,1,04/01/14
1326,Г,93506,428879.0000,1,04/01/14
1326,Г,93702,488474.0000,1,04/01/14
1326,Г,93707,33308.0000,1,04/01/14
1326,Г,93709,66984.0000,1,04/01/14
1326,Г,96705,977544.0000,2,04/01/14
1326,Д,98010,144961556303.3900,1,04/01/14
1326,Д,98070,141360402491.3900,2,04/01/14
2786,А,30226,365.0000,2,04/01/14
2786,А,30236,0.0000,2,04/01/14
2786,А,40602,2254.0000,2,04/01/14
2786,А,40702,1194116.0000,2,04/01/14
2786,А,42206,6100.0000,2,04/01/14
2786,А,42307,128136.0000,2,04/01/14
2786,А,45405,292.0000,1,04/01/14
2786,А,45814,22332.0000,1,04/01/14
2786,А,47408,0.0000,1,04/01/14
2786,А,52307,12863.0000,2,04/01/14
2786,А,60309,0.0000,2,04/01/14
2786,А,60322,3085.0000,2,04/01/14
2786,А,60401,613283.0000,1,04/01/14
2786,А,70606,382380.0000,1,04/01/14
2786,В,91311,679771.0000,2,04/01/14
2786,В,91604,148528.0000,1,04/01/14
2249,А,30204,2474.0000,1,04/01/14
