"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
481,11000,,,2185666,07/01/25
537,11000,,,186957,07/01/25
1329,11000,,,2416621,07/01/25
2650,11000,,,502545,07/01/25
3001,11000,,,4369980,07/01/25
2846,11000,,,189859,07/01/25
3390,11000,,,807068,07/01/25
2905,11000,,,183180,07/01/25
2883,11000,,,348709,07/01/25
2225,11000,,,7225511,07/01/25
903,11000,,,908623,07/01/25
2664,11000,,,846848,07/01/25
857,11000,,,869974,07/01/25
2208,11000,,,705954,07/01/25
2034,11000,,,131129,07/01/25
708,11000,,,1569740,07/01/25
1319,11000,,,2143868,07/01/25
436,11000,,,99598944,07/01/25
2772,11000,,,1359773,07/01/25
3224,11000,,,1145399,07/01/25
3522,11000,,,4538971,07/01/25
2932,11000,,,408168,07/01/25
3077,11000,,,396767,07/01/25
3247,11000,,,368766,07/01/25
3465,11000,,,4682114,07/01/25
3538,11000,,,720924,07/01/25
2564,11000,,,408255,07/01/25
2307,11000,,,14112238,07/01/25
3324,11000,,,181696,07/01/25
3223,11000,,,1679213,07/01/25
3328,11000,,,4870371,07/01/25
3413,11000,,,266888,07/01/25
2551,11000,,,5226160,07/01/25
3379,11000,,,135350,07/01/25
1399,11000,,,296686,07/01/25
3415,11000,,,125243,07/01/25
1581,11000,,,3844932,07/01/25
1978,11000,,,370171361,07/01/25
415,11000,,,18219083,07/01/25
3436,11000,,,377101,07/01/25
85,11000,,,163537,07/01/25
842,11000,,,602795,07/01/25
3293,11000,,,1312328,07/01/25
609,11000,,,850471,07/01/25
2443,11000,,,9416458,07/01/25
1312,11000,,,161232,07/01/25
3245,11000,,,823715,07/01/25
3306,11000,,,245331,07/01/25
485,11000,,,6477640,07/01/25
2914,11000,,,3716379,07/01/25
1281,11000,,,204410,07/01/25
3298,11000,,,94831,07/01/25
3490,11000,,,345933,07/01/25
1291,11000,,,171813,07/01/25
3296,11000,,,331715,07/01/25
1144,11000,,,360853,07/01/25
3099,11000,,,1915861,07/01/25
3542,11000,,,28190502,07/01/25
2304,11000,,,3969087,07/01/25
567,11000,,,2117051,07/01/25
3184,11000,,,32026,07/01/25
2368,11000,,,736281,07/01/25
3027,11000,,,17304403,07/01/25
1896,11000,,,535144,07/01/25
783,11000,,,294674,07/01/25
2997,11000,,,759769,07/01/25
3527,11000,,,724120,07/01/25
121,11000,,,13411753,07/01/25
3194,11000,,,448684,07/01/25
1376,11000,,,851490,07/01/25
2402,11000,,,3552335,07/01/25
3505,11000,,,33455,07/01/25
965,11000,,,1253678,07/01/25
3540,11000,,,686327,07/01/25
600,11000,,,5396946,07/01/25
3294,11000,,,10330872,07/01/25
3552,11000,,,3595,07/01/25
2722,11000,,,64825,07/01/25
2707,11000,,,20226930,07/01/25
3556,11000,,,0,07/01/25
2103,11000,,,265994,07/01/25
2275,11000,,,66733698,07/01/25
3539,11000,,,747249,07/01/25
524,11000,,,574010,07/01/25
2877,11000,,,151061,07/01/25
3494,11000,,,9053132,07/01/25
1927,11000,,,4395546,07/01/25
1637,11000,,,7123606,07/01/25
2998,11000,,,29074378,07/01/25
2602,11000,,,3726036,07/01/25
3161,11000,,,821550,07/01/25
2766,11000,,,62266776,07/01/25
2070,11000,,,221022,07/01/25
3017,11000,,,244530,07/01/25
841,11000,,,5679744,07/01/25
2015,11000,,,644018,07/01/25
695,11000,,,121151,07/01/25
3257,11000,,,185342,07/01/25
1747,11000,,,96847,07/01/25
3482,11000,,,7354769,07/01/25
1158,11000,,,926356,07/01/25
3532,11000,,,7281,07/01/25
2119,11000,,,1552057,07/01/25
2289,11000,,,16248994,07/01/25
1818,11000,,,64546,07/01/25
3303,11000,,,2877838,07/01/25
2085,11000,,,21342,07/01/25
2900,11000,,,720582,07/01/25
2252,11000,,,547614,07/01/25
2507,11000,,,1746159,07/01/25
3551,11000,,,30867,07/01/25
3314,11000,,,61514,07/01/25
2755,11000,,,2801886,07/01/25
356,11000,,,642731,07/01/25
2733,11000,,,15070468,07/01/25
2546,11000,,,99776652,07/01/25
2879,11000,,,6935080,07/01/25
2789,11000,,,4069237,07/01/25
3515,11000,,,7288565,07/01/25
2170,11000,,,31632807,07/01/25
3138,11000,,,2061322,07/01/25
3407,11000,,,3809522,07/01/25
101,11000,,,9107768,07/01/25
328,11000,,,106737902,07/01/25
2,11000,,,134819,07/01/25
1115,11000,,,289572,07/01/25
1781,11000,,,103411,07/01/25
3311,11000,,,14399619,07/01/25
3543,11000,,,708399,07/01/25
170,11000,,,17058022,07/01/25
2065,11000,,,310401,07/01/25
3279,11000,,,2992473,07/01/25
1049,11000,,,807794,07/01/25
3095,11000,,,134880,07/01/25
3175,11000,,,473566,07/01/25
3479,11000,,,1612470,07/01/25
804,11000,,,165252,07/01/25
254,11000,,,3925425,07/01/25
2790,11000,,,23656844,07/01/25
2645,11000,,,731403,07/01/25
2726,11000,,,5447,07/01/25
3388,11000,,,9297853,07/01/25
3450,11000,,,1016825,07/01/25
106,11000,,,246242,07/01/25
2964,11000,,,307392,07/01/25
1114,11000,,,87966,07/01/25
1809,11000,,,163747,07/01/25
2530,11000,,,713250,07/01/25
2673,11000,,,428294804,07/01/25
2618,11000,,,4130105,07/01/25
3340,11000,,,12521975,07/01/25
2996,11000,,,193381,07/01/25
3269,11000,,,1313866,07/01/25
480,11000,,,2113736,07/01/25
1659,11000,,,171649,07/01/25
3252,11000,,,14820477,07/01/25
3466,11000,,,871912434,07/01/25
1370,11000,,,237321,07/01/25
21,11000,,,200497,07/01/25
53,11000,,,1703233,07/01/25
435,11000,,,937808,07/01/25
588,11000,,,8017152,07/01/25
575,11000,,,216173,07/01/25
3507,11000,,,29232,07/01/25
3508,11000,,,74286,07/01/25
1000,11000,,,2197270447,07/01/25
2438,11000,,,256800,07/01/25
2876,11000,,,549314,07/01/25
2807,11000,,,1292174,07/01/25
1885,11000,,,8354618,07/01/25
3235,11000,,,1408933,07/01/25
3531,11000,,,1226290,07/01/25
598,11000,,,179557,07/01/25
3421,11000,,,3715458,07/01/25
2268,11000,,,53677280,07/01/25
2761,11000,,,59937,07/01/25
1352,11000,,,710528,07/01/25
1343,11000,,,11601614,07/01/25
1557,11000,,,2580656,07/01/25
3510,11000,,,1667129,07/01/25
3518,11000,,,17592,07/01/25
3231,11000,,,104162,07/01/25
3524,11000,,,1081890,07/01/25
354,11000,,,1294922233,07/01/25
493,11000,,,7468167,07/01/25
3446,11000,,,9544058,07/01/25
2490,11000,,,5148051,07/01/25
1973,11000,,,269624,07/01/25
3349,11000,,,314239793,07/01/25
1948,11000,,,536560,07/01/25
2584,11000,,,4084075,07/01/25
2499,11000,,,132214,07/01/25
2796,11000,,,65377,07/01/25
3546,11000,,,213001,07/01/25
1765,11000,,,86137,07/01/25
3365,11000,,,4705980,07/01/25
249,11000,,,1482218,07/01/25
2168,11000,,,11911940,07/01/25
2816,11000,,,7345576,07/01/25
760,11000,,,816839,07/01/25
3545,11000,,,31512178,07/01/25
3470,11000,,,4075086,07/01/25
646,11000,,,1644672,07/01/25
2374,11000,,,205238,07/01/25
705,11000,,,11627726,07/01/25
574,11000,,,179403,07/01/25
478,11000,,,497150,07/01/25
1680,11000,,,1030428,07/01/25
3467,11000,,,269180,07/01/25
3403,11000,,,1661142,07/01/25
444,11000,,,89737,07/01/25
492,11000,,,277536,07/01/25
2306,11000,,,19615159,07/01/25
3242,11000,,,21086,07/01/25
3116,11000,,,42384,07/01/25
1573,11000,,,3622088,07/01/25
3300,11000,,,1888675,07/01/25
902,11000,,,1588402,07/01/25
3529,11000,,,2486848,07/01/25
3511,11000,,,222915,07/01/25
1745,11000,,,5124695,07/01/25
3468,11000,,,491235,07/01/25
1307,11000,,,2717274,07/01/25
779,11000,,,170494,07/01/25
1052,11000,,,680946,07/01/25
3202,11000,,,822898,07/01/25
1,11000,,,42695830,07/01/25
236,11000,,,85901,07/01/25
2982,11000,,,522113,07/01/25
2440,11000,,,17631779,07/01/25
650,11000,,,53156771,07/01/25
2495,11000,,,5760328,07/01/25
3341,11000,,,179378,07/01/25
212,11000,,,2788046,07/01/25
2559,11000,,,3406294,07/01/25
2534,11000,,,1452186,07/01/25
1732,11000,,,80648,07/01/25
330,11000,,,221690,07/01/25
1288,11000,,,744397,07/01/25
3470,12000,,,40456,07/01/25
1659,12000,,,0,07/01/25
2611,12000,,,62774,07/01/25
3194,12000,,,2153,07/01/25
3166,12000,,,0,07/01/25
3396,12000,,,6308,07/01/25
3535,12000,,,0,07/01/25
3417,12000,,,7153,07/01/25
2879,12000,,,0,07/01/25
3416,12000,,,20,07/01/25
415,12000,,,16447,07/01/25
3330,12000,,,635,07/01/25
588,12000,,,15391,07/01/25
3172,12000,,,2964,07/01/25
933,12000,,,21,07/01/25
842,12000,,,0,07/01/25
3175,12000,,,3057,07/01/25
254,12000,,,108218,07/01/25
2645,12000,,,8480,07/01/25
236,12000,,,1425,07/01/25
2726,12000,,,0,07/01/25
2796,12000,,,0,07/01/25
3247,12000,,,1965,07/01/25
1158,12000,,,539,07/01/25
3465,12000,,,0,07/01/25
1809,12000,,,704,07/01/25
2995,12000,,,11192,07/01/25
3547,12000,,,0,07/01/25
760,12000,,,2013,07/01/25
1896,12000,,,3238,07/01/25
3124,12000,,,2855,07/01/25
1399,12000,,,2100,07/01/25
1288,12000,,,1891,07/01/25
2853,12000,,,2100,07/01/25
3466,12000,,,0,07/01/25
1376,12000,,,2833,07/01/25
503,12000,,,0,07/01/25
2170,12000,,,71020,07/01/25
3523,12000,,,0,07/01/25
2659,12000,,,6274,07/01/25
2929,12000,,,161397,07/01/25
2838,12000,,,7157,07/01/25
3242,12000,,,0,07/01/25
3294,12000,,,0,07/01/25
3525,12000,,,830,07/01/25
3390,12000,,,0,07/01/25
3556,12000,,,0,07/01/25
3300,12000,,,13166,07/01/25
2877,12000,,,0,07/01/25
1781,12000,,,130,07/01/25
3311,12000,,,56948,07/01/25
354,12000,,,10436896,07/01/25
708,12000,,,27050,07/01/25
2065,12000,,,3581,07/01/25
2776,12000,,,50,07/01/25
1973,12000,,,0,07/01/25
3224,12000,,,1573,07/01/25
3517,12000,,,0,07/01/25
3490,12000,,,0,07/01/25
1966,12000,,,15507,07/01/25
1481,12000,,,644313168,07/01/25
3077,12000,,,0,07/01/25
1747,12000,,,288,07/01/25
429,12000,,,34706,07/01/25
3176,12000,,,0,07/01/25
2119,12000,,,61142,07/01/25
2799,12000,,,0,07/01/25
2564,12000,,,26428,07/01/25
843,12000,,,56021,07/01/25
685,12000,,,0,07/01/25
2085,12000,,,4,07/01/25
3542,12000,,,0,07/01/25
3223,12000,,,32885,07/01/25
2168,12000,,,12788160,07/01/25
2534,12000,,,7763,07/01/25
438,12000,,,0,07/01/25
480,12000,,,16423,07/01/25
3527,12000,,,16535,07/01/25
3463,12000,,,0,07/01/25
121,12000,,,0,07/01/25
3138,12000,,,195984,07/01/25
3407,12000,,,0,07/01/25
492,12000,,,1011,07/01/25
3395,12000,,,861,07/01/25
2306,12000,,,5796294,07/01/25
600,12000,,,61974,07/01/25
3293,12000,,,0,07/01/25
2883,12000,,,599,07/01/25
2225,12000,,,3924714,07/01/25
903,12000,,,4949,07/01/25
2103,12000,,,4365,07/01/25
3292,12000,,,2443626,07/01/25
3235,12000,,,0,07/01/25
1949,12000,,,3960,07/01/25
1637,12000,,,64030,07/01/25
779,12000,,,0,07/01/25
2998,12000,,,304036,07/01/25
2763,12000,,,27323,07/01/25
3524,12000,,,0,07/01/25
990,12000,,,299,07/01/25
3446,12000,,,500,07/01/25
2490,12000,,,11684,07/01/25
3349,12000,,,100167495,07/01/25
3550,12000,,,0,07/01/25
1291,12000,,,0,07/01/25
3296,12000,,,56,07/01/25
3482,12000,,,0,07/01/25
3324,12000,,,0,07/01/25
3341,12000,,,0,07/01/25
2312,12000,,,48979457,07/01/25
3184,12000,,,15,07/01/25
2568,12000,,,0,07/01/25
249,12000,,,349316,07/01/25
3340,12000,,,568214,07/01/25
2867,12000,,,12033,07/01/25
3379,12000,,,0,07/01/25
3545,12000,,,4047,07/01/25
3314,12000,,,0,07/01/25
705,12000,,,241473,07/01/25
2748,12000,,,4091,07/01/25
3354,12000,,,1376668,07/01/25
3473,12000,,,207347,07/01/25
2881,12000,,,4203,07/01/25
444,12000,,,80,07/01/25
3185,12000,,,0,07/01/25
538,12000,,,0,07/01/25
537,12000,,,2958,07/01/25
1000,12000,,,257378285,07/01/25
2905,12000,,,7680,07/01/25
2574,12000,,,413,07/01/25
3245,12000,,,14543,07/01/25
609,12000,,,283,07/01/25
2,12000,,,310,07/01/25
3494,12000,,,0,07/01/25
1810,12000,,,518583,07/01/25
1927,12000,,,19987,07/01/25
2208,12000,,,1473,07/01/25
3452,12000,,,0,07/01/25
2914,12000,,,1415,07/01/25
3095,12000,,,0,07/01/25
598,12000,,,315,07/01/25
3421,12000,,,14107,07/01/25
2268,12000,,,9168326,07/01/25
436,12000,,,288086,07/01/25
2721,12000,,,1700,07/01/25
1281,12000,,,0,07/01/25
3202,12000,,,317,07/01/25
2584,12000,,,13869,07/01/25
2499,12000,,,0,07/01/25
2790,12000,,,853942,07/01/25
2964,12000,,,823,07/01/25
3303,12000,,,4805,07/01/25
2900,12000,,,26637,07/01/25
2609,12000,,,290,07/01/25
2816,12000,,,23187,07/01/25
2559,12000,,,40765,07/01/25
2518,12000,,,111485,07/01/25
2990,12000,,,110,07/01/25
3415,12000,,,0,07/01/25
1680,12000,,,0,07/01/25
1370,12000,,,3258,07/01/25
3544,12000,,,0,07/01/25
2402,12000,,,0,07/01/25
2216,12000,,,10368,07/01/25
2789,12000,,,67344,07/01/25
554,12000,,,7550,07/01/25
3508,12000,,,0,07/01/25
3255,12000,,,1190720,07/01/25
101,12000,,,40959,07/01/25
2722,12000,,,642,07/01/25
2650,12000,,,3283,07/01/25
875,12000,,,632,07/01/25
1920,12000,,,3758,07/01/25
524,12000,,,10252,07/01/25
3510,12000,,,0,07/01/25
902,12000,,,7059,07/01/25
1745,12000,,,112,07/01/25
3468,12000,,,0,07/01/25
493,12000,,,7388,07/01/25
3306,12000,,,0,07/01/25
1829,12000,,,20290,07/01/25
3279,12000,,,0,07/01/25
1052,12000,,,19214,07/01/25
2015,12000,,,0,07/01/25
1,12000,,,110454,07/01/25
3257,12000,,,1558,07/01/25
2982,12000,,,216,07/01/25
2307,12000,,,1667380,07/01/25
1144,12000,,,966,07/01/25
3512,12000,,,0,07/01/25
2673,12000,,,22603877,07/01/25
2304,12000,,,854,07/01/25
2618,12000,,,13537,07/01/25
3413,12000,,,0,07/01/25
1143,12000,,,500,07/01/25
2551,12000,,,30650,07/01/25
2390,12000,,,9769,07/01/25
330,12000,,,0,07/01/25
2546,12000,,,630501,07/01/25
2245,12000,,,732,07/01/25
2374,12000,,,252,07/01/25
3252,12000,,,8000,07/01/25
356,12000,,,0,07/01/25
1978,12000,,,13230805,07/01/25
2860,12000,,,11951,07/01/25
53,12000,,,25650,07/01/25
3467,12000,,,0,07/01/25
965,12000,,,26163,07/01/25
2530,12000,,,0,07/01/25
212,12000,,,41357,07/01/25
1067,12000,,,77084,07/01/25
3533,12000,,,0,07/01/25
2252,12000,,,20765,07/01/25
3328,12000,,,0,07/01/25
77,12000,,,144403,07/01/25
2996,12000,,,30955,07/01/25
817,12000,,,800,07/01/25
783,12000,,,2846,07/01/25
2997,12000,,,13702,07/01/25
2755,12000,,,613,07/01/25
963,12000,,,40195316,07/01/25
21,12000,,,2282,07/01/25
478,12000,,,881,07/01/25
3505,12000,,,0,07/01/25
85,12000,,,384,07/01/25
3507,12000,,,508,07/01/25
3552,12000,,,0,07/01/25
2707,12000,,,67218,07/01/25
3001,12000,,,235676,07/01/25
2807,12000,,,8781,07/01/25
1557,12000,,,58,07/01/25
3333,12000,,,228,07/01/25
3529,12000,,,1360,07/01/25
3231,12000,,,207,07/01/25
2557,12000,,,961,07/01/25
3298,12000,,,120,07/01/25
2070,12000,,,0,07/01/25
841,12000,,,20960,07/01/25
3479,12000,,,390,07/01/25
2506,12000,,,25640,07/01/25
2830,12000,,,13,07/01/25
1151,12000,,,1701,07/01/25
3388,12000,,,115162,07/01/25
2210,12000,,,445248,07/01/25
1114,12000,,,80,07/01/25
2495,12000,,,5238,07/01/25
3365,12000,,,339,07/01/25
3027,12000,,,3059832,07/01/25
3551,12000,,,0,07/01/25
3136,12000,,,690,07/01/25
3269,12000,,,243189,07/01/25
2629,12000,,,0,07/01/25
3318,12000,,,0,07/01/25
256,12000,,,0,07/01/25
1581,12000,,,108623,07/01/25
3337,12000,,,0,07/01/25
435,12000,,,0,07/01/25
574,12000,,,0,07/01/25
2494,12000,,,0,07/01/25
2682,12000,,,7358,07/01/25
665,12000,,,9027,07/01/25
481,12000,,,192366,07/01/25
2438,12000,,,4323,07/01/25
2275,12000,,,2769009,07/01/25
3539,12000,,,0,07/01/25
2664,12000,,,11843,07/01/25
3511,12000,,,0,07/01/25
3518,12000,,,0,07/01/25
2034,12000,,,0,07/01/25
1319,12000,,,5041,07/01/25
3500,12000,,,285480,07/01/25
2772,12000,,,6882,07/01/25
1329,12000,,,84881,07/01/25
3116,12000,,,0,07/01/25
2443,12000,,,32776,07/01/25
1312,12000,,,328,07/01/25
1115,12000,,,0,07/01/25
1307,12000,,,1720,07/01/25
170,12000,,,2797642,07/01/25
2602,12000,,,72008,07/01/25
3017,12000,,,0,07/01/25
3522,12000,,,0,07/01/25
1948,12000,,,411,07/01/25
804,12000,,,42,07/01/25
2932,12000,,,0,07/01/25
2868,12000,,,10,07/01/25
3554,12000,,,0,07/01/25
3546,12000,,,0,07/01/25
3532,12000,,,0,07/01/25
1765,12000,,,0,07/01/25
1788,12000,,,291,07/01/25
2289,12000,,,0,07/01/25
3538,12000,,,0,07/01/25
3173,12000,,,117,07/01/25
3099,12000,,,0,07/01/25
567,12000,,,327531,07/01/25
2802,12000,,,0,07/01/25
2368,12000,,,0,07/01/25
2507,12000,,,0,07/01/25
1720,12000,,,763,07/01/25
3557,12000,,,0,07/01/25
646,12000,,,30042,07/01/25
2880,12000,,,0,07/01/25
2733,12000,,,298442,07/01/25
3515,12000,,,509,07/01/25
3436,12000,,,11948,07/01/25
3403,12000,,,108413,07/01/25
575,12000,,,18,07/01/25
67,12000,,,4313,07/01/25
2587,12000,,,3077,07/01/25
3540,12000,,,0,07/01/25
3013,12000,,,0,07/01/25
2846,12000,,,0,07/01/25
1573,12000,,,54831,07/01/25
1352,12000,,,0,07/01/25
1885,12000,,,102135,07/01/25
328,12000,,,1920205,07/01/25
1343,12000,,,2278615,07/01/25
604,12000,,,87041,07/01/25
857,12000,,,1325,07/01/25
3548,12000,,,0,07/01/25
3531,12000,,,8041,07/01/25
3543,12000,,,0,07/01/25
3161,12000,,,611,07/01/25
2766,12000,,,655743,07/01/25
485,12000,,,31524,07/01/25
1049,12000,,,3427,07/01/25
3271,12000,,,4142,07/01/25
695,12000,,,230,07/01/25
702,12000,,,97159,07/01/25
2590,12000,,,553205,07/01/25
3450,12000,,,0,07/01/25
2440,12000,,,349178,07/01/25
1818,12000,,,10,07/01/25
1326,12000,,,84770689,07/01/25
650,12000,,,2686909,07/01/25
3166,13000,,,0,07/01/25
492,13000,,,475,07/01/25
3337,13000,,,0,07/01/25
588,13000,,,1698247,07/01/25
1680,13000,,,0,07/01/25
1978,13000,,,2244345,07/01/25
2306,13000,,,0,07/01/25
842,13000,,,6341,07/01/25
804,13000,,,0,07/01/25
1291,13000,,,8,07/01/25
2289,13000,,,286392,07/01/25
1158,13000,,,812,07/01/25
1326,13000,,,646117,07/01/25
3450,13000,,,0,07/01/25
2673,13000,,,4293149,07/01/25
212,13000,,,1337566,07/01/25
3184,13000,,,0,07/01/25
3328,13000,,,0,07/01/25
2990,13000,,,46,07/01/25
438,13000,,,14081,07/01/25
249,13000,,,7006,07/01/25
3533,13000,,,0,07/01/25
3340,13000,,,120811,07/01/25
1896,13000,,,0,07/01/25
480,13000,,,1094,07/01/25
121,13000,,,164868,07/01/25
3314,13000,,,0,07/01/25
2245,13000,,,0,07/01/25
2733,13000,,,0,07/01/25
2402,13000,,,0,07/01/25
3416,13000,,,0,07/01/25
933,13000,,,24,07/01/25
256,13000,,,0,07/01/25
575,13000,,,0,07/01/25
3172,13000,,,0,07/01/25
1370,13000,,,0,07/01/25
3467,13000,,,0,07/01/25
435,13000,,,0,07/01/25
3242,13000,,,0,07/01/25
538,13000,,,0,07/01/25
3556,13000,,,0,07/01/25
1557,13000,,,3124,07/01/25
2225,13000,,,4314,07/01/25
3494,13000,,,0,07/01/25
3511,13000,,,0,07/01/25
857,13000,,,49,07/01/25
1312,13000,,,151,07/01/25
3548,13000,,,0,07/01/25
2499,13000,,,0,07/01/25
3349,13000,,,6108030,07/01/25
2914,13000,,,0,07/01/25
1281,13000,,,698,07/01/25
3490,13000,,,0,07/01/25
2590,13000,,,650393,07/01/25
3532,13000,,,0,07/01/25
2796,13000,,,0,07/01/25
3296,13000,,,2880,07/01/25
2964,13000,,,1249,07/01/25
1114,13000,,,0,07/01/25
2799,13000,,,8,07/01/25
3099,13000,,,0,07/01/25
567,13000,,,152,07/01/25
2307,13000,,,760,07/01/25
2618,13000,,,55128,07/01/25
3365,13000,,,1153,07/01/25
2867,13000,,,18782,07/01/25
2168,13000,,,394659,07/01/25
3194,13000,,,10868,07/01/25
2368,13000,,,0,07/01/25
2880,13000,,,0,07/01/25
2374,13000,,,0,07/01/25
3527,13000,,,69,07/01/25
646,13000,,,0,07/01/25
705,13000,,,8521,07/01/25
3544,13000,,,0,07/01/25
2587,13000,,,4633,07/01/25
2879,13000,,,0,07/01/25
2546,13000,,,1312727,07/01/25
3396,13000,,,0,07/01/25
3436,13000,,,0,07/01/25
3354,13000,,,981790,07/01/25
2659,13000,,,0,07/01/25
3403,13000,,,0,07/01/25
3473,13000,,,8136,07/01/25
2929,13000,,,97394,07/01/25
3395,13000,,,1358,07/01/25
85,13000,,,27,07/01/25
3185,13000,,,54722,07/01/25
3508,13000,,,0,07/01/25
3540,13000,,,0,07/01/25
3507,13000,,,73,07/01/25
481,13000,,,191,07/01/25
3552,13000,,,0,07/01/25
3255,13000,,,164888,07/01/25
101,13000,,,139,07/01/25
3390,13000,,,0,07/01/25
1885,13000,,,6120,07/01/25
902,13000,,,0,07/01/25
3421,13000,,,17941,07/01/25
708,13000,,,17747,07/01/25
2557,13000,,,0,07/01/25
3017,13000,,,1703,07/01/25
1781,13000,,,112,07/01/25
1948,13000,,,0,07/01/25
2726,13000,,,0,07/01/25
1144,13000,,,1055,07/01/25
3247,13000,,,0,07/01/25
650,13000,,,116300,07/01/25
3173,13000,,,1786,07/01/25
3303,13000,,,26504,07/01/25
2252,13000,,,0,07/01/25
2390,13000,,,0,07/01/25
3470,13000,,,0,07/01/25
963,13000,,,467452,07/01/25
3417,13000,,,3540,07/01/25
3515,13000,,,258,07/01/25
2682,13000,,,21557,07/01/25
2789,13000,,,25412,07/01/25
3523,13000,,,0,07/01/25
2216,13000,,,82159,07/01/25
537,13000,,,0,07/01/25
1000,13000,,,26129607,07/01/25
2650,13000,,,340,07/01/25
2807,13000,,,34313,07/01/25
3333,13000,,,0,07/01/25
3518,13000,,,0,07/01/25
3231,13000,,,0,07/01/25
2065,13000,,,0,07/01/25
3500,13000,,,7392,07/01/25
3161,13000,,,272,07/01/25
2490,13000,,,0,07/01/25
1829,13000,,,4721,07/01/25
1637,13000,,,733871,07/01/25
1973,13000,,,101,07/01/25
779,13000,,,0,07/01/25
3479,13000,,,348,07/01/25
2877,13000,,,0,07/01/25
3510,13000,,,0,07/01/25
1810,13000,,,52184,07/01/25
3311,13000,,,482763,07/01/25
354,13000,,,272411920,07/01/25
2602,13000,,,6131,07/01/25
170,13000,,,0,07/01/25
1966,13000,,,0,07/01/25
1747,13000,,,0,07/01/25
2790,13000,,,0,07/01/25
429,13000,,,58769,07/01/25
1151,13000,,,0,07/01/25
3388,13000,,,49695,07/01/25
3512,13000,,,0,07/01/25
2802,13000,,,0,07/01/25
