"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,21,4","A_P,C,1","DT,D"
2,А,10207,71000.0000,2,10/01/08
2,А,10601,379.0000,2,10/01/08
2,А,10602,269000.0000,2,10/01/08
2,А,10701,12003.0000,2,10/01/08
2,А,10801,71195.0000,2,10/01/08
2,А,20202,37706.0000,1,10/01/08
2,А,20203,462.0000,1,10/01/08
2,А,20206,0.0000,1,10/01/08
2,А,20209,3841.0000,1,10/01/08
2,А,20210,0.0000,1,10/01/08
2,А,30102,69856.0000,1,10/01/08
2,А,30110,19347.0000,1,10/01/08
2,А,30114,3505.0000,1,10/01/08
2,А,30202,31624.0000,1,10/01/08
2,А,30204,3134.0000,1,10/01/08
2,А,30220,0.0000,2,10/01/08
2,А,30221,0.0000,1,10/01/08
2,А,30223,39959.0000,2,10/01/08
2,А,30232,698.0000,2,10/01/08
2,А,30233,74.0000,1,10/01/08
2,А,30301,327.0000,2,10/01/08
2,А,30302,327.0000,1,10/01/08
2,А,30305,10720.0000,2,10/01/08
2,А,30306,10720.0000,1,10/01/08
2,А,30402,35.0000,1,10/01/08
2,А,30602,3098.0000,1,10/01/08
2,А,32002,70000.0000,1,10/01/08
2,А,32003,80000.0000,1,10/01/08
2,А,32007,80000.0000,1,10/01/08
2,А,32010,10079.0000,1,10/01/08
2,А,40501,1.0000,2,10/01/08
2,А,40601,2.0000,2,10/01/08
2,А,40602,1.0000,2,10/01/08
2,А,40701,12.0000,2,10/01/08
2,А,40702,379653.0000,2,10/01/08
2,А,40703,4455.0000,2,10/01/08
2,А,40802,5872.0000,2,10/01/08
2,А,40804,1.0000,2,10/01/08
2,А,40807,3405.0000,2,10/01/08
2,А,40814,27.0000,2,10/01/08
2,А,40817,20010.0000,2,10/01/08
2,А,40820,803.0000,2,10/01/08
2,А,40901,9843.0000,2,10/01/08
2,А,40905,264.0000,2,10/01/08
2,А,40909,276.0000,2,10/01/08
2,А,40910,0.0000,2,10/01/08
2,А,40911,30.0000,2,10/01/08
2,А,40912,0.0000,2,10/01/08
2,А,40913,13.0000,2,10/01/08
2,А,42104,56000.0000,2,10/01/08
2,А,42105,85000.0000,2,10/01/08
2,А,42106,1406.0000,2,10/01/08
2,А,42206,3000.0000,2,10/01/08
2,А,42207,3500.0000,2,10/01/08
2,А,42301,4059.0000,2,10/01/08
2,А,42302,64.0000,2,10/01/08
2,А,42303,3110.0000,2,10/01/08
2,А,42304,43074.0000,2,10/01/08
