"REGN,N,4,0","CODE,C,5","SIM_R,N,16,0","SIM_V,N,16,0","SIM_ITOGO,N,16,0","DT,D"
2507,11000,,,2616668,01/01/24
2964,11000,,,321688,01/01/24
3017,11000,,,187500,01/01/24
2241,11000,,,5494865,01/01/24
2867,11000,,,2108684,01/01/24
2830,11000,,,127521,01/01/24
3531,11000,,,1254704,01/01/24
1307,11000,,,2377537,01/01/24
646,11000,,,1565027,01/01/24
804,11000,,,79837,01/01/24
3099,11000,,,2814834,01/01/24
604,11000,,,442513,01/01/24
3416,11000,,,517341,01/01/24
77,11000,,,3347321,01/01/24
3446,11000,,,5452380,01/01/24
990,11000,,,183462,01/01/24
2210,11000,,,27869032,01/01/24
2048,11000,,,1016783,01/01/24
3379,11000,,,109250,01/01/24
3330,11000,,,1889934,01/01/24
3415,11000,,,95514,01/01/24
3421,11000,,,3308031,01/01/24
3116,11000,,,35472,01/01/24
3403,11000,,,2028205,01/01/24
3269,11000,,,1798481,01/01/24
2568,11000,,,146528,01/01/24
3341,11000,,,93205,01/01/24
1151,11000,,,139868,01/01/24
3318,11000,,,8486,01/01/24
328,11000,,,112456555,01/01/24
435,11000,,,1481640,01/01/24
783,11000,,,261295,01/01/24
843,11000,,,3740112,01/01/24
3349,11000,,,293183090,01/01/24
106,11000,,,243221,01/01/24
2932,11000,,,244232,01/01/24
665,11000,,,639002,01/01/24
2402,11000,,,3391801,01/01/24
1352,11000,,,835809,01/01/24
1920,11000,,,2028126,01/01/24
695,11000,,,119787,01/01/24
574,11000,,,328375,01/01/24
1376,11000,,,1051285,01/01/24
2879,11000,,,9401358,01/01/24
3508,11000,,,54071,01/01/24
356,11000,,,1002587,01/01/24
3523,11000,,,77969,01/01/24
3001,11000,,,5738357,01/01/24
3184,11000,,,48873,01/01/24
3395,11000,,,1497702,01/01/24
444,11000,,,92335,01/01/24
2868,11000,,,252830,01/01/24
1114,11000,,,68363,01/01/24
2807,11000,,,851346,01/01/24
1720,11000,,,953573,01/01/24
2881,11000,,,448021,01/01/24
438,11000,,,525268,01/01/24
875,11000,,,257912,01/01/24
3527,11000,,,678855,01/01/24
2838,11000,,,516794,01/01/24
3417,11000,,,871897,01/01/24
2900,11000,,,828463,01/01/24
2368,11000,,,1230617,01/01/24
3545,11000,,,15904911,01/01/24
2275,11000,,,62559184,01/01/24
2629,11000,,,3951294,01/01/24
1781,11000,,,118679,01/01/24
1158,11000,,,961322,01/01/24
3314,11000,,,70822,01/01/24
493,11000,,,6991087,01/01/24
1765,11000,,,128462,01/01/24
1973,11000,,,313987,01/01/24
3271,11000,,,255674,01/01/24
2307,11000,,,11443647,01/01/24
2748,11000,,,41187510,01/01/24
3505,11000,,,48470,01/01/24
2495,11000,,,10372759,01/01/24
3466,11000,,,573248082,01/01/24
3515,11000,,,2549864,01/01/24
3124,11000,,,2100278,01/01/24
101,11000,,,9629452,01/01/24
1637,11000,,,6398010,01/01/24
3328,11000,,,6903529,01/01/24
3292,11000,,,115520670,01/01/24
842,11000,,,490494,01/01/24
3224,11000,,,925598,01/01/24
2664,11000,,,892269,01/01/24
2733,11000,,,13855121,01/01/24
478,11000,,,442982,01/01/24
2152,11000,,,69081,01/01/24
3390,11000,,,585842,01/01/24
3279,11000,,,18331622,01/01/24
2304,11000,,,5875226,01/01/24
3013,11000,,,1814273,01/01/24
2880,11000,,,2073003,01/01/24
3510,11000,,,1202656,01/01/24
3173,11000,,,50589,01/01/24
436,11000,,,83410898,01/01/24
2070,11000,,,176829,01/01/24
2015,11000,,,740465,01/01/24
3095,11000,,,74777,01/01/24
1680,11000,,,1354208,01/01/24
705,11000,,,11438329,01/01/24
538,11000,,,139381,01/01/24
1949,11000,,,228059,01/01/24
3138,11000,,,2394215,01/01/24
3494,11000,,,8731038,01/01/24
3311,11000,,,21654009,01/01/24
2225,11000,,,9677766,01/01/24
3303,11000,,,2725894,01/01/24
965,11000,,,956269,01/01/24
2518,11000,,,16237936,01/01/24
492,11000,,,305690,01/01/24
3257,11000,,,177240,01/01/24
933,11000,,,94547,01/01/24
1288,11000,,,808668,01/01/24
2860,11000,,,730647,01/01/24
485,11000,,,6390381,01/01/24
3077,12000,,,0,01/01/24
1829,12000,,,28262,01/01/24
3293,12000,,,0,01/01/24
3532,12000,,,0,01/01/24
2853,12000,,,8551,01/01/24
2611,12000,,,61929,01/01/24
2208,12000,,,11174,01/01/24
2443,12000,,,11241,01/01/24
3544,12000,,,0,01/01/24
3436,12000,,,9653,01/01/24
256,12000,,,66,01/01/24
2168,12000,,,1635430,01/01/24
2241,12000,,,7909,01/01/24
2867,12000,,,22976,01/01/24
429,12000,,,32214,01/01/24
2602,12000,,,148617,01/01/24
3539,12000,,,0,01/01/24
2789,12000,,,599788,01/01/24
3531,12000,,,9940,01/01/24
2209,12000,,,7854788,01/01/24
3184,12000,,,0,01/01/24
2763,12000,,,24885,01/01/24
2272,12000,,,7063766,01/01/24
2990,12000,,,252,01/01/24
604,12000,,,71117,01/01/24
3416,12000,,,35,01/01/24
1927,12000,,,1472,01/01/24
2796,12000,,,55,01/01/24
2368,12000,,,226,01/01/24
3473,12000,,,152347,01/01/24
3354,12000,,,1576898,01/01/24
1949,12000,,,2802,01/01/24
480,12000,,,6005,01/01/24
3269,12000,,,51039,01/01/24
2568,12000,,,0,01/01/24
1948,12000,,,817,01/01/24
1973,12000,,,0,01/01/24
2914,12000,,,2277,01/01/24
2776,12000,,,312,01/01/24
328,12000,,,1526113,01/01/24
3505,12000,,,0,01/01/24
3454,12000,,,0,01/01/24
843,12000,,,91062,01/01/24
1376,12000,,,23106,01/01/24
3508,12000,,,0,01/01/24
2722,12000,,,773,01/01/24
2170,12000,,,2138,01/01/24
2119,12000,,,63809,01/01/24
3470,12000,,,285615,01/01/24
3235,12000,,,0,01/01/24
3194,12000,,,2792,01/01/24
3542,12000,,,0,01/01/24
3001,12000,,,45550,01/01/24
2574,12000,,,2312,01/01/24
646,12000,,,46830,01/01/24
444,12000,,,145,01/01/24
478,12000,,,760,01/01/24
249,12000,,,8509,01/01/24
2530,12000,,,0,01/01/24
3417,12000,,,13066,01/01/24
1781,12000,,,1377,01/01/24
3421,12000,,,36485,01/01/24
2584,12000,,,11762,01/01/24
3403,12000,,,12781,01/01/24
3173,12000,,,1503,01/01/24
2070,12000,,,0,01/01/24
1370,12000,,,4487,01/01/24
2275,12000,,,3650205,01/01/24
1680,12000,,,4869,01/01/24
3314,12000,,,0,01/01/24
2225,12000,,,2505742,01/01/24
1343,12000,,,956754,01/01/24
1765,12000,,,0,01/01/24
3271,12000,,,6870,01/01/24
2307,12000,,,997661,01/01/24
3337,12000,,,0,01/01/24
3257,12000,,,6314,01/01/24
857,12000,,,4907,01/01/24
3515,12000,,,10131,01/01/24
2997,12000,,,3760,01/01/24
3525,12000,,,429,01/01/24
1637,12000,,,91156,01/01/24
2590,12000,,,1205771,01/01/24
3124,12000,,,46291,01/01/24
101,12000,,,114569,01/01/24
1809,12000,,,1475,01/01/24
2860,12000,,,16108,01/01/24
695,12000,,,216,01/01/24
2772,12000,,,10024,01/01/24
574,12000,,,635,01/01/24
485,12000,,,58375,01/01/24
3061,12000,,,8169,01/01/24
1788,12000,,,444,01/01/24
1329,12000,,,104570,01/01/24
3328,12000,,,0,01/01/24
708,12000,,,81164,01/01/24
3333,12000,,,2852,01/01/24
3224,12000,,,28131,01/01/24
2664,12000,,,17181,01/01/24
3512,12000,,,0,01/01/24
1818,12000,,,160,01/01/24
2802,12000,,,50,01/01/24
1557,12000,,,1342,01/01/24
2245,12000,,,2428,01/01/24
1978,12000,,,13722356,01/01/24
77,12000,,,12911,01/01/24
2905,12000,,,23698,01/01/24
2374,12000,,,0,01/01/24
3517,12000,,,0,01/01/24
3136,12000,,,680,01/01/24
493,12000,,,17215,01/01/24
3294,12000,,,0,01/01/24
3245,12000,,,9680,01/01/24
2210,12000,,,1567599,01/01/24
436,12000,,,794684,01/01/24
21,12000,,,7333,01/01/24
3303,12000,,,53022,01/01/24
3166,12000,,,0,01/01/24
3318,12000,,,0,01/01/24
2518,12000,,,375164,01/01/24
2761,12000,,,0,01/01/24
537,12000,,,1791,01/01/24
2755,12000,,,826,01/01/24
330,12000,,,0,01/01/24
2982,12000,,,525,01/01/24
598,12000,,,1093,01/01/24
3465,12000,,,0,01/01/24
2879,12000,,,0,01/01/24
254,12000,,,85187,01/01/24
650,12000,,,3852199,01/01/24
1747,12000,,,2451,01/01/24
2507,12000,,,856,01/01/24
1810,12000,,,961703,01/01/24
2534,12000,,,44921,01/01/24
3300,12000,,,20144,01/01/24
2830,12000,,,6,01/01/24
3520,12000,,,0,01/01/24
2868,12000,,,0,01/01/24
2546,12000,,,156842,01/01/24
3524,12000,,,0,01/01/24
3340,12000,,,719742,01/01/24
1114,12000,,,0,01/01/24
1354,12000,,,117410,01/01/24
2807,12000,,,17808,01/01/24
1319,12000,,,16083,01/01/24
1455,12000,,,11068,01/01/24
3390,12000,,,0,01/01/24
3279,12000,,,0,01/01/24
3176,12000,,,0,01/01/24
438,12000,,,0,01/01/24
2304,12000,,,0,01/01/24
875,12000,,,1302,01/01/24
2880,12000,,,50,01/01/24
2440,12000,,,798713,01/01/24
3027,12000,,,62065,01/01/24
3540,12000,,,0,01/01/24
575,12000,,,36,01/01/24
2838,12000,,,5452,01/01/24
705,12000,,,2084288,01/01/24
3311,12000,,,60416,01/01/24
2252,12000,,,12882,01/01/24
3341,12000,,,0,01/01/24
1481,12000,,,361599590,01/01/24
2995,12000,,,18424,01/01/24
902,12000,,,19012,01/01/24
783,12000,,,10031,01/01/24
1920,12000,,,6317,01/01/24
2557,12000,,,39040,01/01/24
1144,12000,,,864,01/01/24
609,12000,,,444,01/01/24
2390,12000,,,18708,01/01/24
2682,12000,,,11295,01/01/24
1966,12000,,,18555,01/01/24
1745,12000,,,41746,01/01/24
2289,12000,,,0,01/01/24
2438,12000,,,13245,01/01/24
2883,12000,,,396,01/01/24
3231,12000,,,27069,01/01/24
2846,12000,,,373,01/01/24
554,12000,,,54726,01/01/24
2964,12000,,,3064,01/01/24
3017,12000,,,0,01/01/24
3535,12000,,,0,01/01/24
3538,12000,,,0,01/01/24
2,12000,,,510,01/01/24
2996,12000,,,59192,01/01/24
3395,12000,,,1137,01/01/24
2733,12000,,,318821,01/01/24
1307,12000,,,6272,01/01/24
841,12000,,,3664,01/01/24
503,12000,,,0,01/01/24
1720,12000,,,3643,01/01/24
2738,12000,,,158556,01/01/24
3518,12000,,,0,01/01/24
524,12000,,,12383,01/01/24
236,12000,,,779,01/01/24
1158,12000,,,2948,01/01/24
3510,12000,,,0,01/01/24
2877,12000,,,0,01/01/24
3255,12000,,,1084812,01/01/24
2900,12000,,,16493,01/01/24
2048,12000,,,2020,01/01/24
67,12000,,,8967,01/01/24
3511,12000,,,0,01/01/24
1312,12000,,,300,01/01/24
2268,12000,,,8035601,01/01/24
2609,12000,,,376,01/01/24
1896,12000,,,5356,01/01/24
3468,12000,,,1,01/01/24
3413,12000,,,0,01/01/24
2085,12000,,,3,01/01/24
3349,12000,,,118577706,01/01/24
1288,12000,,,6035,01/01/24
2402,12000,,,500,01/01/24
2494,12000,,,0,01/01/24
2559,12000,,,24187,01/01/24
1581,12000,,,270,01/01/24
2726,12000,,,0,01/01/24
481,12000,,,73948,01/01/24
1352,12000,,,0,01/01/24
3292,12000,,,4058038,01/01/24
1291,12000,,,0,01/01/24
2998,12000,,,2769013,01/01/24
1115,12000,,,0,01/01/24
3296,12000,,,681,01/01/24
3482,12000,,,0,01/01/24
3290,12000,,,8122,01/01/24
3185,12000,,,10192,01/01/24
356,12000,,,30496,01/01/24
85,12000,,,2811,01/01/24
3529,12000,,,14589,01/01/24
2790,12000,,,1633343,01/01/24
2564,12000,,,27106,01/01/24
3099,12000,,,0,01/01/24
1326,12000,,,43541600,01/01/24
963,12000,,,49044584,01/01/24
3450,12000,,,0,01/01/24
3013,12000,,,0,01/01/24
3545,12000,,,0,01/01/24
990,12000,,,361,01/01/24
3330,12000,,,15145,01/01/24
3479,12000,,,2249,01/01/24
2645,12000,,,14946,01/01/24
3095,12000,,,0,01/01/24
170,12000,,,1294138,01/01/24
2629,12000,,,0,01/01/24
1000,12000,,,181906358,01/01/24
702,12000,,,68777,01/01/24
121,12000,,,0,01/01/24
3494,12000,,,8010,01/01/24
3324,12000,,,0,01/01/24
2499,12000,,,0,01/01/24
3507,12000,,,809,01/01/24
2876,12000,,,68,01/01/24
1052,12000,,,24186,01/01/24
2748,12000,,,6400,01/01/24
2495,12000,,,27541,01/01/24
3298,12000,,,400,01/01/24
3365,12000,,,12955,01/01/24
2034,12000,,,6,01/01/24
817,12000,,,147,01/01/24
1,12000,,,1563485,01/01/24
2673,12000,,,10323062,01/01/24
3467,12000,,,0,01/01/24
2684,12000,,,44954,01/01/24
2103,12000,,,7154,01/01/24
1143,12000,,,2325,01/01/24
2707,12000,,,70561,01/01/24
3463,12000,,,0,01/01/24
2929,12000,,,632,01/01/24
3252,12000,,,17828,01/01/24
588,12000,,,642245,01/01/24
2766,12000,,,29004,01/01/24
3172,12000,,,21076,01/01/24
3523,12000,,,0,01/01/24
316,12000,,,12175683,01/01/24
2638,12000,,,764,01/01/24
2587,12000,,,9094,01/01/24
3546,12000,,,0,01/01/24
2065,12000,,,8866,01/01/24
212,12000,,,27200,01/01/24
3446,12000,,,7837,01/01/24
2306,12000,,,2107576,01/01/24
3242,12000,,,0,01/01/24
2721,12000,,,4597,01/01/24
2650,12000,,,261,01/01/24
3379,12000,,,0,01/01/24
415,12000,,,8737,01/01/24
53,12000,,,32178,01/01/24
2216,12000,,,34149,01/01/24
2659,12000,,,14238,01/01/24
3138,12000,,,57381,01/01/24
538,12000,,,23,01/01/24
3415,12000,,,0,01/01/24
1885,12000,,,111619,01/01/24
3388,12000,,,157064,01/01/24
3247,12000,,,2001,01/01/24
965,12000,,,55371,01/01/24
2799,12000,,,0,01/01/24
2506,12000,,,35814,01/01/24
435,12000,,,0,01/01/24
685,12000,,,0,01/01/24
665,12000,,,6809,01/01/24
3466,12000,,,0,01/01/24
3547,12000,,,0,01/01/24
354,12000,,,14084319,01/01/24
3500,12000,,,277212,01/01/24
1573,12000,,,64753,01/01/24
3223,12000,,,5050,01/01/24
2618,12000,,,18518,01/01/24
567,12000,,,109123,01/01/24
3452,12000,,,0,01/01/24
3490,12000,,,0,01/01/24
3543,12000,,,0,01/01/24
3202,12000,,,353,01/01/24
2312,12000,,,22736275,01/01/24
1659,12000,,,10431,01/01/24
760,12000,,,940,01/01/24
2490,12000,,,16005,01/01/24
2551,12000,,,38064,01/01/24
3175,12000,,,5673,01/01/24
903,12000,,,8545,01/01/24
779,12000,,,0,01/01/24
3396,12000,,,5584,01/01/24
804,12000,,,52,01/01/24
1067,12000,,,149881,01/01/24
3306,12000,,,0,01/01/24
2881,12000,,,2100,01/01/24
2816,12000,,,203651,01/01/24
1281,12000,,,0,01/01/24
3527,12000,,,12926,01/01/24
1049,12000,,,6573,01/01/24
600,12000,,,124029,01/01/24
3407,12000,,,0,01/01/24
2015,12000,,,0,01/01/24
1399,12000,,,5399,01/01/24
3116,12000,,,0,01/01/24
1732,12000,,,171,01/01/24
1151,12000,,,3628,01/01/24
3522,12000,,,0,01/01/24
3161,12000,,,29,01/01/24
1046,12000,,,1706,01/01/24
492,12000,,,1645,01/01/24
3460,12000,,,0,01/01/24
933,12000,,,52,01/01/24
2932,12000,,,0,01/01/24
2568,13000,,,0,01/01/24
1312,13000,,,800,01/01/24
3341,13000,,,0,01/01/24
1732,13000,,,67,01/01/24
3095,13000,,,127,01/01/24
3354,13000,,,1764611,01/01/24
3166,13000,,,0,01/01/24
1765,13000,,,0,01/01/24
3271,13000,,,13970,01/01/24
2494,13000,,,0,01/01/24
2755,13000,,,7538,01/01/24
574,13000,,,0,01/01/24
3543,13000,,,0,01/01/24
2208,13000,,,2092,01/01/24
650,13000,,,348782,01/01/24
356,13000,,,0,01/01/24
3172,13000,,,3015,01/01/24
3523,13000,,,0,01/01/24
316,13000,,,175095,01/01/24
2551,13000,,,0,01/01/24
779,13000,,,0,01/01/24
3184,13000,,,0,01/01/24
804,13000,,,0,01/01/24
604,13000,,,12979,01/01/24
2868,13000,,,58477,01/01/24
2860,13000,,,2494,01/01/24
3293,13000,,,0,01/01/24
1573,13000,,,0,01/01/24
481,13000,,,2647,01/01/24
2170,13000,,,6742,01/01/24
3124,13000,,,19893,01/01/24
2438,13000,,,3,01/01/24
3532,13000,,,0,01/01/24
2964,13000,,,4502,01/01/24
588,13000,,,3973625,01/01/24
254,13000,,,68633,01/01/24
3490,13000,,,0,01/01/24
2664,13000,,,36,01/01/24
3436,13000,,,3253,01/01/24
3185,13000,,,118572,01/01/24
2534,13000,,,29,01/01/24
3544,13000,,,0,01/01/24
2312,13000,,,1116873,01/01/24
85,13000,,,932,01/01/24
478,13000,,,2002,01/01/24
841,13000,,,0,01/01/24
2587,13000,,,11017,01/01/24
3176,13000,,,0,01/01/24
2245,13000,,,0,01/01/24
2584,13000,,,0,01/01/24
2738,13000,,,1907,01/01/24
3242,13000,,,0,01/01/24
236,13000,,,0,01/01/24
3255,13000,,,653173,01/01/24
705,13000,,,0,01/01/24
1927,13000,,,1648,01/01/24
1000,13000,,,52766543,01/01/24
3269,13000,,,22946,01/01/24
3303,13000,,,4667,01/01/24
2876,13000,,,0,01/01/24
1948,13000,,,0,01/01/24
2748,13000,,,56424,01/01/24
2914,13000,,,0,01/01/24
2995,13000,,,4798,01/01/24
2518,13000,,,1085,01/01/24
1,13000,,,999476,01/01/24
2726,13000,,,0,01/01/24
3365,13000,,,59654,01/01/24
3515,13000,,,25449,01/01/24
2402,13000,,,0,01/01/24
3508,13000,,,0,01/01/24
2772,13000,,,0,01/01/24
429,13000,,,214175,01/01/24
3538,13000,,,0,01/01/24
2766,13000,,,2301940,01/01/24
1659,13000,,,118461,01/01/24
2602,13000,,,0,01/01/24
2763,13000,,,0,01/01/24
1307,13000,,,6728,01/01/24
503,13000,,,0,01/01/24
2306,13000,,,0,01/01/24
2816,13000,,,13055,01/01/24
3294,13000,,,1406,01/01/24
2838,13000,,,0,01/01/24
3446,13000,,,0,01/01/24
3379,13000,,,0,01/01/24
3479,13000,,,599,01/01/24
2499,13000,,,0,01/01/24
2210,13000,,,178310,01/01/24
53,13000,,,795,01/01/24
1343,13000,,,0,01/01/24
67,13000,,,278292,01/01/24
538,13000,,,37181,01/01/24
3314,13000,,,0,01/01/24
3330,13000,,,0,01/01/24
3407,13000,,,101,01/01/24
2225,13000,,,7807,01/01/24
1481,13000,,,261123877,01/01/24
3298,13000,,,6,01/01/24
685,13000,,,75,01/01/24
2932,13000,,,0,01/01/24
665,13000,,,0,01/01/24
1920,13000,,,3049,01/01/24
3466,13000,,,51104,01/01/24
3500,13000,,,144535,01/01/24
1329,13000,,,21229,01/01/24
2103,13000,,,0,01/01/24
1376,13000,,,131979,01/01/24
1637,13000,,,825732,01/01/24
1788,13000,,,2486,01/01/24
354,13000,,,96333271,01/01/24
2673,13000,,,6342853,01/01/24
2982,13000,,,0,01/01/24
2682,13000,,,13657,01/01/24
3231,13000,,,3,01/01/24
3292,13000,,,7455635,01/01/24
3328,13000,,,0,01/01/24
2443,13000,,,0,01/01/24
3017,13000,,,4146,01/01/24
3470,13000,,,0,01/01/24
2929,13000,,,110035,01/01/24
3535,13000,,,0,01/01/24
3175,13000,,,244542,01/01/24
3224,13000,,,0,01/01/24
2830,13000,,,0,01/01/24
2574,13000,,,0,01/01/24
